BOR;AN;FI;RS;FI_EJ;PERSO;ETPSAL;EFFLIB;GAR;AST
CHIRCAR_P;2024;290004324;CHRU BREST SITE HOPITAL CAVALE BLANCHE;290000017;M2140;3.66;;;
CHIRCAR_P;2024;290004324;CHRU BREST SITE HOPITAL CAVALE BLANCHE;290000017;N2200;19.05;;;
CHIRCAR_P;2024;290004324;CHRU BREST SITE HOPITAL CAVALE BLANCHE;290000017;N2510;12.92;;;
CHIRCAR_P;2024;290004324;CHRU BREST SITE HOPITAL CAVALE BLANCHE;290000017;NAUT;6.59;;;
CHIRCAR_P;2024;290019777;POLYCLINIQUE DE KERAUDREN;290022508;M103X;;9;;
CHIRCAR_P;2024;290019777;POLYCLINIQUE DE KERAUDREN;290022508;M1040;;9;;
CHIRCAR_P;2024;290019777;POLYCLINIQUE DE KERAUDREN;290022508;M104I;;3;;
CHIRCAR_P;2024;290019777;POLYCLINIQUE DE KERAUDREN;290022508;N2200;16.63;;;
CHIRCAR_P;2024;290019777;POLYCLINIQUE DE KERAUDREN;290022508;N2320;35.04;;;
CHIRCAR_P;2024;290019777;POLYCLINIQUE DE KERAUDREN;290022508;N2510;10.01;;;
CHIRCAR_P;2024;290019777;POLYCLINIQUE DE KERAUDREN;290022508;N4130;1.39;;;
CHIRCAR_P;2024;290019777;POLYCLINIQUE DE KERAUDREN;290022508;NAUT;1;;;
CHIRCAR_P;2024;2A0004842;CH ND LA MISERICORDE;2A0000014;M103X;;;1;1
CHIRCAR_P;2024;2A0004842;CH ND LA MISERICORDE;2A0000014;M1040;;11;1;1
CHIRCAR_P;2024;2A0004842;CH ND LA MISERICORDE;2A0000014;M104I;;;1;1
CHIRCAR_P;2024;2B0000012;CENTRE HOSPITALIER DE BASTIA;2B0000020;M1040;1.3;;0;1
CHIRCAR_P;2024;2B0000012;CENTRE HOSPITALIER DE BASTIA;2B0000020;N2200;19.83;;;
CHIRCAR_P;2024;2B0000012;CENTRE HOSPITALIER DE BASTIA;2B0000020;NAUT;1.54;;;
CHIRCAR_P;2024;300780152;HOPITAL PRIVE LES FRANCISCAINES NIMES;300017985;M103X;;8;;1
CHIRCAR_P;2024;300780152;HOPITAL PRIVE LES FRANCISCAINES NIMES;300017985;M1040;;12;;1
CHIRCAR_P;2024;300780152;HOPITAL PRIVE LES FRANCISCAINES NIMES;300017985;M104I;;7;;1
CHIRCAR_P;2024;300780152;HOPITAL PRIVE LES FRANCISCAINES NIMES;300017985;M1160;;5;;1
CHIRCAR_P;2024;300780152;HOPITAL PRIVE LES FRANCISCAINES NIMES;300017985;M2140;;2;;1
CHIRCAR_P;2024;300780152;HOPITAL PRIVE LES FRANCISCAINES NIMES;300017985;N2200;14.96;;;
CHIRCAR_P;2024;300780152;HOPITAL PRIVE LES FRANCISCAINES NIMES;300017985;N2310;;12;;
CHIRCAR_P;2024;300780152;HOPITAL PRIVE LES FRANCISCAINES NIMES;300017985;N2510;10.14;;;
CHIRCAR_P;2024;300780152;HOPITAL PRIVE LES FRANCISCAINES NIMES;300017985;NAUT;4.77;;;
CHIRCAR_P;2024;300782117;CHU NIMES CAREMEAU;300780038;M1040;13.1;;1;1
CHIRCAR_P;2024;300782117;CHU NIMES CAREMEAU;300780038;M1140;0.1;;;
CHIRCAR_P;2024;300782117;CHU NIMES CAREMEAU;300780038;M2140;2.84;;;
CHIRCAR_P;2024;300782117;CHU NIMES CAREMEAU;300780038;MAUT;2.29;;;
CHIRCAR_P;2024;300782117;CHU NIMES CAREMEAU;300780038;N2200;19.26;;;
CHIRCAR_P;2024;300782117;CHU NIMES CAREMEAU;300780038;N2510;3.86;;;
CHIRCAR_P;2024;300782117;CHU NIMES CAREMEAU;300780038;N4130;5.9;;;
CHIRCAR_P;2024;300782117;CHU NIMES CAREMEAU;300780038;NAUT;3.58;;;
CHIRCAR_P;2024;310026927;CL CAPIO LA CROIX DU SUD QUINT FONSEGR;310026794;M1040;;6;1;0
CHIRCAR_P;2024;310026927;CL CAPIO LA CROIX DU SUD QUINT FONSEGR;310026794;M104I;;6;0;0
CHIRCAR_P;2024;310026927;CL CAPIO LA CROIX DU SUD QUINT FONSEGR;310026794;N2200;7;;;
CHIRCAR_P;2024;310026927;CL CAPIO LA CROIX DU SUD QUINT FONSEGR;310026794;N4130;2.9;;;
CHIRCAR_P;2024;310780259;CL PASTEUR TOULOUSE;310000096;M103X;;14;1;1
CHIRCAR_P;2024;310780259;CL PASTEUR TOULOUSE;310000096;M1040;;41;1;1
CHIRCAR_P;2024;310780259;CL PASTEUR TOULOUSE;310000096;M104I;;26;0;1
CHIRCAR_P;2024;310780259;CL PASTEUR TOULOUSE;310000096;M1140;;2;0;1
CHIRCAR_P;2024;310780259;CL PASTEUR TOULOUSE;310000096;M1160;;10;0;1
CHIRCAR_P;2024;310780259;CL PASTEUR TOULOUSE;310000096;M2140;;5;0;1
CHIRCAR_P;2024;310780259;CL PASTEUR TOULOUSE;310000096;MAUT;;;0;1
CHIRCAR_P;2024;310780259;CL PASTEUR TOULOUSE;310000096;N2200;84.64;;;
CHIRCAR_P;2024;310780259;CL PASTEUR TOULOUSE;310000096;N2320;2.8;;;
CHIRCAR_P;2024;310780259;CL PASTEUR TOULOUSE;310000096;N2510;2.23;;;
CHIRCAR_P;2024;310780259;CL PASTEUR TOULOUSE;310000096;N4130;4.9;;;
CHIRCAR_P;2024;310780259;CL PASTEUR TOULOUSE;310000096;NAUT;21.8;;;
CHIRCAR_P;2024;310781000;CL DES CEDRES CORNEBARRIEU;310788880;M103X;;;1;1
CHIRCAR_P;2024;310781000;CL DES CEDRES CORNEBARRIEU;310788880;M1040;;18;1;1
CHIRCAR_P;2024;310781000;CL DES CEDRES CORNEBARRIEU;310788880;M104I;;8;;
CHIRCAR_P;2024;310781000;CL DES CEDRES CORNEBARRIEU;310788880;M1160;;3;;
CHIRCAR_P;2024;310781000;CL DES CEDRES CORNEBARRIEU;310788880;N2200;5.57;;;
CHIRCAR_P;2024;310781000;CL DES CEDRES CORNEBARRIEU;310788880;N4130;2;;;
CHIRCAR_P;2024;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;M1040;17.24;;;
CHIRCAR_P;2024;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;M2140;2.99;;1;1
CHIRCAR_P;2024;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;MAUT;2.75;;;
CHIRCAR_P;2024;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;N2200;104.15;;;
CHIRCAR_P;2024;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;N2510;87.41;;;
CHIRCAR_P;2024;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;NAUT;9.11;;;
CHIRCAR_P;2024;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;M1040;1.62;1;1;0
CHIRCAR_P;2024;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;N2200;9.51;;;
CHIRCAR_P;2024;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;N4130;3.51;;;
CHIRCAR_P;2024;330780081;CLINIQUE SAINT- AUGUSTIN;330000043;M103X;;6;1;1
CHIRCAR_P;2024;330780081;CLINIQUE SAINT- AUGUSTIN;330000043;M1040;;18;1;1
CHIRCAR_P;2024;330780081;CLINIQUE SAINT- AUGUSTIN;330000043;M104I;;9;1;1
CHIRCAR_P;2024;330780081;CLINIQUE SAINT- AUGUSTIN;330000043;M1160;;7;0;1
CHIRCAR_P;2024;330780081;CLINIQUE SAINT- AUGUSTIN;330000043;M2140;;7;0;1
CHIRCAR_P;2024;330780081;CLINIQUE SAINT- AUGUSTIN;330000043;N2200;64.2;;;
CHIRCAR_P;2024;330780081;CLINIQUE SAINT- AUGUSTIN;330000043;N2310;3;;;
CHIRCAR_P;2024;330780081;CLINIQUE SAINT- AUGUSTIN;330000043;N2320;2;;;
CHIRCAR_P;2024;330780081;CLINIQUE SAINT- AUGUSTIN;330000043;N2510;32.6;;;
CHIRCAR_P;2024;330780081;CLINIQUE SAINT- AUGUSTIN;330000043;N4130;7;;;
CHIRCAR_P;2024;330780081;CLINIQUE SAINT- AUGUSTIN;330000043;NAUT;3;;;
CHIRCAR_P;2024;330780479;POLYCLIN BORDEAUX-NORD AQUITAINE;330000274;M103X;;;1;1
CHIRCAR_P;2024;330780479;POLYCLIN BORDEAUX-NORD AQUITAINE;330000274;M1040;;;1;1
CHIRCAR_P;2024;330780479;POLYCLIN BORDEAUX-NORD AQUITAINE;330000274;N2200;6.67;;;
CHIRCAR_P;2024;330780503;HOPITAL PRIVE SAINT-MARTIN;330000308;M103X;;12;0;1
CHIRCAR_P;2024;330780503;HOPITAL PRIVE SAINT-MARTIN;330000308;M1040;;5;1;1
CHIRCAR_P;2024;330780503;HOPITAL PRIVE SAINT-MARTIN;330000308;M104I;;5;1;1
CHIRCAR_P;2024;330780503;HOPITAL PRIVE SAINT-MARTIN;330000308;MAUT;;;0;1
CHIRCAR_P;2024;330780503;HOPITAL PRIVE SAINT-MARTIN;330000308;N2200;5.49;;;
CHIRCAR_P;2024;330780503;HOPITAL PRIVE SAINT-MARTIN;330000308;N4130;2;;;
CHIRCAR_P;2024;330783648;HOPITAL HAUT-LEVEQUE - CHU;330781196;M103X;;;1;1
CHIRCAR_P;2024;330783648;HOPITAL HAUT-LEVEQUE - CHU;330781196;M1040;0.46;;1;1
CHIRCAR_P;2024;330783648;HOPITAL HAUT-LEVEQUE - CHU;330781196;M104I;;;;1
CHIRCAR_P;2024;330783648;HOPITAL HAUT-LEVEQUE - CHU;330781196;M1140;;;1;1
CHIRCAR_P;2024;330783648;HOPITAL HAUT-LEVEQUE - CHU;330781196;M2140;11.75;;1;1
CHIRCAR_P;2024;330783648;HOPITAL HAUT-LEVEQUE - CHU;330781196;MAUT;5.87;;;
CHIRCAR_P;2024;330783648;HOPITAL HAUT-LEVEQUE - CHU;330781196;N2200;46.02;;;
CHIRCAR_P;2024;330783648;HOPITAL HAUT-LEVEQUE - CHU;330781196;N2510;39.14;;;
CHIRCAR_P;2024;330783648;HOPITAL HAUT-LEVEQUE - CHU;330781196;NAUT;23.27;;;
CHIRCAR_P;2024;340000033;CH BEZIERS;340780055;M1040;0.49;;0;1
CHIRCAR_P;2024;340000033;CH BEZIERS;340780055;N2200;0.59;;;
CHIRCAR_P;2024;340000033;CH BEZIERS;340780055;N2310;0.73;;;
CHIRCAR_P;2024;340000033;CH BEZIERS;340780055;N2320;0.92;;;
CHIRCAR_P;2024;340000033;CH BEZIERS;340780055;N2510;0.61;;;
CHIRCAR_P;2024;340000033;CH BEZIERS;340780055;N4130;0.1;;;
CHIRCAR_P;2024;340015502;CL DU MILLENAIRE MONTPELLIER;340000512;M103X;;9;1;1
CHIRCAR_P;2024;340015502;CL DU MILLENAIRE MONTPELLIER;340000512;M1040;;23;1;0
CHIRCAR_P;2024;340015502;CL DU MILLENAIRE MONTPELLIER;340000512;M104I;;6;0;1
CHIRCAR_P;2024;340015502;CL DU MILLENAIRE MONTPELLIER;340000512;M1160;;15;0;1
CHIRCAR_P;2024;340015502;CL DU MILLENAIRE MONTPELLIER;340000512;M2140;;3;0;1
CHIRCAR_P;2024;340015502;CL DU MILLENAIRE MONTPELLIER;340000512;MAUT;6.51;2;0;1
CHIRCAR_P;2024;340015502;CL DU MILLENAIRE MONTPELLIER;340000512;N2200;81.36;;;
CHIRCAR_P;2024;340015502;CL DU MILLENAIRE MONTPELLIER;340000512;N2320;0.85;;;
CHIRCAR_P;2024;340015502;CL DU MILLENAIRE MONTPELLIER;340000512;N2510;52.73;;;
CHIRCAR_P;2024;340015502;CL DU MILLENAIRE MONTPELLIER;340000512;N4130;;5;;
CHIRCAR_P;2024;340015502;CL DU MILLENAIRE MONTPELLIER;340000512;NAUT;45.33;;;
CHIRCAR_P;2024;340780667;CL DU PARC CASTELNAU LE LEZ;340000280;M103X;0;10;0;1
CHIRCAR_P;2024;340780667;CL DU PARC CASTELNAU LE LEZ;340000280;M1040;0;15;1;1
CHIRCAR_P;2024;340780667;CL DU PARC CASTELNAU LE LEZ;340000280;M104I;0;5;0;1
CHIRCAR_P;2024;340780667;CL DU PARC CASTELNAU LE LEZ;340000280;N2200;12;0;;
CHIRCAR_P;2024;340780667;CL DU PARC CASTELNAU LE LEZ;340000280;N2310;0;11;;
CHIRCAR_P;2024;340780667;CL DU PARC CASTELNAU LE LEZ;340000280;N4130;4.9;0;;
CHIRCAR_P;2024;340780667;CL DU PARC CASTELNAU LE LEZ;340000280;NAUT;0;1;;
CHIRCAR_P;2024;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;M103X;0.05;;1;1
CHIRCAR_P;2024;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;M1040;13.18;;1;1
CHIRCAR_P;2024;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;M1160;1.9;;0;1
CHIRCAR_P;2024;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;M2140;3.04;;0;1
CHIRCAR_P;2024;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;MAUT;4.51;;0;1
CHIRCAR_P;2024;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;N2200;66.71;;;
CHIRCAR_P;2024;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;N2310;0.04;;;
CHIRCAR_P;2024;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;N2510;48.64;;;
CHIRCAR_P;2024;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;N4130;6.9;;;
CHIRCAR_P;2024;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;NAUT;9.46;;;
CHIRCAR_P;2024;350000147;GHRE - SITE SAINT MALO BROUSSAIS;350000022;M1040;8.35;;1;0
CHIRCAR_P;2024;350000147;GHRE - SITE SAINT MALO BROUSSAIS;350000022;N2200;10.34;;;
CHIRCAR_P;2024;350000147;GHRE - SITE SAINT MALO BROUSSAIS;350000022;N2510;2.68;;;
CHIRCAR_P;2024;350000147;GHRE - SITE SAINT MALO BROUSSAIS;350000022;NAUT;2.85;;;
CHIRCAR_P;2024;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;M103X;4.98;;1;0
CHIRCAR_P;2024;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;M1040;2.13;1;1;
CHIRCAR_P;2024;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;M2140;10.6;;0;1
CHIRCAR_P;2024;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;N2200;48.28;;;
CHIRCAR_P;2024;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;N2310;0.1;;;
CHIRCAR_P;2024;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;N2320;10.87;;;
CHIRCAR_P;2024;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;N2510;40.9;;;
CHIRCAR_P;2024;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;N4130;3.8;;;
CHIRCAR_P;2024;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;NAUT;25.93;;;
CHIRCAR_P;2024;350054680;POLYCLINIQUE SAINT LAURENT;220020739;M103X;;4;0;1
CHIRCAR_P;2024;350054680;POLYCLINIQUE SAINT LAURENT;220020739;M1040;;17;1;0
CHIRCAR_P;2024;350054680;POLYCLINIQUE SAINT LAURENT;220020739;M104I;;9;0;1
CHIRCAR_P;2024;350054680;POLYCLINIQUE SAINT LAURENT;220020739;M1140;;1;0;0
CHIRCAR_P;2024;350054680;POLYCLINIQUE SAINT LAURENT;220020739;N2200;6;6;;
CHIRCAR_P;2024;350054680;POLYCLINIQUE SAINT LAURENT;220020739;N2310;1.5;;;
CHIRCAR_P;2024;350054680;POLYCLINIQUE SAINT LAURENT;220020739;N2510;1.5;;;
CHIRCAR_P;2024;350054680;POLYCLINIQUE SAINT LAURENT;220020739;N4180;1;;;
CHIRCAR_P;2024;360000137;CH CHATEAUROUX;360000053;M2140;2.77;;;
CHIRCAR_P;2024;360000137;CH CHATEAUROUX;360000053;MAUT;2.51;;;
CHIRCAR_P;2024;360000137;CH CHATEAUROUX;360000053;N2200;6.94;;;
CHIRCAR_P;2024;360000137;CH CHATEAUROUX;360000053;N2510;9.64;;;
CHIRCAR_P;2024;360000137;CH CHATEAUROUX;360000053;NAUT;6.16;;;
CHIRCAR_P;2024;370000093;SAS NOUVELLE CLINIQUE DE TOURS +;370013468;M103X;;14;1;1
CHIRCAR_P;2024;370000093;SAS NOUVELLE CLINIQUE DE TOURS +;370013468;M1040;;22;1;1
CHIRCAR_P;2024;370000093;SAS NOUVELLE CLINIQUE DE TOURS +;370013468;M104I;;6;0;1
CHIRCAR_P;2024;370000093;SAS NOUVELLE CLINIQUE DE TOURS +;370013468;M1160;;14;0;1
CHIRCAR_P;2024;370000093;SAS NOUVELLE CLINIQUE DE TOURS +;370013468;M2140;;2;0;1
CHIRCAR_P;2024;370000093;SAS NOUVELLE CLINIQUE DE TOURS +;370013468;N2200;10;;;
CHIRCAR_P;2024;370000093;SAS NOUVELLE CLINIQUE DE TOURS +;370013468;N2310;5;;;
CHIRCAR_P;2024;370000093;SAS NOUVELLE CLINIQUE DE TOURS +;370013468;N2320;2.8;;;
CHIRCAR_P;2024;370000093;SAS NOUVELLE CLINIQUE DE TOURS +;370013468;N2510;3;;;
CHIRCAR_P;2024;370000093;SAS NOUVELLE CLINIQUE DE TOURS +;370013468;N4130;5;;;
CHIRCAR_P;2024;370000499;CHRU CLOCHEVILLE - TOURS;370000481;M1140;0.67;;0;1
CHIRCAR_P;2024;370000499;CHRU CLOCHEVILLE - TOURS;370000481;M2140;0.4;;0;1
CHIRCAR_P;2024;370000499;CHRU CLOCHEVILLE - TOURS;370000481;MAUT;0.07;;0;1
CHIRCAR_P;2024;370000499;CHRU CLOCHEVILLE - TOURS;370000481;N2200;1.4;;;
CHIRCAR_P;2024;370000499;CHRU CLOCHEVILLE - TOURS;370000481;N2510;0.37;;;
CHIRCAR_P;2024;370000499;CHRU CLOCHEVILLE - TOURS;370000481;NAUT;5.01;;;
CHIRCAR_P;2024;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;M103X;0.96;;1;0
CHIRCAR_P;2024;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;M1040;18.08;;0;1
CHIRCAR_P;2024;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;M2140;4.9;;0;1
CHIRCAR_P;2024;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;MAUT;6.35;;0;0
CHIRCAR_P;2024;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;N2200;15.08;;;
CHIRCAR_P;2024;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;N2510;15.12;;;
CHIRCAR_P;2024;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;NAUT;4.21;;;
CHIRCAR_P;2024;380000067;HOPITAL NORD - CHU38;380780080;M1040;9.34;1;0;1
CHIRCAR_P;2024;380000067;HOPITAL NORD - CHU38;380780080;M104I;9;1;0;1
CHIRCAR_P;2024;380000067;HOPITAL NORD - CHU38;380780080;M2140;4.5;3;0;1
CHIRCAR_P;2024;380000067;HOPITAL NORD - CHU38;380780080;MAUT;1.7;;0;0
CHIRCAR_P;2024;380000067;HOPITAL NORD - CHU38;380780080;N2200;30.98;;;
CHIRCAR_P;2024;380000067;HOPITAL NORD - CHU38;380780080;N2310;1.67;;;
CHIRCAR_P;2024;380000067;HOPITAL NORD - CHU38;380780080;N2320;5.47;;;
CHIRCAR_P;2024;380000067;HOPITAL NORD - CHU38;380780080;N2510;10.16;;;
CHIRCAR_P;2024;380000067;HOPITAL NORD - CHU38;380780080;N4130;2.57;;;
CHIRCAR_P;2024;380000067;HOPITAL NORD - CHU38;380780080;NAUT;9.03;;;
CHIRCAR_P;2024;380012658;GROUPE HOSPIT. MUTUALISTE DE GRENOBLE;380012609;M1040;;3;;
CHIRCAR_P;2024;380012658;GROUPE HOSPIT. MUTUALISTE DE GRENOBLE;380012609;M104I;;3;1;1
CHIRCAR_P;2024;380012658;GROUPE HOSPIT. MUTUALISTE DE GRENOBLE;380012609;N2200;6.1;;;
CHIRCAR_P;2024;380012658;GROUPE HOSPIT. MUTUALISTE DE GRENOBLE;380012609;N4130;6.2;;;
CHIRCAR_P;2024;380012658;GROUPE HOSPIT. MUTUALISTE DE GRENOBLE;380012609;NAUT;5;;;
CHIRCAR_P;2024;380786442;CLINIQUE BELLEDONNE;380798025;M103X;;20;0;1
CHIRCAR_P;2024;380786442;CLINIQUE BELLEDONNE;380798025;M1040;0.3;19;1;0
CHIRCAR_P;2024;380786442;CLINIQUE BELLEDONNE;380798025;M104I;;10;1;0
CHIRCAR_P;2024;380786442;CLINIQUE BELLEDONNE;380798025;M1160;;6;1;0
CHIRCAR_P;2024;380786442;CLINIQUE BELLEDONNE;380798025;MAUT;0.65;;0;1
CHIRCAR_P;2024;380786442;CLINIQUE BELLEDONNE;380798025;N2200;10.01;;;
CHIRCAR_P;2024;380786442;CLINIQUE BELLEDONNE;380798025;N2510;6.5;;;
CHIRCAR_P;2024;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;M103X;1;;;
CHIRCAR_P;2024;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;M1040;1;;;
CHIRCAR_P;2024;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;M104I;1;;;
CHIRCAR_P;2024;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;M1160;0.1;;;
CHIRCAR_P;2024;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;MAUT;0.1;;;
CHIRCAR_P;2024;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;N2200;8.28;;;
CHIRCAR_P;2024;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;N4130;1.87;;;
CHIRCAR_P;2024;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;NAUT;0.76;;;
CHIRCAR_P;2024;410000020;CH BLOIS SIMONE VEIL;410000087;M1040;5.49;0;0;0
CHIRCAR_P;2024;410000020;CH BLOIS SIMONE VEIL;410000087;N2200;13.48;0;;
CHIRCAR_P;2024;410000020;CH BLOIS SIMONE VEIL;410000087;N2510;9.41;0;;
CHIRCAR_P;2024;410000020;CH BLOIS SIMONE VEIL;410000087;NAUT;4.02;0;;
CHIRCAR_P;2024;420000010;CH DE ROANNE;420780033;M1040;0.9;5;0;1
CHIRCAR_P;2024;420000010;CH DE ROANNE;420780033;MAUT;0.38;;0;0
CHIRCAR_P;2024;420000010;CH DE ROANNE;420780033;N2200;2.5;;;
CHIRCAR_P;2024;420011413;HOPITAL PRIVE DE LA LOIRE;420011405;M103X;;15;1;1
CHIRCAR_P;2024;420011413;HOPITAL PRIVE DE LA LOIRE;420011405;M1040;;8;1;0
CHIRCAR_P;2024;420011413;HOPITAL PRIVE DE LA LOIRE;420011405;M104I;;3;0;1
CHIRCAR_P;2024;420011413;HOPITAL PRIVE DE LA LOIRE;420011405;N2200;4.1;;;
CHIRCAR_P;2024;420785354;HOPITAL NORD - CHU42;420784878;M1040;9.53;;0;0
CHIRCAR_P;2024;420785354;HOPITAL NORD - CHU42;420784878;M2140;1.07;;0;1
CHIRCAR_P;2024;420785354;HOPITAL NORD - CHU42;420784878;MAUT;0.21;;0;0
CHIRCAR_P;2024;420785354;HOPITAL NORD - CHU42;420784878;N2200;54.59;;;
CHIRCAR_P;2024;420785354;HOPITAL NORD - CHU42;420784878;N2510;28.16;;;
CHIRCAR_P;2024;420785354;HOPITAL NORD - CHU42;420784878;NAUT;21.36;;;
CHIRCAR_P;2024;430000117;CH EMILE ROUX LE PUY;430000018;M1040;0.84;;0;1
CHIRCAR_P;2024;430000117;CH EMILE ROUX LE PUY;430000018;N2200;9;;;
CHIRCAR_P;2024;430000117;CH EMILE ROUX LE PUY;430000018;NAUT;1.92;;;
CHIRCAR_P;2024;440000016;CH DE SAINT NAZAIRE;440000057;M1040;1;2;0;1
CHIRCAR_P;2024;440000016;CH DE SAINT NAZAIRE;440000057;M104I;1;2;0;1
CHIRCAR_P;2024;440000016;CH DE SAINT NAZAIRE;440000057;N2200;7.37;;;
CHIRCAR_P;2024;440000016;CH DE SAINT NAZAIRE;440000057;N2510;3.3;;;
CHIRCAR_P;2024;440017598;CHU DE NANTES SITE LAENNEC;440000289;M103X;7.53;0;1;1
CHIRCAR_P;2024;440017598;CHU DE NANTES SITE LAENNEC;440000289;M1040;2.82;0;1;1
CHIRCAR_P;2024;440017598;CHU DE NANTES SITE LAENNEC;440000289;M1140;0.41;0;0;1
CHIRCAR_P;2024;440017598;CHU DE NANTES SITE LAENNEC;440000289;M2140;6.19;0;1;1
CHIRCAR_P;2024;440017598;CHU DE NANTES SITE LAENNEC;440000289;MAUT;1.87;0;1;
CHIRCAR_P;2024;440017598;CHU DE NANTES SITE LAENNEC;440000289;N2200;51.52;;;
CHIRCAR_P;2024;440017598;CHU DE NANTES SITE LAENNEC;440000289;N2320;10.65;;;
CHIRCAR_P;2024;440017598;CHU DE NANTES SITE LAENNEC;440000289;N2510;26.55;;;
CHIRCAR_P;2024;440017598;CHU DE NANTES SITE LAENNEC;440000289;NAUT;7.22;;;
CHIRCAR_P;2024;440041580;HOPITAL PRIVE DU CONFLUENT;440041572;M103X;;;0;1
CHIRCAR_P;2024;440041580;HOPITAL PRIVE DU CONFLUENT;440041572;M1040;;27;1;1
CHIRCAR_P;2024;440041580;HOPITAL PRIVE DU CONFLUENT;440041572;M1160;;;0;1
CHIRCAR_P;2024;440041580;HOPITAL PRIVE DU CONFLUENT;440041572;N2200;10.31;;;
CHIRCAR_P;2024;440041580;HOPITAL PRIVE DU CONFLUENT;440041572;N2320;12.38;;;
CHIRCAR_P;2024;440041580;HOPITAL PRIVE DU CONFLUENT;440041572;N2510;4.81;;;
CHIRCAR_P;2024;440041580;HOPITAL PRIVE DU CONFLUENT;440041572;NAUT;1.52;;;
CHIRCAR_P;2024;450000294;ORELIANCE - REINE BLANCHE;450000591;M103X;;21;0;0
CHIRCAR_P;2024;450000294;ORELIANCE - REINE BLANCHE;450000591;M1040;;15;0;1
CHIRCAR_P;2024;450000294;ORELIANCE - REINE BLANCHE;450000591;M104I;;;0;1
CHIRCAR_P;2024;450000294;ORELIANCE - REINE BLANCHE;450000591;M2140;;;0;1
CHIRCAR_P;2024;450000294;ORELIANCE - REINE BLANCHE;450000591;N2200;10.6;;;
CHIRCAR_P;2024;450000294;ORELIANCE - REINE BLANCHE;450000591;N2510;1;;;
CHIRCAR_P;2024;450002613;CHRU ORLEANS - HOPITAL DE LA SOURCE;450000088;M1040;4.3;3;0;0
CHIRCAR_P;2024;450002613;CHRU ORLEANS - HOPITAL DE LA SOURCE;450000088;MAUT;0.3;;0;0
CHIRCAR_P;2024;450002613;CHRU ORLEANS - HOPITAL DE LA SOURCE;450000088;N2200;54.3;;;
CHIRCAR_P;2024;450002613;CHRU ORLEANS - HOPITAL DE LA SOURCE;450000088;N2510;29.75;;;
CHIRCAR_P;2024;450002613;CHRU ORLEANS - HOPITAL DE LA SOURCE;450000088;NAUT;8.74;;;
CHIRCAR_P;2024;470000027;CLINIQUE ESQUIROL-SAINT-HILAIRE;470014069;M103X;1;;;
CHIRCAR_P;2024;470000027;CLINIQUE ESQUIROL-SAINT-HILAIRE;470014069;M1040;14;;;
CHIRCAR_P;2024;470000027;CLINIQUE ESQUIROL-SAINT-HILAIRE;470014069;N2200;6.84;;;
