BOR;AN;FI;RS;FI_EJ;LIT;JOU;ENT;DECES;URG_EJ;URG_EXT;MCO_EJ;MCO_EXT;GER_EJ;GER_EXT;SSR_EJ;SSR_EXT;PSY_EJ;PSY_EXT;HAD_EJ;HAD_EXT;DOMIC1;PEGER;EMGER;GERPSY;EMPAL;ALZ;EHPAD;VILHOS;RETR
USLD;2024;350005021;POLE GERIATRIQUE RENNAIS;440042844;60;21151;54;51;0;0;16;10;0;0;5;13;0;0;0;0;10;0;0;0;1;0;8;1;0
USLD;2024;350006771;CHRU RENNES SITE LA TAUVRAIS;350005179;80;27032;75;63;;;54;6;;;11;;;;;;4;;0;;;;1;;
USLD;2024;350013629;GHRE - USLD LA BRIANTAIS;350000022;83;27429;52;42;0;0;21;0;12;1;1;7;0;0;0;0;6;;;;;;;;
USLD;2024;350016135;SERVICE DE S.S.R. - CH VITRÉ;350000055;53;14326;23;23;;;;;;;19;;;;;;4;;;;;;2;;
USLD;2024;350032280;RESIDENCE DU TERTRE DE JOUE;350000246;80;27892;33;26;5;;;11;;;;;;43;;;23;;;;;;;;1
USLD;2024;360000160;CH DU BLANC;360000053;30;9665;27;22;;;11;1;;;3;1;;;;;11;;;3;5;;4;;
USLD;2024;360000202;CH CHATILLON SUR INDRE;360000103;32;8686;41;25;;;;10;;;13;;;;;;18;0;0;0;0;3;2;;
USLD;2024;360006688;CTRE DEPT GERIATRIQUE LES GRANDS CHENE;360000392;81;22288;78;50;;;;;;;;;;;;;;;;;;;22;;
USLD;2024;370000531;CH DU CHINONAIS;370000606;104;36295;127;44;;;;;1;;2;;1;;;;8;;;;;;19;;1
USLD;2024;370102659;SERVICE USLD PSY BATIMENT LE CEDRE;370013054;80;29198;6;4;;;;;;;;;;2;;;4;;;;;;1;;
USLD;2024;380000026;CH FABRICE MARCHIOL LA MURE;380780031;30;10680;38;32;0;0;11;2;8;0;8;2;;;;;13;0;0;0;0;0;4;;0
USLD;2024;380000075;CH DE TULLINS SITE PERRET;380780098;45;16307;34;31;;;;14;;;1;1;;;;;18;;;;;;5;;
USLD;2024;380000109;CH DE SAINT LAURENT DU PONT;380780213;76;21194;47;32;;;2;20;;;13;1;;;;;11;;;;;;3;1;
USLD;2024;380000356;CH DE LA TOUR DU PIN;380782698;70;25236;69;53;0;0;0;25;0;9;8;4;0;0;0;0;12;0;0;0;0;;7;0;0
USLD;2024;380782722;HOPITAL SUD - CHU38;380780080;164;45433;;;;;;;;;;;;;;;;;;;;;;;
USLD;2024;380785840;USLD JEAN MOULIN DU CH DE BOURGOIN;380780049;38;13386;27;35;;;9;3;;;;2;;;;;13;;;;;;;;
USLD;2024;380798520;USLD DELPHINE NEYRET CH BOURGOIN;380780049;47;14774;37;35;;;9;4;;;;4;;;;;20;;;;;;;;
USLD;2024;380802512;USLD M.PHILIBERT SAINT MARTIN D'HERES;380793265;45;14440;25;21;;;;9;;;;6;;1;;;9;;;;;;2;2;
USLD;2024;380802728;USLD LES JARDINS DE COUBLEVIE - CHU38;380780080;30;10980;;;;;;;;;;;;;;;;;;;;;;;
USLD;2024;390000040;CH LONS;390780146;81;26476;22;23;0;0;0;1;2;0;9;4;0;1;5;0;;22;0;22;12;0;0;0;0
USLD;2024;390000065;CH LOUIS JAILLON SAINT CLAUDE;390780161;30;8804;33;21;0;;7;;0;;20;;0;;0;;4;;;;0;;;;
USLD;2024;390784833;EHPAD USLD ARMAND TRUCHOT CH DOLE;390780609;32;11712;16;16;;;4;;;;11;1;;;;;;;;;3;;;;
USLD;2024;400000147;CENTRE HOSPITALIER DE SAINT SEVER;400780268;40;14388;38;29;;;;;;;28;;;;;;10;;;;;;;;
USLD;2024;400000261;INSTITUT HÉLIO- MARIN LABENNE;400780458;135;51872;34;46;;;;1;;2;8;;;;;;23;;;;63;0;1;;
USLD;2024;400006607;USLD DE MORCENX;400011177;30;9962;54;32;0;0;16;0;6;0;3;0;0;0;0;1;28;0;1;4;3;0;7;12;0
USLD;2024;400780250;CENTRE NOUVIELLE;400011177;32;11100;34;23;0;0;6;2;3;0;22;0;0;0;0;0;3;0;2;0;9;0;5;0;1
USLD;2024;400781043;USLD LE LANOT CH DE DAX;400780193;85;25049;67;55;0;0;19;0;6;0;31;0;0;0;;0;8;2;0;2;2;0;8;3;0
USLD;2024;410000020;CH BLOIS SIMONE VEIL;410000087;100;35112;70;64;;;39;6;;;9;;1;;;;15;;;;;;;;
USLD;2024;410000046;CH ROMORANTIN-LANTHENAY;410000103;60;20557;27;18;13;;;;;;1;;;;;;13;;;;;;;;
USLD;2024;420000234;CH DE FIRMINY;420780652;90;29784;31;31;;;3;1;;;21;1;;;;3;;;;;43;;1;;
USLD;2024;420000275;CH DE SAINT BONNET LE CHATEAU;420780694;30;10778;23;13;;;;;;2;21;;;;;;;;;;;;;;
USLD;2024;420780546;USLD SAINTE ELISABETH;420000168;30;10850;23;25;;;;;;;;;;;;;;;;;;;;;
USLD;2024;420782559;HOPITAL DE BELLEVUE - CHU42;420784878;160;56667;156;139;;;5;1;7;;126;11;;;;;8;;48;;;;2;;8
USLD;2024;420784845;ANNEXE BONVERT - CH DE ROANNE;420780033;90;29570;98;63;;;;;78;;;;;;;;11;;;;;;;0;14
USLD;2024;420789067;USLD CH MAURICE ANDRÉ;420780710;50;17873;28;25;;;;15;;;;9;;;;;4;;;1;11;;;;
USLD;2024;430000117;CH EMILE ROUX LE PUY;430000018;55;19558;30;29;;;15;2;;;4;2;;;1;;6;;;;;;3;;
USLD;2024;430000190;CH DE BRIOUDE;430000034;20;6574;22;17;0;0;2;0;12;1;5;0;0;0;0;0;2;0;0;0;0;0;2;0;0
USLD;2024;430000307;CH PIERRE GALLICE DE LANGEAC;430000067;40;10835;22;22;;;9;;;3;;4;;;;;4;;;;;;;;
USLD;2024;430000356;CH D' YSSINGEAUX;430000091;30;10422;16;10;;;12;3;;;;;;;;;1;;;;;;;;
USLD;2024;430007419;SERVICE DE LONG SEJOUR;630786754;40;14427;11;8;;;;3;;;;2;2;;;;3;;;3;;;0;0;0
USLD;2024;440000180;CHS EPSYLAN BLAIN;440000263;30;10867;6;4;;;;;;;;;3;;;;3;;;;;;1;;
USLD;2024;440000396;CH ERDRE ET LOIRE;440053643;30;9988;21;23;;;6;5;1;;7;1;;;;;1;;;;;;2;;
USLD;2024;440000503;CH CNP SITE CHATEAUBRIANT;440000313;15;5308;19;18;0;0;0;0;0;0;21;0;0;0;0;0;1;0;0;0;21;0;2;0;0
USLD;2024;440000552;CH SEVRE ET LOIRE- LOROUX BOTTEREAU;440042141;28;8366;20;8;0;0;0;1;0;0;8;0;0;0;11;0;0;;;;;;;;
USLD;2024;440000644;CH BEL AIR;440000347;30;10770;11;10;;;;6;;;6;1;;1;;;3;;;;;;;;
USLD;2024;440000883;CH SEVRE ET LOIRE - VERTOU;440042141;27;7488;16;12;0;0;0;4;0;0;4;1;0;0;5;0;2;;;;;;;;
USLD;2024;440001253;HIC DE LA PRESQU'ILE-SITE DE GUERANDE;440028538;42;13456;36;28;;1;12;1;;;10;1;;;;;11;;;;;;2;;
USLD;2024;440001295;CH DE SAVENAY;440000859;39;13435;27;24;;;;10;;;5;;;;;;12;;;;;;;;
USLD;2024;440001964;CH PIERRE DELAROCHE;440003267;30;10950;10;8;;;2;;;;7;;;;;;;;;;;;7;;
USLD;2024;440007607;CH ST NAZAIRE HEINLEX;440000057;74;25892;37;30;2;;11;4;;;11;5;;;;;4;;;;33;;;;1
USLD;2024;440021202;USLD CH LVO MACHECOUL;850009010;30;9779;6;6;;;;;;;3;;;;;;3;1;1;0;2;0;1;0;0
USLD;2024;440032399;USLD HIC PAYS DE RETZ;440041531;28;9977;18;17;;;;;;;;;;;;;;;;;;;;;
USLD;2024;440050458;SSR BEAUSEJOUR CHU NANTES;440000289;10;3223;4;3;;;3;1;;;;;;;;;;;;;;;;;
USLD;2024;440050466;SSR PIRMIL CHU NANTES;440000289;128;29181;47;29;;;41;2;;;;;;;;;4;;;;;;;;
USLD;2024;450000062;CH AGGLOMERATION MONTARGOISE;450000104;0;6077;3;5;1;;1;;;;;;;;;;1;;;;2;;28;;
USLD;2024;450000070;CH PITHIVIERS;450000112;36;12928;23;8;;;1;;2;;;;;;;;6;;;;;;;;
USLD;2024;450000336;CH SAINT JEAN DE BRIARE;450000179;40;13446;14;8;;;2;;;;;2;;;;;10;;;;;;;;
USLD;2024;450010442;USLD LE BOIS FLEURI;450000088;160;59547;81;75;;;16;;2;;23;18;;;;;10;;;;;;9;;
USLD;2024;450019799;CHAM - SITE LA CERISAIE;450000104;60;14331;50;20;0;;5;;1;;1;18;;;;;25;;;;;22;;;
USLD;2024;460000052;CH ST JACQUES ST CERE;460780091;50;17086;26;21;;;7;5;;;7;;;2;;;5;;;;;;;;
USLD;2024;460000102;CH JEAN COULON GOURDON;460780208;30;10386;42;15;0;0;3;0;0;0;2;0;0;0;0;0;37;2;7;0;6;0;1;0;0
USLD;2024;460008063;USLD CH FIGEAC SITE EHPAD MONTVIGUIER;460780083;38;6450;45;;;;;;;;;;;;;;;;;;;;;;
USLD;2024;460785595;USLD CH CAHORS;460780216;60;19942;47;31;;;6;5;22;;4;2;;;;;8;2;;11;4;;2;;
USLD;2024;470000431;CH VILLENEUVE -POLE SANTE VILLENEUVOIS;470000324;41;14823;22;19;0;;4;;10;;3;;0;;5;;;0;0;0;0;0;0;1;0
USLD;2024;470000571;CENTRE HOSPITALIER DE FUMEL;470000407;30;10167;12;10;;;1;1;;;6;;;;2;1;;;;;;;2;;
USLD;2024;470008780;USLD DE POMPEYRIE CH AGEN NERAC;470016171;36;12701;36;38;1;;8;;17;;6;;0;;0;;4;32;11;3;8;0;6;0;1
USLD;2024;470012931;USLD ALZHEIMER CHIC TONNEINS;470001660;27;9730;15;8;1;;1;;;;;;;;;;13;;;;;;;;
USLD;2024;480000017;HOPITAL LOZERE SITE VALLEE DU LOT;480780097;10;3464;10;8;;;3;;;;2;;;;;;5;0;0;1;5;0;;;
USLD;2024;480000041;CH DE FLORAC TROIS RIVIERES;480780139;25;7645;6;5;;;;;;;2;;;;;;3;0;0;1;2;0;0;0;0
USLD;2024;480000074;CH LANGOGNE;480780162;30;10242;19;8;;;;;;;;;;;;;;;;;;;;;
USLD;2024;480002948;HOPITAL LOZERE SITE GEVAUDAN;480780097;20;4173;24;17;;;10;;;;13;;;;;;1;;;;4;;;;
USLD;2024;490000569;CH CNP SITE POUANCE;440000313;36;8108;16;16;0;0;2;0;0;0;8;2;0;0;0;0;4;0;0;;;0;4;0;0
USLD;2024;490000635;CH DE CHOLET;490000676;34;12444;27;22;;;;9;;7;;11;;;;;;;;2;6;;3;;
USLD;2024;490000650;CHI LYS HYROME-CHEMILLE;490007689;30;9154;26;9;;;1;6;;;1;3;;;;;15;;;;;;;;
USLD;2024;490001765;CH DE SAUMUR;490528452;15;3719;19;3;;;2;3;1;;1;6;2;;;;1;;;2;;;1;1;
USLD;2024;490008604;USLD CHR ANGERS ST NICOLAS;490000031;90;32940;30;28;0;;6;;0;;21;;0;;0;;0;;;;;;;;
USLD;2024;490531910;SSR LES CAPUCINS;490535093;60;21087;18;28;;;;;;5;;9;;;;;4;;;;;;;;
USLD;2024;500000021;HOPITAUX DU SUD MANCHE;500000054;70;24449;52;14;;;2;1;1;;4;;;;;;11;;;1;2;31;19;;
USLD;2024;500000260;HOPITAUX DU SUD MANCHE;500000054;50;18618;71;15;;;2;;2;;8;;2;;;;44;;;25;20;6;;;
USLD;2024;500000450;CH - SAINT-LO;500000112;35;12810;32;32;;;8;3;;;10;3;;;;;8;;;;;;1;;
USLD;2024;500000591;CENTRE HOSPITALIER DE COUTANCES;500000393;60;20523;21;16;;;7;1;;;2;1;;1;;;9;;;;;;;;
USLD;2024;510000169;CENTRE HOSPITALIER LEON BOURGEOIS;510000037;30;9794;56;31;;;31;;;;1;26;;;;;24;;;;;;14;3;
USLD;2024;510000235;CENTRE HOSPITALIER D'EPERNAY;510000060;30;9429;33;30;1;;7;4;0;;6;;;;;;15;0;0;5;16;0;1;0;0
USLD;2024;510000466;CENTRE HOSPITALIER DE SAINTE-MENEHOULD;510000102;30;5126;5;12;;;1;;;;2;;;;;;2;0;0;9;0;0;;;
USLD;2024;510011679;RESIDENCE ROUX (USLD) CHU DE REIMS;510000029;120;40126;46;48;;;14;;1;;16;6;;;7;;;;;;;;3;;
USLD;2024;510024466;CENTRE HOSPITALIER DE FISMES;510000128;30;6124;0;2;;;;;;;;;;;;;;0;0;0;4;0;;;
USLD;2024;520000019;C H DE BOURBONNE-LES-BAINS;520780024;32;11598;11;3;0;1;2;4;0;0;0;1;0;0;0;0;3;0;0;0;5;0;5;0;0
USLD;2024;520000076;CH DE LA HAUTE MARNE-HOP ANDRE BRETON;520780081;35;12634;31;13;;;;3;;;1;;;;;;15;;;;;;;;
USLD;2024;520782939;USLD DU CH DE CHAUMONT;520780032;40;14283;21;16;;;3;;;;12;;;;;;4;;;;10;;;;
USLD;2024;530000132;HOPITAL S.O. MAYENNAIS :SITE DE CRAON;530007202;30;8503;18;14;;;4;;;;3;;;;;;11;;;;8;;;;
USLD;2024;530000264;CENTRE HOSPITALIER DE LAVAL;530000371;55;19788;51;49;;;7;;18;;11;;;;;;2;;;;20;;10;;
USLD;2024;530031384;USLD JARDIN D'ARCADIE;530000074;30;9298;23;18;1;0;4;0;1;0;4;0;0;0;0;0;13;0;1;0;7;0;1;0;0
USLD;2024;530032788;USLD CH HAUT ANJOU;530000025;56;17646;36;20;0;0;0;0;3;0;12;0;0;0;0;0;3;0;0;0;5;0;0;0;0
USLD;2024;540000072;MAISON HOSPITALIERE DE BACCARAT;540014081;43;14707;30;27;;;13;4;;;;3;;;;;10;0;0;0;27;0;2;;
USLD;2024;540000155;CENTRE HOSPITALIER DE LUNEVILLE;540000080;30;9778;26;23;;;10;3;;;;4;;1;;;10;;;;;;4;;
USLD;2024;540000312;CENTRE HOSPITALIER ST NICOLAS DE PORT;540000114;30;9229;20;14;;;;4;;;9;;;;;;5;;;;;;3;;
USLD;2024;540000395;LES MAISONS HOSPITALI. SITE NANCY;540000122;60;17628;23;18;;;;;16;;4;;;;;;3;0;0;0;0;0;0;0;0
USLD;2024;540000668;CTRE JACQUES PARISOT BAINVILLE S MADON;540006707;56;11715;13;16;;;;3;;1;;6;;0;;;3;;;;;;;;
USLD;2024;540005410;USLD CIREY/VEZOUZE CH 3H SANTE;540019007;0;3655;2;5;;;;;;;;1;;;;;1;;;;;;11;;
USLD;2024;540006459;CHRU NANCY - USLD ST JULIEN;540023264;34;9401;24;17;;;8;1;;;12;;;;;;1;;;;;;4;;
USLD;2024;540008364;USLD CH TOUL;540000049;36;12343;18;20;;;1;;6;;2;2;;;;;1;;;;18;;6;;
USLD;2024;540009859;USLD CH HOTEL DIEU MSM SOS SANTE;570010181;28;8652;22;20;0;0;12;5;;;6;0;0;0;0;0;1;0;0;0;7;0;0;0;0
USLD;2024;540013232;CHRU NANCY - USLD ST STANISLAS;540023264;72;24736;34;21;0;;16;2;0;;7;;;;;;2;;;8;;;2;;
USLD;2024;550000038;CENTRE HOSPITALIER ST-CHARLES COMMERCY;550000046;32;9158;27;14;;;9;5;;;2;1;;1;;;9;;;;;;1;;
USLD;2024;550000251;CH BLD FV SITE FV;550003354;30;10928;10;9;0;;;;;;;;6;;1;;3;;;;;;0;;
USLD;2024;550000434;CH BLD FV SITE BLD;550003354;30;10169;26;24;0;0;3;1;1;0;11;2;0;0;0;0;7;0;0;5;9;0;2;0;0
USLD;2024;550003370;USLD DU CH VERDUN/ST MIHIEL;550006795;48;8036;32;25;1;;3;;3;;11;1;;;;;13;0;1;2;9;0;4;;
USLD;2024;560000127;CHBA SITE DE VANNES;560023210;60;20363;34;11;0;0;1;1;1;0;17;5;0;0;0;0;9;;;;;;;;
USLD;2024;560000200;CHBA SITE D'AURAY;560023210;30;10583;26;22;0;0;7;0;0;0;10;1;0;0;0;0;8;;;;;;;;
USLD;2024;560000275;GHBS - HOPITAL DE KERLIVIO;560005746;45;15955;35;26;;;;;;;;;;;;;;;;;;;;;
USLD;2024;560000291;CENTRE HOSPITALIER DE BELLE ILE EN MER;560000085;15;5371;4;4;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
USLD;2024;560003980;GHBS - HOPITAL DE KERBERNES;560005746;40;10753;17;13;;;;;;;;;;;;;;;;;;;;;
USLD;2024;560010092;USLD UHR EPSM MORBIHAN;560002032;58;21098;9;8;;;;;;;;;8;;;;1;;;;;;;;
USLD;2024;560012122;LONG SEJOUR - CHS CAUDAN;560002677;50;18224;2;2;;;;2;;;;;;;;;;;;50;;;;;
USLD;2024;560014219;CHCB SITE SSR PONTIVY;560014748;30;9967;23;20;;;5;;;;10;3;;;;;5;;;;11;;;;
USLD;2024;560015422;GHBS SITE DE KERDURAND RIANTEC;560005746;30;10577;29;26;;;;;;;;;;;;;;;;;;;;;
USLD;2024;560027641;USLD CH JOSSELIN;560000077;60;19391;49;48;;0;;15;13;4;;12;;0;;0;5;;;;;;;;
USLD;2024;570000109;NIDERVILLER - CRS SAINT LUC;570000034;45;15912;17;16;0;0;0;2;0;0;13;0;0;0;0;0;2;0;0;;11;0;0;0;0
USLD;2024;570000166;CTRE DE GERIATRIE FORBACH - SOS SANTE;570010181;30;10540;40;33;2;;2;;35;;;;;;;;1;;;;;;;;
USLD;2024;570000349;HOPITAL BEL AIR DE THIONVILLE - CHR;570005165;30;7912;22;9;;;3;;;;5;;;;;;1;;;;;;;;
USLD;2024;570000448;CMSC FILIERIS DE CHARLEVILLE SOUS BOIS;750050759;30;9580;18;13;;;;2;;;12;;;;;;4;;;;;;;1;
USLD;2024;570000455;HOPITAL DE CHATEAU-SALINS - SOS SANTE;570010181;30;10035;26;24;;;8;3;;;3;1;;;;;9;;;;;;;;
USLD;2024;570000562;HOPITAL ST FRANCOIS - MARANGE-SILVANGE;570030395;48;16608;59;59;;;22;6;;;17;5;;;;;9;;;;;;;;
USLD;2024;570000661;HOPITAL SAINT JOSEPH DE BITCHE;570000158;30;10191;16;16;;;9;;;1;5;;;;;1;16;;;;;;;1;
USLD;2024;570000893;CHS DE SARREGUEMINES;570000141;30;9345;24;17;;;;3;;;;2;5;;;;14;;;;;;1;1;
USLD;2024;570000968;CH LE SECQ DE CREPY DE BOULAY;570000430;30;9906;9;9;;;1;1;;;5;2;;;;;3;;;;;;;;
USLD;2024;570003079;CENTRE DE GERIATRIE LE KEM - SOS SANTE;570010181;58;19315;49;58;;;;7;15;;32;3;;;;;32;;;;;;2;;
USLD;2024;570003947;USLD HOPITAL STE BLANDINE DE METZ;570023630;30;10650;21;20;;;2;1;;;7;1;;;;;10;;;;;;;;
USLD;2024;570005215;CENTRE FELIX MARECHAL DE METZ - CHR;570005165;30;9823;29;14;;;7;;;;6;;;;;;3;;;;;;;;
USLD;2024;570012369;CMS DE GORZE;570011387;30;10456;22;21;;;;10;;;10;;;;;;2;;;;;;1;1;
USLD;2024;570015776;USLD PHG FILIERIS DE CREUTZWALD;750050759;60;15118;58;39;0;0;0;0;0;0;0;43;0;0;0;0;15;0;0;0;0;0;;;
USLD;2024;580004836;CENTRE COLBERT MEDECINE ET SSR;580780039;72;25711;76;71;0;0;13;1;29;0;20;8;0;0;0;1;4;;;;;;3;2;0
USLD;2024;580972628;MOYEN SEJOUR PIGNELIN;580780039;12;4340;5;1;;;;;2;;;;;;;;3;;;;;;2;;
USLD;2024;580972644;CH HENRI DUNANT LA CHARITE-SUR-LOIRE;580781136;30;10544;23;14;;;;5;;;5;3;;;;;10;;;;;;6;;
USLD;2024;580972651;CH CHATEAU-CHINON;580780047;12;3999;3;4;;;;;3;;;;;;;;;;;;;;;;
USLD;2024;580972677;CH COSNE COURS SUR LOIRE;580780088;30;10980;13;15;;;2;2;;;2;3;;;;;4;0;0;0;0;0;;;2
USLD;2024;580972685;CH DECIZE;580780096;30;10980;17;18;;;;;;;;;;;;;;;;;;;;;
USLD;2024;590000014;CH SOMAIN;590780052;28;9974;23;19;;;;5;5;;10;;;;;;3;;;;;;1;;
USLD;2024;590000121;CH SECLIN;590780227;60;20286;52;51;0;0;0;0;20;0;16;0;0;0;16;0;0;0;0;0;12;0;0;0;0
USLD;2024;590000428;CH CAMBRAI;590781605;58;14397;63;58;;;;;;;;;;;;;;;;;;;16;;
USLD;2024;590000451;CH HAUTMONT;590781647;40;14325;15;13;;0;;1;;0;3;4;;1;;6;;;;;;;;;
USLD;2024;590000469;CH FOURMIES;590781662;30;7270;8;8;0;;0;;0;;8;;0;;0;;0;0;0;0;0;0;1;0;0
USLD;2024;590000477;CH LE QUESNOY;590781670;40;14517;16;12;;;;;;;13;;;;;;3;;;;;;2;;
USLD;2024;590000527;CH AVESNES;590781795;30;9743;25;18;;;1;;;;11;5;;;;;8;;;;;;8;;
USLD;2024;590000592;CH DENAIN;590782165;60;20688;25;11;0;;0;;3;;17;2;0;;0;;3;;;;12;;3;4;
USLD;2024;590001004;CH DOUAI DECHY;590783239;50;20112;52;30;;;7;;9;;11;9;;;;;7;;;;;;;2;
USLD;2024;590001582;CH INTERCOMMUNAL WASQUEHAL;590785663;60;15362;29;27;0;0;0;3;0;2;16;3;0;0;0;0;5;0;0;0;8;0;3;0;0
USLD;2024;590001749;POLYCLINIQUE DE GRANDE SYNTHE;590788956;90;32204;41;40;;;1;6;1;2;5;6;;1;;;19;;;;;;3;1;
USLD;2024;590044632;USLD ISABEAU DE ROUBAIX CH ROUBAIX;590782421;60;20821;36;23;;;;;;;;;;;;;;;;;;;;;
USLD;2024;590791091;CSPA LES BATELIERS CHU LILLE;590780193;98;24242;31;31;;;18;;;1;;1;;;;;11;;;;10;;;;
USLD;2024;590791323;CTRE CONVALESCENCE SSR CH ARMENTIÈRES;590782637;60;12328;15;12;;;3;1;;;5;;;;;;5;;;15;4;;6;;
USLD;2024;590804696;CENTRE HOSPITALIER DE TOURCOING;590781902;60;19282;19;22;0;0;2;1;1;1;5;1;;;;;8;0;0;0;10;0;2;;
USLD;2024;590812186;SERVICE D'ADDICTOLOGIE;590782421;60;21212;30;24;;;;;;;;;;;;;;;;;;;;;
USLD;2024;590812749;USLD CH VALENCIENNES;590782215;90;32850;36;33;;;5;3;7;;1;;;;;;21;2;0;27;5;0;2;1;0
USLD;2024;600000020;HL CRÉPY-EN-VALOIS;600100085;30;9408;35;26;;;;;;;20;;;;;;19;;;;2;;2;;
USLD;2024;600000046;CH PONT-SAINTE-MAXENCE;600100127;30;10546;27;21;0;0;0;12;0;0;12;0;0;0;0;0;3;0;0;0;0;0;3;0;0
USLD;2024;600000053;CH GHPSO SENLIS;600101984;73;26172;52;35;;1;6;1;;;15;5;;;;;24;0;0;0;0;0;4;;
USLD;2024;600000152;CH CHAUMONT-EN-VEXIN;600100572;86;30822;33;20;0;0;6;0;0;0;14;4;0;0;0;0;9;0;0;2;1;0;4;0;0
USLD;2024;600000186;CH CLERMONT;600100648;90;31321;67;52;1;;12;2;;1;25;18;;2;;;6;;;;;;9;4;
USLD;2024;600000285;CH CHICN NOYON;600100721;47;15505;45;28;0;0;0;;9;;19;1;0;;0;;16;;;;;;6;0;6
USLD;2024;600001184;USLD HL GRANDVILLIERS;600108948;31;10084;19;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0
USLD;2024;600100101;CH AP-HP LIANCOURT;750712184;96;31277;47;20;;;3;;;;43;;;;;;1;;;;;;15;1;
USLD;2024;600105381;USLD CONDÉ CHANTILLY;600106611;51;18323;31;22;;;;7;;;14;8;;;;;2;;;;;;6;;
USLD;2024;600107494;USLD CH BEAUVAIS;600100713;100;35809;32;27;;;6;;3;;14;;;;;;9;371;593;;;58;1;;
USLD;2024;600107668;USLD CHICN COMPIÈGNE;600100721;73;25835;39;20;;;;;10;3;2;;;;;;24;;;;;;6;;2
USLD;2024;610000044;CENTRE HOSPITALIER DE L'AIGLE;610780074;30;5585;12;9;0;0;7;1;0;0;3;0;0;0;0;0;1;0;0;0;5;0;2;0;0
USLD;2024;610784050;USLD  LES PASTELS  - CH ALENCON;610780082;109;36944;40;36;;;9;1;;;16;;;;;;14;24;;;3;;3;;
USLD;2024;620000067;CENTRE HOSPITALIER DU TERNOIS;620100081;30;10518;28;20;;;;5;;;4;;;;;;19;;;;;;;;
USLD;2024;620000224;CH BETHUNE;620100651;60;19227;30;47;;;7;;6;;8;;;;;;9;;;;;;;;
USLD;2024;620000240;CH HENIN BEAUMONT;620100677;60;18890;50;43;;;16;16;;;9;;;;;;9;;;;;;;;
USLD;2024;620000323;CH CALAIS;620101337;30;10617;24;16;;;;2;;;7;;1;;;;14;;;;3;;6;;
USLD;2024;620000349;CH REGION DE ST OMER;620101360;80;26635;85;51;0;0;7;0;8;0;29;2;0;0;0;0;28;0;0;0;19;0;11;0;4
USLD;2024;620000653;CH BOULOGNE-SUR-MER;620103440;60;19062;39;29;0;0;4;2;2;;12;;;;;;;0;0;80;1;0;3;0;0
USLD;2024;620003350;HOPITAL DE RIAUMONT;620001834;88;24848;34;41;;;4;20;12;;49;1;;;17;;;;;;;;4;;
USLD;2024;620106625;MAISON SLD LA MANAIE AUCHEL;750050759;40;11223;23;19;;1;;4;;;12;5;;;;;1;;;;0;;;1;
USLD;2024;620108357;USLD LES OPALINES - CHAM;620103432;24;7408;20;22;;;;;;;;;;;;;;;;;;;;;
USLD;2024;620111195;USLD CH ARRAS;620100057;110;38945;112;97;2;;16;8;23;;28;9;1;;;;25;;;33;53;3;7;6;
USLD;2024;630000016;CH DU MONT DORE;630180032;30;10323;22;15;0;0;12;3;0;0;4;1;0;1;0;0;1;0;0;0;0;0;4;0;0
USLD;2024;630000412;CH D'AMBERT;630780997;40;14263;28;24;1;;7;;0;;16;;0;;0;;4;;;;;;2;;
USLD;2024;630000420;CH PAUL ARDIER ISSOIRE;630781003;20;7287;27;13;;;24;;;;;1;;;;;2;;;;;;10;2;
USLD;2024;630000446;CH DE THIERS;630781029;30;10217;35;27;0;;3;;5;;19;;0;;0;;9;;2;;;;3;0;0
USLD;2024;630000560;CH BILLOM;630781367;66;23321;56;41;;;15;12;;;56;;;3;;;32;;;;;;9;;
USLD;2024;630781821;CLINIQUE PSYCHIATRIQUE LE GRAND PRE;920030269;30;8633;17;3;;;11;;;1;;;3;;;;2;0;0;3;1;0;9;1;
USLD;2024;630783538;HOPITAL LOUISE MICHEL - CHU63;630780989;110;33486;53;32;;;10;;5;;26;6;1;;;;3;;;;4;;4;;
USLD;2024;630790384;CENTRE DE LONG SEJOUR;630786754;44;14292;17;5;0;0;0;0;0;0;0;0;12;5;0;0;0;5;0;6;3;0;3;1;0
USLD;2024;640000162;CH COTE BASQUE;640780417;96;28501;42;31;0;0;13;5;3;0;8;5;2;0;0;0;11;;;;;;4;;
USLD;2024;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;54;16698;50;34;0;0;15;2;8;;20;0;0;0;0;0;7;0;26;0;0;0;4;0;0
USLD;2024;640000410;CENTRE HOSPITALIER OLORON;640780821;37;11739;39;41;1;0;14;2;12;0;7;0;0;0;0;0;3;;14;;3;;1;;1
USLD;2024;640000600;CENTRE HOSPITALIER DE PAU;640781290;80;28944;50;42;2;;9;;;;30;3;;1;;;5;113;;7;16;;2;2;
USLD;2024;640780755;CH COTE BASQUE - ST JEAN DE LUZ;640780417;54;16207;17;16;;;;;;;6;2;1;;;;11;;;;;;3;;
USLD;2024;640786281;USLD CLOS MONTREUIL;640791976;75;25150;45;33;;;;17;;;;6;;3;;;19;;;;;;;;
USLD;2024;650000045;CH TARBES LOURDES SITE LOURDES;650783160;33;11723;20;15;;;1;;2;;17;;;;;;;;;;;;;17;
