BOR;AN;FI;RS;FI_EJ;PERSO;ETPSAL;EFFLIB
SSR_P;2024;150780732;CENTRE MEDICO CHIRURGICAL TRONQUIERES;150000271;N310H;0.37;
SSR_P;2024;150780732;CENTRE MEDICO CHIRURGICAL TRONQUIERES;150000271;N3120;0.26;
SSR_P;2024;150780732;CENTRE MEDICO CHIRURGICAL TRONQUIERES;150000271;NAUT;6.03;
SSR_P;2024;150780732;CENTRE MEDICO CHIRURGICAL TRONQUIERES;150000271;NCINF;6.1;
SSR_P;2024;160000188;CH DE LA ROCHEFOUCAULD;160000121;M1180;2.5;
SSR_P;2024;160000188;CH DE LA ROCHEFOUCAULD;160000121;N241P;1.46;
SSR_P;2024;160000188;CH DE LA ROCHEFOUCAULD;160000121;N2450;0.35;
SSR_P;2024;160000188;CH DE LA ROCHEFOUCAULD;160000121;N2460;1.15;
SSR_P;2024;160000188;CH DE LA ROCHEFOUCAULD;160000121;N2500;20.29;
SSR_P;2024;160000188;CH DE LA ROCHEFOUCAULD;160000121;NCINF;16.69;
SSR_P;2024;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;M1010;1.61;
SSR_P;2024;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;M1320;0.9;
SSR_P;2024;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;N241P;4.17;
SSR_P;2024;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;N2430;0.4;
SSR_P;2024;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;N2460;3.3;
SSR_P;2024;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;N2500;29.52;
SSR_P;2024;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;N2710;0.47;
SSR_P;2024;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;N3120;2.8;
SSR_P;2024;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;NAUT;13.51;
SSR_P;2024;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;NCINF;15.35;
SSR_P;2024;160000261;CHI DU PAYS DE COGNAC - SSR;160014411;M1010;2.71;
SSR_P;2024;160000261;CHI DU PAYS DE COGNAC - SSR;160014411;M1180;0.73;
SSR_P;2024;160000261;CHI DU PAYS DE COGNAC - SSR;160014411;N2430;0.4;
SSR_P;2024;160000261;CHI DU PAYS DE COGNAC - SSR;160014411;N2500;20.51;
SSR_P;2024;160000261;CHI DU PAYS DE COGNAC - SSR;160014411;N3120;1;
SSR_P;2024;160000261;CHI DU PAYS DE COGNAC - SSR;160014411;NAUT;2.68;
SSR_P;2024;160000261;CHI DU PAYS DE COGNAC - SSR;160014411;NCINF;9.58;
SSR_P;2024;160000303;CH HOPITAUX SUD-CHARENTE;160006037;M1010;2.99;
SSR_P;2024;160000303;CH HOPITAUX SUD-CHARENTE;160006037;M1180;1.03;
SSR_P;2024;160000303;CH HOPITAUX SUD-CHARENTE;160006037;M1320;0.9;
SSR_P;2024;160000303;CH HOPITAUX SUD-CHARENTE;160006037;N241P;7.59;
SSR_P;2024;160000303;CH HOPITAUX SUD-CHARENTE;160006037;N2430;0.82;
SSR_P;2024;160000303;CH HOPITAUX SUD-CHARENTE;160006037;N2460;3.66;
SSR_P;2024;160000303;CH HOPITAUX SUD-CHARENTE;160006037;N2470;0.2;
SSR_P;2024;160000303;CH HOPITAUX SUD-CHARENTE;160006037;N2500;57.91;
SSR_P;2024;160000303;CH HOPITAUX SUD-CHARENTE;160006037;N2710;2.47;
SSR_P;2024;160000303;CH HOPITAUX SUD-CHARENTE;160006037;N310H;6.55;
SSR_P;2024;160000303;CH HOPITAUX SUD-CHARENTE;160006037;N3120;0.3;
SSR_P;2024;160000303;CH HOPITAUX SUD-CHARENTE;160006037;NAUT;26.48;
SSR_P;2024;160000303;CH HOPITAUX SUD-CHARENTE;160006037;NCINF;34.15;
SSR_P;2024;160000311;CENTRE HOSPITALIER CONFOLENS;160000485;M1320;1.01;
SSR_P;2024;160000311;CENTRE HOSPITALIER CONFOLENS;160000485;N241P;1.44;
SSR_P;2024;160000311;CENTRE HOSPITALIER CONFOLENS;160000485;N2450;0.16;
SSR_P;2024;160000311;CENTRE HOSPITALIER CONFOLENS;160000485;N2460;0.16;
SSR_P;2024;160000311;CENTRE HOSPITALIER CONFOLENS;160000485;N2500;12.68;
SSR_P;2024;160000311;CENTRE HOSPITALIER CONFOLENS;160000485;N310H;0.16;
SSR_P;2024;160000311;CENTRE HOSPITALIER CONFOLENS;160000485;NAUT;9.13;
SSR_P;2024;160000311;CENTRE HOSPITALIER CONFOLENS;160000485;NCINF;5.38;
SSR_P;2024;160000337;CENTRE HOSPITALIER DE RUFFEC;160000493;M1180;0.73;
SSR_P;2024;160000337;CENTRE HOSPITALIER DE RUFFEC;160000493;N241P;0.95;
SSR_P;2024;160000337;CENTRE HOSPITALIER DE RUFFEC;160000493;N2460;0.2;
SSR_P;2024;160000337;CENTRE HOSPITALIER DE RUFFEC;160000493;N2500;12.33;
SSR_P;2024;160000337;CENTRE HOSPITALIER DE RUFFEC;160000493;N2710;0.5;
SSR_P;2024;160000337;CENTRE HOSPITALIER DE RUFFEC;160000493;N3120;0.6;
SSR_P;2024;160000337;CENTRE HOSPITALIER DE RUFFEC;160000493;NAUT;7.31;
SSR_P;2024;160000337;CENTRE HOSPITALIER DE RUFFEC;160000493;NCINF;8.43;
SSR_P;2024;160000360;CH DE CHATEAUNEUF;160014411;N241P;0.12;
SSR_P;2024;160000360;CH DE CHATEAUNEUF;160014411;N2500;3;
SSR_P;2024;160000360;CH DE CHATEAUNEUF;160014411;N3120;0.27;
SSR_P;2024;160000360;CH DE CHATEAUNEUF;160014411;NCINF;0.1;
SSR_P;2024;160009080;C.S.S.R. LES GLAMOTS - ROULLET ST E.;160001574;M1120;1;
SSR_P;2024;160009080;C.S.S.R. LES GLAMOTS - ROULLET ST E.;160001574;M1180;4.8;
SSR_P;2024;160009080;C.S.S.R. LES GLAMOTS - ROULLET ST E.;160001574;M3020;0.02;
SSR_P;2024;160009080;C.S.S.R. LES GLAMOTS - ROULLET ST E.;160001574;N241P;12.7;
SSR_P;2024;160009080;C.S.S.R. LES GLAMOTS - ROULLET ST E.;160001574;N2430;2.41;
SSR_P;2024;160009080;C.S.S.R. LES GLAMOTS - ROULLET ST E.;160001574;N2450;0.6;
SSR_P;2024;160009080;C.S.S.R. LES GLAMOTS - ROULLET ST E.;160001574;N2460;8.09;
SSR_P;2024;160009080;C.S.S.R. LES GLAMOTS - ROULLET ST E.;160001574;N2470;0.64;
SSR_P;2024;160009080;C.S.S.R. LES GLAMOTS - ROULLET ST E.;160001574;N2500;40.23;
SSR_P;2024;160009080;C.S.S.R. LES GLAMOTS - ROULLET ST E.;160001574;N2710;1.49;
SSR_P;2024;160009080;C.S.S.R. LES GLAMOTS - ROULLET ST E.;160001574;N3120;1.88;
SSR_P;2024;160009080;C.S.S.R. LES GLAMOTS - ROULLET ST E.;160001574;NAUT;6.37;
SSR_P;2024;160009080;C.S.S.R. LES GLAMOTS - ROULLET ST E.;160001574;NCINF;23.11;
SSR_P;2024;160012209;CLINIQUE LE MAS BLANC;160012191;M1320;1.91;
SSR_P;2024;160012209;CLINIQUE LE MAS BLANC;160012191;MAUT;0.54;
SSR_P;2024;160012209;CLINIQUE LE MAS BLANC;160012191;N241P;;2
SSR_P;2024;160012209;CLINIQUE LE MAS BLANC;160012191;N2500;8;
SSR_P;2024;160012209;CLINIQUE LE MAS BLANC;160012191;N2710;;1
SSR_P;2024;160012209;CLINIQUE LE MAS BLANC;160012191;N3120;;1
SSR_P;2024;160012209;CLINIQUE LE MAS BLANC;160012191;NCINF;7;
SSR_P;2024;160016374;SSR ANTENNE CRBVTA LES GLAMOTS;860012913;MAUT;0.1;
SSR_P;2024;160016374;SSR ANTENNE CRBVTA LES GLAMOTS;860012913;N2460;0.5;
SSR_P;2024;160016374;SSR ANTENNE CRBVTA LES GLAMOTS;860012913;N2710;0.5;
SSR_P;2024;160016374;SSR ANTENNE CRBVTA LES GLAMOTS;860012913;N3120;0.4;
SSR_P;2024;160016374;SSR ANTENNE CRBVTA LES GLAMOTS;860012913;NAUT;0.52;
SSR_P;2024;170000038;CENTRE HOSPITALIER JONZAC;170780050;M1010;2.26;
SSR_P;2024;170000038;CENTRE HOSPITALIER JONZAC;170780050;N2430;1;
SSR_P;2024;170000038;CENTRE HOSPITALIER JONZAC;170780050;N2460;0.5;
SSR_P;2024;170000038;CENTRE HOSPITALIER JONZAC;170780050;N2470;0.57;
SSR_P;2024;170000038;CENTRE HOSPITALIER JONZAC;170780050;N2500;23.98;
SSR_P;2024;170000038;CENTRE HOSPITALIER JONZAC;170780050;N2710;1.32;
SSR_P;2024;170000038;CENTRE HOSPITALIER JONZAC;170780050;N3120;0.9;
SSR_P;2024;170000038;CENTRE HOSPITALIER JONZAC;170780050;NAUT;1.4;
SSR_P;2024;170000038;CENTRE HOSPITALIER JONZAC;170780050;NCINF;15.31;
SSR_P;2024;170000061;CSS DU CHATEAU MARLONGES - CHAMBON;170024194;M1010;2.08;
SSR_P;2024;170000061;CSS DU CHATEAU MARLONGES - CHAMBON;170024194;N241P;1.55;
SSR_P;2024;170000061;CSS DU CHATEAU MARLONGES - CHAMBON;170024194;N2460;1;
SSR_P;2024;170000061;CSS DU CHATEAU MARLONGES - CHAMBON;170024194;N2500;23.41;
SSR_P;2024;170000061;CSS DU CHATEAU MARLONGES - CHAMBON;170024194;N2710;0.4;
SSR_P;2024;170000061;CSS DU CHATEAU MARLONGES - CHAMBON;170024194;N3120;0.62;
SSR_P;2024;170000061;CSS DU CHATEAU MARLONGES - CHAMBON;170024194;NAUT;6.57;
SSR_P;2024;170000061;CSS DU CHATEAU MARLONGES - CHAMBON;170024194;NCINF;16.21;
SSR_P;2024;170000079;CTRE HOSPITALIER ST-PIERRE D'OLERON;170780142;M1010;;7
SSR_P;2024;170000079;CTRE HOSPITALIER ST-PIERRE D'OLERON;170780142;N241P;1;
SSR_P;2024;170000079;CTRE HOSPITALIER ST-PIERRE D'OLERON;170780142;N2500;6.9;
SSR_P;2024;170000079;CTRE HOSPITALIER ST-PIERRE D'OLERON;170780142;NAUT;1;
SSR_P;2024;170000079;CTRE HOSPITALIER ST-PIERRE D'OLERON;170780142;NCINF;3.5;
SSR_P;2024;170000095;CENTRE HOSPITALIER ST JEAN D'ANGELY;170780175;M1010;2.77;
SSR_P;2024;170000095;CENTRE HOSPITALIER ST JEAN D'ANGELY;170780175;M1180;2.56;
SSR_P;2024;170000095;CENTRE HOSPITALIER ST JEAN D'ANGELY;170780175;N241P;4.31;
SSR_P;2024;170000095;CENTRE HOSPITALIER ST JEAN D'ANGELY;170780175;N2430;0.85;
SSR_P;2024;170000095;CENTRE HOSPITALIER ST JEAN D'ANGELY;170780175;N2450;1.25;
SSR_P;2024;170000095;CENTRE HOSPITALIER ST JEAN D'ANGELY;170780175;N2460;3.73;
SSR_P;2024;170000095;CENTRE HOSPITALIER ST JEAN D'ANGELY;170780175;N2500;49.6;
SSR_P;2024;170000095;CENTRE HOSPITALIER ST JEAN D'ANGELY;170780175;N2710;0.6;
SSR_P;2024;170000095;CENTRE HOSPITALIER ST JEAN D'ANGELY;170780175;N310H;4.18;
SSR_P;2024;170000095;CENTRE HOSPITALIER ST JEAN D'ANGELY;170780175;N3120;0.9;
SSR_P;2024;170000095;CENTRE HOSPITALIER ST JEAN D'ANGELY;170780175;NAUT;20.66;
SSR_P;2024;170000095;CENTRE HOSPITALIER ST JEAN D'ANGELY;170780175;NCINF;30.85;
SSR_P;2024;170000111;CH ST HONORE - ST-MARTIN-DE-RE;170024194;M1010;1.4;
SSR_P;2024;170000111;CH ST HONORE - ST-MARTIN-DE-RE;170024194;N241P;1.9;
SSR_P;2024;170000111;CH ST HONORE - ST-MARTIN-DE-RE;170024194;N2460;0.26;
SSR_P;2024;170000111;CH ST HONORE - ST-MARTIN-DE-RE;170024194;N2500;10.91;
SSR_P;2024;170000111;CH ST HONORE - ST-MARTIN-DE-RE;170024194;N2710;0.05;
SSR_P;2024;170000111;CH ST HONORE - ST-MARTIN-DE-RE;170024194;N3120;0.2;
SSR_P;2024;170000111;CH ST HONORE - ST-MARTIN-DE-RE;170024194;NAUT;2.31;
SSR_P;2024;170000111;CH ST HONORE - ST-MARTIN-DE-RE;170024194;NCINF;9.65;
SSR_P;2024;170000129;CENTRE HOSPITALIER ROYAN-ATLANTIQUE;170780191;M1010;1.11;
SSR_P;2024;170000129;CENTRE HOSPITALIER ROYAN-ATLANTIQUE;170780191;M1320;0.73;
SSR_P;2024;170000129;CENTRE HOSPITALIER ROYAN-ATLANTIQUE;170780191;N2500;30.46;
SSR_P;2024;170000129;CENTRE HOSPITALIER ROYAN-ATLANTIQUE;170780191;N2710;0.5;
SSR_P;2024;170000129;CENTRE HOSPITALIER ROYAN-ATLANTIQUE;170780191;NAUT;1.5;
SSR_P;2024;170000129;CENTRE HOSPITALIER ROYAN-ATLANTIQUE;170780191;NCINF;18.97;
SSR_P;2024;170000137;CH DUBOIS MEYNARDIE - MARENNES;170780209;M1180;0.9;
SSR_P;2024;170000137;CH DUBOIS MEYNARDIE - MARENNES;170780209;N241P;1.01;
SSR_P;2024;170000137;CH DUBOIS MEYNARDIE - MARENNES;170780209;N2500;9.93;
SSR_P;2024;170000137;CH DUBOIS MEYNARDIE - MARENNES;170780209;N3120;0.4;
SSR_P;2024;170000137;CH DUBOIS MEYNARDIE - MARENNES;170780209;NAUT;6.85;
SSR_P;2024;170000137;CH DUBOIS MEYNARDIE - MARENNES;170780209;NCINF;6.13;
SSR_P;2024;170000152;CENTRE HOSPITALIER ROCHEFORT;170780225;M1320;2.65;0
SSR_P;2024;170000152;CENTRE HOSPITALIER ROCHEFORT;170780225;N2460;0.5;
SSR_P;2024;170000152;CENTRE HOSPITALIER ROCHEFORT;170780225;N2500;30.33;
SSR_P;2024;170000152;CENTRE HOSPITALIER ROCHEFORT;170780225;N2710;0.15;
SSR_P;2024;170000152;CENTRE HOSPITALIER ROCHEFORT;170780225;NAUT;9.83;
SSR_P;2024;170000152;CENTRE HOSPITALIER ROCHEFORT;170780225;NCINF;17.24;
SSR_P;2024;170000178;CENTRE HOSPITALIER BOSCAMNANT;170780266;M1010;3.3;
SSR_P;2024;170000178;CENTRE HOSPITALIER BOSCAMNANT;170780266;N241P;1.4;
SSR_P;2024;170000178;CENTRE HOSPITALIER BOSCAMNANT;170780266;N2450;0.93;
SSR_P;2024;170000178;CENTRE HOSPITALIER BOSCAMNANT;170780266;N2460;1.32;
SSR_P;2024;170000178;CENTRE HOSPITALIER BOSCAMNANT;170780266;N2470;0.09;
SSR_P;2024;170000178;CENTRE HOSPITALIER BOSCAMNANT;170780266;N2500;41.23;
SSR_P;2024;170000178;CENTRE HOSPITALIER BOSCAMNANT;170780266;N2710;1;
SSR_P;2024;170000178;CENTRE HOSPITALIER BOSCAMNANT;170780266;N310H;1.36;
SSR_P;2024;170000178;CENTRE HOSPITALIER BOSCAMNANT;170780266;N3120;0.75;
SSR_P;2024;170000178;CENTRE HOSPITALIER BOSCAMNANT;170780266;NAUT;18.28;
SSR_P;2024;170000178;CENTRE HOSPITALIER BOSCAMNANT;170780266;NCINF;12.4;
SSR_P;2024;170780043;CENTRE RICHELIEU - SSR SPECIALISES;750721334;M1010;1.5;
SSR_P;2024;170780043;CENTRE RICHELIEU - SSR SPECIALISES;750721334;M1150;0.17;
SSR_P;2024;170780043;CENTRE RICHELIEU - SSR SPECIALISES;750721334;M1180;5.54;
SSR_P;2024;170780043;CENTRE RICHELIEU - SSR SPECIALISES;750721334;M1320;0.09;
SSR_P;2024;170780043;CENTRE RICHELIEU - SSR SPECIALISES;750721334;MAUT;1.15;
SSR_P;2024;170780043;CENTRE RICHELIEU - SSR SPECIALISES;750721334;N241P;14.9;
SSR_P;2024;170780043;CENTRE RICHELIEU - SSR SPECIALISES;750721334;N2430;1.94;
SSR_P;2024;170780043;CENTRE RICHELIEU - SSR SPECIALISES;750721334;N2450;0.4;
SSR_P;2024;170780043;CENTRE RICHELIEU - SSR SPECIALISES;750721334;N2460;7.86;
SSR_P;2024;170780043;CENTRE RICHELIEU - SSR SPECIALISES;750721334;N2500;32.28;
SSR_P;2024;170780043;CENTRE RICHELIEU - SSR SPECIALISES;750721334;N2710;1.86;
SSR_P;2024;170780043;CENTRE RICHELIEU - SSR SPECIALISES;750721334;N3120;1.34;
SSR_P;2024;170780043;CENTRE RICHELIEU - SSR SPECIALISES;750721334;NAUT;5.46;
SSR_P;2024;170780043;CENTRE RICHELIEU - SSR SPECIALISES;750721334;NCINF;30.99;
SSR_P;2024;170780068;CLINIQUE SUR MOREAU;310025010;M1010;2.6;
SSR_P;2024;170780068;CLINIQUE SUR MOREAU;310025010;M1320;1;
SSR_P;2024;170780068;CLINIQUE SUR MOREAU;310025010;N241P;;5
SSR_P;2024;170780068;CLINIQUE SUR MOREAU;310025010;N2450;0.5;
SSR_P;2024;170780068;CLINIQUE SUR MOREAU;310025010;N2460;1.5;
SSR_P;2024;170780068;CLINIQUE SUR MOREAU;310025010;N2500;17;
SSR_P;2024;170780068;CLINIQUE SUR MOREAU;310025010;N2710;0.8;
SSR_P;2024;170780068;CLINIQUE SUR MOREAU;310025010;N310H;2.5;
SSR_P;2024;170780068;CLINIQUE SUR MOREAU;310025010;N3120;0.5;
SSR_P;2024;170780068;CLINIQUE SUR MOREAU;310025010;NAUT;26.5;
SSR_P;2024;170780068;CLINIQUE SUR MOREAU;310025010;NCINF;11.8;
SSR_P;2024;170780100;CLINIQUE D'ANGOULINS SUR MER;310021357;M1010;1;
SSR_P;2024;170780100;CLINIQUE D'ANGOULINS SUR MER;310021357;M1320;2.8;
SSR_P;2024;170780100;CLINIQUE D'ANGOULINS SUR MER;310021357;N241P;;6
SSR_P;2024;170780100;CLINIQUE D'ANGOULINS SUR MER;310021357;N2450;0.8;
SSR_P;2024;170780100;CLINIQUE D'ANGOULINS SUR MER;310021357;N2460;1.9;
SSR_P;2024;170780100;CLINIQUE D'ANGOULINS SUR MER;310021357;N2500;16;
SSR_P;2024;170780100;CLINIQUE D'ANGOULINS SUR MER;310021357;N2710;0.8;
SSR_P;2024;170780100;CLINIQUE D'ANGOULINS SUR MER;310021357;N310H;2;
SSR_P;2024;170780100;CLINIQUE D'ANGOULINS SUR MER;310021357;N3120;0.5;
SSR_P;2024;170780100;CLINIQUE D'ANGOULINS SUR MER;310021357;NCINF;11;
SSR_P;2024;170780621;POLYCLINIQUE SAINT GEORGES;170000285;M1320;2.3;
SSR_P;2024;170780621;POLYCLINIQUE SAINT GEORGES;170000285;MAUT;1;
SSR_P;2024;170780621;POLYCLINIQUE SAINT GEORGES;170000285;N241P;;5
SSR_P;2024;170780621;POLYCLINIQUE SAINT GEORGES;170000285;N2450;0.8;
SSR_P;2024;170780621;POLYCLINIQUE SAINT GEORGES;170000285;N2460;;1
SSR_P;2024;170780621;POLYCLINIQUE SAINT GEORGES;170000285;N2500;16.02;
SSR_P;2024;170780621;POLYCLINIQUE SAINT GEORGES;170000285;N2710;0.56;
SSR_P;2024;170780621;POLYCLINIQUE SAINT GEORGES;170000285;N3120;0.62;
SSR_P;2024;170780621;POLYCLINIQUE SAINT GEORGES;170000285;NAUT;0.93;
SSR_P;2024;170780621;POLYCLINIQUE SAINT GEORGES;170000285;NCINF;16.22;
SSR_P;2024;170780662;CLINIQUE DE L'ATLANTIQUE;170024053;M1180;1.8;
SSR_P;2024;170780662;CLINIQUE DE L'ATLANTIQUE;170024053;N241P;4.02;
SSR_P;2024;170780662;CLINIQUE DE L'ATLANTIQUE;170024053;N2460;1.75;
SSR_P;2024;170780662;CLINIQUE DE L'ATLANTIQUE;170024053;N2710;0.09;
SSR_P;2024;170780662;CLINIQUE DE L'ATLANTIQUE;170024053;N310H;2.15;
SSR_P;2024;170780803;CENTRE DE READAPTATION D'OLERON;170017321;M1010;0.52;
SSR_P;2024;170780803;CENTRE DE READAPTATION D'OLERON;170017321;M1140;1.33;
SSR_P;2024;170780803;CENTRE DE READAPTATION D'OLERON;170017321;M1180;0.53;
SSR_P;2024;170780803;CENTRE DE READAPTATION D'OLERON;170017321;MAUT;0.94;
SSR_P;2024;170780803;CENTRE DE READAPTATION D'OLERON;170017321;N241P;6.09;
SSR_P;2024;170780803;CENTRE DE READAPTATION D'OLERON;170017321;N2430;1;
SSR_P;2024;170780803;CENTRE DE READAPTATION D'OLERON;170017321;N2450;0.85;
SSR_P;2024;170780803;CENTRE DE READAPTATION D'OLERON;170017321;N2460;1.73;
SSR_P;2024;170780803;CENTRE DE READAPTATION D'OLERON;170017321;N2470;1.33;
SSR_P;2024;170780803;CENTRE DE READAPTATION D'OLERON;170017321;N2500;19.88;
SSR_P;2024;170780803;CENTRE DE READAPTATION D'OLERON;170017321;N2710;1.01;
SSR_P;2024;170780803;CENTRE DE READAPTATION D'OLERON;170017321;N310H;4.85;
SSR_P;2024;170780803;CENTRE DE READAPTATION D'OLERON;170017321;N3120;0.38;
SSR_P;2024;170780803;CENTRE DE READAPTATION D'OLERON;170017321;NAUT;8.7;
SSR_P;2024;170780803;CENTRE DE READAPTATION D'OLERON;170017321;NCINF;20.27;
SSR_P;2024;170781199;CENTRE ALCOOLOGIQUE ALPHA - ROYAN;170000400;M1010;1.1;
SSR_P;2024;170781199;CENTRE ALCOOLOGIQUE ALPHA - ROYAN;170000400;M3020;0.4;
SSR_P;2024;170781199;CENTRE ALCOOLOGIQUE ALPHA - ROYAN;170000400;N2450;1;
SSR_P;2024;170781199;CENTRE ALCOOLOGIQUE ALPHA - ROYAN;170000400;N2710;3.3;
SSR_P;2024;170781199;CENTRE ALCOOLOGIQUE ALPHA - ROYAN;170000400;N3120;0.7;
SSR_P;2024;170781199;CENTRE ALCOOLOGIQUE ALPHA - ROYAN;170000400;NAUT;10.5;
SSR_P;2024;170781199;CENTRE ALCOOLOGIQUE ALPHA - ROYAN;170000400;NCINF;6.5;
SSR_P;2024;170784110;SSR CH LA ROCHELLE;170024194;M1320;3.62;
SSR_P;2024;170784110;SSR CH LA ROCHELLE;170024194;N241P;6.76;
SSR_P;2024;170784110;SSR CH LA ROCHELLE;170024194;N2430;0.4;
SSR_P;2024;170784110;SSR CH LA ROCHELLE;170024194;N2460;1.05;
SSR_P;2024;170784110;SSR CH LA ROCHELLE;170024194;N2500;27.38;
SSR_P;2024;170784110;SSR CH LA ROCHELLE;170024194;N2710;0.7;
SSR_P;2024;170784110;SSR CH LA ROCHELLE;170024194;N310H;0.11;
SSR_P;2024;170784110;SSR CH LA ROCHELLE;170024194;N3120;1.19;
SSR_P;2024;170784110;SSR CH LA ROCHELLE;170024194;NAUT;17.75;
SSR_P;2024;170784110;SSR CH LA ROCHELLE;170024194;NCINF;19.11;
SSR_P;2024;170792220;CH SAINTONGE - SSR;170780175;M1180;1.72;
SSR_P;2024;170792220;CH SAINTONGE - SSR;170780175;N241P;3.77;
SSR_P;2024;170792220;CH SAINTONGE - SSR;170780175;N2430;0.5;
SSR_P;2024;170792220;CH SAINTONGE - SSR;170780175;N2450;0.2;
SSR_P;2024;170792220;CH SAINTONGE - SSR;170780175;N2460;2.73;
SSR_P;2024;170792220;CH SAINTONGE - SSR;170780175;N2710;1.6;
SSR_P;2024;170792220;CH SAINTONGE - SSR;170780175;N310H;1;
SSR_P;2024;170792220;CH SAINTONGE - SSR;170780175;N3120;0.32;
SSR_P;2024;170792220;CH SAINTONGE - SSR;170780175;NAUT;2.6;
SSR_P;2024;170792220;CH SAINTONGE - SSR;170780175;NCINF;1.96;
SSR_P;2024;170803431;CARDIOCEAN - PUILBOREAU;920030269;M1010;3.03;
SSR_P;2024;170803431;CARDIOCEAN - PUILBOREAU;920030269;M1040;5.04;
SSR_P;2024;170803431;CARDIOCEAN - PUILBOREAU;920030269;M1070;0.2;
SSR_P;2024;170803431;CARDIOCEAN - PUILBOREAU;920030269;MAUT;0.58;
SSR_P;2024;170803431;CARDIOCEAN - PUILBOREAU;920030269;N241P;4.75;
SSR_P;2024;170803431;CARDIOCEAN - PUILBOREAU;920030269;N2450;1.64;
SSR_P;2024;170803431;CARDIOCEAN - PUILBOREAU;920030269;N2500;8.16;
SSR_P;2024;170803431;CARDIOCEAN - PUILBOREAU;920030269;N2710;1.2;
SSR_P;2024;170803431;CARDIOCEAN - PUILBOREAU;920030269;N3120;0.44;
SSR_P;2024;170803431;CARDIOCEAN - PUILBOREAU;920030269;NAUT;12.77;
SSR_P;2024;170803431;CARDIOCEAN - PUILBOREAU;920030269;NCINF;20.04;
SSR_P;2024;180000010;CH BOURGES - JACQUES COEUR;180000028;M1010;0.22;
SSR_P;2024;180000010;CH BOURGES - JACQUES COEUR;180000028;M1040;1.01;
SSR_P;2024;180000010;CH BOURGES - JACQUES COEUR;180000028;M1320;1.74;
SSR_P;2024;180000010;CH BOURGES - JACQUES COEUR;180000028;N241P;6.37;
SSR_P;2024;180000010;CH BOURGES - JACQUES COEUR;180000028;N2450;1.05;
SSR_P;2024;180000010;CH BOURGES - JACQUES COEUR;180000028;N2460;0.51;
SSR_P;2024;180000010;CH BOURGES - JACQUES COEUR;180000028;N2470;0.38;
SSR_P;2024;180000010;CH BOURGES - JACQUES COEUR;180000028;N2500;18.63;
SSR_P;2024;180000010;CH BOURGES - JACQUES COEUR;180000028;N2710;0.49;
SSR_P;2024;180000010;CH BOURGES - JACQUES COEUR;180000028;N310H;3.91;
SSR_P;2024;180000010;CH BOURGES - JACQUES COEUR;180000028;NAUT;2.68;
SSR_P;2024;180000010;CH BOURGES - JACQUES COEUR;180000028;NCINF;9.97;
SSR_P;2024;180000283;CH SAINT AMAND-MONTROND;180000069;M1010;1.17;
SSR_P;2024;180000283;CH SAINT AMAND-MONTROND;180000069;M1320;0.14;
SSR_P;2024;180000283;CH SAINT AMAND-MONTROND;180000069;N2460;0.92;
SSR_P;2024;180000283;CH SAINT AMAND-MONTROND;180000069;N2500;9.02;
SSR_P;2024;180000283;CH SAINT AMAND-MONTROND;180000069;NAUT;2.98;
SSR_P;2024;180000283;CH SAINT AMAND-MONTROND;180000069;NCINF;4.7;
SSR_P;2024;180000333;CH SANCERRE;180000093;M1010;1.32;
SSR_P;2024;180000333;CH SANCERRE;180000093;MAUT;1.28;
SSR_P;2024;180000333;CH SANCERRE;180000093;N241P;1.17;
SSR_P;2024;180000333;CH SANCERRE;180000093;N2450;0.12;
SSR_P;2024;180000333;CH SANCERRE;180000093;N2500;28.27;
SSR_P;2024;180000333;CH SANCERRE;180000093;N2710;0.86;
SSR_P;2024;180000333;CH SANCERRE;180000093;N310H;1.28;
SSR_P;2024;180000333;CH SANCERRE;180000093;NAUT;4.3;
SSR_P;2024;180000333;CH SANCERRE;180000093;NCINF;11.15;
SSR_P;2024;180003287;CH DE BOURGES SITE TAILLEGRAIN;180000028;M1010;0.2;
SSR_P;2024;180003287;CH DE BOURGES SITE TAILLEGRAIN;180000028;M1320;1.68;
SSR_P;2024;180003287;CH DE BOURGES SITE TAILLEGRAIN;180000028;N241P;0.83;
SSR_P;2024;180003287;CH DE BOURGES SITE TAILLEGRAIN;180000028;N2450;0.5;
SSR_P;2024;180003287;CH DE BOURGES SITE TAILLEGRAIN;180000028;N2470;0.98;
SSR_P;2024;180003287;CH DE BOURGES SITE TAILLEGRAIN;180000028;N2500;26.77;
SSR_P;2024;180003287;CH DE BOURGES SITE TAILLEGRAIN;180000028;N2710;0.2;
SSR_P;2024;180003287;CH DE BOURGES SITE TAILLEGRAIN;180000028;N310H;1;
SSR_P;2024;180003287;CH DE BOURGES SITE TAILLEGRAIN;180000028;N3120;1.02;
