BOR;AN;FI;RS;FI_EJ;CANCERO_A1;CANCERO_A2;CANCERO_A3;CANCERO_A4;CANCERO_B4;CANCERO_A5;CANCERO_A6;CANCERO_B6;CANCERO_A7;CANCERO_A8;CANCERO_B8;CANCERO_C8;CANCERO_A9;CANCERO_B9;CANCERO_C9;CANCERO_A10;CANCERO_A12;CANCERO_B12;CANCERO_A13;CANCERO_A14;CANCERO_A15;CANCERO_B15;CANCERO_A16;CANCERO_B16;CANCERO_D19;CANCERO_D20;CANCERO_D21;CANCERO_D22;CANCERO_D23;CANCERO_E19;CANCERO_E20;CANCERO_E21;CANCERO_E22;CANCERO_E23;CANCERO_A24;CANCERO_A25;CANCERO_A26;CANCERO_A27;CANCERO_B24;CANCERO_B25;CANCERO_B26;CANCERO_B27;CANCERO_C24;CANCERO_C25;CANCERO_C26;CANCERO_C27;CANCERO_D24;CANCERO_D26;CANCERO_D28;CANCERO_D29;CANCERO_D30;CANCERO_D31;CANCERO_D32;CANCERO_D33;CANCERO_D34;CANCERO_E24;CANCERO_E26;CANCERO_E28;CANCERO_E29;CANCERO_E30;CANCERO_E31;CANCERO_E32;CANCERO_E33;CANCERO_E34
CANCERO;2024;130784051;HOPITAL PRIVE CLAIRVAL;130037823;1;0;1;7253;0;6450;7269;0;1;;;;6402;0;77;6244;;;;;;;;;;;;;;;;;;;30;22;0;0;557;6188;0;0;0;0;0;0;5060;0;;;13.28;9.84;;;7.12;0;0;7;2;;;;;
CANCERO;2024;130784234;APHM HOPITAUX SUD SAINTE MARGUERITE;130786049;1;1;0;31;0;29;23;0;0;;;;30;0;0;33;;;;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;130784713;HP MARSEILLE BEAUREGARD VERT COTEAU;130038847;1;0;1;7065;0;6306;5931;0;1;;;;6161;0;0;5999;;;;;;;;;;;;;;;;;;;;22;;;0;5992;0;0;0;0;0;0;0;0;3;1;10;2;1;1;5;0;0;1;1;;;;;
CANCERO;2024;130785389;CLINIQUE CHANTECLER;130002173;0;0;0;311;0;164;502;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;130785652;HOPITAL SAINT JOSEPH;130014228;1;0;1;11303;198;9299;12233;390;1;;;;9526;198;635;8678;;;;;;;;;;;;;;;;;;;1;28;;;255;8633;0;0;0;0;0;0;2803;0;4.42;1.49;14.63;;1;0.5;12.48;0;0;;;;;;;
CANCERO;2024;130785678;HP MARSEILLE VERT COTEAU BEAUREGARD;130002249;1;0;1;2973;0;2744;3973;0;1;;;;2787;0;0;2699;;;;;;;;;;;;;;;;;;;;15;;;0;2698;0;0;0;0;0;0;0;0;1.5;;4;1;0.5;0.5;3;0;0;2;;;;;;
CANCERO;2024;130786361;HOPITAL PRIVE DE PROVENCE;130002447;1;0;1;13892;0;12242;10537;0;1;;;;11843;0;119;11554;;;;;;;;;;;;;;;;;;;25;25;;;880;11181;0;0;0;0;0;0;8328;0;;;7.51;0;1.34;;;0;0;6;0;;;;;
CANCERO;2024;130786445;MATERNITE CATHOLIQUE PROVENCE L'ETOILE;130002488;0;0;0;304;0;208;197;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;130786742;HOPITAL INSTRUCTION DES ARMEES LAVERAN;750821092;0;0;0;124;0;57;890;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;1;1;1;4252;0;3488;8065;0;1;;;;3494;0;408;2812;0;;;0;0;43;0;0;;;;;;;;;;;20;;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;0;0;;;;;;;
CANCERO;2024;130810740;CLINIQUE AXIUM;130007362;0;0;0;742;0;416;1839;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;1;0;0;1069;27;1018;660;187;1;;;;1035;27;0;1019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;140000076;CH AUNAY-BAYEUX;140000092;1;0;0;0;2;0;0;15;1;;;;0;2;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;140000209;CHU CAEN;140000100;1;0;1;21873;0;18122;30464;0;1;;;;19565;0;1146;17651;;;;;;;;;;;;;;;;;;;18;4;;;233;1804;0;0;213;1647;0;0;871;0;;2.36;8.22;3.02;0.66;1;3.5;805;0;;;;;;;
CANCERO;2024;140000290;CLINIQUE NOTRE DAME;140000449;0;0;0;79;0;52;52;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;140000373;CENTRE HOSPITALIER DE VIRE;140000159;1;0;0;144;1;144;144;29;0;610780165;;;144;1;0;144;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;140000555;CLCC F BACLESSE;140000639;1;1;1;76423;0;73596;16580;0;1;;;;27735;0;884;26310;6;;8;3275;41938;784;360;542;11.47;11.74;51.53;11.5;15.93;;;;;;86;71;27;15;3464;30664;2221;4044;1;2;4;1;23286;6063;10.21;4.95;141.37;68.38;0.93;3.67;47.61;2;4;;;;;;;
CANCERO;2024;140002619;HAD SANTE CROIX ROUGE - CAEN;750721334;1;0;0;0;87;0;0;639;0;140000639;;;0;87;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;140016759;POLYCLINIQUE DU PARC;140003146;1;0;1;10547;0;9241;6040;0;1;;;;9470;0;350;9023;;;;;;;;;;;;;;;;;;;;15;;;0;8908;0;0;0;0;0;0;0;0;;;21.86;18.5;1;0.7;10.29;0;0;2;9;;;;;
CANCERO;2024;140017237;HOPITAL PRIVE ST MARTIN;140003278;0;0;0;874;0;370;1779;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;140018730;HOPITAL PRIVE DU PAYS D'AUGE;140000415;1;0;0;832;0;438;1545;0;0;140000027;;;68;0;0;76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;1;0;1;2176;0;1999;1581;0;1;;;;1955;0;3;1920;;;;;;;;;;;;;;;;;;;0;6;0;0;0;2047;0;0;0;0;0;0;0;0;2.02;0.3;4.34;;0.1;0.5;2.18;0;0;;;;;;;
CANCERO;2024;140026709;HOPITAL PRIVE DU PAYS D'AUGE;140000415;1;0;0;325;9;249;223;341;0;140000209;140000027;;0;9;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;140027731;SAS ILC MAURICE TUBIANA;720020171;0;1;0;18147;;17485;0;;;;;;;;;;2;0;;662;17485;;;;;2.6;7.9;1.6;4.26;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;140030891;UNITE RADIOTHERAPIE EXTERNE CFB;140000639;0;1;0;4303;0;4303;0;0;;;;;;;;;1;;;0;4303;0;0;0;2.08;3.08;5.9;0;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;150000032;CH DE SAINT-FLOUR;150780088;1;0;0;421;0;396;353;0;0;150780096;630780989;630000479;398;0;0;389;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;150000040;CH HENRI MONDOR;150780096;1;0;1;5112;499;4597;4824;730;1;;;;4802;499;132;4521;;;;;;;;;;;;;;;;;;;;7;;;0;3418;0;0;0;0;0;0;0;0;1;;5.47;4.4;0.12;0.11;2.83;0;0;;;;;;;
CANCERO;2024;150003713;SELARL U2R - SITE CMC DE TRONQUIERES;630011831;0;1;0;10095;;9499;0;;;;;;;;;;1;;0;596;9499;;0;;;2.47;5.4;0;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;150780732;CENTRE MEDICO CHIRURGICAL TRONQUIERES;150000271;1;0;1;2891;0;2575;2302;0;1;;;;2202;0;27;2145;;;;;;;;;;;;;;;;;;;16;8;;;226;2159;0;0;0;0;0;0;2853;0;;;8.4;8.49;;0.12;2.42;0;0;1;2;;;1;;
CANCERO;2024;160000170;CLINIQUE SAINT JOSEPH ANGOULEME;160000204;0;0;0;243;0;211;205;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;1;0;1;7834;0;7261;5679;0;1;;;;7234;0;65;7090;;;;;;;;;;;;;;;;;;;18;15;;;278;7316;0;0;0;0;0;0;3205;0;0.41;2.99;17.66;7.33;0.51;;6.98;0;0;;;;;;;
CANCERO;2024;160000279;POLYCLINIQUE DE GRAND COGNAC;160000212;0;0;0;164;0;72;454;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;160002036;HAD MUTUALISTE;160009908;1;0;0;0;89;0;0;2258;0;870000015;;;0;89;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;160013207;CENTRE CLINICAL SA;160001632;1;0;1;7894;0;7043;3974;0;1;;;;6629;0;103;6466;;;;;;;;;;;;;;;;;;;;22;;;0;6462;0;0;0;0;0;0;0;0;;1.5;4.55;;1;1;;0;0;3;1;;;;;
CANCERO;2024;160015368;HOPITAUX DU GRAND COGNAC;160014411;1;0;1;1860;0;1795;1428;0;1;;;;1851;0;12;1785;;;;;;;;;;;;;;;;;;;6;10;;;167;1996;0;0;0;0;0;0;1998;0;;;2.82;4.94;0.21;;;0;0;;;;;;;
CANCERO;2024;170000038;CENTRE HOSPITALIER JONZAC;170780050;1;0;0;705;0;634;1139;0;0;170000103;;;628;0;0;608;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;1;0;1;20432;176;18788;12270;1506;1;;;;19024;176;355;18174;;;;;;;;;;;;;;;;;;;30;54;;;1085;17443;0;0;0;3;0;0;9959;0;7.07;6.8;40.49;17.59;1;0.75;7.8;0;0;;;;;;;
CANCERO;2024;170000103;CH DE SAINTONGE - SAINTES;170780175;1;1;1;33813;525;33062;8022;1329;1;;;;11005;525;3;10811;2;;;1404;20540;0;0;0;3.9;3.5;11.22;;3.51;;;;;;20;14;;;588;10998;0;0;0;0;0;0;8017;0;1.13;;11.14;1.21;0.85;;3.35;0;0;;;;;;;
CANCERO;2024;170000129;CENTRE HOSPITALIER ROYAN-ATLANTIQUE;170780191;1;0;0;3358;0;3295;1261;0;0;170000103;;;3358;0;7;3289;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;170000152;CENTRE HOSPITALIER ROCHEFORT;170780225;1;0;0;4252;0;3833;3067;0;1;;;;3873;0;181;3597;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;170780563;ETAB. DE SOINS PASTEUR - ROYAN;170000251;1;0;0;982;0;471;2432;0;0;170780241;;;329;0;0;329;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;170780621;POLYCLINIQUE SAINT GEORGES;170000285;0;0;0;7;;;55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;170780662;CLINIQUE DE L'ATLANTIQUE;170024053;1;0;0;1784;0;1135;2200;0;0;170023279;;;112;0;0;112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;170783138;CENTRE D'ONCOLOGIE ET RADIOTHERAPIE;170000723;0;1;0;37100;;35563;0;;;;;;;;;;3;0;0;1537;35563;;0;;0;4;17.2;2.4;12.6;5;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;180000010;CH BOURGES - JACQUES COEUR;180000028;1;0;1;4700;265;4146;5950;701;1;;;;4254;265;133;4034;;;;;;;;;;;;;;;;;;;;;;;492;9;0;0;0;0;0;0;5274;0;0.16;3.59;10.8;12.07;;;0.93;0;0;;;;;;;
CANCERO;2024;180000200;CH DE VIERZON;180000051;1;0;0;1653;0;1570;916;0;0;180004145;;;1574;0;2;1552;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;180000358;CLINIQUE DES GRAINETIERES;180000739;1;0;0;112;0;51;355;0;0;180004145;;;46;0;0;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;180004145;HOPITAL PRIVE GUILLAUME DE VARYE;180000887;1;0;1;10734;0;10061;5946;0;1;;;;9928;0;29;9672;;;;;;;;;;;;;;;;;;;;22;;;0;9969;0;0;0;0;0;0;0;0;;;9.93;1;0.2;;1;0;0;3;2;;;;;
CANCERO;2024;180009490;CTRE ONCO ST JEAN (RADIOTHE) SITE HPGV;180006496;0;1;0;26842;;25325;0;;;;;;;;;;3;0;0;1517;25325;;;;;4;17.8;3;21.3;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;1;1;1;39836;0;38530;9125;0;1;;;;15120;0;545;14255;3;0;;1266;22738;248;0;0;2.6;;;;;;;;;;30;21;;;1232;14423;0;0;0;0;0;0;8824;0;7.9;1;22.52;16.4;1;;4.72;0;0;;;;;;;
CANCERO;2024;190000026;CENTRE HOSPITALIER COEUR DE CORREZE;190000059;1;1;1;384;0;228;1096;0;1;190000042;;;211;0;0;211;;;;0;0;0;0;0;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;0;0;;;;;;;
CANCERO;2024;190000091;CENTRE HOSPITALIER D'USSEL;190000075;1;0;0;325;0;274;521;0;0;190000042;;;275;0;0;271;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;190000224;CLINIQUE LES CEDRES BRIVE;190000901;1;0;0;547;0;275;1733;0;0;;;;130;0;0;129;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;190010629;HAD RELAIS SANTE ONCORESE;190010579;1;0;0;0;957;0;0;2639;0;190000018;;;0;957;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;190013482;CH BRIVE - SAINT GERMAIN;190000042;0;0;0;287;0;159;606;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;210003059;VYV3 BOURGOGNE HAD;210781266;1;0;0;0;11;;0;786;0;210001111;;;0;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;210005559;INSTITUT DE CANCEROLOGIE DE BOURGOGNE;210013645;0;1;0;24710;;23454;;;;;;;;;;;2;;1;1256;23318;;136;57;;3;12.6;3;9.54;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;210011847;POLYCLINIQUE DU PARC DREVON;210011839;1;0;1;7199;0;6966;2053;0;1;;;;6890;0;74;6706;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.21;2.27;0.2;0.2;0.2;0;0;6;2;0;0;0;0;0
CANCERO;2024;210012670;HOPITAL PRIVE DIJON BOURGOGNE;210011367;0;0;0;707;0;244;1798;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;210780789;CLINIQUE MUTUALISTE BENIGNE JOLY;210003208;1;0;1;3739;11;3251;2217;218;1;;;;3092;11;5;3075;;;;;;;;;;;;;;;;;;;;18;;;0;3064;0;0;0;0;0;0;0;0;;;3.98;1;0.1;0.1;0;0;0;3;5;;;;;
CANCERO;2024;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;1;0;1;26967;0;23577;30517;0;1;;;;24499;0;742;22170;;;;;;;;;;;;;;;;;;;8;58;0;0;6;26122;0;0;6;1302;0;0;8;0;4.79;5.3;35.99;16.12;2.39;0.56;19.73;8;0;;;;;;;
CANCERO;2024;210987657;HOSPICES CIVILS DE BEAUNE;210012175;1;0;0;1515;2;1327;1288;133;1;;;;1337;2;8;1282;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;210987699;CENTRE HOSPITALIER ROBERT MORLEVAT;210780706;1;0;0;610;0;550;345;0;0;210780581;210780417;;396;0;2;386;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;210987731;CLCC GEORGES-FRANCOIS LECLERC;210780417;1;1;1;58317;167;51577;21130;761;1;;;;23298;167;4617;17788;5;1;2;2785;30753;601;147;492;11.55;10.85;23.4;4;21.6;;;;;;101;36;24;8;7227;19022;1894;2871;1;1;0;1;25959;4791;19.65;10.6;117.95;19.8;2.8;5;95.6;2;0;;;;;;;
CANCERO;2024;220000012;CENTRE HOSPITALIER YVES LE FOLL;220000020;1;0;1;13598;0;12365;10099;0;1;;;;12786;0;415;12086;;;;;;;;;;;;;;;;;;;;25;;;0;12792;0;0;0;0;0;0;0;0;3.05;;16.09;4.81;;;;0;0;;;;;;;
CANCERO;2024;220000095;GHRE- SITE DINAN RENE PLEVEN;350000022;1;0;0;2852;0;2774;1775;0;0;350000022;;;2829;0;0;2773;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;220000111;POLYCLINIQUE DU TREGOR;220000376;1;0;1;2395;0;2268;751;0;0;220000269;;;1709;0;1;1701;;;;;;;;;;;;;;;;;;;;14;;;0;1761;0;0;0;0;0;0;0;0;;;3;;;;;0;0;5;;;;1;;
CANCERO;2024;220000343;CENTRE HOSPITALIER GUINGAMP;220000079;1;0;0;1053;0;969;703;0;1;;;;955;0;0;961;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;220000368;CENTRE HOSPITALIER LANNION;220000103;1;0;1;3431;25;3316;1459;1485;1;;;;3248;25;11;3181;;;;;;;;;;;;;;;;;;;;15;;;0;3211;0;0;0;0;0;0;0;0;0.6;1.1;6.75;1.4;;;;0;0;;;;;;;
CANCERO;2024;220000541;CENTRE HOSPITALIER PAIMPOL;220000020;1;0;0;1215;0;1211;82;0;0;220000012;;;1212;0;0;1210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;220005599;POLYCLINIQUE DU PAYS DE RANCE;220017842;1;0;0;814;0;518;1132;0;1;;;;69;0;0;69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;220019616;HAD DU PAYS BRIOCHIN;220019608;1;0;0;0;15;0;0;947;0;220018311;;;0;15;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;220020341;HAD DU PAYS DE GUINGAMP AUB SANTE;350000626;1;0;0;0;16;0;0;831;1;;;;0;16;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;220020697;CARIO;220020895;0;1;0;33390;;31847;;;;;;;;;;;4;;1;1543;31777;;70;;0;4;21;5;12;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;220022800;HOPITAL PRIVÉ DES COTES D'ARMOR;220000673;1;0;1;14546;0;13175;7513;0;1;;;;12711;0;252;12329;;;;;;;;;;;;;;;;;;;34;20;0;0;783;12116;0;0;0;0;0;0;5114;0;0;0;19.45;14.82;0.6;0.5;0;0;0;5;0;0;0;0;0;0
CANCERO;2024;230000820;CENTRE HOSPITALIER GUERET;230780041;1;1;1;5330;0;5146;1406;0;0;230780082;;;1125;0;9;1104;1;0;0;198;3808;14;0;0;1.15;0;4.34;0;1.28;;;;;;7;5;0;0;70;1128;0;0;0;0;0;0;1072;0;1.06;0.2;0.6;0;0;0;0.34;0;0;;;;;;;
CANCERO;2024;230780082;CENTRE MEDICAL NATIONAL SAINTE FEYRE;750005068;1;0;1;3327;0;3246;921;0;1;;;;3324;0;13;3245;;;;;;;;;;;;;;;;;;;;4;;;0;3249;0;0;0;0;0;0;0;0;0.86;0.5;6.07;6.06;0.28;;;0;0;;;;;;;
CANCERO;2024;230780157;CLINIQUE DE LA MARCHE GUERET;230000861;0;0;0;59;0;27;145;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;230782617;CRRF ANDRE LALANDE;920028560;1;0;0;0;115;0;0;1494;0;870000064;230004897;;0;115;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;240000190;POLYCLINIQUE FRANCHEVILLE;240000596;1;1;1;8784;0;7919;4248;0;1;;;;7782;0;26;7651;3;1;0;1215;21512;;0;0;;;;;;3;3;12;1;;18;21;;;522;7681;818;1276;0;0;0;0;5862;2988;;2.17;15.61;8.08;1.13;0.5;0.4;0;0;2;3;;;;;
CANCERO;2024;240000208;CLINIQUE PASTEUR;240000612;0;0;0;198;0;51;661;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;240000372;C.H DE BERGERAC;240000059;1;0;1;895;0;823;624;0;0;240000117;;;794;0;0;771;;;;;;;;;;;;;;;;;;;;5;;;0;796;0;0;0;0;0;0;0;0;0.1;0.1;0.2;;0.8;;;0;0;;;;;;;
CANCERO;2024;240000489;CENTRE HOSPITALIER DE PERIGUEUX;240000117;1;0;0;10416;432;9560;9266;1186;1;;;;9518;432;54;9190;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;240000687;CENTRE HOSPITALIER SARLAT;240000448;1;0;0;0;1;0;0;224;0;190012583;;;0;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;240011668;HAD DE LA CLINIQUE PASTEUR;240000612;1;0;0;0;11;0;0;190;1;;;;0;11;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;240017061;IMAGERIE MED - SITE FRANCHEVILLE;240009837;0;1;0;22727;0;21512;0;0;;;;;;;;;3;0;0;1215;21512;0;0;0;;;;;;3;3;12;1;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;250000270;CLINIQUE SAINT VINCENT BESANCON;250000643;0;0;0;840;0;430;1776;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;250000700;CHI HC SITE RIVES DU DOUBS PONTARLIER;250000452;1;0;1;2779;0;2608;1055;0;1;;;;2587;0;9;2527;;;;;;;;;;;;;;;;;;;;9;;;0;1085;0;0;0;0;0;0;0;0;1;;2.31;;;;2.9;0;0;;;;;;;
CANCERO;2024;250004009;LE MITTAN ANNEXE DU HNFC;900000365;1;1;1;38065;0;37596;2756;0;1;;;;12253;0;301;11785;3;;1;1395;23886;130;0;13;3.19;4.96;14.32;4;6.97;0;;;;;24;31;;;779;12049;0;0;0;0;0;0;6592;0;3.55;0.5;13.28;6.61;1;;;0;0;;;;;;;
CANCERO;2024;250006954;CHU JEAN MINJOZ BESANCON;250000015;1;1;1;63392;0;60430;26515;0;1;;;;28021;0;878;26695;4;0;4;1575;31249;63;161;189;5.79;5.6;23.55;2.67;17.08;6;0;0;0;0;18;63;0;0;1056;29572;0;0;343;126;0;0;4415;0;5.22;2.52;24.14;13.28;0.81;1;14.56;1242;0;0;0;0;0;0;0;0
CANCERO;2024;250011848;POLYCLINIQUE DE FRANCHE COMTE;690046347;1;0;1;2095;0;1668;1900;0;0;250000015;;;1469;0;0;1469;;;;;;;;;;;;;;;;;;;0;13;0;0;0;1469;0;0;0;0;0;0;0;0;0.6;0;1.49;1;0;0;0.99;0;0;0;17;0;0;0;0;0
CANCERO;2024;260000013;CH DE VALENCE;260000021;1;0;1;14154;0;12946;10452;0;1;;;;12920;0;261;12252;;;;;;;;;;;;;;;;;;;10;39;;;2;12010;0;0;0;0;0;0;4;0;1.4;2.93;11.35;2.79;;;7.97;0;0;;;;;;;
CANCERO;2024;260000120;HOPITAUX DROME NORD - ROMANS-SUR-ISERE;260016910;1;0;1;4297;0;4000;1477;0;1;;;;3915;0;22;3819;;;;;;;;;;;;;;;;;;;1;23;;;5;4077;0;0;0;0;0;0;7;0;1.88;;8.03;2.4;0.8;;3.73;0;0;0;;;;;;
CANCERO;2024;260000138;CH PORTES PROVENCE MONTELIMAR;260000047;1;1;1;20310;45;19763;5474;307;1;;;;6055;45;159;5750;2;1;0;609;13279;53;0;0;3.63;2.76;8.33;3.16;3.71;3;;;;;20;12;0;0;589;5869;0;0;0;0;0;0;6706;0;3.27;4.68;21.21;15.57;0.5;0;0.05;0;0;;;;;;;
CANCERO;2024;260000146;CH DE CREST;260000054;1;0;0;121;512;121;121;2616;0;260000013;690000880;070000013;120;512;0;120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;260000260;CLINIQUE LA PARISIERE;260000377;1;0;0;329;0;179;632;0;0;260006267;260000120;;69;0;0;69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;260003017;CLINIQUE KENNEDY;260000781;0;0;0;250;0;94;489;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;260003157;CENTRE MARIE CURIE;070001649;0;1;0;39633;0;37226;0;0;;;;;;;;;3;0;0;2407;37226;0;0;0;;4.75;18.57;3;8.55;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;260006267;CLINIQUE GENERALE VALENCE;070000245;1;0;1;6505;0;6328;1604;0;1;;;;6504;0;109;6293;;;;;;;;;;;;;;;;;;;;16;;;0;6541;0;0;0;0;0;0;0;0;2;;5.3;;1;1;;0;0;;;;;;;
CANCERO;2024;270000326;HOPITAL PRIVE PASTEUR;270000680;1;0;1;5494;0;5128;2041;0;1;;;;4922;0;50;4817;;;;;;;;;;;;;;;;;;;;17;;;0;4815;0;0;0;0;0;0;0;0;;;15.26;12.62;0.5;0.5;7.2;0;0;2;;;;;;
