BOR;AN;FI;RS;FI_EJ;AUTOR;LACTA;LIT_KANG;LIT_OBS;LIT_NEO_HSI;LIT_SIN;LIT_REA;SALTRAV;SEJ_OBS;SEJ0_Obs;SEJ_NEO_HSI;SEJ0_NEO_HSI;SEJ_SIN;SEJ0_SIN;SEJ_REA;SEJ0_REA;SEJ_BAM;SEJ0_BAM;JOU_OBS;JOU_NEO_HSI;JOU_SIN;JOU_REA;JOU_BAM;SEJACC;JOUACC;SEJCES;JOUCES;FSUIV;ACCUN;ACCMU;ENFTR;TRANSDES;ENFANTS;CONSGYN;CONSSAG;CONSENTR;SORPREC;MUTHAD;PRIS;IVG;IVGN_1;IVGME;IVG1214;IVG1516;CONV;IMG;AMP;PAT_AMP
PERINAT;2024;180004145;HOPITAL PRIVE GUILLAUME DE VARYE;180000887;TYPE1;;0;18;;;;3;711;149;0;0;0;0;0;0;504;5;2096;0;0;0;1766;521;2021;117;513;0;521;0;5;;521;;;;20;0;1;21;16;13;0;0;;0;0;0
PERINAT;2024;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;TYPE2;EXT;0;25;6;0;0;5;1518;114;112;10;0;0;0;0;1150;1;5867;943;0;0;4265;1222;5463;260;1370;0;1209;13;6;0;1236;9453;12859;505;29;0;1;498;464;391;11;2;;6;0;0
PERINAT;2024;190000026;CENTRE HOSPITALIER COEUR DE CORREZE;190000059;TYPE1;;0;13;0;0;0;3;887;153;0;0;0;0;0;0;563;22;3159;0;0;0;2092;559;2777;155;962;3;553;6;22;;566;;;;16;0;1;176;151;128;4;1;1;1;0;0
PERINAT;2024;190000091;CENTRE HOSPITALIER D'USSEL;190000075;TYPE1;;0;6;;;;2;187;17;0;0;0;0;0;0;126;4;673;0;0;0;481;126;581;27;161;0;126;0;4;;126;82;680;74;1;0;1;74;69;63;1;1;;0;0;0
PERINAT;2024;190000224;CLINIQUE LES CEDRES BRIVE;190000901;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;10;18;0;0;0;;1;0;0
PERINAT;2024;190013219;CH DUBOIS - SITE CH COEUR CORREZE;190000042;TYPE2;;;;4;;;;0;0;100;6;0;0;0;0;0;0;0;780;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;0;0;0;0;0;0;;0;0;0
PERINAT;2024;210012670;HOPITAL PRIVE DIJON BOURGOGNE;210011367;TYPE2;;0;25;8;4;;5;1235;44;145;6;154;3;0;0;846;2;4447;445;609;0;2552;1033;4001;246;1151;1;1021;12;6;;1045;;;;105;0;1;0;0;0;0;0;;2;0;0
PERINAT;2024;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;TYPE3;EXT;1;64;12;18;12;8;4844;736;745;86;264;1;351;30;2130;8;19059;2751;5977;3487;7525;2921;15247;582;4020;2;2832;89;12;;3022;11200;4965;494;164;0;1;680;680;434;55;20;11;91;1;760
PERINAT;2024;210987657;HOSPICES CIVILS DE BEAUNE;210012175;TYPE2;;0;21;6;;;2;774;64;95;7;0;0;0;0;546;2;2679;898;0;0;1756;608;2431;103;510;0;601;7;7;;615;8026;987;131;22;0;1;95;94;39;10;2;2;2;0;0
PERINAT;2024;210987665;CH HCO SITE DE CHATILLON SUR SEINE;210012142;CPPR;;0;0;;;;;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;644;4089;0;0;0;1;44;26;44;0;0;;0;0;0
PERINAT;2024;210987699;CENTRE HOSPITALIER ROBERT MORLEVAT;210780706;TYPE1;;;12;;;;2;473;50;0;0;0;0;0;0;347;5;1721;0;0;0;1295;344;1546;53;276;0;344;0;5;0;347;2860;3987;182;10;0;1;60;70;52;1;0;0;0;0;0
PERINAT;2024;220000012;CENTRE HOSPITALIER YVES LE FOLL;220000020;TYPE3;EXT;1;34;13;3;9;5;3629;1100;400;21;72;4;202;3;1788;3;10877;4565;489;1915;6647;2045;9512;428;2602;4;1997;48;1;0;2102;10328;15343;1600;64;0;1;612;642;413;41;18;;30;0;0
PERINAT;2024;220000095;GHRE- SITE DINAN RENE PLEVEN;350000022;CPPR;;;0;0;0;;;170;92;0;0;0;0;0;0;64;0;241;0;0;0;193;0;0;0;0;0;0;0;0;;0;2284;6657;152;0;0;1;113;132;100;0;0;;0;0;0
PERINAT;2024;220000343;CENTRE HOSPITALIER GUINGAMP;220000079;TYPE1;;;10;;;;3;55;47;0;0;0;0;0;0;1;1;8;0;0;0;0;1;0;0;0;0;1;0;1;;1;;;;0;0;1;197;196;157;2;1;;1;0;0
PERINAT;2024;220000368;CENTRE HOSPITALIER LANNION;220000103;TYPE1;;;13;;;;2;702;76;0;0;0;0;0;0;519;6;2469;0;0;0;1936;518;2234;112;549;0;517;1;6;;521;3779;3363;;14;0;1;198;213;172;1;0;;1;0;0
PERINAT;2024;220000483;CHCB SITE LOUDEAC;560014748;CPPR;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;793;1900;121;;;0;;;;;;;;0;
PERINAT;2024;220000541;CENTRE HOSPITALIER PAIMPOL;220000020;CPPR;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;150;1451;55;0;0;1;53;41;53;1;0;;0;0;0
PERINAT;2024;220022800;HOPITAL PRIVÉ DES COTES D'ARMOR;220000673;TYPE2;;1;26;6;0;0;5;1193;202;260;16;0;0;0;0;630;1;4622;986;0;0;2495;867;4320;187;1090;1;860;7;9;;875;;;;6;0;1;31;29;18;2;1;;5;0;0
PERINAT;2024;230000820;CENTRE HOSPITALIER GUERET;230780041;TYPE2;;0;17;4;0;0;2;636;69;181;2;0;0;0;0;289;0;2337;732;0;0;1143;416;2033;119;763;1;414;2;1;0;421;5502;2155;1367;8;0;1;194;187;111;10;0;0;0;0;0
PERINAT;2024;240000190;POLYCLINIQUE FRANCHEVILLE;240000596;;;;0;;;;;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;8;5;6;0;0;;1;1;163
PERINAT;2024;240000372;C.H DE BERGERAC;240000059;TYPE1;;0;15;0;0;0;3;818;85;0;0;0;0;0;0;537;4;2684;0;0;0;1814;582;2400;121;636;0;578;4;3;;591;11117;8252;174;41;0;1;260;282;196;5;0;0;0;0;0
PERINAT;2024;240000489;CENTRE HOSPITALIER DE PERIGUEUX;240000117;TYPE2;;;36;9;3;0;6;2016;367;311;56;115;10;0;0;1200;0;7406;1186;1270;0;4457;1398;6764;306;1883;6;1382;16;6;;1428;8884;4428;202;47;10;1;615;658;403;34;18;;7;0;0
PERINAT;2024;240000687;CENTRE HOSPITALIER SARLAT;240000448;TYPE1;;;15;;;;3;82;15;0;0;0;0;0;0;61;1;256;0;0;0;211;60;239;8;46;0;60;0;1;;61;1267;2890;85;5;0;1;111;120;104;0;0;;0;0;0
PERINAT;2024;250000700;CHI HC SITE RIVES DU DOUBS PONTARLIER;250000452;TYPE2;;1;22;6;;;4;1271;79;219;11;0;0;0;0;955;4;4382;1346;0;0;3044;1038;4044;148;740;0;1027;11;9;;1058;8209;16651;;61;0;1;268;283;195;20;4;;8;0;0
PERINAT;2024;250006954;CHU JEAN MINJOZ BESANCON;250000015;TYPE3;;1;55;18;9;10;7;3829;633;790;21;158;12;232;27;1891;2;15200;6522;2075;2609;6933;2605;13034;315;2419;56;2545;60;1;0;2677;3258;8961;0;76;0;1;397;384;192;32;30;16;38;1;2124
PERINAT;2024;250011848;POLYCLINIQUE DE FRANCHE COMTE;690046347;TYPE1;;;24;0;0;0;6;1065;225;0;0;0;0;0;0;784;9;3083;0;0;0;2618;776;2941;151;683;0;773;3;9;;784;;;;32;0;1;1;0;0;0;0;;1;1;309
PERINAT;2024;260000013;CH DE VALENCE;260000021;TYPE2;INT;1;41;12;6;;6;3209;263;488;14;149;27;0;0;2011;39;11460;3939;944;0;6370;2355;9971;549;3038;3;2313;42;46;;2421;5497;3206;121;95;109;1;398;515;255;27;5;;20;0;0
PERINAT;2024;260000120;HOPITAUX DROME NORD - ROMANS-SUR-ISERE;260016910;TYPE2;;0;25;6;;;4;2033;304;181;13;0;0;0;0;1326;54;6563;1269;0;0;4383;1438;5858;263;1288;0;1418;20;11;;1465;166;9738;938;53;0;1;340;244;205;25;11;;2;0;0
PERINAT;2024;260000138;CH PORTES PROVENCE MONTELIMAR;260000047;TYPE2;;1;32;6;0;0;6;2407;267;179;24;0;0;0;0;1623;1;9611;1578;0;0;6194;1751;8471;426;2653;2;1727;24;15;1;1778;8294;12914;496;50;0;1;441;419;288;16;11;9;23;0;0
PERINAT;2024;260000146;CH DE CREST;260000054;CPPR;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;1019;2175;38;0;0;1;44;41;44;0;0;;0;0;0
PERINAT;2024;260000203;HOPITAUX DROME NORD - SAINT-VALLIER;260016910;CPPR;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;66;1527;49;0;0;1;27;25;27;0;0;;0;0;0
PERINAT;2024;260000286;CH DU DIOIS;260000104;CPPR;;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;830;1290;22;0;0;1;15;19;15;0;0;;0;0;0
PERINAT;2024;270000045;CH BERNAY;270000060;CPPR;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;25;3859;101;0;0;1;85;86;71;2;0;0;0;0;0
PERINAT;2024;270000359;CH EURE SEINE EVREUX;270023724;TYPE2;;0;32;8;2;;5;2939;702;370;0;93;29;0;0;1571;1;9322;2150;537;0;5758;1885;8500;353;1986;11;1856;29;8;0;1923;2586;5172;37;30;0;1;575;538;529;34;11;40;21;0;0
PERINAT;2024;270000367;CH GISORS;270000086;TYPE1;;0;11;;;;2;577;127;0;0;0;0;0;0;403;7;1729;0;0;0;1441;400;1623;81;366;1;398;2;7;;403;3488;2214;314;10;0;1;164;138;131;3;0;;0;0;0
PERINAT;2024;270000391;CH LOUVIERS CHI ELBEUF;760024042;CPPR;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;242;1001;274;;;0;;0;;;;;;0;
PERINAT;2024;270000425;CH PONT-AUDEMER;270000102;CPPR;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;837;982;1;0;0;1;7;12;7;0;0;0;0;0;0
PERINAT;2024;270000441;CH VERNEUIL-SUR-AVRE;270000110;CPPR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1010;1911;43;;;0;;0;;;;;;0;
PERINAT;2024;270000458;CH VERNON CH EURE-SEINE;270023724;TYPE1;;0;12;;;;4;963;256;0;0;0;0;0;0;613;14;2552;0;0;0;2063;603;2371;103;462;0;597;6;14;0;613;1008;2834;10;11;0;1;164;222;160;6;4;19;2;0;0
PERINAT;2024;280000084;CH DREUX;280000183;TYPE2;;;22;8;;;4;1961;487;354;11;0;0;0;0;944;5;6460;1527;0;0;3427;1146;5501;274;1614;0;1138;8;9;;1167;6400;3230;330;44;0;1;297;286;239;10;1;;2;1;340
PERINAT;2024;280000662;CH CHATEAUDUN;280500075;CPPR;;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;254;2503;;0;0;1;69;60;69;0;0;0;0;0;0
PERINAT;2024;280502998;CH NOGENT LE ROTROU - NOUVEL HÔPITAL;280000589;CPPR;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;702;5089;615;0;0;1;62;61;60;0;0;;0;0;0
PERINAT;2024;280504267;CH CHARTRES LOUIS PASTEUR-LE COUDRAY;280000134;TYPE2;;;37;12;6;;6;2597;135;383;9;190;21;0;0;1831;0;10770;2666;1736;0;6288;2159;9860;481;2852;1;2131;28;10;;2203;13797;2873;124;130;2;1;544;532;383;43;9;;22;0;0
PERINAT;2024;280505777;HOPITAL PRIVE D'EURE ET LOIR;280001199;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14;16;12;0;0;0;5;0;0
PERINAT;2024;290000025;CHIC QUIMPER;290020700;TYPE2;;;40;12;3;;7;2766;301;409;17;93;11;0;0;1877;2;10231;2459;584;0;6799;2066;9146;405;2271;1;2033;33;8;;2112;11046;8148;108;76;0;1;600;653;357;30;18;8;14;0;0
PERINAT;2024;290000033;C.H. DES PAYS DE MORLAIX;290021542;TYPE2;;;15;4;;;3;708;65;130;18;0;0;0;0;486;1;2761;651;0;0;1861;550;2579;118;680;0;547;3;3;;557;5115;6918;314;13;0;1;219;240;190;3;1;;1;0;0
PERINAT;2024;290000058;CHRU BREST SITE HOPITAL MORVAN;290000017;TYPE3;EXT;1;45;12;6;6;9;2977;180;637;36;131;13;223;12;1628;1;13115;4748;2020;2034;5913;2102;10745;482;3477;16;2033;69;1;0;2180;2833;19553;147;57;0;1;538;512;236;53;18;1;42;1;765
PERINAT;2024;290000066;CHIC SITE DE CONCARNEAU;290020700;CPPR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;930;1128;19;;;0;;0;;;;;;0;
PERINAT;2024;290000173;CH FERDINAND GRALL LANDERNEAU;290000041;TYPE1;;;14;;;;4;521;69;0;0;0;0;0;0;382;3;1766;0;0;0;1374;378;1623;56;277;0;378;0;2;;381;4107;3283;368;13;0;1;93;76;60;0;0;0;4;0;0
PERINAT;2024;290000181;CENTRE HOSPITALIER DOUARNENEZ;290000074;CPPR;;0;;;;;;2;2;;;;;;;;;;;;;;;;;;;;;;;;924;1385;36;;;0;;0;;;;;;0;
PERINAT;2024;290000256;CHRU BREST SITE HOPITAL DE CARHAIX;290000017;TYPE1;;0;8;;;;2;322;48;0;0;0;0;0;0;213;6;977;0;0;0;747;207;849;52;259;0;207;0;12;0;213;107;2173;136;8;0;1;82;78;69;0;0;0;0;0;0
PERINAT;2024;290000785;ETABLISSEMENT DE SOINS HOTEL DIEU;220020739;CPPR;;;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;1309;961;59;;;0;;0;;;;;;0;
PERINAT;2024;290000934;GHBS - HOPITAL LA VILLENEUVE;560005746;CPPR;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2918;2148;56;;;0;;0;;;;;;0;
PERINAT;2024;290019777;POLYCLINIQUE DE KERAUDREN;290022508;TYPE2;;;34;6;;;9;2159;368;357;17;0;0;0;0;1229;1;7409;1369;0;0;4269;1575;6918;335;1822;2;1561;14;1;;1589;;;;34;0;1;168;201;130;5;2;14;13;1;303
PERINAT;2024;2A0000154;CLINIQUE DU SUD DE LA CORSE;2A0000204;TYPE1;;;8;;;;2;360;88;0;0;0;0;0;0;224;4;1017;0;0;0;793;224;936;66;322;0;224;0;4;;224;;;;4;0;1;88;100;54;3;1;;2;0;0
PERINAT;2024;2A0004842;CH ND LA MISERICORDE;2A0000014;TYPE2;;1;20;4;3;;3;1247;154;150;4;48;2;0;0;777;0;5118;965;233;0;2975;897;4596;206;1345;6;884;13;1;;921;;;;5;0;1;284;365;163;16;11;;9;0;0
PERINAT;2024;2B0000012;CENTRE HOSPITALIER DE BASTIA;2B0000020;TYPE2;;0;24;5;2;0;3;1622;102;144;0;57;32;0;0;1127;1;6305;790;316;0;3905;1280;5685;442;2342;3;1259;21;5;;1309;8663;4622;;64;0;1;220;281;144;20;3;;3;0;0
PERINAT;2024;300000023;CH ALES CEVENNES;300780046;TYPE2;;1;22;6;0;0;3;2036;813;172;3;0;0;0;0;937;0;5018;1178;0;0;3316;1018;4532;215;1171;2;1008;10;3;;1036;5948;7846;487;23;0;1;501;478;373;26;2;;0;0;0
PERINAT;2024;300000031;CH LOUIS PASTEUR BAGNOLS SUR CEZE;300780053;TYPE2;;1;27;6;;;3;962;145;188;7;0;0;0;0;509;0;3563;825;0;0;1642;646;3061;121;809;3;637;9;5;;655;6050;3240;72;35;0;1;132;108;88;12;2;4;5;0;0
PERINAT;2024;300782117;CHU NIMES CAREMEAU;300780038;TYPE3;;;50;15;9;6;7;5815;2362;500;14;23;4;238;11;2299;6;17330;5589;109;3542;8069;2683;14150;668;4858;5;2614;69;8;;2752;15985;4547;192;82;0;1;783;650;394;70;35;;86;1;441
PERINAT;2024;300788502;POLYCLINIQUE GRAND SUD NIMES;300017985;TYPE2;;1;40;6;;;5;1821;384;348;5;0;0;0;0;987;1;5999;1549;0;0;3368;1316;5713;321;1710;7;1310;6;4;;1322;;;;37;0;1;16;72;2;0;0;;0;0;0
PERINAT;2024;310000310;CH COMMINGES PYRENEES SITE ST PLANCARD;310780671;TYPE1;;;14;;;;2;570;46;0;0;0;0;0;0;349;3;1986;0;0;0;1309;349;1512;69;403;0;348;1;3;;351;2911;1395;;12;0;1;38;47;24;0;0;;0;0;0
PERINAT;2024;310016977;HOPITAUX MERE & ENFANTS CHU TOULOUSE;310781406;TYPE3;;1;104;18;18;20;10;8746;2008;612;29;389;24;323;5;4189;16;32187;5828;5838;4310;16133;4820;25747;1245;9030;105;4666;154;19;;5045;17231;12115;1673;140;0;1;1042;1062;275;127;105;;192;0;0
PERINAT;2024;310026083;CL RIVE GAUCHE TOULOUSE;310026075;TYPE2;;1;70;9;0;0;12;4178;274;902;273;0;0;0;0;2677;20;16876;2802;0;0;8978;3442;15376;581;3363;10;3395;47;39;;3506;;;;114;1;1;116;120;31;8;6;35;29;0;0
PERINAT;2024;310026927;CL CAPIO LA CROIX DU SUD QUINT FONSEGR;310026794;TYPE2;;1;29;6;0;0;10;2130;230;196;1;0;0;0;0;1568;22;7822;1497;0;0;5296;1696;7289;377;2124;8;1668;28;12;;1724;;;;100;0;1;59;72;11;8;1;0;11;1;986
PERINAT;2024;310780259;CL PASTEUR TOULOUSE;310000096;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;0;;0;0;0;;1;0;0
PERINAT;2024;310780283;CL DE L'UNION SAINT JEAN;310000112;TYPE2;;;21;6;;;4;788;52;111;3;0;0;0;0;555;3;3098;1145;0;0;1840;600;2553;138;804;6;596;4;5;;604;;;;21;0;1;8;10;2;1;0;;5;0;0
PERINAT;2024;310780382;CL AMBROISE PARE TOULOUSE;310000179;TYPE2;;0;44;12;6;;8;1887;145;319;1;186;2;0;0;1254;4;8426;3148;1182;0;4612;1409;6934;339;2198;26;1388;21;3;;1443;;;;29;0;1;174;195;95;6;0;;6;0;0
PERINAT;2024;310781067;HOPITAL JOSEPH DUCUING TOULOUSE;310788898;TYPE2;;1;37;6;;;6;3971;1249;455;34;0;0;0;0;2075;0;10773;1694;0;0;7097;2493;10269;401;2017;2;2485;8;25;;2522;13899;12786;;101;0;1;850;761;340;66;21;;4;0;0
PERINAT;2024;310781505;CL D'OCCITANIE MURET;310000492;TYPE1;;0;12;;;;3;460;84;0;0;0;0;0;0;310;2;1497;0;0;0;1200;311;1392;82;434;0;311;0;1;;312;;;;2;0;1;63;97;51;0;2;;0;0;0
PERINAT;2024;320000086;CH AUCH EN GASCOGNE;320780117;TYPE2;;0;20;4;0;0;5;1456;530;98;10;0;0;0;0;690;2;4085;951;0;0;2473;751;3702;150;1002;4;742;9;6;48;762;7575;6713;109;37;0;1;158;198;75;9;4;19;8;0;0
PERINAT;2024;330000340;MSP BORDEAUX BAGATELLE;330780552;TYPE1;;;41;;;;6;2419;168;0;0;0;0;0;0;2025;15;9678;0;0;0;7966;2042;9205;369;2139;0;2035;7;15;;2052;8096;11193;902;75;0;1;250;253;33;26;8;;49;0;0
PERINAT;2024;330000555;CENTRE HOSPITALIER D'ARCACHON;330781204;TYPE2;;;18;;;;3;1243;148;95;11;0;0;0;0;869;0;4467;274;0;0;3225;956;4178;183;910;0;953;3;7;;965;6392;6060;;30;0;1;314;337;191;17;10;1;4;0;0
PERINAT;2024;330000571;CH DE LA HAUTE GIRONDE;330781220;TYPE1;;0;11;;;;2;362;42;0;0;0;0;0;0;265;6;1131;0;0;0;912;267;1044;53;260;0;267;0;6;;268;5211;1440;298;19;0;1;59;93;39;3;1;;0;0;0
PERINAT;2024;330000589;CH SUD GIRONDE - SITE LANGON;330027509;TYPE1;;0;15;;;;3;956;168;0;0;0;0;0;0;599;14;2995;0;0;0;2179;593;2540;139;708;0;590;3;14;;601;7797;3262;244;18;4;1;241;247;129;19;6;;1;0;0
PERINAT;2024;330000597;CH SUD GIRONDE - SITE LA REOLE;330027509;CPPR;EXT;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;1097;1371;13;0;0;1;6;18;6;0;0;;0;0;0
PERINAT;2024;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;TYPE2;;1;30;9;3;;5;2284;433;65;3;198;16;0;0;1492;0;8224;481;2921;0;5270;1609;7537;378;2231;13;1588;21;4;0;1642;21123;8062;242;76;0;1;431;474;216;32;8;4;7;1;0
PERINAT;2024;330780263;POLYCLINIQUE BORDEAUX RIVE DROITE;330000134;TYPE1;;0;30;;;;6;2013;508;0;0;0;0;0;0;1297;8;5947;0;0;0;4834;1290;5548;200;1076;0;1283;7;8;;1299;;;;50;0;0;0;0;0;0;0;;1;0;0
PERINAT;2024;330780479;POLYCLIN BORDEAUX-NORD AQUITAINE;330000274;TYPE2;;1;47;6;0;0;7;2833;191;321;16;0;0;0;0;2113;0;11714;2046;0;0;7396;2337;10729;474;2686;29;2312;25;7;29;2379;;;;51;0;1;17;22;8;1;0;;3;0;0
PERINAT;2024;330780495;CLINIQUE MUTUALISTE DU MEDOC;330796392;TYPE1;;;9;;;;2;321;29;0;0;0;0;0;0;251;1;1102;0;0;0;889;253;1035;64;339;0;253;0;1;;253;3076;2722;;19;0;1;64;77;60;1;0;;0;0;0
PERINAT;2024;330780537;HOPITAL PRIVE WALLERSTEIN;330000324;TYPE1;;;13;;;;2;405;59;0;0;0;0;0;0;292;0;1278;0;0;0;996;297;1197;66;310;0;297;0;3;;301;541;1095;;18;0;1;56;61;0;3;1;0;0;0;0
PERINAT;2024;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;TYPE3;EXT;1;81;15;34;21;13;9813;2352;531;40;540;4;1124;287;4530;2;37679;2999;11208;6438;18169;5459;32007;1287;10511;9;5313;146;37;10;5645;9476;7692;219;165;0;1;1572;1613;422;254;92;40;180;1;1065
PERINAT;2024;330782582;POLYCLINIQUE JEAN VILLAR;330000928;TYPE1;;;25;;;;4;1632;590;0;0;0;0;0;0;896;9;3961;0;0;0;3138;890;3643;224;1107;2;881;9;9;;905;;;;45;0;1;74;89;0;8;2;;20;1;831
PERINAT;2024;340000033;CH BEZIERS;340780055;TYPE2;;1;26;6;6;;3;2330;618;423;23;141;11;0;0;1202;3;7669;2576;916;0;4146;1378;6778;209;1516;18;1353;25;8;;1415;13385;9499;;32;0;1;714;694;441;35;32;19;12;0;0
PERINAT;2024;340000223;HOPITAL ST CLAIR SETE HBT;340011295;TYPE2;;1;17;6;0;0;3;676;95;153;9;0;0;0;0;343;0;2146;748;0;0;1125;439;1821;88;447;1;435;4;3;;449;7052;1970;;16;0;1;289;291;229;7;2;;6;0;0
PERINAT;2024;340009885;POLYCL CHAMPEAU BEZIERS;340009877;TYPE1;;;32;;;;4;1788;370;0;0;0;0;0;0;1120;2;5160;0;0;0;3745;1202;4701;328;1547;0;1196;6;12;;1210;;;;40;0;1;29;35;1;2;0;;6;0;0
PERINAT;2024;340022979;POLYCL ST ROCH MONTPELLIER;340000306;TYPE2;;1;62;6;0;0;8;3574;423;414;30;0;0;0;0;2398;1;13431;1999;0;0;8285;2773;12638;649;3624;25;2753;20;8;;2802;;;;65;0;1;282;334;188;10;4;;19;1;996
PERINAT;2024;340780675;CL CLEMENTVILLE MONTPELLIER;340000298;TYPE2;;0;38;6;;;8;1891;191;264;11;0;0;0;0;1327;1;7811;1201;0;0;4982;1560;7456;318;1898;18;1550;10;6;;1575;;;;47;0;1;205;252;170;7;5;;9;0;0
PERINAT;2024;340780717;CL ST LOUIS GANGES;340023225;CPPR;;;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;669;222;78;0;0;0;0;1;0;0;0;0;0;0;0
PERINAT;2024;340780741;POLYCL STE THERESE SETE;340000348;TYPE1;;;25;;;;2;760;156;0;0;0;0;0;0;472;11;2165;0;0;0;1611;469;1917;88;460;0;466;3;11;;474;;;;26;0;1;173;168;123;9;6;2;2;0;0
PERINAT;2024;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;TYPE3;INT;1;74;20;18;14;9;6656;2184;650;2;606;26;299;16;3020;9;24140;6715;5660;4096;11175;3743;21498;963;7901;40;3647;96;8;8;3864;6956;5699;555;119;2;1;996;1057;456;58;22;84;103;1;1056
PERINAT;2024;350000121;CHP SAINT GREGOIRE;350000303;TYPE2;;;43;9;;;5;2040;182;481;66;0;0;0;0;1200;12;8081;1997;0;0;4045;1622;7396;298;1662;3;1606;16;14;;1657;;;;64;1;1;43;41;1;0;1;;18;0;0
PERINAT;2024;350000139;CLINIQUE MUTUALISTE DE LA SAGESSE;350001137;TYPE2;;1;59;9;;;10;4255;452;590;61;0;0;0;0;3030;14;17183;3311;0;0;11303;3510;16162;650;3912;5;3481;29;46;;3568;2519;24195;724;158;1;1;5;1;5;0;0;;40;1;868
PERINAT;2024;350000147;GHRE - SITE SAINT MALO BROUSSAIS;350000022;TYPE2;;;26;6;;;6;2028;242;162;17;0;0;0;0;1405;29;7221;1251;0;0;5006;1470;6522;237;1298;1;1461;9;35;;1491;6813;3532;84;40;0;1;282;318;191;12;2;;7;0;0
PERINAT;2024;350000154;C.H FOUGERES;350000030;TYPE2;;1;14;4;0;0;4;840;91;353;15;0;0;0;0;394;1;3245;1403;0;0;1474;659;3017;111;620;0;654;5;6;;668;3200;7667;100;4;0;1;148;92;112;0;2;;1;0;0
PERINAT;2024;350000162;CHIRC SITE REDON;350000048;TYPE1;;0;15;;;;3;569;80;0;0;0;0;0;0;406;11;1918;0;0;0;1533;394;1718;67;368;0;391;3;9;0;408;8778;3766;69;16;0;1;146;157;115;5;1;;0;0;0
PERINAT;2024;350000188;CENTRE HOSPITALIER VITRE;350000055;TYPE2;;0;16;4;;;2;813;70;185;12;0;0;0;0;474;1;3441;1343;0;0;1852;615;3147;114;756;1;606;9;10;;631;6823;6085;146;5;0;1;29;32;8;3;0;;2;0;0
PERINAT;2024;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;;;;0;;;;;13;6;0;0;0;0;0;0;0;0;41;0;0;0;0;4;34;3;34;2;3;1;0;;5;;;;0;0;0;0;;0;0;0;;0;0;0
PERINAT;2024;350007084;CHRU RENNES SITE HOPITAL SUD;350005179;TYPE3;EXT;1;73;18;21;14;12;5276;584;498;20;489;19;276;22;3266;9;23640;6279;6796;4450;13941;3694;20491;768;5942;40;3603;91;21;;3842;8129;16236;640;55;9;1;1577;1555;715;106;74;100;52;0;0
PERINAT;2024;360000038;CH LA TOUR BLANCHE - ISSOUDUN;360000046;CPPR;;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;1152;2308;86;0;0;1;71;44;71;0;1;;0;0;0
