BOR;AN;FI;RS;FI_EJ;PERSO;ETPSAL;EFFLIB;GAR;AST;DISU;DISHU
IMAGES_P;2022;270000458;CH VERNON CH EURE-SEINE;270023724;N4130;16;;;;;
IMAGES_P;2022;270000458;CH VERNON CH EURE-SEINE;270023724;NAUT;9.6;;;;;
IMAGES_P;2022;280000084;CH DREUX;280000183;M1160;9.04;;0;1;0;0
IMAGES_P;2022;280000084;CH DREUX;280000183;MAUT;0.97;;;;;
IMAGES_P;2022;280000084;CH DREUX;280000183;N4130;22.38;;1;1;;
IMAGES_P;2022;280000084;CH DREUX;280000183;N4160;0.35;;;;;
IMAGES_P;2022;280000084;CH DREUX;280000183;NAUT;20.6;;;;;
IMAGES_P;2022;280000662;CH CHATEAUDUN;280500075;M1160;1.5;;;;;
IMAGES_P;2022;280000662;CH CHATEAUDUN;280500075;N4130;7.55;;;;;
IMAGES_P;2022;280000662;CH CHATEAUDUN;280500075;NAUT;1;;;;;
IMAGES_P;2022;280007121;COREL - CISEL;720002294;M1210;;5;0;0;;
IMAGES_P;2022;280007121;COREL - CISEL;720002294;N4130;3.45;;;;;
IMAGES_P;2022;280007121;COREL - CISEL;720002294;N4160;0.2;;;;;
IMAGES_P;2022;280007121;COREL - CISEL;720002294;NAUT;3.72;;;;;
IMAGES_P;2022;280502998;CH NOGENT LE ROTROU - NOUVEL HÔPITAL;280000589;M1160;3.94;;0;1;;
IMAGES_P;2022;280502998;CH NOGENT LE ROTROU - NOUVEL HÔPITAL;280000589;N4130;6.05;;0;1;;
IMAGES_P;2022;280502998;CH NOGENT LE ROTROU - NOUVEL HÔPITAL;280000589;N4160;1;;;;;
IMAGES_P;2022;280502998;CH NOGENT LE ROTROU - NOUVEL HÔPITAL;280000589;NAUT;3.79;;;;;
IMAGES_P;2022;280504267;CH CHARTRES LOUIS PASTEUR-LE COUDRAY;280000134;M1160;6.61;0;0;1;0;0
IMAGES_P;2022;280504267;CH CHARTRES LOUIS PASTEUR-LE COUDRAY;280000134;MAUT;4.59;0;;;;
IMAGES_P;2022;280504267;CH CHARTRES LOUIS PASTEUR-LE COUDRAY;280000134;N4130;30.84;0;0;1;;
IMAGES_P;2022;280504267;CH CHARTRES LOUIS PASTEUR-LE COUDRAY;280000134;N4160;1.66;0;;;;
IMAGES_P;2022;280504267;CH CHARTRES LOUIS PASTEUR-LE COUDRAY;280000134;NAUT;25.65;0;;;;
IMAGES_P;2022;290000025;CHIC QUIMPER;290020700;M1160;13.21;;1;0;1;1
IMAGES_P;2022;290000025;CHIC QUIMPER;290020700;N4130;40.17;;1;1;;
IMAGES_P;2022;290000025;CHIC QUIMPER;290020700;N4160;3.06;;;;;
IMAGES_P;2022;290000025;CHIC QUIMPER;290020700;NAUT;17.27;;;;;
IMAGES_P;2022;290000033;C.H. DES PAYS DE MORLAIX;290021542;M1160;4;;0;1;1;0
IMAGES_P;2022;290000033;C.H. DES PAYS DE MORLAIX;290021542;MAUT;1.25;;;;;
IMAGES_P;2022;290000033;C.H. DES PAYS DE MORLAIX;290021542;N4130;22.16;;;;;
IMAGES_P;2022;290000033;C.H. DES PAYS DE MORLAIX;290021542;N4160;1;;;;;
IMAGES_P;2022;290000033;C.H. DES PAYS DE MORLAIX;290021542;NAUT;20.01;;;;;
IMAGES_P;2022;290000058;CHRU BREST SITE HOPITAL MORVAN;290000017;M1160;7.16;;0;1;1;
IMAGES_P;2022;290000058;CHRU BREST SITE HOPITAL MORVAN;290000017;M1210;5.25;;0;0;;
IMAGES_P;2022;290000058;CHRU BREST SITE HOPITAL MORVAN;290000017;N4130;33.07;;1;0;;
IMAGES_P;2022;290000058;CHRU BREST SITE HOPITAL MORVAN;290000017;N4160;0.88;;;;;
IMAGES_P;2022;290000058;CHRU BREST SITE HOPITAL MORVAN;290000017;NAUT;19.12;;;;;
IMAGES_P;2022;290000066;CHIC SITE DE CONCARNEAU;290020700;M1160;1.1;;1;0;0;0
IMAGES_P;2022;290000066;CHIC SITE DE CONCARNEAU;290020700;N4130;3.8;;;;;
IMAGES_P;2022;290000066;CHIC SITE DE CONCARNEAU;290020700;NAUT;3;;;;;
IMAGES_P;2022;290000173;CH FERDINAND GRALL LANDERNEAU;290000041;M1160;2.64;;0;0;1;1
IMAGES_P;2022;290000173;CH FERDINAND GRALL LANDERNEAU;290000041;N4130;12.76;;1;;;
IMAGES_P;2022;290000173;CH FERDINAND GRALL LANDERNEAU;290000041;N4160;0.4;;;;;
IMAGES_P;2022;290000173;CH FERDINAND GRALL LANDERNEAU;290000041;NAUT;4.83;;;;;
IMAGES_P;2022;290000181;CENTRE HOSPITALIER DOUARNENEZ;290000074;M1160;0.66;;0;1;0;0
IMAGES_P;2022;290000181;CENTRE HOSPITALIER DOUARNENEZ;290000074;N4130;7.36;;1;1;;
IMAGES_P;2022;290000181;CENTRE HOSPITALIER DOUARNENEZ;290000074;N4160;0.5;;;;;
IMAGES_P;2022;290000181;CENTRE HOSPITALIER DOUARNENEZ;290000074;NAUT;3;;;;;
IMAGES_P;2022;290000256;CHRU BREST SITE HOPITAL DE CARHAIX;290000017;M1160;8.66;;0;1;0;0
IMAGES_P;2022;290000256;CHRU BREST SITE HOPITAL DE CARHAIX;290000017;M1210;3.05;;0;0;;
IMAGES_P;2022;290000256;CHRU BREST SITE HOPITAL DE CARHAIX;290000017;MAUT;4.3;;;;;
IMAGES_P;2022;290000256;CHRU BREST SITE HOPITAL DE CARHAIX;290000017;N4130;11.46;;0;0;;
IMAGES_P;2022;290000256;CHRU BREST SITE HOPITAL DE CARHAIX;290000017;N4160;0.84;;;;;
IMAGES_P;2022;290000256;CHRU BREST SITE HOPITAL DE CARHAIX;290000017;NAUT;3.89;;;;;
IMAGES_P;2022;290000728;HOPITAL INSTRUCTION DES ARMEES;750821092;N4130;15;;1;1;;
IMAGES_P;2022;290000728;HOPITAL INSTRUCTION DES ARMEES;750821092;N4160;0.95;;;;;
IMAGES_P;2022;290000728;HOPITAL INSTRUCTION DES ARMEES;750821092;NAUT;5;;;;;
IMAGES_P;2022;290000785;ETABLISSEMENT DE SOINS HOTEL DIEU;220020739;M1160;3.79;;1;0;1;
IMAGES_P;2022;290000785;ETABLISSEMENT DE SOINS HOTEL DIEU;220020739;N4130;9.2;;0;1;;
IMAGES_P;2022;290000785;ETABLISSEMENT DE SOINS HOTEL DIEU;220020739;N4160;0.8;;;;;
IMAGES_P;2022;290000785;ETABLISSEMENT DE SOINS HOTEL DIEU;220020739;NAUT;8.24;;;;;
IMAGES_P;2022;290000934;GHBS - HOPITAL LA VILLENEUVE;560005746;M1160;1.23;;1;1;0;0
IMAGES_P;2022;290000934;GHBS - HOPITAL LA VILLENEUVE;560005746;N4130;9.69;;0;1;;
IMAGES_P;2022;290000934;GHBS - HOPITAL LA VILLENEUVE;560005746;N4160;0.7;;;;;
IMAGES_P;2022;290000934;GHBS - HOPITAL LA VILLENEUVE;560005746;NAUT;4.8;;;;;
IMAGES_P;2022;290000975;FONDATION ILDYS SITE DE PERHARIDY;290000546;M1160;0.1;;0;0;0;0
IMAGES_P;2022;290000975;FONDATION ILDYS SITE DE PERHARIDY;290000546;N4130;1.8;;;;;
IMAGES_P;2022;290004324;CHRU BREST SITE HOPITAL CAVALE BLANCHE;290000017;M1160;;;1;1;1;1
IMAGES_P;2022;290004324;CHRU BREST SITE HOPITAL CAVALE BLANCHE;290000017;N4130;62.3;;;;;
IMAGES_P;2022;290004324;CHRU BREST SITE HOPITAL CAVALE BLANCHE;290000017;N4160;2.27;;;;;
IMAGES_P;2022;290004324;CHRU BREST SITE HOPITAL CAVALE BLANCHE;290000017;NAUT;22.43;;;;;
IMAGES_P;2022;290019777;POLYCLINIQUE DE KERAUDREN;290022508;M1160;;3;0;1;;
IMAGES_P;2022;290019777;POLYCLINIQUE DE KERAUDREN;290022508;N4130;1.56;;0;1;;
IMAGES_P;2022;2A0000022;CH ND LA MISERICORDE;2A0000014;M1160;3.08;;0;0;0;0
IMAGES_P;2022;2A0000022;CH ND LA MISERICORDE;2A0000014;MAUT;0.1;;;;;
IMAGES_P;2022;2A0000022;CH ND LA MISERICORDE;2A0000014;N4130;22.73;;1;1;;
IMAGES_P;2022;2A0000022;CH ND LA MISERICORDE;2A0000014;N4160;1;;;;;
IMAGES_P;2022;2A0000022;CH ND LA MISERICORDE;2A0000014;NAUT;11.42;;;;;
IMAGES_P;2022;2A0000139;CLINISUD;2A0000063;M1160;;10;0;1;0;0
IMAGES_P;2022;2A0000139;CLINISUD;2A0000063;MAUT;;3;;;;
IMAGES_P;2022;2A0000139;CLINISUD;2A0000063;NAUT;0.5;;;;;
IMAGES_P;2022;2A0000154;CLINIQUE DU SUD DE LA CORSE;2A0000204;M1160;0;3;0;1;0;1
IMAGES_P;2022;2A0000154;CLINIQUE DU SUD DE LA CORSE;2A0000204;M1210;;;0;1;;
IMAGES_P;2022;2A0000154;CLINIQUE DU SUD DE LA CORSE;2A0000204;N4130;5;;;1;;
IMAGES_P;2022;2A0000154;CLINIQUE DU SUD DE LA CORSE;2A0000204;N4160;1;;;;;
IMAGES_P;2022;2A0000154;CLINIQUE DU SUD DE LA CORSE;2A0000204;NAUT;1;;;;;
IMAGES_P;2022;2A0000212;HOPITAL LOCAL DE BONIFACIO;2A0000170;N4130;3.06;0;0;1;;
IMAGES_P;2022;2A0002614;CENTRE HOSPITALIER DE SARTENE;2A0002606;N4130;3;;0;1;;
IMAGES_P;2022;2B0000012;CENTRE HOSPITALIER DE BASTIA;2B0000020;M1160;6.92;0;0;1;0;0
IMAGES_P;2022;2B0000012;CENTRE HOSPITALIER DE BASTIA;2B0000020;MAUT;0.1;;;;;
IMAGES_P;2022;2B0000012;CENTRE HOSPITALIER DE BASTIA;2B0000020;N4130;29.94;;1;0;;
IMAGES_P;2022;2B0000012;CENTRE HOSPITALIER DE BASTIA;2B0000020;NAUT;8.55;;;;;
IMAGES_P;2022;2B0000038;CH CORTE;2B0004246;M1160;;;0;1;0;0
IMAGES_P;2022;2B0000038;CH CORTE;2B0004246;N4130;3;;0;1;;
IMAGES_P;2022;2B0000038;CH CORTE;2B0004246;N4160;0.2;;;;;
IMAGES_P;2022;2B0000038;CH CORTE;2B0004246;NAUT;1.58;;;;;
IMAGES_P;2022;2B0000392;POLYCLINIQUE DE FURIANI;2B0000129;M1160;1;;;;;
IMAGES_P;2022;2B0000392;POLYCLINIQUE DE FURIANI;2B0000129;N4130;3;;;;;
IMAGES_P;2022;2B0000392;POLYCLINIQUE DE FURIANI;2B0000129;NAUT;2;;;;;
IMAGES_P;2022;2B0005359;CH CALVI;2B0005342;N4130;4.57;;0;1;;
IMAGES_P;2022;2B0005359;CH CALVI;2B0005342;NAUT;1.99;;;;;
IMAGES_P;2022;300000023;CH ALES CEVENNES;300780046;M1160;5.83;0;0;1;1;1
IMAGES_P;2022;300000023;CH ALES CEVENNES;300780046;N4130;21.65;0;;;;
IMAGES_P;2022;300000023;CH ALES CEVENNES;300780046;N4160;1.02;0;;;;
IMAGES_P;2022;300000023;CH ALES CEVENNES;300780046;NAUT;10.21;0;;;;
IMAGES_P;2022;300000031;CH LOUIS PASTEUR BAGNOLS SUR CEZE;300780053;M1160;7.01;0;0;1;;
IMAGES_P;2022;300000031;CH LOUIS PASTEUR BAGNOLS SUR CEZE;300780053;MAUT;0.21;0;;;;
IMAGES_P;2022;300000031;CH LOUIS PASTEUR BAGNOLS SUR CEZE;300780053;N4130;23.13;;1;;;
IMAGES_P;2022;300000031;CH LOUIS PASTEUR BAGNOLS SUR CEZE;300780053;N4160;1.31;;;;;
IMAGES_P;2022;300000031;CH LOUIS PASTEUR BAGNOLS SUR CEZE;300780053;NAUT;22.71;;;;;
IMAGES_P;2022;300000478;CH LES CHATAIGNIERS PONTEILS;300781010;M1160;;;0;0;0;1
IMAGES_P;2022;300000478;CH LES CHATAIGNIERS PONTEILS;300781010;N4130;0.8;;0;0;;
IMAGES_P;2022;300780137;NOUVELLE CL BONNEFON ALES;920028396;M1160;0;6;0;1;1;1
IMAGES_P;2022;300780137;NOUVELLE CL BONNEFON ALES;920028396;N4130;22;0;0;1;;
IMAGES_P;2022;300780137;NOUVELLE CL BONNEFON ALES;920028396;N4160;1;0;;;;
IMAGES_P;2022;300780137;NOUVELLE CL BONNEFON ALES;920028396;NAUT;24;0;;;;
IMAGES_P;2022;300780152;HOPITAL PRIVE LES FRANCISCAINES NIMES;300017985;M1160;;;;1;;
IMAGES_P;2022;300782117;CHU NIMES CAREMEAU;300780038;M1160;20.58;2;1;1;1;1
IMAGES_P;2022;300782117;CHU NIMES CAREMEAU;300780038;M1210;4.04;;0;0;;
IMAGES_P;2022;300782117;CHU NIMES CAREMEAU;300780038;MAUT;11;;;;;
IMAGES_P;2022;300782117;CHU NIMES CAREMEAU;300780038;N4130;82.54;;;;;
IMAGES_P;2022;300782117;CHU NIMES CAREMEAU;300780038;N4160;4.9;;;;;
IMAGES_P;2022;300782117;CHU NIMES CAREMEAU;300780038;NAUT;93.53;;;;;
IMAGES_P;2022;310000310;CH COMMINGES PYRENEES SITE ST PLANCARD;310780671;M1160;1.8;1;1;;1;1
IMAGES_P;2022;310000310;CH COMMINGES PYRENEES SITE ST PLANCARD;310780671;N4130;16.11;;1;;;
IMAGES_P;2022;310000310;CH COMMINGES PYRENEES SITE ST PLANCARD;310780671;N4160;1;;;;;
IMAGES_P;2022;310000310;CH COMMINGES PYRENEES SITE ST PLANCARD;310780671;NAUT;4.89;;;;;
IMAGES_P;2022;310016977;HOPITAUX MERE & ENFANTS CHU TOULOUSE;310781406;M1160;4.41;;0;1;;
IMAGES_P;2022;310016977;HOPITAUX MERE & ENFANTS CHU TOULOUSE;310781406;M1210;;;0;1;;
IMAGES_P;2022;310016977;HOPITAUX MERE & ENFANTS CHU TOULOUSE;310781406;N4130;29.38;;0;1;;
IMAGES_P;2022;310016977;HOPITAUX MERE & ENFANTS CHU TOULOUSE;310781406;N4160;1;;;;;
IMAGES_P;2022;310016977;HOPITAUX MERE & ENFANTS CHU TOULOUSE;310781406;NAUT;12.05;;;;;
IMAGES_P;2022;310019351;HOPITAL LARREY CHU TOULOUSE;310781406;N4130;8.9;;;;;
IMAGES_P;2022;310019351;HOPITAL LARREY CHU TOULOUSE;310781406;N4160;0.5;;;;;
IMAGES_P;2022;310019351;HOPITAL LARREY CHU TOULOUSE;310781406;NAUT;1;;;;;
IMAGES_P;2022;310026083;CL RIVE GAUCHE TOULOUSE;310026075;M1160;;9;0;1;0;1
IMAGES_P;2022;310026083;CL RIVE GAUCHE TOULOUSE;310026075;N4130;;14;0;1;;
IMAGES_P;2022;310026083;CL RIVE GAUCHE TOULOUSE;310026075;N4160;;1;;;;
IMAGES_P;2022;310026083;CL RIVE GAUCHE TOULOUSE;310026075;NAUT;;12;;;;
IMAGES_P;2022;310026927;CL CAPIO LA CROIX DU SUD QUINT FONSEGR;310026794;M1160;;6;0;1;0;0
IMAGES_P;2022;310026927;CL CAPIO LA CROIX DU SUD QUINT FONSEGR;310026794;N4130;20;;0;1;;
IMAGES_P;2022;310026927;CL CAPIO LA CROIX DU SUD QUINT FONSEGR;310026794;N4160;2;;;;;
IMAGES_P;2022;310026927;CL CAPIO LA CROIX DU SUD QUINT FONSEGR;310026794;NAUT;20;;;;;
IMAGES_P;2022;310780259;CL PASTEUR TOULOUSE;310000096;N4130;3.02;;0;0;;
IMAGES_P;2022;310780259;CL PASTEUR TOULOUSE;310000096;N4160;1.06;;;;;
IMAGES_P;2022;310780283;CL DE L'UNION SAINT JEAN;310000112;MAUT;;1;;;;
IMAGES_P;2022;310780374;CL DU CHATEAU DE VERNHES BONDIGOUX;310000161;M1160;;6;0;1;0;0
IMAGES_P;2022;310780382;CL AMBROISE PARE TOULOUSE;310000179;M1160;;2;0;1;0;0
IMAGES_P;2022;310781000;CL DES CEDRES CORNEBARRIEU;310788880;M1160;;6;0;1;0;0
IMAGES_P;2022;310781000;CL DES CEDRES CORNEBARRIEU;310788880;N4130;27.79;;1;1;;
IMAGES_P;2022;310781000;CL DES CEDRES CORNEBARRIEU;310788880;N4160;1.55;;;;;
IMAGES_P;2022;310781000;CL DES CEDRES CORNEBARRIEU;310788880;NAUT;20.38;;;;;
IMAGES_P;2022;310781067;HOPITAL JOSEPH DUCUING TOULOUSE;310788898;M1160;2.93;;0;1;0;0
IMAGES_P;2022;310781067;HOPITAL JOSEPH DUCUING TOULOUSE;310788898;N4130;7.68;;0;0;;
IMAGES_P;2022;310781067;HOPITAL JOSEPH DUCUING TOULOUSE;310788898;N4160;0.81;;;;;
IMAGES_P;2022;310781067;HOPITAL JOSEPH DUCUING TOULOUSE;310788898;NAUT;5.64;;;;;
IMAGES_P;2022;310781984;CL DE VERDAICH GAILLAC TOULZA;310014378;M1160;0.41;0;0;0;0;0
IMAGES_P;2022;310781984;CL DE VERDAICH GAILLAC TOULZA;310014378;N4130;0.98;;0;0;;
IMAGES_P;2022;310782347;INSTITUT CLAUDIUS REGAUD ONCOPOLE;310789136;M1160;8.31;;;1;;
IMAGES_P;2022;310782347;INSTITUT CLAUDIUS REGAUD ONCOPOLE;310789136;M1210;2.8;;;0;;
IMAGES_P;2022;310782347;INSTITUT CLAUDIUS REGAUD ONCOPOLE;310789136;N4130;33.05;;;1;;
IMAGES_P;2022;310782347;INSTITUT CLAUDIUS REGAUD ONCOPOLE;310789136;N4160;0.91;;;;;
IMAGES_P;2022;310782347;INSTITUT CLAUDIUS REGAUD ONCOPOLE;310789136;NAUT;11.35;;;;;
IMAGES_P;2022;310783048;HOPITAL PURPAN CHU TOULOUSE;310781406;M1160;14.79;;0;1;1;1
IMAGES_P;2022;310783048;HOPITAL PURPAN CHU TOULOUSE;310781406;M1210;3.57;;0;0;;
IMAGES_P;2022;310783048;HOPITAL PURPAN CHU TOULOUSE;310781406;N4130;86.91;;0;1;;
IMAGES_P;2022;310783048;HOPITAL PURPAN CHU TOULOUSE;310781406;N4160;2.7;;;;;
IMAGES_P;2022;310783048;HOPITAL PURPAN CHU TOULOUSE;310781406;NAUT;33.16;;;;;
IMAGES_P;2022;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;M1160;12.35;;0;1;1;1
IMAGES_P;2022;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;M1210;0.85;;0;0;;
IMAGES_P;2022;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;MAUT;0.93;;;;;
IMAGES_P;2022;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;N4130;79.17;;0;1;;
IMAGES_P;2022;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;N4160;3.24;;;;;
IMAGES_P;2022;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;NAUT;29.63;;;;;
IMAGES_P;2022;310784558;CRF LES HOPITAUX DE LUCHON;310180013;M1160;0.15;;0;0;0;0
IMAGES_P;2022;310784558;CRF LES HOPITAUX DE LUCHON;310180013;N4130;0.2;;0;0;;
IMAGES_P;2022;320000086;CH AUCH EN GASCOGNE;320780117;M1160;4.08;0;1;1;1;1
IMAGES_P;2022;320000086;CH AUCH EN GASCOGNE;320780117;N4130;24.88;;1;1;;
IMAGES_P;2022;320000086;CH AUCH EN GASCOGNE;320780117;N4160;1;;;;;
IMAGES_P;2022;320000086;CH AUCH EN GASCOGNE;320780117;NAUT;5.38;;;;;
IMAGES_P;2022;320000102;CH CONDOM;320780133;M1160;0.86;;0;0;0;0
IMAGES_P;2022;320000102;CH CONDOM;320780133;N4130;2.6;;0;1;;
IMAGES_P;2022;320000102;CH CONDOM;320780133;NAUT;1;;;;;
IMAGES_P;2022;320004930;POLE REEDUC LA REVISCOLADA MONTEGUT;320000565;M1160;0.17;;0;0;0;0
IMAGES_P;2022;320004930;POLE REEDUC LA REVISCOLADA MONTEGUT;320000565;N4130;0.58;;0;0;;
IMAGES_P;2022;320004930;POLE REEDUC LA REVISCOLADA MONTEGUT;320000565;N4160;0.58;;;;;
IMAGES_P;2022;320004930;POLE REEDUC LA REVISCOLADA MONTEGUT;320000565;NAUT;0.3;;;;;
IMAGES_P;2022;320780067;POLYCL DE GASCOGNE AUCH;320000052;M1160;;;0;1;;
IMAGES_P;2022;320784333;CRF ST BLANCARD;320000565;M1160;0.05;;0;0;0;0
IMAGES_P;2022;320784333;CRF ST BLANCARD;320000565;N4130;0.1;;0;0;;
IMAGES_P;2022;320784333;CRF ST BLANCARD;320000565;N4160;0.09;;;;;
IMAGES_P;2022;320784333;CRF ST BLANCARD;320000565;NAUT;0.1;;;;;
IMAGES_P;2022;330000332;HOPITAL SUBURBAIN DU BOUSCAT;330780545;M1160;0;13;0;0;0;0
IMAGES_P;2022;330000332;HOPITAL SUBURBAIN DU BOUSCAT;330780545;N4130;2.1;;0;0;;
IMAGES_P;2022;330000332;HOPITAL SUBURBAIN DU BOUSCAT;330780545;NAUT;1.4;;;;;
IMAGES_P;2022;330000340;MSP BORDEAUX BAGATELLE;330780552;M1160;6.99;1;0;1;0;0
IMAGES_P;2022;330000340;MSP BORDEAUX BAGATELLE;330780552;N4130;11.3;;0;1;;
IMAGES_P;2022;330000340;MSP BORDEAUX BAGATELLE;330780552;NAUT;14.76;;;;;
IMAGES_P;2022;330000555;CENTRE HOSPITALIER D'ARCACHON;330781204;M1160;0.24;4;0;1;;
IMAGES_P;2022;330000555;CENTRE HOSPITALIER D'ARCACHON;330781204;N4130;10.92;;0;0;;
IMAGES_P;2022;330000555;CENTRE HOSPITALIER D'ARCACHON;330781204;N4160;0.5;;;;;
IMAGES_P;2022;330000555;CENTRE HOSPITALIER D'ARCACHON;330781204;NAUT;4.55;;;;;
IMAGES_P;2022;330000571;CH DE LA HAUTE GIRONDE;330781220;M1160;0.01;;0;0;0;0
IMAGES_P;2022;330000571;CH DE LA HAUTE GIRONDE;330781220;MAUT;0.24;;;;;
IMAGES_P;2022;330000571;CH DE LA HAUTE GIRONDE;330781220;N4130;8.76;;;;;
IMAGES_P;2022;330000571;CH DE LA HAUTE GIRONDE;330781220;N4160;0.5;;;;;
IMAGES_P;2022;330000571;CH DE LA HAUTE GIRONDE;330781220;NAUT;4.71;;;;;
IMAGES_P;2022;330000589;CH SUD GIRONDE - SITE LANGON;330027509;M1160;0;;0;0;1;0
IMAGES_P;2022;330000589;CH SUD GIRONDE - SITE LANGON;330027509;N4130;16.26;;0;1;;
IMAGES_P;2022;330000589;CH SUD GIRONDE - SITE LANGON;330027509;N4160;0.73;;;;;
IMAGES_P;2022;330000589;CH SUD GIRONDE - SITE LANGON;330027509;NAUT;8.97;;;;;
IMAGES_P;2022;330000597;CH SUD GIRONDE - SITE LA REOLE;330027509;M1160;0.1;;;;;
IMAGES_P;2022;330000597;CH SUD GIRONDE - SITE LA REOLE;330027509;N4130;0.3;;;;;
IMAGES_P;2022;330000597;CH SUD GIRONDE - SITE LA REOLE;330027509;N4160;0.24;;;;;
IMAGES_P;2022;330000597;CH SUD GIRONDE - SITE LA REOLE;330027509;NAUT;1;;;;;
IMAGES_P;2022;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;M1160;12.99;0;0;1;1;1
IMAGES_P;2022;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;N4130;35.73;;0;1;;
IMAGES_P;2022;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;N4160;1;;;;;
IMAGES_P;2022;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;NAUT;15.25;;;;;
IMAGES_P;2022;330000613;CENTRE HOSPITALIER STE FOY LA GRANDE;330781261;M1160;0.01;;0;1;1;1
IMAGES_P;2022;330000613;CENTRE HOSPITALIER STE FOY LA GRANDE;330781261;N4130;6.38;;0;1;;
IMAGES_P;2022;330000613;CENTRE HOSPITALIER STE FOY LA GRANDE;330781261;N4160;0.4;0;;;;
IMAGES_P;2022;330000613;CENTRE HOSPITALIER STE FOY LA GRANDE;330781261;NAUT;5.23;;;;;
IMAGES_P;2022;330000662;INSTITUT BERGONIE;330781329;M1160;7.58;;0;0;0;0
IMAGES_P;2022;330000662;INSTITUT BERGONIE;330781329;M1210;3.17;;0;0;;
IMAGES_P;2022;330000662;INSTITUT BERGONIE;330781329;N4130;18.48;;0;1;;
IMAGES_P;2022;330000662;INSTITUT BERGONIE;330781329;N4160;2.48;;;;;
IMAGES_P;2022;330000662;INSTITUT BERGONIE;330781329;NAUT;24.28;;;;;
IMAGES_P;2022;330780479;POLYCLIN BORDEAUX-NORD AQUITAINE;330000274;M1160;;;;;1;1
IMAGES_P;2022;330780479;POLYCLIN BORDEAUX-NORD AQUITAINE;330000274;N4130;26.5;;;;;
IMAGES_P;2022;330780479;POLYCLIN BORDEAUX-NORD AQUITAINE;330000274;N4160;3;;;;;
IMAGES_P;2022;330780479;POLYCLIN BORDEAUX-NORD AQUITAINE;330000274;NAUT;25.62;;;;;
IMAGES_P;2022;330780560;CENTRE DE SSR LA PIGNADA;330781386;N4130;0.5;;0;0;;
IMAGES_P;2022;330781139;CRF LA TOUR DE GASSIES;330056540;N4130;1;;0;0;;
IMAGES_P;2022;330781154;KORIAN LES GRANDS CHENES;330055542;N4130;0.8;0;0;0;;
IMAGES_P;2022;330781303;HIA ROBERT PICQUE;750821092;M1160;2.01;5;1;0;1;1
IMAGES_P;2022;330781303;HIA ROBERT PICQUE;750821092;N4130;12.27;;1;0;;
IMAGES_P;2022;330781303;HIA ROBERT PICQUE;750821092;N4160;1;;;;;
IMAGES_P;2022;330781303;HIA ROBERT PICQUE;750821092;NAUT;7;;;;;
IMAGES_P;2022;330781352;HOPITAL SAINT-ANDRE - CHU;330781196;M1160;2.8;;0;0;;
IMAGES_P;2022;330781352;HOPITAL SAINT-ANDRE - CHU;330781196;MAUT;0.2;;;;;
IMAGES_P;2022;330781352;HOPITAL SAINT-ANDRE - CHU;330781196;N4130;25.41;;0;0;;
IMAGES_P;2022;330781352;HOPITAL SAINT-ANDRE - CHU;330781196;N4160;1;;;;;
IMAGES_P;2022;330781352;HOPITAL SAINT-ANDRE - CHU;330781196;NAUT;10.35;;;;;
IMAGES_P;2022;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;M1160;27.6;;1;1;;
IMAGES_P;2022;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;M1210;1.6;;0;0;;
IMAGES_P;2022;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;MAUT;0.1;;;;;
IMAGES_P;2022;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;N4130;138.4;;;;;
IMAGES_P;2022;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;N4160;6.1;;;;;
IMAGES_P;2022;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;NAUT;80.06;;;;;
IMAGES_P;2022;330781402;NOUVELLE CLINIQUE BORDEAUX TONDU;330000670;M1160;5.5;8;0;1;1;1
IMAGES_P;2022;330781402;NOUVELLE CLINIQUE BORDEAUX TONDU;330000670;N4130;12;;0;1;;
IMAGES_P;2022;330781402;NOUVELLE CLINIQUE BORDEAUX TONDU;330000670;NAUT;9;;;;;
IMAGES_P;2022;330782582;POLYCLINIQUE JEAN VILLAR;330000928;M1160;;8;0;0;;
IMAGES_P;2022;330783648;HOPITAL HAUT-LEVEQUE - CHU;330781196;M1160;10.4;;;;;
IMAGES_P;2022;330783648;HOPITAL HAUT-LEVEQUE - CHU;330781196;M1210;7.7;;;;;
IMAGES_P;2022;330783648;HOPITAL HAUT-LEVEQUE - CHU;330781196;MAUT;2.4;;;;;
IMAGES_P;2022;330783648;HOPITAL HAUT-LEVEQUE - CHU;330781196;N4130;64.98;;;;;
