BOR;AN;FI;RS;FI_EJ;DIM_A1;DIM_A2;DIM_A3;DIM_A4;DIM_A5;DIM_A6;DIM_A7;DIM_A8;DIM_A9;DIM_A10;DIM_A11;DIM_A12;DIM_A13;DIM_A14;DIM_A15;DIM_A16;DIM_A17;DIM_A18;DIM_A19;DIM_A20;DIM_A21;DIM_A22;DIM_A23;DIM_A24;DIM_A25
INFOMED;2022;310023007;CL LA RECOUVRANCE FRONTON;810005678;;;;;;;;;1;;;;0;0;0;0;0;1;1;1;1;0;;0.05;0.05
INFOMED;2022;310026083;CL RIVE GAUCHE TOULOUSE;310026075;;;1;;;;;;;;;;1;1;1;1;1;1;1;0;1;0;;4.81;0.2
INFOMED;2022;310026927;CL CAPIO LA CROIX DU SUD QUINT FONSEGR;310026794;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;0;0;;6.49;0.11
INFOMED;2022;310780119;CL DE MONTBERON;310000047;;;;;;;;;;1;;;0;0;0;0;0;0;0;0;0;0;;0.4;0.4
INFOMED;2022;310780143;CL DU CHATEAU DE SEYSSES;920030269;;;;;;;;;;;1;;0;0;0;0;0;1;0;0;0;1;920030269;0.3;0.1
INFOMED;2022;310780150;CL MEDIPOLE GARONNE TOULOUSE;310788799;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;3.95;0.14
INFOMED;2022;310780234;CL DU CABIROL COLOMIERS;920030871;;;;;;;;1;;;;;0;0;0;0;0;1;0;0;0;1;920030269;0.3;0.1
INFOMED;2022;310780259;CL PASTEUR TOULOUSE;310000096;;;1;;;1;;;;;;;0;0;0;0;0;1;0;1;0;0;;14.05;1
INFOMED;2022;310780283;CL DE L'UNION SAINT JEAN;310000112;;;1;;;;;;;;;;0;0;0;0;0;1;0;0;0;1;;13.76;0.1
INFOMED;2022;310780358;MAISON DE SANTE DE MAILHOL LABASTIDE;310000146;;;;;;;;;;;;1;0;0;0;0;0;1;1;1;1;0;;0.5;0.2
INFOMED;2022;310780366;CL MONIE VILLEFRANCHE DE LAURAGAIS;310000153;;;1;;;;;1;;;;;0;0;0;1;;1;1;0;0;0;;1;0.33
INFOMED;2022;310780374;CL DU CHATEAU DE VERNHES BONDIGOUX;310000161;;;;;;;;1;;;;;0;0;0;0;0;1;1;1;1;0;;2;0.05
INFOMED;2022;310780382;CL AMBROISE PARE TOULOUSE;310000179;;;1;;;;;;;;;;1;0;0;0;0;1;1;0;1;0;;3.57;0.35
INFOMED;2022;310780390;CL DE BEAUPUY;310000187;;;;;;1;;;;;;1;0;0;0;0;0;1;1;1;0;0;;0.55;0.05
INFOMED;2022;310780481;MECS CASTELNOUVEL LEGUEVIN UGECAM;340015171;;;;;;;;1;;;;;0;0;0;0;0;1;1;0;0;0;;0.25;0.1
INFOMED;2022;310781000;CL DES CEDRES CORNEBARRIEU;310788880;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;;;;4.79;0.13
INFOMED;2022;310781067;HOPITAL JOSEPH DUCUING TOULOUSE;310788898;;;1;;;;;;;;;;1;0;0;0;0;0;0;0;1;0;;1.06;1
INFOMED;2022;310781125;CL ST ROCH FRONTON;310000419;;;;;;;;;1;;;;;;;;;;;;;;;0.2;0.2
INFOMED;2022;310781133;CLINIQUE D'AUFRERY PIN BALMA;310000427;;;;;;;;;;;;1;0;0;0;0;0;1;1;0;0;0;;0.2;0.1
INFOMED;2022;310781141;CL DU VIEUX CHATEAU D'OC CASTELMAUROU;310000435;;;;;;;;;;;1;;0;0;0;0;0;1;0;0;0;1;920030269;0.3;0.1
INFOMED;2022;310781158;CL MARIGNY ST LOUP GAMMAS;920038619;;;;;;;;;;;1;;0;0;0;0;0;1;0;0;0;1;920030269;0.3;0.1
INFOMED;2022;310781174;CL BLAGNAC;750056335;;;;;;;;;1;;;;0;0;0;0;0;1;0;0;0;0;;0.2;0.1
INFOMED;2022;310781422;CENTRE PAUL DOTTIN RAMONVILLE ST AGNE;310781562;;;;;;;1;;;;;;0;0;0;0;0;1;1;0;0;0;;0.82;0.43
INFOMED;2022;310781430;CTRE POST CURE ROUTE NOUVELLE TOULOUSE;310788906;;;;;;;;;;;;1;1;0;1;0;0;0;;;0;0;;0.03;0.01
INFOMED;2022;310781505;CL D'OCCITANIE MURET;310000492;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;1;0;;2.5;0.5
INFOMED;2022;310781695;POLYCLINIQUE DE LA LEZE LAGARDELLE;920030269;;1;;;;;;1;;;;;0;0;0;0;0;1;0;0;0;1;920030269;0.3;0.1
INFOMED;2022;310781984;CL DE VERDAICH GAILLAC TOULZA;310014378;;;;;;;1;;;;;;0;0;1;1;1;1;1;0;1;0;;0.5;0.2
INFOMED;2022;310782016;CL NEPHRO ST EXUPERY TOULOUSE;310000617;;;1;;;;;;1;;;;0;0;0;1;1;1;1;0;1;0;;2;0.4
INFOMED;2022;310782065;AAIR UDM TOULOUSE LE GOFF;310000633;1;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;0.05;0.05
INFOMED;2022;310782347;INSTITUT CLAUDIUS REGAUD ONCOPOLE;310789136;;;1;;;;;;;;;;0;0;0;0;0;1;0;0;1;0;;5.37;1.6
INFOMED;2022;310782396;CL SSR KORIAN ESTELA TOULOUSE;750056335;;;;;;;;;1;;;;;;;;;;;;;;;0.58;0.2
INFOMED;2022;310782446;ARSEAA;310782446;;;;;;;;;;1;;;0;0;0;0;0;1;1;0;1;0;;0.49;0.25
INFOMED;2022;310783063;HOPITAL LA GRAVE CHU TOULOUSE;310781406;;;1;1;;;1;;;1;;;0;0;0;0;0;1;0;0;0;0;;47.25;6.94
INFOMED;2022;310783097;CENTRE DE SANTE MENTALE MGEN TOULOUSE;750005068;;;;;;;;;;;;1;0;0;0;0;0;1;1;0;0;0;;0.02;0.01
INFOMED;2022;310784558;CRF LES HOPITAUX DE LUCHON;310180013;;;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;1;310780671;0.5;0.15
INFOMED;2022;310784830;CRF LES GRANDS CEDRES CORNEBARRIEU;310788880;;;;;;;;;1;;;;0;0;0;0;;1;1;0;1;0;;1.35;0.13
INFOMED;2022;310786389;CL DES PYRENEES COLOMIERS;310001433;;;1;;;;;;1;;;;0;0;0;1;1;1;1;0;0;0;;0.51;0.1
INFOMED;2022;310786702;SSR DOMAINE DE LA CADENE TOULOUSE;750043713;;;;;;;;1;;;;;0;0;0;1;1;0;0;0;1;0;;0.5;0.05
INFOMED;2022;310787965;CTRE DE REEDUCATION DU MIRAIL TOULOUSE;310788898;;;;;;;;;1;;;;0;0;0;0;0;0;;;1;1;310781067;0.05;0.05
INFOMED;2022;310790472;CL ST ORENS SAINT ORENS DE GAMEVILLE;310790464;;;;;;;;;1;;;;0;0;1;0;0;0;0;0;0;0;;0.5;0.2
INFOMED;2022;310792635;ETAB DE SOINS DE SUITE LE MARQUISAT;310002191;;;;;;;;;1;;;;0;0;0;0;0;1;1;0;0;1;;1;0.1
INFOMED;2022;310792874;POUPONNIERE A BOUSQUAIROL VILLENEUVE T;310788997;;1;;;;;;1;;;;;0;0;0;1;1;1;1;0;0;0;;0.4;0.1
INFOMED;2022;310794094;USLD LES JARDINS DES SILOS CH MARCHANT;310780754;;;;;;;;;;1;;;0;0;0;0;0;1;1;0;0;0;;3.2;0.1
INFOMED;2022;310794417;NEPHROCARE OC CENTRE UAD UDM DD MURET;310002712;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;;
INFOMED;2022;320000086;CH AUCH EN GASCOGNE;320780117;;1;;;;;1;;;;;;0;0;0;0;0;1;1;0;1;0;;9.98;0.5
INFOMED;2022;320000094;CHS DU GERS;320780125;;;;;;;;;;1;;;0;0;0;0;0;1;1;0;0;0;;2;0.6
INFOMED;2022;320000102;CH CONDOM;320780133;1;;;;;;1;;;;;;0;0;1;1;1;1;1;0;1;0;;1;0.2
INFOMED;2022;320000110;EPS LOMAGNE SITE DE FLEURANCE;320004310;;1;;;;;;1;;;;;0;0;0;0;0;1;0;1;0;0;;1;1.2
INFOMED;2022;320000128;CH GIMONT;320780158;;;1;;;;;1;;;;;0;0;0;1;1;1;1;0;0;0;;0.8;
INFOMED;2022;320000144;CHI LOMBEZ SAMATAN;320780174;;;1;;;;;1;;;;;0;0;0;1;1;1;1;0;0;0;;0.6;0
INFOMED;2022;320000151;CH DE MAUVEZIN;320780182;;1;;;;;;1;;;;;0;0;0;1;;0;;;0;0;;0.2;
INFOMED;2022;320000177;CH NOGARO;320780208;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;0.1;0.2
INFOMED;2022;320000185;CH DE VIC FEZENSAC;320780216;;;;;;;;1;;;;;0;0;1;1;1;0;0;0;0;1;320000086;0.2;0.02
INFOMED;2022;320004930;POLE REEDUC LA REVISCOLADA MONTEGUT;320000565;;;;;;;1;;;;;;0;0;0;1;1;0;;;1;0;;1.22;0.38
INFOMED;2022;320780067;POLYCL DE GASCOGNE AUCH;320000052;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;1;0;;1.5;0.08
INFOMED;2022;320780109;CL PSY D'EMBATS AUCH;320000078;;;;;;;;;;;;1;0;0;1;0;0;0;0;0;1;0;;;0.08
INFOMED;2022;320780323;CTRE PEDIA ST JACQUES MPR MONTEGUT;750810590;;;;;;;;1;;;;;1;1;1;1;1;0;0;0;0;0;;0.5;
INFOMED;2022;320784333;CRF ST BLANCARD;320000565;;;;;;;1;;;;;;0;0;0;1;1;0;;;1;0;;0.72;0.1
INFOMED;2022;330000217;MAISON DE SANTE MARIE GALENE;330780347;;;1;;;;;1;;;;;0;0;1;1;1;0;0;0;1;0;;0.5;
INFOMED;2022;330000332;HOPITAL SUBURBAIN DU BOUSCAT;330780545;;;1;;1;;;;;;;;0;0;0;0;0;1;1;0;0;0;;1.2;0.9
INFOMED;2022;330000340;MSP BORDEAUX BAGATELLE;330780552;;;1;;;1;;;1;;;;0;0;0;0;0;0;1;0;0;0;;6.4;2.2
INFOMED;2022;330000431;MONTALIER;330000431;;;;;;;;;;;;1;0;0;1;1;1;0;0;0;0;1;330000779;0.33;0.1
INFOMED;2022;330000555;CENTRE HOSPITALIER D'ARCACHON;330781204;;;;;;;;1;;;;;0;0;0;0;0;1;1;1;1;0;;2.12;2.45
INFOMED;2022;330000571;CH DE LA HAUTE GIRONDE;330781220;;1;;;;;;1;;;;;0;0;0;0;0;0;0;0;1;1;330781253;2.8;0.2
INFOMED;2022;330000589;CH SUD GIRONDE - SITE LANGON;330027509;;;1;;;1;;;1;;;;0;0;0;0;0;1;1;0;1;0;;2.82;0.4
INFOMED;2022;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;1;;;;;;1;;;1;;;0;0;0;0;0;1;0;0;0;1;330781261;11.18;0.7
INFOMED;2022;330000613;CENTRE HOSPITALIER STE FOY LA GRANDE;330781261;;;1;;;;;1;;;;;0;0;0;0;0;1;1;0;0;1;330000605;1;0.01
INFOMED;2022;330000639;CH CHARLES PERRENS;330781287;;;;;;;;;;1;;;0;0;0;0;0;1;0;0;1;;;3.5;0.5
INFOMED;2022;330000647;CH DE CADILLAC;330781295;;;;;;;;;;1;;;0;0;0;0;0;1;1;0;1;0;;2.91;0.43
INFOMED;2022;330000662;INSTITUT BERGONIE;330781329;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;6.5;0.7
INFOMED;2022;330000779;SOCIETE D'HYGIENE MENTALE D'AQUITAINE;330000779;;;;;;;;;;;;1;0;0;0;0;0;;;1;1;0;;0.4;0.4
INFOMED;2022;330007410;ANTENNE AUTODIALYSE ET UDM CA3D;330007386;;;1;;;;;;;;;;0;0;0;1;1;1;1;0;;1;330000308;0.4;0
INFOMED;2022;330024928;CENTRE DE REEDUCATION AVICENNE;330050899;;;;;;;;;1;;;;0;0;0;0;0;1;0;1;0;0;;0.2;0.1
INFOMED;2022;330025958;HAD DES VIGNES ET DES RIVIERES;330025859;;;;;;1;;;;;;;1;0;0;1;1;1;0;0;0;0;;0.75;0
INFOMED;2022;330057654;KORIAN LES FLOTS;310024732;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;0.3;0.2
INFOMED;2022;330060658;GCS CLINIQUE CHIRURGICALE LIBOURNAIS;330060641;;;1;;;;;;;;;;1;0;0;1;1;1;1;1;1;0;;1.5;0.2
INFOMED;2022;330780040;NOUVELLE CLINIQUE BEL AIR;330000027;;;1;;;;;;;;;;1;0;1;1;0;0;1;0;0;0;;3;0.11
INFOMED;2022;330780081;CLINIQUE SAINT- AUGUSTIN;330000043;;;1;;;;;;1;;;;1;1;0;0;1;0;0;0;0;0;;2.8;0.5
INFOMED;2022;330780115;CLINIQUE TIVOLI-DUCOS;330000076;;;1;;;;;;;;;;0;0;1;1;1;1;1;0;1;0;;1.5;0.4
INFOMED;2022;330780206;CLINIQUE D'ARCACHON;330000126;;1;;;;;;1;;;;;1;1;1;1;1;1;1;1;1;0;;2;0.1
INFOMED;2022;330780263;POLYCLINIQUE BORDEAUX RIVE DROITE;330000134;;;1;;;;;;;;;;0;0;1;1;1;0;;;0;0;;3;0.4
INFOMED;2022;330780271;CLINIQUE DU SPORT DE BORDEAUX-MERIGNAC;330021429;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;1;0;;1;0
INFOMED;2022;330780289;HOPITAL DE JOUR L'OISEAU LYRE;330790809;;;;;;;;;;;1;;0;0;0;1;1;0;0;0;0;0;;;
INFOMED;2022;330780313;MAISON DE SANTE LES PINS;330000191;;;;;;;;;;;;1;0;0;0;0;0;0;0;0;1;0;;0.5;0.15
INFOMED;2022;330780321;CLINIQUE BETHANIE;330000209;;;;;;;;;;;;1;0;0;0;0;0;0;0;0;0;0;;0.02;0.01
INFOMED;2022;330780354;POLYCLINIQUE BORDEAUX-CAUDERAN;330000225;;;1;;;;;;1;;;;0;0;1;1;1;1;1;0;0;0;;1;0.1
INFOMED;2022;330780446;C.T.M.R. SAINT-AUGUSTIN;330000258;;;1;;;;;;;;;;0;0;0;0;0;0;;;0;0;;0.1;0.1
INFOMED;2022;330780479;POLYCLIN BORDEAUX-NORD AQUITAINE;330000274;;;1;;;;1;;;;;;0;0;0;0;0;1;1;0;0;0;;7.1;1
INFOMED;2022;330780487;CLINIQUE OPHTALMOLOGIQUE THIERS;330000282;;1;;;;;;;;;;;1;0;1;1;1;1;1;0;1;0;;3;0.2
INFOMED;2022;330780495;CLINIQUE MUTUALISTE DU MEDOC;330796392;;;1;;;1;;;1;;;1;0;0;0;0;0;0;;;0;0;;2;0.5
INFOMED;2022;330780503;HOPITAL PRIVE SAINT-MARTIN;330000308;;;1;;;;;;1;;;;1;1;1;1;1;1;1;1;1;0;;4;0.2
INFOMED;2022;330780511;CLINIQUE SAINTE-ANNE;330000316;;;1;;;;;;;;;;0;0;0;1;1;1;1;0;1;0;;1;0.1
INFOMED;2022;330780529;CLINIQUE MUTUALISTE DE PESSAC;330796392;;;1;;;1;;;1;;;1;0;0;0;0;0;0;;;0;;;3.8;0.5
INFOMED;2022;330780537;HOPITAL PRIVE WALLERSTEIN;330000324;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;2.5;1
INFOMED;2022;330780560;CENTRE DE SSR LA PIGNADA;330781386;;;;;;;;1;;;;;0;0;1;1;1;0;0;0;0;0;;1;0.1
INFOMED;2022;330780750;CSSR LES LAURIERS;330056540;;;;;;;1;;;;;;0;0;0;0;0;0;;;0;0;;0.67;
INFOMED;2022;330780768;MAISON DE REPOS L'AJONCIERE;330780552;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;330000340;0.2;0.1
INFOMED;2022;330781139;CRF LA TOUR DE GASSIES;330056540;1;;;;;;1;;;;;;0;0;0;1;1;0;;;0;0;;1.45;0
INFOMED;2022;330781154;KORIAN LES GRANDS CHENES;330055542;;;;;;;;;1;;;;1;0;0;1;1;0;0;0;0;0;;0.5;
INFOMED;2022;330781170;CENTRE READAPT PASTEUR - RENOVATION;330785072;;;;;;;;;;;;1;;;;;;0;0;1;0;1;330000779;0.1;0.1
INFOMED;2022;330781188;CTRE DE REHABILITATION PSYCHO-SOCIALE;330056540;;;;;;;;;;1;;;0;0;0;1;1;0;;;0;0;;0.2;0
INFOMED;2022;330781303;HIA ROBERT PICQUE;750821092;1;;;;;;1;;;1;;;0;0;0;0;0;1;1;0;1;1;940120017;1.6;0.33
INFOMED;2022;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;;;1;;;;;;1;1;;;0;0;0;0;0;1;0;0;0;0;;56.24;4.8
INFOMED;2022;330781402;NOUVELLE CLINIQUE BORDEAUX TONDU;330000670;;;1;;;;;;1;;;;0;0;0;1;1;;1;;;;;1.5;0.25
INFOMED;2022;330781626;CLINIQUE ROSE DES SABLES;920030269;;;;;;;;1;;;;;0;0;0;0;0;1;0;0;0;1;920030269;0.3;0.1
INFOMED;2022;330782582;POLYCLINIQUE JEAN VILLAR;330000928;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;1;0;;3.77;0.3
INFOMED;2022;330802778;CLINIQUE LES HAUTS DE CENON;310020383;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;0.5;0.2
INFOMED;2022;330804501;CENTRE HOSPITALIER DE BAZAS;330781212;1;;;1;;;1;;;1;;;1;1;1;1;1;0;0;0;0;1;330000589;;
INFOMED;2022;340000025;INSTITUT ST PIERRE PALAVAS LES FLOTS;340022722;;;1;;;;;1;;;;;0;0;0;0;0;1;1;0;0;1;340780477;1.7;0.1
INFOMED;2022;340000033;CH BEZIERS;340780055;;1;;1;;;1;;;1;;;0;0;0;0;0;0;;;0;0;;4.7;1.82
INFOMED;2022;340000173;CH PEZENAS;340780451;;;1;;;;;;;;;;0;0;0;0;0;0;;;0;0;;0.1;0
INFOMED;2022;340000181;CH ST PONS DE THOMIERES;340780469;;;;;;;;;1;;;;0;0;0;0;0;1;1;0;0;0;;0.5;0
INFOMED;2022;340000207;ICM MONTPELLIER;340780493;;1;;;;;;;;;;;0;0;0;0;0;1;0;0;0;0;;4.35;0.6
INFOMED;2022;340000215;CH LODEVE;340780519;;;1;;;;;;1;;;;1;1;1;1;1;;;;;1;340780477;0.4;
INFOMED;2022;340000223;HOPITAL ST CLAIR HBT SETE;340011295;;;1;1;;;;;1;1;;;1;0;0;0;0;1;1;0;0;0;;5;1.6
INFOMED;2022;340000231;CH POLE DE SANTE DE LUNEL;340780535;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;1;;;0.5;0.1
INFOMED;2022;340000249;CH CLERMONT L'HERAULT;340780543;;1;;;;;;1;;;;;0;0;1;1;1;1;0;0;0;0;;0.6;
INFOMED;2022;340000439;CENTRE ORTHOPEDIQUE MAGUELONE;340780881;;;;;;;;;1;;;;;;;;;1;1;0;1;0;;0.1;0.21
INFOMED;2022;340001064;CENTRE MUTUALISTE NEUROLOGIQUE PROPARA;340013028;;;;;;;;;1;;;;0;0;;1;1;0;;;1;0;;1.29;0.1
INFOMED;2022;340008176;CTRE SPEC HAUT LANGUEDOC CH ST PONS;340780469;;;;;;;;;1;;;;0;0;0;0;0;1;1;0;0;0;;0.25;0
INFOMED;2022;340009018;CL DU PIC ST LOUP;340008978;;;;;;;;1;;;;;0;0;0;0;0;0;;0;0;0;;1;0.6
INFOMED;2022;340009885;POLYCL CHAMPEAU BEZIERS;340009877;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;1;0;;3;0.67
INFOMED;2022;340010149;CL ST CLEMENT;340010099;;;;;;;;;;;1;;0;0;0;0;0;0;;;0;0;;;0.3
INFOMED;2022;340013119;AIDER SANTE UAD GRABELS CORDIER 1;340000264;;;1;;;;;;;;;;0;0;0;0;0;0;;;0;0;;0.1;0.02
INFOMED;2022;340015502;CL DU MILLENAIRE MONTPELLIER;340000512;;;1;;;;;;;;;;1;0;0;0;0;0;;;0;0;;6.28;0.7
INFOMED;2022;340015965;POLYCL ST PRIVAT BOUJAN SUR LIBRON;340000074;;;1;;;;;;;;;;1;0;0;1;1;1;1;0;1;0;;3;0.15
INFOMED;2022;340015999;NEPHROCARE CH BEZIERS NEWCO 2;940023831;;;1;;;;;;;;;;0;1;1;1;1;0;0;0;0;1;340780667;0.01;0.03
INFOMED;2022;340016005;NEPHROCARE UAD POL SANTE LUNEL NEWCO 4;940023856;;;1;;;;;;;;;;0;1;1;1;1;0;0;0;0;1;340780667;0.01;0.01
INFOMED;2022;340016476;HAD BEZIERS HAD;340016468;;;;;;1;;;;;;;0;0;0;0;0;0;0;0;0;0;;1;0.49
INFOMED;2022;340017839;ADENE HAD MONTPELLIER;340027937;;;;;;1;;;;;;;0;0;0;1;1;1;0;1;0;0;;0.34;0.2
INFOMED;2022;340022979;POLYCL ST ROCH MONTPELLIER;340000306;1;;;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;6.17;0.2
INFOMED;2022;340023142;NEPHROCARE CL MILLLENAIRE MPL NEWCO 4;940023856;;;1;;;;;;;;;;0;1;1;1;1;0;0;0;0;1;340780667;0.01;0.01
INFOMED;2022;340023258;GCS CENTRE SMR AMBRUSSUM LUNEL;340023241;;;;;;;;;1;;;;0;0;0;0;0;1;1;1;1;0;;1;0.2
INFOMED;2022;340024314;CL ST JEAN SUD DE FRANCE;340000272;;;1;;;;;;;;;;0;0;0;1;1;1;1;1;1;0;;5;1.5
INFOMED;2022;340024512;SSR JARDINS DE SOPHIA CASTELNAU LE LEZ;340001825;;;;;;;;1;;;;;1;0;1;1;1;0;0;0;0;0;;;
INFOMED;2022;340024546;CL PLEIN SOLEIL MONTPELLIER;340000405;;;;;;;;1;;;;;0;0;1;1;1;0;;;0;0;;0.3;0.1
INFOMED;2022;340780139;CL DU DR JEAN CAUSSE COLOMBIERS;340000090;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;;1;340009877;2;0.33
INFOMED;2022;340780147;POLYCL DES TROIS VALLEES BEDARIEUX;340000108;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;1;0;;2.7;0.3
INFOMED;2022;340780154;POLYCL PASTEUR PEZENAS;340000116;;;1;1;;;;;;;;;0;0;0;0;0;0;;;0;0;;0;1
INFOMED;2022;340780196;CRF LE VAL D'ORB BOUJAN SUR LIBRON;340798123;;;;;;;;;1;;;;0;0;0;0;0;1;1;1;0;0;;0.25;0.25
INFOMED;2022;340780212;CRF STER LAMALOU LES BAINS;340796069;;;;;1;;;;;;;;0;0;1;1;1;1;1;1;0;0;;0.6;0.18
INFOMED;2022;340780220;CH PAUL COSTE FLORET LAMALOU LES BAINS;340796358;;;;;;;;;1;;;;0;0;0;0;0;0;;;1;0;;1;0.5
INFOMED;2022;340780444;CH BEDARIEUX;340009893;;;1;;1;;;1;;;;;0;0;0;0;0;1;0;0;0;0;;0.2;0.05
INFOMED;2022;340780485;CHS LA COLOMBIERE CHU MONTPELLIER;340780477;;;1;1;;;1;;;1;;;0;0;0;0;0;1;0;0;0;0;;21;2.5
INFOMED;2022;340780568;CL DU SOUFFLE LA VALLONIE LODEVE;340000256;;;1;;;;;;1;;;;0;0;0;0;0;0;1;0;0;0;;0.5;0.2
INFOMED;2022;340780642;CL BEAU SOLEIL MONTPELLIER;340785856;;1;;;;;;;;;;;1;0;0;1;1;1;0;1;0;0;;2;0
INFOMED;2022;340780667;CL DU PARC CASTELNAU LE LEZ;340000280;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;5;1
INFOMED;2022;340780675;CL CLEMENTVILLE MONTPELLIER;340000298;;;1;;;;;;;;;;0;0;0;0;0;1;0;0;0;1;;2.25;0.2
INFOMED;2022;340780717;CL ST LOUIS GANGES;340023225;;;1;;;;;;;;;;0;0;0;1;0;1;1;1;1;0;;1;0.3
INFOMED;2022;340780725;CL VIA DOMITIA POLE SANTE DE LUNEL;340000330;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;0;;;1;0.2
INFOMED;2022;340780741;POLYCL STE THERESE SETE;340000348;;;1;;;;;;;;;;0;0;0;0;1;0;0;0;0;0;;1;0.45
INFOMED;2022;340780758;CL RECH MONTPELLIER;340000355;;;;;;;;;;1;;;0;0;0;0;1;1;1;1;0;0;;1.2;0.05
INFOMED;2022;340780766;CLINIQUE LA LIRONDE ST CLEMENT DE RIV;920030269;;;;;;;;;;;1;;0;0;0;0;0;1;0;0;0;1;920030269;0.3;0.1
INFOMED;2022;340780782;CL STELLA VERARGUES;340000371;;;;;;;;;;;1;;0;0;0;0;0;0;0;0;0;0;;0.5;0.1
INFOMED;2022;340780790;CL ST ANTOINE MONTARNAUD;340000389;;;;;;;;;;1;;;0;0;0;0;0;0;0;0;1;0;;0.1;0.1
INFOMED;2022;340780816;CL MUTUALISTE JEAN LEON;340023209;;;;;;;;;1;;;;0;0;1;1;1;1;0;0;1;0;;0.9;0.1
INFOMED;2022;340780840;NEPHROCARE CL PARC CASTELNAU NEWCO 1;940023823;;;1;;;;;;;;;;0;1;1;1;1;0;0;0;0;1;340780667;0.01;0.03
INFOMED;2022;340780857;CL LE CASTELET;340000421;;;;;;;;;1;;;;0;0;1;1;1;1;0;1;0;0;;0.15;0.16
INFOMED;2022;340780931;CL ST MARTIN VIGNOGOUL PIGNAN;340000454;;;;;;;;;;;1;;0;0;0;0;0;0;0;0;0;0;;0.2;0.1
INFOMED;2022;340781608;CL DU MAS DE ROCHET CASTELNAU LE LEZ;340015171;1;;;;;;1;;;;;;0;0;0;0;0;0;0;0;1;0;;0.87;0.2
INFOMED;2022;340782002;CRF LA PETITE PAIX LAMALOU LES BAINS;340000629;;;;;;;;1;;;;;0;;1;1;0;1;0;1;0;0;;0.25;0.25
INFOMED;2022;340789981;CL FONTFROIDE;340001866;;;;;;;1;;;;;;0;0;1;1;1;0;;;;0;;;0.1
INFOMED;2022;340796093;CRF STER ST CLEMENT DE RIVIERE;340796069;;;;;;;;1;;;;;0;0;1;1;1;1;1;1;0;0;;0.4;0.12
INFOMED;2022;340797596;CENTRE DU MELEZET;920030269;;;;;;;;1;;;;;0;0;0;0;0;1;0;0;0;1;920030269;0.3;0.1
INFOMED;2022;340798552;CENTRE CONVALESCENCE LE PECH DU SOLEIL;340798545;;;;;;;;1;;;;;0;0;1;1;1;0;0;0;1;0;;0.28;0.15
INFOMED;2022;350000063;HOPITAL ST THOMAS DE VILLENEUVE BAIN;220020739;;;1;;;;;1;;;;;0;0;0;0;0;1;1;0;1;1;350054680;0.5;0.2
INFOMED;2022;350000071;HOPITAL ARTHUR GARDINER;920028560;;;1;;;;;;1;;;;0;0;0;0;0;0;;;0;0;;0.82;0.1
INFOMED;2022;350000121;CHP SAINT GREGOIRE;350000303;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;9.37;0
INFOMED;2022;350000139;CLINIQUE MUTUALISTE DE LA SAGESSE;350001137;;;1;;;;;;;;;;1;1;0;1;1;1;1;1;1;0;;3.8;0.5
INFOMED;2022;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;;;1;;;1;1;;;1;;;0;0;0;0;0;1;1;1;0;1;220000046;10.43;2
INFOMED;2022;350000154;C.H FOUGERES;350000030;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;0;1;350000188;;0.4
INFOMED;2022;350000162;CHIRC SITE REDON;350000048;;;1;;;;;;1;1;;;1;0;0;1;1;0;0;0;1;;;4.82;
INFOMED;2022;350000188;CENTRE HOSPITALIER VITRE;350000055;;;1;;;;1;;;;;;0;0;0;0;0;0;0;0;1;0;;3.72;0.88
INFOMED;2022;350000196;CLINIQUE DE LA COTE D'EMERAUDE;350000311;;;1;;;;;;;;;;0;0;0;0;0;1;0;1;1;0;;2;
