BOR;AN;FI;RS;FI_EJ;PERSO;EFFLIB;ETPSAL;GAR;AST
BLOCS_P;2022;130782071;CLINIQUE DE L'ETANG DE L'OLIVIER;130002454;M200H;;;0;1
BLOCS_P;2022;130782071;CLINIQUE DE L'ETANG DE L'OLIVIER;130002454;N2200;;11.53;0;1
BLOCS_P;2022;130782071;CLINIQUE DE L'ETANG DE L'OLIVIER;130002454;N2310;2;;0;0
BLOCS_P;2022;130782071;CLINIQUE DE L'ETANG DE L'OLIVIER;130002454;N2320;;0.58;0;1
BLOCS_P;2022;130782071;CLINIQUE DE L'ETANG DE L'OLIVIER;130002454;N2510;;2.04;0;0
BLOCS_P;2022;130782071;CLINIQUE DE L'ETANG DE L'OLIVIER;130002454;N4130;2;;0;1
BLOCS_P;2022;130782071;CLINIQUE DE L'ETANG DE L'OLIVIER;130002454;N4160;;1;;1
BLOCS_P;2022;130782147;CLINIQUE GENERALE DE MARIGNANE;130000979;M100H;8;;0;1
BLOCS_P;2022;130782147;CLINIQUE GENERALE DE MARIGNANE;130000979;M1030;10;;0;1
BLOCS_P;2022;130782147;CLINIQUE GENERALE DE MARIGNANE;130000979;M200H;19;;0;1
BLOCS_P;2022;130782147;CLINIQUE GENERALE DE MARIGNANE;130000979;N2200;;11.5;0;1
BLOCS_P;2022;130782147;CLINIQUE GENERALE DE MARIGNANE;130000979;N2310;3;;0;0
BLOCS_P;2022;130782147;CLINIQUE GENERALE DE MARIGNANE;130000979;N2510;;1.5;0;0
BLOCS_P;2022;130782147;CLINIQUE GENERALE DE MARIGNANE;130000979;N4160;;0.87;0;0
BLOCS_P;2022;130782162;CLINIQUE CHIRURGICALE DE MARTIGUES;130000987;M1030;;;;1
BLOCS_P;2022;130782162;CLINIQUE CHIRURGICALE DE MARTIGUES;130000987;M200H;;;0;1
BLOCS_P;2022;130782162;CLINIQUE CHIRURGICALE DE MARTIGUES;130000987;N2200;;8.23;0;1
BLOCS_P;2022;130782162;CLINIQUE CHIRURGICALE DE MARTIGUES;130000987;N2510;;3.46;0;0
BLOCS_P;2022;130782162;CLINIQUE CHIRURGICALE DE MARTIGUES;130000987;N4160;;1.02;0;1
BLOCS_P;2022;130782162;CLINIQUE CHIRURGICALE DE MARTIGUES;130000987;NAUT;;0.29;0;0
BLOCS_P;2022;130782675;CLINIQUE VIGNOLI;130001233;M100H;19;0;0;1
BLOCS_P;2022;130782675;CLINIQUE VIGNOLI;130001233;M1030;4;0;0;1
BLOCS_P;2022;130782675;CLINIQUE VIGNOLI;130001233;M200H;0;0;0;1
BLOCS_P;2022;130782675;CLINIQUE VIGNOLI;130001233;N2200;;12.5;0;1
BLOCS_P;2022;130782675;CLINIQUE VIGNOLI;130001233;N2510;;1.46;0;0
BLOCS_P;2022;130782675;CLINIQUE VIGNOLI;130001233;N4130;;;0;1
BLOCS_P;2022;130782675;CLINIQUE VIGNOLI;130001233;N4160;;1;0;0
BLOCS_P;2022;130782675;CLINIQUE VIGNOLI;130001233;NAUT;;8.26;0;0
BLOCS_P;2022;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;M100H;;0.23;0;1
BLOCS_P;2022;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;M1030;;19.75;0;1
BLOCS_P;2022;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;M200H;;8.23;1;1
BLOCS_P;2022;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;N2200;;51.51;;
BLOCS_P;2022;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;N2310;;43.61;;
BLOCS_P;2022;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;N2320;;18.18;;
BLOCS_P;2022;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;N2510;;29.81;;
BLOCS_P;2022;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;NAUT;;48.45;;
BLOCS_P;2022;130783293;APHM HOPITAL LA TIMONE;130786049;M100H;;1.52;0;0
BLOCS_P;2022;130783293;APHM HOPITAL LA TIMONE;130786049;M1030;;23.1;1;1
BLOCS_P;2022;130783293;APHM HOPITAL LA TIMONE;130786049;M200H;;5.92;1;1
BLOCS_P;2022;130783293;APHM HOPITAL LA TIMONE;130786049;N2200;;91.09;;
BLOCS_P;2022;130783293;APHM HOPITAL LA TIMONE;130786049;N2310;;87.3;;
BLOCS_P;2022;130783293;APHM HOPITAL LA TIMONE;130786049;N2320;;50.97;;
BLOCS_P;2022;130783293;APHM HOPITAL LA TIMONE;130786049;N2510;;57.47;;
BLOCS_P;2022;130783293;APHM HOPITAL LA TIMONE;130786049;NAUT;;13.98;;
BLOCS_P;2022;130783327;CLINIQUE BOUCHARD;130001415;M100H;46;;0;1
BLOCS_P;2022;130783327;CLINIQUE BOUCHARD;130001415;M1030;16;;1;0
BLOCS_P;2022;130783327;CLINIQUE BOUCHARD;130001415;M200H;51;;0;1
BLOCS_P;2022;130783327;CLINIQUE BOUCHARD;130001415;N2200;;25.37;0;1
BLOCS_P;2022;130783327;CLINIQUE BOUCHARD;130001415;N2320;;;0;1
BLOCS_P;2022;130783327;CLINIQUE BOUCHARD;130001415;N2510;;1.34;0;0
BLOCS_P;2022;130783327;CLINIQUE BOUCHARD;130001415;N4130;;;0;1
BLOCS_P;2022;130783327;CLINIQUE BOUCHARD;130001415;N4160;;2;0;1
BLOCS_P;2022;130783327;CLINIQUE BOUCHARD;130001415;NAUT;;18.68;0;0
BLOCS_P;2022;130783665;CLINIQUE DE BONNEVEINE;130043722;M100H;;;0;1
BLOCS_P;2022;130783665;CLINIQUE DE BONNEVEINE;130043722;M1030;4;;;1
BLOCS_P;2022;130783665;CLINIQUE DE BONNEVEINE;130043722;M200H;29;;0;1
BLOCS_P;2022;130783665;CLINIQUE DE BONNEVEINE;130043722;N2200;;9.9;0;1
BLOCS_P;2022;130783665;CLINIQUE DE BONNEVEINE;130043722;N2310;;1;0;0
BLOCS_P;2022;130783665;CLINIQUE DE BONNEVEINE;130043722;N4130;;;0;1
BLOCS_P;2022;130783665;CLINIQUE DE BONNEVEINE;130043722;N4160;;1;0;1
BLOCS_P;2022;130783665;CLINIQUE DE BONNEVEINE;130043722;NAUT;;4;0;0
BLOCS_P;2022;130783723;CLINIQUE JUGE;130001456;M1030;25;;0;1
BLOCS_P;2022;130783723;CLINIQUE JUGE;130001456;M200H;56;;0;1
BLOCS_P;2022;130783723;CLINIQUE JUGE;130001456;N2200;;2.98;0;1
BLOCS_P;2022;130783723;CLINIQUE JUGE;130001456;N4160;;0.2;0;1
BLOCS_P;2022;130784051;HOPITAL PRIVE CLAIRVAL;130037823;M100H;12;;0;0
BLOCS_P;2022;130784051;HOPITAL PRIVE CLAIRVAL;130037823;M1030;22;;0;0
BLOCS_P;2022;130784051;HOPITAL PRIVE CLAIRVAL;130037823;M200H;44;;0;0
BLOCS_P;2022;130784051;HOPITAL PRIVE CLAIRVAL;130037823;N2200;;42.25;0;0
BLOCS_P;2022;130784051;HOPITAL PRIVE CLAIRVAL;130037823;N2320;;3.93;0;0
BLOCS_P;2022;130784051;HOPITAL PRIVE CLAIRVAL;130037823;N2510;;2.32;0;0
BLOCS_P;2022;130784051;HOPITAL PRIVE CLAIRVAL;130037823;N4130;;7.08;0;0
BLOCS_P;2022;130784051;HOPITAL PRIVE CLAIRVAL;130037823;N4160;;4;0;0
BLOCS_P;2022;130784051;HOPITAL PRIVE CLAIRVAL;130037823;NAUT;;22.09;0;0
BLOCS_P;2022;130784234;APHM HOPITAUX SUD SAINTE MARGUERITE;130786049;M100H;;0.3;0;0
BLOCS_P;2022;130784234;APHM HOPITAUX SUD SAINTE MARGUERITE;130786049;M1030;;2.73;0;0
BLOCS_P;2022;130784234;APHM HOPITAUX SUD SAINTE MARGUERITE;130786049;M200H;;0.73;0;0
BLOCS_P;2022;130784234;APHM HOPITAUX SUD SAINTE MARGUERITE;130786049;N2200;;7.17;;
BLOCS_P;2022;130784234;APHM HOPITAUX SUD SAINTE MARGUERITE;130786049;N2310;;5.65;;
BLOCS_P;2022;130784234;APHM HOPITAUX SUD SAINTE MARGUERITE;130786049;N2320;;3.5;;
BLOCS_P;2022;130784234;APHM HOPITAUX SUD SAINTE MARGUERITE;130786049;N2510;;5.94;;
BLOCS_P;2022;130784234;APHM HOPITAUX SUD SAINTE MARGUERITE;130786049;NAUT;;5.28;;
BLOCS_P;2022;130784713;HP MARSEILLE BEAUREGARD VERT COTEAU;130038847;M100H;75;;1;1
BLOCS_P;2022;130784713;HP MARSEILLE BEAUREGARD VERT COTEAU;130038847;M1030;22;;1;1
BLOCS_P;2022;130784713;HP MARSEILLE BEAUREGARD VERT COTEAU;130038847;M200H;65;;0;
BLOCS_P;2022;130784713;HP MARSEILLE BEAUREGARD VERT COTEAU;130038847;N2200;;37;0;1
BLOCS_P;2022;130784713;HP MARSEILLE BEAUREGARD VERT COTEAU;130038847;N2310;;6;0;0
BLOCS_P;2022;130784713;HP MARSEILLE BEAUREGARD VERT COTEAU;130038847;N2320;;2;0;1
BLOCS_P;2022;130784713;HP MARSEILLE BEAUREGARD VERT COTEAU;130038847;N2510;;4;0;0
BLOCS_P;2022;130784713;HP MARSEILLE BEAUREGARD VERT COTEAU;130038847;N4130;;4;0;1
BLOCS_P;2022;130784713;HP MARSEILLE BEAUREGARD VERT COTEAU;130038847;N4160;;1;0;0
BLOCS_P;2022;130784713;HP MARSEILLE BEAUREGARD VERT COTEAU;130038847;NAUT;;6;0;0
BLOCS_P;2022;130784903;CLINIQUE LA PHOCEANNE;130002041;M200H;;14;0;0
BLOCS_P;2022;130784903;CLINIQUE LA PHOCEANNE;130002041;N4160;;;;1
BLOCS_P;2022;130785389;CLINIQUE CHANTECLER;130002173;M1030;10;;0;1
BLOCS_P;2022;130785389;CLINIQUE CHANTECLER;130002173;M200H;55;;0;1
BLOCS_P;2022;130785389;CLINIQUE CHANTECLER;130002173;N2200;;22.5;;
BLOCS_P;2022;130785389;CLINIQUE CHANTECLER;130002173;N2310;;1;;
BLOCS_P;2022;130785389;CLINIQUE CHANTECLER;130002173;N2510;;6;;
BLOCS_P;2022;130785389;CLINIQUE CHANTECLER;130002173;N4160;;2;;
BLOCS_P;2022;130785652;HOPITAL SAINT JOSEPH;130014228;M100H;25;;;
BLOCS_P;2022;130785652;HOPITAL SAINT JOSEPH;130014228;M1030;46;;;
BLOCS_P;2022;130785652;HOPITAL SAINT JOSEPH;130014228;M200H;93;;;
BLOCS_P;2022;130785652;HOPITAL SAINT JOSEPH;130014228;N2200;;105.21;;
BLOCS_P;2022;130785652;HOPITAL SAINT JOSEPH;130014228;N2310;;27.38;;
BLOCS_P;2022;130785652;HOPITAL SAINT JOSEPH;130014228;N2320;;6.17;;
BLOCS_P;2022;130785652;HOPITAL SAINT JOSEPH;130014228;N2510;;13.25;;
BLOCS_P;2022;130785652;HOPITAL SAINT JOSEPH;130014228;N4160;;3.29;;
BLOCS_P;2022;130785652;HOPITAL SAINT JOSEPH;130014228;NAUT;;45.84;;
BLOCS_P;2022;130785678;HP MARSEILLE VERT COTEAU BEAUREGARD;130002249;M100H;34;;0;1
BLOCS_P;2022;130785678;HP MARSEILLE VERT COTEAU BEAUREGARD;130002249;M1030;13;;1;1
BLOCS_P;2022;130785678;HP MARSEILLE VERT COTEAU BEAUREGARD;130002249;M200H;23;;0;1
BLOCS_P;2022;130785678;HP MARSEILLE VERT COTEAU BEAUREGARD;130002249;N2200;;12;0;1
BLOCS_P;2022;130785678;HP MARSEILLE VERT COTEAU BEAUREGARD;130002249;N2310;;2;0;0
BLOCS_P;2022;130785678;HP MARSEILLE VERT COTEAU BEAUREGARD;130002249;N2320;;2;0;1
BLOCS_P;2022;130785678;HP MARSEILLE VERT COTEAU BEAUREGARD;130002249;N2510;;2.5;0;0
BLOCS_P;2022;130785678;HP MARSEILLE VERT COTEAU BEAUREGARD;130002249;N4130;;1;0;0
BLOCS_P;2022;130785678;HP MARSEILLE VERT COTEAU BEAUREGARD;130002249;N4160;;2;0;0
BLOCS_P;2022;130785678;HP MARSEILLE VERT COTEAU BEAUREGARD;130002249;NAUT;;4.2;0;0
BLOCS_P;2022;130786361;POLYCLIN PARC RAMBOT HOP PRIV PROVENCE;130002447;M100H;7;;;
BLOCS_P;2022;130786361;POLYCLIN PARC RAMBOT HOP PRIV PROVENCE;130002447;M1030;19;;;
BLOCS_P;2022;130786361;POLYCLIN PARC RAMBOT HOP PRIV PROVENCE;130002447;M200H;39;;;
BLOCS_P;2022;130786361;POLYCLIN PARC RAMBOT HOP PRIV PROVENCE;130002447;N2200;;37.77;;
BLOCS_P;2022;130786361;POLYCLIN PARC RAMBOT HOP PRIV PROVENCE;130002447;N2320;;3.95;;
BLOCS_P;2022;130786361;POLYCLIN PARC RAMBOT HOP PRIV PROVENCE;130002447;N4130;;1.28;;
BLOCS_P;2022;130786361;POLYCLIN PARC RAMBOT HOP PRIV PROVENCE;130002447;N4160;;1;;
BLOCS_P;2022;130786361;POLYCLIN PARC RAMBOT HOP PRIV PROVENCE;130002447;NAUT;;12;;
BLOCS_P;2022;130786445;MATERNITE CATHOLIQUE PROVENCE L'ETOILE;130002488;M100H;15;0;1;1
BLOCS_P;2022;130786445;MATERNITE CATHOLIQUE PROVENCE L'ETOILE;130002488;M1030;5;0;1;1
BLOCS_P;2022;130786445;MATERNITE CATHOLIQUE PROVENCE L'ETOILE;130002488;M200H;10;0;1;1
BLOCS_P;2022;130786445;MATERNITE CATHOLIQUE PROVENCE L'ETOILE;130002488;N2200;;3;0;0
BLOCS_P;2022;130786445;MATERNITE CATHOLIQUE PROVENCE L'ETOILE;130002488;N2310;;3;0;0
BLOCS_P;2022;130786445;MATERNITE CATHOLIQUE PROVENCE L'ETOILE;130002488;N2320;;4;0;0
BLOCS_P;2022;130786445;MATERNITE CATHOLIQUE PROVENCE L'ETOILE;130002488;N4160;;1;0;0
BLOCS_P;2022;130786445;MATERNITE CATHOLIQUE PROVENCE L'ETOILE;130002488;NAUT;;2;0;0
BLOCS_P;2022;130786742;HIA LAVERAN;750821092;M100H;;7;0;1
BLOCS_P;2022;130786742;HIA LAVERAN;750821092;M1030;;11;1;0
BLOCS_P;2022;130786742;HIA LAVERAN;750821092;M200H;;23;1;0
BLOCS_P;2022;130786742;HIA LAVERAN;750821092;N2200;;10;0;0
BLOCS_P;2022;130786742;HIA LAVERAN;750821092;N2310;;22;1;0
BLOCS_P;2022;130786742;HIA LAVERAN;750821092;N2320;;14;1;0
BLOCS_P;2022;130786742;HIA LAVERAN;750821092;N2510;;2;0;1
BLOCS_P;2022;130786742;HIA LAVERAN;750821092;N4160;;3;0;1
BLOCS_P;2022;130786742;HIA LAVERAN;750821092;NAUT;;2;0;0
BLOCS_P;2022;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;M1030;;6.73;1;1
BLOCS_P;2022;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;M200H;;4.22;0;1
BLOCS_P;2022;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;N2200;;1;;
BLOCS_P;2022;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;N2310;;0.67;;
BLOCS_P;2022;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;N2510;;0.31;;
BLOCS_P;2022;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;NAUT;;2.23;;
BLOCS_P;2022;130810740;CLINIQUE AXIUM;130007362;M100H;21;0;0;0
BLOCS_P;2022;130810740;CLINIQUE AXIUM;130007362;M1030;14;0;0;1
BLOCS_P;2022;130810740;CLINIQUE AXIUM;130007362;M200H;92;0;0;0
BLOCS_P;2022;130810740;CLINIQUE AXIUM;130007362;N2200;0;35.6;0;1
BLOCS_P;2022;130810740;CLINIQUE AXIUM;130007362;N2510;0;6;0;0
BLOCS_P;2022;130810740;CLINIQUE AXIUM;130007362;N4160;0;2;0;1
BLOCS_P;2022;130810740;CLINIQUE AXIUM;130007362;NAUT;0;8;0;0
BLOCS_P;2022;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;M100H;;0.4;0;1
BLOCS_P;2022;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;M1030;;5.08;1;0
BLOCS_P;2022;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;M200H;;3.5;0;1
BLOCS_P;2022;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;N2200;;5.06;0;0
BLOCS_P;2022;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;N2310;;13.1;1;0
BLOCS_P;2022;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;N2320;;11.86;1;0
BLOCS_P;2022;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;N2510;;7.06;0;0
BLOCS_P;2022;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;N4160;;2;;0
BLOCS_P;2022;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;NAUT;;2;0;0
BLOCS_P;2022;140000209;CHU COTE DE NACRE - CAEN;140000100;M100H;;0.8;1;1
BLOCS_P;2022;140000209;CHU COTE DE NACRE - CAEN;140000100;M1030;;48.48;1;1
BLOCS_P;2022;140000209;CHU COTE DE NACRE - CAEN;140000100;M200H;;;1;1
BLOCS_P;2022;140000209;CHU COTE DE NACRE - CAEN;140000100;N2200;;32.6;0;0
BLOCS_P;2022;140000209;CHU COTE DE NACRE - CAEN;140000100;N2310;;70.67;0;0
BLOCS_P;2022;140000209;CHU COTE DE NACRE - CAEN;140000100;N2320;;107.34;0;0
BLOCS_P;2022;140000209;CHU COTE DE NACRE - CAEN;140000100;N2510;;71.3;0;0
BLOCS_P;2022;140000209;CHU COTE DE NACRE - CAEN;140000100;N4130;;2;0;0
BLOCS_P;2022;140000209;CHU COTE DE NACRE - CAEN;140000100;N4160;;7.22;0;0
BLOCS_P;2022;140000209;CHU COTE DE NACRE - CAEN;140000100;NAUT;;33.55;0;0
BLOCS_P;2022;140000233;CENTRE HOSPITALIER DE FALAISE;140000118;M1030;;1.4;;
BLOCS_P;2022;140000233;CENTRE HOSPITALIER DE FALAISE;140000118;M200H;;5.32;;
BLOCS_P;2022;140000233;CENTRE HOSPITALIER DE FALAISE;140000118;N2200;;7.24;;
BLOCS_P;2022;140000233;CENTRE HOSPITALIER DE FALAISE;140000118;N2310;;4.84;;
BLOCS_P;2022;140000233;CENTRE HOSPITALIER DE FALAISE;140000118;N2320;;2.25;;
BLOCS_P;2022;140000233;CENTRE HOSPITALIER DE FALAISE;140000118;N2510;;0.9;;
BLOCS_P;2022;140000233;CENTRE HOSPITALIER DE FALAISE;140000118;NAUT;;2;;
BLOCS_P;2022;140000290;CLINIQUE NOTRE DAME - VIRE;140000449;M100H;3;3;;
BLOCS_P;2022;140000290;CLINIQUE NOTRE DAME - VIRE;140000449;M200H;17;;;
BLOCS_P;2022;140000290;CLINIQUE NOTRE DAME - VIRE;140000449;N2200;;6.6;;
BLOCS_P;2022;140000290;CLINIQUE NOTRE DAME - VIRE;140000449;N2310;2;;;
BLOCS_P;2022;140000290;CLINIQUE NOTRE DAME - VIRE;140000449;N2510;;1;;
BLOCS_P;2022;140000373;CENTRE HOSPITALIER DE VIRE;140000159;M100H;;0.02;;
BLOCS_P;2022;140000373;CENTRE HOSPITALIER DE VIRE;140000159;N2200;;0.1;;
BLOCS_P;2022;140000373;CENTRE HOSPITALIER DE VIRE;140000159;N2510;;0.1;;
BLOCS_P;2022;140000555;CRLCC FRANCOIS BACLESSE - CAEN;140000639;M100H;0;0.3;0;1
BLOCS_P;2022;140000555;CRLCC FRANCOIS BACLESSE - CAEN;140000639;M1030;0;5.81;0;1
BLOCS_P;2022;140000555;CRLCC FRANCOIS BACLESSE - CAEN;140000639;M200H;0;11.63;0;1
BLOCS_P;2022;140000555;CRLCC FRANCOIS BACLESSE - CAEN;140000639;N2200;0;6.44;0;1
BLOCS_P;2022;140000555;CRLCC FRANCOIS BACLESSE - CAEN;140000639;N2310;0;11.45;0;1
BLOCS_P;2022;140000555;CRLCC FRANCOIS BACLESSE - CAEN;140000639;N2320;0;10.82;0;1
BLOCS_P;2022;140000555;CRLCC FRANCOIS BACLESSE - CAEN;140000639;N2510;0;5.1;0;
BLOCS_P;2022;140000555;CRLCC FRANCOIS BACLESSE - CAEN;140000639;N4130;0;2;0;1
BLOCS_P;2022;140000555;CRLCC FRANCOIS BACLESSE - CAEN;140000639;N4160;0;0.95;0;0
BLOCS_P;2022;140000555;CRLCC FRANCOIS BACLESSE - CAEN;140000639;NAUT;0;5.83;0;0
BLOCS_P;2022;140002452;CLINIQUE DE LA MISERICORDE - CAEN;140025800;M1030;;5.2;;
BLOCS_P;2022;140002452;CLINIQUE DE LA MISERICORDE - CAEN;140025800;M200H;;4.09;;
BLOCS_P;2022;140002452;CLINIQUE DE LA MISERICORDE - CAEN;140025800;N2200;;15.94;0;
BLOCS_P;2022;140002452;CLINIQUE DE LA MISERICORDE - CAEN;140025800;N2310;;6.8;0;
BLOCS_P;2022;140002452;CLINIQUE DE LA MISERICORDE - CAEN;140025800;N2320;;7;0;
BLOCS_P;2022;140002452;CLINIQUE DE LA MISERICORDE - CAEN;140025800;N2510;;9.4;0;
BLOCS_P;2022;140002452;CLINIQUE DE LA MISERICORDE - CAEN;140025800;N4130;;0.5;0;
BLOCS_P;2022;140002452;CLINIQUE DE LA MISERICORDE - CAEN;140025800;N4160;;2;0;
BLOCS_P;2022;140002452;CLINIQUE DE LA MISERICORDE - CAEN;140025800;NAUT;;3;0;
BLOCS_P;2022;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;M100H;8;;;
BLOCS_P;2022;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;M1030;19;;1;1
BLOCS_P;2022;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;M200H;36;;;1
BLOCS_P;2022;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;N2200;;27.17;0;1
BLOCS_P;2022;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;N2320;;1;0;1
BLOCS_P;2022;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;N2510;;7.84;0;0
BLOCS_P;2022;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;N4130;;;0;1
BLOCS_P;2022;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;N4160;;3;0;0
BLOCS_P;2022;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;NAUT;;1.5;0;0
BLOCS_P;2022;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;M100H;1;;0;0
BLOCS_P;2022;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;M1030;19;;1;1
BLOCS_P;2022;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;M200H;67;;0;1
BLOCS_P;2022;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;N2200;;56.84;;
BLOCS_P;2022;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;N2320;;13;;
BLOCS_P;2022;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;N2510;;7.46;;
BLOCS_P;2022;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;N4160;;5.6;;
BLOCS_P;2022;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;NAUT;;3.53;;
BLOCS_P;2022;140018730;POLYCLINIQUE DE LISIEUX;140000423;M100H;2;0;0;0
BLOCS_P;2022;140018730;POLYCLINIQUE DE LISIEUX;140000423;M1030;1;0.44;0;0
BLOCS_P;2022;140018730;POLYCLINIQUE DE LISIEUX;140000423;M200H;13;0;0;0
BLOCS_P;2022;140018730;POLYCLINIQUE DE LISIEUX;140000423;N2200;0;9.01;0;1
BLOCS_P;2022;140018730;POLYCLINIQUE DE LISIEUX;140000423;N2310;;0.33;0;0
BLOCS_P;2022;140018730;POLYCLINIQUE DE LISIEUX;140000423;N2320;0;2.1;0;1
BLOCS_P;2022;140018730;POLYCLINIQUE DE LISIEUX;140000423;N2510;0;3.42;0;1
BLOCS_P;2022;140018730;POLYCLINIQUE DE LISIEUX;140000423;N4160;0;1;0;0
BLOCS_P;2022;140018730;POLYCLINIQUE DE LISIEUX;140000423;NAUT;0;4.58;0;0
BLOCS_P;2022;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;M100H;4;0.63;0;0
BLOCS_P;2022;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;M1030;;6.35;1;0
BLOCS_P;2022;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;M200H;3;2.9;0;1
BLOCS_P;2022;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;N2200;;1;0;1
BLOCS_P;2022;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;N2310;;12.35;0;1
BLOCS_P;2022;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;N2320;;14.34;0;1
BLOCS_P;2022;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;N2510;;9.86;0;0
BLOCS_P;2022;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;N4160;;1;0;0
BLOCS_P;2022;140026709;POLYCLINIQUE DE DEAUVILLE-CRICQUEBOEUF;140000415;M100H;12;0;;
BLOCS_P;2022;140026709;POLYCLINIQUE DE DEAUVILLE-CRICQUEBOEUF;140000415;M1030;2;;;
BLOCS_P;2022;140026709;POLYCLINIQUE DE DEAUVILLE-CRICQUEBOEUF;140000415;M200H;14;0.82;;
BLOCS_P;2022;140026709;POLYCLINIQUE DE DEAUVILLE-CRICQUEBOEUF;140000415;N2200;;11.03;;1
BLOCS_P;2022;140026709;POLYCLINIQUE DE DEAUVILLE-CRICQUEBOEUF;140000415;N2320;;0.1;;
BLOCS_P;2022;140026709;POLYCLINIQUE DE DEAUVILLE-CRICQUEBOEUF;140000415;N2510;;2.51;;
BLOCS_P;2022;140026709;POLYCLINIQUE DE DEAUVILLE-CRICQUEBOEUF;140000415;N4160;;1;;
BLOCS_P;2022;140026709;POLYCLINIQUE DE DEAUVILLE-CRICQUEBOEUF;140000415;NAUT;;5.78;;
BLOCS_P;2022;150000032;CH DE SAINT-FLOUR;150780088;M100H;0;0.56;0;1
BLOCS_P;2022;150000032;CH DE SAINT-FLOUR;150780088;M1030;0;1.73;0;1
BLOCS_P;2022;150000032;CH DE SAINT-FLOUR;150780088;M200H;0;1.82;0;1
BLOCS_P;2022;150000032;CH DE SAINT-FLOUR;150780088;N2200;0;7.88;1;
BLOCS_P;2022;150000032;CH DE SAINT-FLOUR;150780088;N2310;0;7.43;1;
BLOCS_P;2022;150000032;CH DE SAINT-FLOUR;150780088;N2320;0;4;1;
BLOCS_P;2022;150000032;CH DE SAINT-FLOUR;150780088;N2510;0;1.18;0;
BLOCS_P;2022;150000032;CH DE SAINT-FLOUR;150780088;N4160;0;0.75;0;
BLOCS_P;2022;150000032;CH DE SAINT-FLOUR;150780088;NAUT;0;3.06;0;
BLOCS_P;2022;150000040;CH HENRI MONDOR;150780096;M100H;;6.5;0;1
BLOCS_P;2022;150000040;CH HENRI MONDOR;150780096;M1030;;9.66;1;0
BLOCS_P;2022;150000040;CH HENRI MONDOR;150780096;M200H;;3.18;0;1
BLOCS_P;2022;150000040;CH HENRI MONDOR;150780096;N2200;;18.77;;
BLOCS_P;2022;150000040;CH HENRI MONDOR;150780096;N2310;;14.47;;
BLOCS_P;2022;150000040;CH HENRI MONDOR;150780096;N2320;;15.78;;
BLOCS_P;2022;150000040;CH HENRI MONDOR;150780096;N2510;;12.41;;
BLOCS_P;2022;150000040;CH HENRI MONDOR;150780096;N4130;;0.8;;
BLOCS_P;2022;150000040;CH HENRI MONDOR;150780096;N4160;;1.1;;
