BOR;AN;FI;RS;FI_EJ;PERSO;ETPSAL;EFFLIB
SSR_P;2022;340008275;CENTRE ANTONIN BALMES CHU MONTPELLIER;340780477;N2430;1.01;
SSR_P;2022;340008275;CENTRE ANTONIN BALMES CHU MONTPELLIER;340780477;N2450;0.8;
SSR_P;2022;340008275;CENTRE ANTONIN BALMES CHU MONTPELLIER;340780477;N2460;3.5;
SSR_P;2022;340008275;CENTRE ANTONIN BALMES CHU MONTPELLIER;340780477;N2470;1.5;
SSR_P;2022;340008275;CENTRE ANTONIN BALMES CHU MONTPELLIER;340780477;N2500;38.73;
SSR_P;2022;340008275;CENTRE ANTONIN BALMES CHU MONTPELLIER;340780477;N2710;1.51;
SSR_P;2022;340008275;CENTRE ANTONIN BALMES CHU MONTPELLIER;340780477;N310H;0.37;
SSR_P;2022;340008275;CENTRE ANTONIN BALMES CHU MONTPELLIER;340780477;N3120;1;
SSR_P;2022;340008275;CENTRE ANTONIN BALMES CHU MONTPELLIER;340780477;NAUT;1.84;
SSR_P;2022;340008275;CENTRE ANTONIN BALMES CHU MONTPELLIER;340780477;NCINF;25.21;
SSR_P;2022;340009018;CL DU PIC ST LOUP;340008978;M1010;1.35;
SSR_P;2022;340009018;CL DU PIC ST LOUP;340008978;M1040;1.8;
SSR_P;2022;340009018;CL DU PIC ST LOUP;340008978;M1150;0.72;
SSR_P;2022;340009018;CL DU PIC ST LOUP;340008978;M1320;3.42;
SSR_P;2022;340009018;CL DU PIC ST LOUP;340008978;M3020;0.5;
SSR_P;2022;340009018;CL DU PIC ST LOUP;340008978;MAUT;1.8;
SSR_P;2022;340009018;CL DU PIC ST LOUP;340008978;N241P;2.3;
SSR_P;2022;340009018;CL DU PIC ST LOUP;340008978;N2430;;1
SSR_P;2022;340009018;CL DU PIC ST LOUP;340008978;N2450;;1
SSR_P;2022;340009018;CL DU PIC ST LOUP;340008978;N2460;2.3;
SSR_P;2022;340009018;CL DU PIC ST LOUP;340008978;N2500;17.8;
SSR_P;2022;340009018;CL DU PIC ST LOUP;340008978;N2710;0.5;1
SSR_P;2022;340009018;CL DU PIC ST LOUP;340008978;N310H;8;
SSR_P;2022;340009018;CL DU PIC ST LOUP;340008978;NAUT;15;
SSR_P;2022;340009018;CL DU PIC ST LOUP;340008978;NCINF;24.8;
SSR_P;2022;340017771;SSR CH BEZIERS;340780055;M1010;0.62;
SSR_P;2022;340017771;SSR CH BEZIERS;340780055;M1070;0.05;
SSR_P;2022;340017771;SSR CH BEZIERS;340780055;M1180;1.16;
SSR_P;2022;340017771;SSR CH BEZIERS;340780055;M1320;1.47;
SSR_P;2022;340017771;SSR CH BEZIERS;340780055;N241P;2.61;
SSR_P;2022;340017771;SSR CH BEZIERS;340780055;N2430;0.25;
SSR_P;2022;340017771;SSR CH BEZIERS;340780055;N2450;0.53;
SSR_P;2022;340017771;SSR CH BEZIERS;340780055;N2460;2.18;
SSR_P;2022;340017771;SSR CH BEZIERS;340780055;N2500;13.9;
SSR_P;2022;340017771;SSR CH BEZIERS;340780055;NAUT;10.2;
SSR_P;2022;340017771;SSR CH BEZIERS;340780055;NCINF;13.92;
SSR_P;2022;340019090;CRF BOURGES;340019082;M1180;6.4;
SSR_P;2022;340019090;CRF BOURGES;340019082;MAUT;1;
SSR_P;2022;340019090;CRF BOURGES;340019082;N241P;22.93;
SSR_P;2022;340019090;CRF BOURGES;340019082;N2430;6.73;
SSR_P;2022;340019090;CRF BOURGES;340019082;N2450;1.1;
SSR_P;2022;340019090;CRF BOURGES;340019082;N2460;9.11;
SSR_P;2022;340019090;CRF BOURGES;340019082;N2500;43.96;
SSR_P;2022;340019090;CRF BOURGES;340019082;N2710;1;
SSR_P;2022;340019090;CRF BOURGES;340019082;N3120;1;
SSR_P;2022;340019090;CRF BOURGES;340019082;NAUT;9.32;
SSR_P;2022;340019090;CRF BOURGES;340019082;NCINF;23.62;
SSR_P;2022;340023258;GCS CENTRE SMR AMBRUSSUM LUNEL;340023241;M1010;17.21;
SSR_P;2022;340023258;GCS CENTRE SMR AMBRUSSUM LUNEL;340023241;M1320;12;
SSR_P;2022;340023258;GCS CENTRE SMR AMBRUSSUM LUNEL;340023241;N241P;16.43;
SSR_P;2022;340023258;GCS CENTRE SMR AMBRUSSUM LUNEL;340023241;N2450;4.8;
SSR_P;2022;340023258;GCS CENTRE SMR AMBRUSSUM LUNEL;340023241;N2460;12;
SSR_P;2022;340023258;GCS CENTRE SMR AMBRUSSUM LUNEL;340023241;N2500;194.17;
SSR_P;2022;340023258;GCS CENTRE SMR AMBRUSSUM LUNEL;340023241;N2710;3.69;
SSR_P;2022;340023258;GCS CENTRE SMR AMBRUSSUM LUNEL;340023241;N310H;15.87;
SSR_P;2022;340023258;GCS CENTRE SMR AMBRUSSUM LUNEL;340023241;N3120;9.6;
SSR_P;2022;340023258;GCS CENTRE SMR AMBRUSSUM LUNEL;340023241;NAUT;86.68;
SSR_P;2022;340023258;GCS CENTRE SMR AMBRUSSUM LUNEL;340023241;NCINF;150.6;
SSR_P;2022;340024512;SSR JARDINS DE SOPHIA CASTELNAU LE LEZ;340001825;M1320;0.01;
SSR_P;2022;340024512;SSR JARDINS DE SOPHIA CASTELNAU LE LEZ;340001825;MAUT;0.06;
SSR_P;2022;340024512;SSR JARDINS DE SOPHIA CASTELNAU LE LEZ;340001825;N241P;0.5;
SSR_P;2022;340024512;SSR JARDINS DE SOPHIA CASTELNAU LE LEZ;340001825;N2460;1.8;
SSR_P;2022;340024512;SSR JARDINS DE SOPHIA CASTELNAU LE LEZ;340001825;N2710;1.82;
SSR_P;2022;340024512;SSR JARDINS DE SOPHIA CASTELNAU LE LEZ;340001825;NAUT;4.48;
SSR_P;2022;340024512;SSR JARDINS DE SOPHIA CASTELNAU LE LEZ;340001825;NCINF;1;
SSR_P;2022;340024546;CL PLEIN SOLEIL MONTPELLIER;340000405;M1010;1.18;
SSR_P;2022;340024546;CL PLEIN SOLEIL MONTPELLIER;340000405;M1320;2.2;
SSR_P;2022;340024546;CL PLEIN SOLEIL MONTPELLIER;340000405;N241P;3.2;
SSR_P;2022;340024546;CL PLEIN SOLEIL MONTPELLIER;340000405;N2450;0.8;
SSR_P;2022;340024546;CL PLEIN SOLEIL MONTPELLIER;340000405;N2460;0.7;
SSR_P;2022;340024546;CL PLEIN SOLEIL MONTPELLIER;340000405;N2500;18.5;
SSR_P;2022;340024546;CL PLEIN SOLEIL MONTPELLIER;340000405;N2710;0.25;
SSR_P;2022;340024546;CL PLEIN SOLEIL MONTPELLIER;340000405;N3120;0.85;
SSR_P;2022;340024546;CL PLEIN SOLEIL MONTPELLIER;340000405;NCINF;12;
SSR_P;2022;340780196;CRF LE VAL D'ORB BOUJAN SUR LIBRON;340798123;M1180;3.8;
SSR_P;2022;340780196;CRF LE VAL D'ORB BOUJAN SUR LIBRON;340798123;MAUT;0.5;
SSR_P;2022;340780196;CRF LE VAL D'ORB BOUJAN SUR LIBRON;340798123;N241P;10.13;
SSR_P;2022;340780196;CRF LE VAL D'ORB BOUJAN SUR LIBRON;340798123;N2430;0.1;
SSR_P;2022;340780196;CRF LE VAL D'ORB BOUJAN SUR LIBRON;340798123;N2450;2.32;
SSR_P;2022;340780196;CRF LE VAL D'ORB BOUJAN SUR LIBRON;340798123;N2500;21.76;
SSR_P;2022;340780196;CRF LE VAL D'ORB BOUJAN SUR LIBRON;340798123;N2710;0.1;
SSR_P;2022;340780196;CRF LE VAL D'ORB BOUJAN SUR LIBRON;340798123;NAUT;3.53;
SSR_P;2022;340780196;CRF LE VAL D'ORB BOUJAN SUR LIBRON;340798123;NCINF;9.25;
SSR_P;2022;340780212;CRF STER LAMALOU LES BAINS;340796069;M1010;2;0
SSR_P;2022;340780212;CRF STER LAMALOU LES BAINS;340796069;M1180;4.6;0
SSR_P;2022;340780212;CRF STER LAMALOU LES BAINS;340796069;M1190;1;0
SSR_P;2022;340780212;CRF STER LAMALOU LES BAINS;340796069;MAUT;1.2;0
SSR_P;2022;340780212;CRF STER LAMALOU LES BAINS;340796069;N241P;25;0
SSR_P;2022;340780212;CRF STER LAMALOU LES BAINS;340796069;N2460;12.6;0
SSR_P;2022;340780212;CRF STER LAMALOU LES BAINS;340796069;N2500;34.83;0
SSR_P;2022;340780212;CRF STER LAMALOU LES BAINS;340796069;N2710;0.42;0
SSR_P;2022;340780212;CRF STER LAMALOU LES BAINS;340796069;N310H;3;0
SSR_P;2022;340780212;CRF STER LAMALOU LES BAINS;340796069;N3120;0.6;0
SSR_P;2022;340780212;CRF STER LAMALOU LES BAINS;340796069;NAUT;82.91;0
SSR_P;2022;340780212;CRF STER LAMALOU LES BAINS;340796069;NCINF;28.69;0
SSR_P;2022;340780220;CH PAUL COSTE FLORET LAMALOU LES BAINS;340796358;M1010;2.92;
SSR_P;2022;340780220;CH PAUL COSTE FLORET LAMALOU LES BAINS;340796358;M1180;5.57;
SSR_P;2022;340780220;CH PAUL COSTE FLORET LAMALOU LES BAINS;340796358;N241P;15.02;
SSR_P;2022;340780220;CH PAUL COSTE FLORET LAMALOU LES BAINS;340796358;N2430;2.04;
SSR_P;2022;340780220;CH PAUL COSTE FLORET LAMALOU LES BAINS;340796358;N2450;0.79;
SSR_P;2022;340780220;CH PAUL COSTE FLORET LAMALOU LES BAINS;340796358;N2460;8.2;
SSR_P;2022;340780220;CH PAUL COSTE FLORET LAMALOU LES BAINS;340796358;N2470;0.8;
SSR_P;2022;340780220;CH PAUL COSTE FLORET LAMALOU LES BAINS;340796358;N2500;48.77;
SSR_P;2022;340780220;CH PAUL COSTE FLORET LAMALOU LES BAINS;340796358;N2710;2.23;
SSR_P;2022;340780220;CH PAUL COSTE FLORET LAMALOU LES BAINS;340796358;N310H;4.69;
SSR_P;2022;340780220;CH PAUL COSTE FLORET LAMALOU LES BAINS;340796358;N3120;1.75;
SSR_P;2022;340780220;CH PAUL COSTE FLORET LAMALOU LES BAINS;340796358;NCINF;35.86;
SSR_P;2022;340780253;MAISON DE REPOS LE COLOMBIER;340001387;M1010;1;
SSR_P;2022;340780253;MAISON DE REPOS LE COLOMBIER;340001387;M1150;0.1;
SSR_P;2022;340780253;MAISON DE REPOS LE COLOMBIER;340001387;MAUT;0.4;1
SSR_P;2022;340780253;MAISON DE REPOS LE COLOMBIER;340001387;N241P;1.5;1
SSR_P;2022;340780253;MAISON DE REPOS LE COLOMBIER;340001387;N2430;;1
SSR_P;2022;340780253;MAISON DE REPOS LE COLOMBIER;340001387;N2450;1;
SSR_P;2022;340780253;MAISON DE REPOS LE COLOMBIER;340001387;N2460;1;
SSR_P;2022;340780253;MAISON DE REPOS LE COLOMBIER;340001387;N2500;12.5;
SSR_P;2022;340780253;MAISON DE REPOS LE COLOMBIER;340001387;N2710;;1
SSR_P;2022;340780253;MAISON DE REPOS LE COLOMBIER;340001387;N3120;0.4;
SSR_P;2022;340780253;MAISON DE REPOS LE COLOMBIER;340001387;NCINF;8;
SSR_P;2022;340780436;HOPITAL ST LOUP HBT AGDE;340011295;M1040;0.05;
SSR_P;2022;340780436;HOPITAL ST LOUP HBT AGDE;340011295;M1320;0.9;
SSR_P;2022;340780436;HOPITAL ST LOUP HBT AGDE;340011295;N241P;4.03;
SSR_P;2022;340780436;HOPITAL ST LOUP HBT AGDE;340011295;N2460;3.95;
SSR_P;2022;340780436;HOPITAL ST LOUP HBT AGDE;340011295;N2500;7;
SSR_P;2022;340780436;HOPITAL ST LOUP HBT AGDE;340011295;N3120;0.16;
SSR_P;2022;340780436;HOPITAL ST LOUP HBT AGDE;340011295;NAUT;2.24;
SSR_P;2022;340780436;HOPITAL ST LOUP HBT AGDE;340011295;NCINF;3.57;
SSR_P;2022;340780444;CH BEDARIEUX;340009893;M1180;0.2;
SSR_P;2022;340780444;CH BEDARIEUX;340009893;M1320;0.8;
SSR_P;2022;340780444;CH BEDARIEUX;340009893;N241P;1.2;
SSR_P;2022;340780444;CH BEDARIEUX;340009893;N2430;0.2;
SSR_P;2022;340780444;CH BEDARIEUX;340009893;N2450;0.35;
SSR_P;2022;340780444;CH BEDARIEUX;340009893;N2500;12.1;
SSR_P;2022;340780444;CH BEDARIEUX;340009893;N2710;0.6;
SSR_P;2022;340780444;CH BEDARIEUX;340009893;N3120;0.4;
SSR_P;2022;340780444;CH BEDARIEUX;340009893;NAUT;1;
SSR_P;2022;340780444;CH BEDARIEUX;340009893;NCINF;6.82;
SSR_P;2022;340780568;CL DU SOUFFLE LA VALLONIE LODEVE;340000256;M1010;2.54;
SSR_P;2022;340780568;CL DU SOUFFLE LA VALLONIE LODEVE;340000256;M1150;0.5;
SSR_P;2022;340780568;CL DU SOUFFLE LA VALLONIE LODEVE;340000256;N241P;3;
SSR_P;2022;340780568;CL DU SOUFFLE LA VALLONIE LODEVE;340000256;N2450;0.56;
SSR_P;2022;340780568;CL DU SOUFFLE LA VALLONIE LODEVE;340000256;N2500;4.77;
SSR_P;2022;340780568;CL DU SOUFFLE LA VALLONIE LODEVE;340000256;N2710;1.93;
SSR_P;2022;340780568;CL DU SOUFFLE LA VALLONIE LODEVE;340000256;N310H;7.37;
SSR_P;2022;340780568;CL DU SOUFFLE LA VALLONIE LODEVE;340000256;N3120;0.19;
SSR_P;2022;340780568;CL DU SOUFFLE LA VALLONIE LODEVE;340000256;NAUT;16.95;
SSR_P;2022;340780568;CL DU SOUFFLE LA VALLONIE LODEVE;340000256;NCINF;9.15;
SSR_P;2022;340780816;CL MUTUALISTE JEAN LEON;340023209;M1010;3;
SSR_P;2022;340780816;CL MUTUALISTE JEAN LEON;340023209;M1320;1;
SSR_P;2022;340780816;CL MUTUALISTE JEAN LEON;340023209;MAUT;1.22;
SSR_P;2022;340780816;CL MUTUALISTE JEAN LEON;340023209;N241P;3.5;
SSR_P;2022;340780816;CL MUTUALISTE JEAN LEON;340023209;N2450;0.7;
SSR_P;2022;340780816;CL MUTUALISTE JEAN LEON;340023209;N2460;1.4;
SSR_P;2022;340780816;CL MUTUALISTE JEAN LEON;340023209;N2470;0.6;
SSR_P;2022;340780816;CL MUTUALISTE JEAN LEON;340023209;N2500;21.68;
SSR_P;2022;340780816;CL MUTUALISTE JEAN LEON;340023209;N2710;0.6;
SSR_P;2022;340780816;CL MUTUALISTE JEAN LEON;340023209;N310H;0.5;
SSR_P;2022;340780816;CL MUTUALISTE JEAN LEON;340023209;N3120;1.16;
SSR_P;2022;340780816;CL MUTUALISTE JEAN LEON;340023209;NAUT;13.7;
SSR_P;2022;340780816;CL MUTUALISTE JEAN LEON;340023209;NCINF;14.22;
SSR_P;2022;340780857;CL LE CASTELET;340000421;M1010;3.28;
SSR_P;2022;340780857;CL LE CASTELET;340000421;M1180;3.08;
SSR_P;2022;340780857;CL LE CASTELET;340000421;MAUT;1;
SSR_P;2022;340780857;CL LE CASTELET;340000421;N241P;13.97;
SSR_P;2022;340780857;CL LE CASTELET;340000421;N2430;;1
SSR_P;2022;340780857;CL LE CASTELET;340000421;N2450;;1
SSR_P;2022;340780857;CL LE CASTELET;340000421;N2460;2;
SSR_P;2022;340780857;CL LE CASTELET;340000421;N2500;13.17;
SSR_P;2022;340780857;CL LE CASTELET;340000421;N2710;;1
SSR_P;2022;340780857;CL LE CASTELET;340000421;N3120;;1
SSR_P;2022;340780857;CL LE CASTELET;340000421;NAUT;15.22;
SSR_P;2022;340780857;CL LE CASTELET;340000421;NCINF;7.52;
SSR_P;2022;340781608;CL DU MAS DE ROCHET CASTELNAU LE LEZ;340015171;M1010;1.88;
SSR_P;2022;340781608;CL DU MAS DE ROCHET CASTELNAU LE LEZ;340015171;M1320;1.13;
SSR_P;2022;340781608;CL DU MAS DE ROCHET CASTELNAU LE LEZ;340015171;MAUT;1.25;
SSR_P;2022;340781608;CL DU MAS DE ROCHET CASTELNAU LE LEZ;340015171;N241P;3.92;
SSR_P;2022;340781608;CL DU MAS DE ROCHET CASTELNAU LE LEZ;340015171;N2430;0.4;
SSR_P;2022;340781608;CL DU MAS DE ROCHET CASTELNAU LE LEZ;340015171;N2450;0.75;
SSR_P;2022;340781608;CL DU MAS DE ROCHET CASTELNAU LE LEZ;340015171;N2460;1.41;
SSR_P;2022;340781608;CL DU MAS DE ROCHET CASTELNAU LE LEZ;340015171;N2470;0.18;
SSR_P;2022;340781608;CL DU MAS DE ROCHET CASTELNAU LE LEZ;340015171;N2500;24.12;
SSR_P;2022;340781608;CL DU MAS DE ROCHET CASTELNAU LE LEZ;340015171;N2710;1.66;
SSR_P;2022;340781608;CL DU MAS DE ROCHET CASTELNAU LE LEZ;340015171;N310H;0.7;
SSR_P;2022;340781608;CL DU MAS DE ROCHET CASTELNAU LE LEZ;340015171;N3120;0.89;
SSR_P;2022;340781608;CL DU MAS DE ROCHET CASTELNAU LE LEZ;340015171;NCINF;19.91;
SSR_P;2022;340782002;CRF LA PETITE PAIX LAMALOU LES BAINS;340000629;M1040;;1
SSR_P;2022;340782002;CRF LA PETITE PAIX LAMALOU LES BAINS;340000629;M1120;;1
SSR_P;2022;340782002;CRF LA PETITE PAIX LAMALOU LES BAINS;340000629;M1180;2;
SSR_P;2022;340782002;CRF LA PETITE PAIX LAMALOU LES BAINS;340000629;MAUT;;2
SSR_P;2022;340782002;CRF LA PETITE PAIX LAMALOU LES BAINS;340000629;N241P;7;
SSR_P;2022;340782002;CRF LA PETITE PAIX LAMALOU LES BAINS;340000629;N2430;0.5;
SSR_P;2022;340782002;CRF LA PETITE PAIX LAMALOU LES BAINS;340000629;N2460;3;
SSR_P;2022;340782002;CRF LA PETITE PAIX LAMALOU LES BAINS;340000629;N2500;9;
SSR_P;2022;340782002;CRF LA PETITE PAIX LAMALOU LES BAINS;340000629;N310H;2;
SSR_P;2022;340782002;CRF LA PETITE PAIX LAMALOU LES BAINS;340000629;N3120;0.5;
SSR_P;2022;340782002;CRF LA PETITE PAIX LAMALOU LES BAINS;340000629;NAUT;34.75;
SSR_P;2022;340782002;CRF LA PETITE PAIX LAMALOU LES BAINS;340000629;NCINF;7;
SSR_P;2022;340785161;HOPITAL LAPEYRONIE CHU MONTPELLIER;340780477;M1180;2.43;
SSR_P;2022;340785161;HOPITAL LAPEYRONIE CHU MONTPELLIER;340780477;M1190;0.82;
SSR_P;2022;340785161;HOPITAL LAPEYRONIE CHU MONTPELLIER;340780477;N2430;0.49;
SSR_P;2022;340785161;HOPITAL LAPEYRONIE CHU MONTPELLIER;340780477;N2500;12.55;
SSR_P;2022;340785161;HOPITAL LAPEYRONIE CHU MONTPELLIER;340780477;N2710;0.94;
SSR_P;2022;340785161;HOPITAL LAPEYRONIE CHU MONTPELLIER;340780477;NAUT;2.63;
SSR_P;2022;340785161;HOPITAL LAPEYRONIE CHU MONTPELLIER;340780477;NCINF;12.84;
SSR_P;2022;340789981;CL FONTFROIDE;340001866;M1040;1.27;
SSR_P;2022;340789981;CL FONTFROIDE;340001866;M1180;3.3;
SSR_P;2022;340789981;CL FONTFROIDE;340001866;N241P;17.36;
SSR_P;2022;340789981;CL FONTFROIDE;340001866;N2430;;1
SSR_P;2022;340789981;CL FONTFROIDE;340001866;N2450;1.12;
SSR_P;2022;340789981;CL FONTFROIDE;340001866;N2460;3.88;
SSR_P;2022;340789981;CL FONTFROIDE;340001866;N2500;25.64;
SSR_P;2022;340789981;CL FONTFROIDE;340001866;N2710;;1
SSR_P;2022;340789981;CL FONTFROIDE;340001866;N3120;0.25;
SSR_P;2022;340789981;CL FONTFROIDE;340001866;NAUT;56.68;
SSR_P;2022;340789981;CL FONTFROIDE;340001866;NCINF;18.95;
SSR_P;2022;340796051;USLD LES PERGOLINES SETE HBT;340011295;M1010;0.9;
SSR_P;2022;340796051;USLD LES PERGOLINES SETE HBT;340011295;M1040;0.03;
SSR_P;2022;340796051;USLD LES PERGOLINES SETE HBT;340011295;M1180;0.8;
SSR_P;2022;340796051;USLD LES PERGOLINES SETE HBT;340011295;N241P;8.45;
SSR_P;2022;340796051;USLD LES PERGOLINES SETE HBT;340011295;N2460;4.4;
SSR_P;2022;340796051;USLD LES PERGOLINES SETE HBT;340011295;N2500;26.44;
SSR_P;2022;340796051;USLD LES PERGOLINES SETE HBT;340011295;N3120;0.8;
SSR_P;2022;340796051;USLD LES PERGOLINES SETE HBT;340011295;NAUT;6.07;
SSR_P;2022;340796051;USLD LES PERGOLINES SETE HBT;340011295;NCINF;17.05;
SSR_P;2022;340796093;CRF STER ST CLEMENT DE RIVIERE;340796069;M1010;0.21;0
SSR_P;2022;340796093;CRF STER ST CLEMENT DE RIVIERE;340796069;M1180;3;0
SSR_P;2022;340796093;CRF STER ST CLEMENT DE RIVIERE;340796069;MAUT;0.95;0
SSR_P;2022;340796093;CRF STER ST CLEMENT DE RIVIERE;340796069;N241P;14.62;0
SSR_P;2022;340796093;CRF STER ST CLEMENT DE RIVIERE;340796069;N2460;3;0
SSR_P;2022;340796093;CRF STER ST CLEMENT DE RIVIERE;340796069;N2500;16.65;0
SSR_P;2022;340796093;CRF STER ST CLEMENT DE RIVIERE;340796069;N2710;0.08;0
SSR_P;2022;340796093;CRF STER ST CLEMENT DE RIVIERE;340796069;N310H;0.87;0
SSR_P;2022;340796093;CRF STER ST CLEMENT DE RIVIERE;340796069;N3120;0.2;0
SSR_P;2022;340796093;CRF STER ST CLEMENT DE RIVIERE;340796069;NAUT;27.69;0
SSR_P;2022;340796093;CRF STER ST CLEMENT DE RIVIERE;340796069;NCINF;10.93;0
SSR_P;2022;340797596;CENTRE DU MELEZET;920030269;M1010;4.06;
SSR_P;2022;340797596;CENTRE DU MELEZET;920030269;M1190;0.05;
SSR_P;2022;340797596;CENTRE DU MELEZET;920030269;MAUT;0.57;
SSR_P;2022;340797596;CENTRE DU MELEZET;920030269;N241P;;6
SSR_P;2022;340797596;CENTRE DU MELEZET;920030269;N2430;;1
SSR_P;2022;340797596;CENTRE DU MELEZET;920030269;N2450;0.2;
SSR_P;2022;340797596;CENTRE DU MELEZET;920030269;N2460;1.05;
SSR_P;2022;340797596;CENTRE DU MELEZET;920030269;N2500;13.54;
SSR_P;2022;340797596;CENTRE DU MELEZET;920030269;N2710;0.4;
SSR_P;2022;340797596;CENTRE DU MELEZET;920030269;N310H;0.38;
SSR_P;2022;340797596;CENTRE DU MELEZET;920030269;N3120;1;
SSR_P;2022;340797596;CENTRE DU MELEZET;920030269;NAUT;10.9;
SSR_P;2022;340797596;CENTRE DU MELEZET;920030269;NCINF;17.03;
SSR_P;2022;340798552;CENTRE CONVALESCENCE LE PECH DU SOLEIL;340798545;M1320;3.29;
SSR_P;2022;340798552;CENTRE CONVALESCENCE LE PECH DU SOLEIL;340798545;MAUT;0.84;
SSR_P;2022;340798552;CENTRE CONVALESCENCE LE PECH DU SOLEIL;340798545;N241P;2.04;
SSR_P;2022;340798552;CENTRE CONVALESCENCE LE PECH DU SOLEIL;340798545;N2450;0.25;
SSR_P;2022;340798552;CENTRE CONVALESCENCE LE PECH DU SOLEIL;340798545;N2460;1.02;
SSR_P;2022;340798552;CENTRE CONVALESCENCE LE PECH DU SOLEIL;340798545;N2500;26.91;
SSR_P;2022;340798552;CENTRE CONVALESCENCE LE PECH DU SOLEIL;340798545;N2710;0.34;
SSR_P;2022;340798552;CENTRE CONVALESCENCE LE PECH DU SOLEIL;340798545;N310H;1.31;
SSR_P;2022;340798552;CENTRE CONVALESCENCE LE PECH DU SOLEIL;340798545;N3120;0.43;
SSR_P;2022;340798552;CENTRE CONVALESCENCE LE PECH DU SOLEIL;340798545;NAUT;6.5;
SSR_P;2022;340798552;CENTRE CONVALESCENCE LE PECH DU SOLEIL;340798545;NCINF;13.31;1
SSR_P;2022;350000063;HOPITAL ST THOMAS DE VILLENEUVE BAIN;220020739;M1010;1.85;0
SSR_P;2022;350000063;HOPITAL ST THOMAS DE VILLENEUVE BAIN;220020739;M1320;1;0
SSR_P;2022;350000063;HOPITAL ST THOMAS DE VILLENEUVE BAIN;220020739;MAUT;0.5;0
SSR_P;2022;350000063;HOPITAL ST THOMAS DE VILLENEUVE BAIN;220020739;N241P;2.28;0
SSR_P;2022;350000063;HOPITAL ST THOMAS DE VILLENEUVE BAIN;220020739;N2450;0.27;0
SSR_P;2022;350000063;HOPITAL ST THOMAS DE VILLENEUVE BAIN;220020739;N2460;1.48;0
SSR_P;2022;350000063;HOPITAL ST THOMAS DE VILLENEUVE BAIN;220020739;N2500;20;0
SSR_P;2022;350000063;HOPITAL ST THOMAS DE VILLENEUVE BAIN;220020739;N2710;0.9;0
SSR_P;2022;350000063;HOPITAL ST THOMAS DE VILLENEUVE BAIN;220020739;N3120;1.3;0
SSR_P;2022;350000063;HOPITAL ST THOMAS DE VILLENEUVE BAIN;220020739;NAUT;10.08;0
SSR_P;2022;350000063;HOPITAL ST THOMAS DE VILLENEUVE BAIN;220020739;NCINF;14.7;0
SSR_P;2022;350000071;HOPITAL ARTHUR GARDINER;920028560;M1040;1.18;
SSR_P;2022;350000071;HOPITAL ARTHUR GARDINER;920028560;M1180;0.56;
SSR_P;2022;350000071;HOPITAL ARTHUR GARDINER;920028560;M1320;1.06;
SSR_P;2022;350000071;HOPITAL ARTHUR GARDINER;920028560;MAUT;0.44;
SSR_P;2022;350000071;HOPITAL ARTHUR GARDINER;920028560;N241P;1.31;
SSR_P;2022;350000071;HOPITAL ARTHUR GARDINER;920028560;N2450;0.99;
SSR_P;2022;350000071;HOPITAL ARTHUR GARDINER;920028560;N2500;9.23;
SSR_P;2022;350000071;HOPITAL ARTHUR GARDINER;920028560;N2710;0.65;
SSR_P;2022;350000071;HOPITAL ARTHUR GARDINER;920028560;N3120;1.12;
SSR_P;2022;350000071;HOPITAL ARTHUR GARDINER;920028560;NAUT;9.69;
SSR_P;2022;350000071;HOPITAL ARTHUR GARDINER;920028560;NCINF;9.65;
SSR_P;2022;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;M1180;3.86;
SSR_P;2022;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;M1320;0.1;
SSR_P;2022;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;N241P;1;
SSR_P;2022;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;N2430;1;
SSR_P;2022;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;N2460;2.32;
SSR_P;2022;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;N2470;11.44;
SSR_P;2022;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;N2500;22.19;
SSR_P;2022;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;N2710;0.6;
SSR_P;2022;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;N310H;1.57;
SSR_P;2022;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;N3120;0.64;
SSR_P;2022;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;NAUT;3.4;
SSR_P;2022;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;NCINF;20.78;
SSR_P;2022;350000154;C.H FOUGERES;350000030;M1010;0.95;0
SSR_P;2022;350000154;C.H FOUGERES;350000030;M1320;0.65;0
SSR_P;2022;350000154;C.H FOUGERES;350000030;N2500;11.71;
SSR_P;2022;350000154;C.H FOUGERES;350000030;NAUT;6.06;
SSR_P;2022;350000154;C.H FOUGERES;350000030;NCINF;13.09;
SSR_P;2022;350000162;CHIRC SITE REDON;350000048;M1010;1.17;
SSR_P;2022;350000162;CHIRC SITE REDON;350000048;M1180;1;
SSR_P;2022;350000162;CHIRC SITE REDON;350000048;M1320;0.4;
SSR_P;2022;350000162;CHIRC SITE REDON;350000048;N241P;5.85;
SSR_P;2022;350000162;CHIRC SITE REDON;350000048;N2430;1;
SSR_P;2022;350000162;CHIRC SITE REDON;350000048;N2450;2;
