BOR;AN;FI;RS;FI_EJ;DISCI;ETP_SAL;ETP_HU;ETP_MAD;ETP_INT;dtETP_STAG;EFF_LIB
Q21;2022;090000175;CHIVA SITE ST JEAN DE VERGES;090781774;2400;4.15;;;1.23;;
Q21;2022;090000175;CHIVA SITE ST JEAN DE VERGES;090781774;9999;122.69;;;27.61;;10
Q21;2022;090000183;CH ARIEGE COUSERANS SITE ST LIZIER;090781816;1000;1.17;;;;;
Q21;2022;090000183;CH ARIEGE COUSERANS SITE ST LIZIER;090781816;2000;52.04;;;2.24;;
Q21;2022;090000183;CH ARIEGE COUSERANS SITE ST LIZIER;090781816;2100;29.85;;;2.24;;
Q21;2022;090000183;CH ARIEGE COUSERANS SITE ST LIZIER;090781816;2200;17.16;;;;;
Q21;2022;090000183;CH ARIEGE COUSERANS SITE ST LIZIER;090781816;2400;5.03;;;;;
Q21;2022;090000183;CH ARIEGE COUSERANS SITE ST LIZIER;090781816;9999;53.21;;;2.24;;
Q21;2022;090001629;CHIVA SITE LAVELANET;090781774;2000;6.39;;;;;
Q21;2022;090001629;CHIVA SITE LAVELANET;090781774;2100;5.03;;;;;
Q21;2022;090001629;CHIVA SITE LAVELANET;090781774;2400;1.36;;;;;
Q21;2022;090001629;CHIVA SITE LAVELANET;090781774;9999;6.39;;;;;
Q21;2022;090002833;AAIR UAD UDM DD PAMIERS;310000633;2000;0.51;;;;;
Q21;2022;090002833;AAIR UAD UDM DD PAMIERS;310000633;2100;0.51;;;;;
Q21;2022;090002833;AAIR UAD UDM DD PAMIERS;310000633;9999;0.51;;;;;
Q21;2022;090003823;USLD ST LIZIER CH ARIEGE COUSERANS;090781816;2000;0.55;;;;;
Q21;2022;090003823;USLD ST LIZIER CH ARIEGE COUSERANS;090781816;2500;0.55;;;;;
Q21;2022;090003823;USLD ST LIZIER CH ARIEGE COUSERANS;090781816;9999;0.55;;;;;
Q21;2022;090784125;AAIR UAD LAVELANET;310000633;2000;0.09;;;;;
Q21;2022;090784125;AAIR UAD LAVELANET;310000633;2100;0.09;;;;;
Q21;2022;090784125;AAIR UAD LAVELANET;310000633;9999;0.09;;;;;
Q21;2022;090784679;AAIR UAD UDM ST LIZIER;310000633;2000;0.11;;;;;
Q21;2022;090784679;AAIR UAD UDM ST LIZIER;310000633;2100;0.11;;;;;
Q21;2022;090784679;AAIR UAD UDM ST LIZIER;310000633;9999;0.11;;;;;
Q21;2022;100000082;CLINIQUE DU PAYS DE SEINE;100001148;2000;2.4;;;;;16
Q21;2022;100000082;CLINIQUE DU PAYS DE SEINE;100001148;2100;2.4;;;;;16
Q21;2022;100000082;CLINIQUE DU PAYS DE SEINE;100001148;9999;2.4;;;;;16
Q21;2022;100000090;CENTRE HOSPITALIER DE TROYES;100000017;1000;8.19;;3;0.5;0;
Q21;2022;100000090;CENTRE HOSPITALIER DE TROYES;100000017;2000;210.99;;4.63;80.98;10.98;
Q21;2022;100000090;CENTRE HOSPITALIER DE TROYES;100000017;2100;210.99;;4.63;80.98;10.98;
Q21;2022;100000090;CENTRE HOSPITALIER DE TROYES;100000017;9999;219.18;;7.63;81.48;10.98;
Q21;2022;100000108;EPSMA;100000033;2000;27.51;;;2.32;;
Q21;2022;100000108;EPSMA;100000033;2100;2;;;0.16;;
Q21;2022;100000108;EPSMA;100000033;2200;25.51;;;2.16;;
Q21;2022;100000108;EPSMA;100000033;9999;27.51;;;2.32;;
Q21;2022;100000116;CENTRE HOSPITALIER DE BAR SUR AUBE;100000041;2000;3.31;;;;;
Q21;2022;100000116;CENTRE HOSPITALIER DE BAR SUR AUBE;100000041;2400;2.73;;;;;
Q21;2022;100000116;CENTRE HOSPITALIER DE BAR SUR AUBE;100000041;2500;0.58;;;;;
Q21;2022;100000116;CENTRE HOSPITALIER DE BAR SUR AUBE;100000041;9999;3.31;;;;;
Q21;2022;100000124;POLYCLINIQUE MONTIER LA CELLE;100009075;2000;1;;;;;51
Q21;2022;100000124;POLYCLINIQUE MONTIER LA CELLE;100009075;2100;1;;;;;51
Q21;2022;100000124;POLYCLINIQUE MONTIER LA CELLE;100009075;9999;1;;;;;51
Q21;2022;100000140;CENTRE HOSPITALIER DE BAR-SUR-SEINE;100000058;2000;2.2;;;;;
Q21;2022;100000140;CENTRE HOSPITALIER DE BAR-SUR-SEINE;100000058;2100;0.82;;;;;
Q21;2022;100000140;CENTRE HOSPITALIER DE BAR-SUR-SEINE;100000058;2400;1.08;;;;;
Q21;2022;100000140;CENTRE HOSPITALIER DE BAR-SUR-SEINE;100000058;2500;0.3;;;;;
Q21;2022;100000140;CENTRE HOSPITALIER DE BAR-SUR-SEINE;100000058;9999;2.2;;;;;
Q21;2022;100000199;CENTRE HOSPITALIER DE ROMILLY/SEINE;100006279;1000;3.3;;0.2;;;
Q21;2022;100000199;CENTRE HOSPITALIER DE ROMILLY/SEINE;100006279;2000;13.63;;0.4;3.45;0.62;1
Q21;2022;100000199;CENTRE HOSPITALIER DE ROMILLY/SEINE;100006279;2100;11.83;;0.4;3.45;0.62;1
Q21;2022;100000199;CENTRE HOSPITALIER DE ROMILLY/SEINE;100006279;2400;1.8;;;;;
Q21;2022;100000199;CENTRE HOSPITALIER DE ROMILLY/SEINE;100006279;9999;16.93;;0.6;3.45;0.62;1
Q21;2022;100000801;HOPITAL LOCAL DE NOGENT-SUR-SEINE;100006279;2000;0.6;;;;;
Q21;2022;100000801;HOPITAL LOCAL DE NOGENT-SUR-SEINE;100006279;2500;0.6;;;;;
Q21;2022;100000801;HOPITAL LOCAL DE NOGENT-SUR-SEINE;100006279;9999;0.6;;;;;
Q21;2022;100005958;UNITE D'AUTO-DIALYSE DE ROMILLY;510000953;2000;0.05;;;;;
Q21;2022;100005958;UNITE D'AUTO-DIALYSE DE ROMILLY;510000953;2100;0.05;;;;;
Q21;2022;100005958;UNITE D'AUTO-DIALYSE DE ROMILLY;510000953;9999;0.05;;;;;
Q21;2022;100006493;SECTION MOYEN SEJOUR - CH DE TROYES;100000017;2000;6.23;0;0;1.49;0;
Q21;2022;100006493;SECTION MOYEN SEJOUR - CH DE TROYES;100000017;2400;4.83;0;0;1.49;0;
Q21;2022;100006493;SECTION MOYEN SEJOUR - CH DE TROYES;100000017;2500;1.4;0;0;0;0;
Q21;2022;100006493;SECTION MOYEN SEJOUR - CH DE TROYES;100000017;9999;6.23;0;0;1.49;0;
Q21;2022;100006550;UNITE DE DIALYSE DE ROSIERES PRES TROY;510000953;2000;0.88;;;;;
Q21;2022;100006550;UNITE DE DIALYSE DE ROSIERES PRES TROY;510000953;2100;0.88;;;;;
Q21;2022;100006550;UNITE DE DIALYSE DE ROSIERES PRES TROY;510000953;9999;0.88;;;;;
Q21;2022;100007285;INSTITUT ASCLEPIADE;100011287;2000;3.5;;;;;1
Q21;2022;100007285;INSTITUT ASCLEPIADE;100011287;2200;;;;;;1
Q21;2022;100007285;INSTITUT ASCLEPIADE;100011287;2400;3.5;;;;;
Q21;2022;100007285;INSTITUT ASCLEPIADE;100011287;9999;3.5;;;;;1
Q21;2022;100007699;;100006279;2000;0.8;;;;;
Q21;2022;100007699;;100006279;2100;0.4;;;;;
Q21;2022;100007699;;100006279;2400;0.4;;;;;
Q21;2022;100007699;;100006279;9999;0.8;;;;;
Q21;2022;100009364;MCO COMTE HENRI - CH DE TROYES;100000017;2000;2.01;0;0;1.67;0.83;
Q21;2022;100009364;MCO COMTE HENRI - CH DE TROYES;100000017;2100;2.01;0;0;1.67;0.83;
Q21;2022;100009364;MCO COMTE HENRI - CH DE TROYES;100000017;9999;2.01;0;0;1.67;0.83;
Q21;2022;100009380;UNITE D'ALCOOLOGIE JEAN SCHIFFER;100000017;2000;0.95;0;0;0;0;
Q21;2022;100009380;UNITE D'ALCOOLOGIE JEAN SCHIFFER;100000017;2100;0.95;0;0;0;0;
Q21;2022;100009380;UNITE D'ALCOOLOGIE JEAN SCHIFFER;100000017;9999;0.95;0;0;0;0;
Q21;2022;100010362;GCS PATCS CRRF PASTEUR 1;100010347;2000;3;;;2;;
Q21;2022;100010362;GCS PATCS CRRF PASTEUR 1;100010347;2400;3;;;2;;
Q21;2022;100010362;GCS PATCS CRRF PASTEUR 1;100010347;9999;3;;;2;;
Q21;2022;100010545;CLINIQUE KORIAN;310025010;2000;6.3;0;0;0;0;0
Q21;2022;100010545;CLINIQUE KORIAN;310025010;2400;6.3;0;0;0;0;0
Q21;2022;100010545;CLINIQUE KORIAN;310025010;9999;6.3;0;0;0;0;0
Q21;2022;100010578;GCS PATCS - HAD - SSR - TROYES;100010347;2000;1.1;;;;;
Q21;2022;100010578;GCS PATCS - HAD - SSR - TROYES;100010347;2300;1.1;;;;;
Q21;2022;100010578;GCS PATCS - HAD - SSR - TROYES;100010347;9999;1.1;;;;;
Q21;2022;100010818;GCS HOPITAL PRIVE DE L AUBE SITE CLQ;100010792;2000;3;;;;;55
Q21;2022;100010818;GCS HOPITAL PRIVE DE L AUBE SITE CLQ;100010792;2100;3;;;;;55
Q21;2022;100010818;GCS HOPITAL PRIVE DE L AUBE SITE CLQ;100010792;9999;3;;;;;55
Q21;2022;100011477;GCS PATCS CRRF COS PASTEUR 2;100010347;2000;3.6;;;2;;
Q21;2022;100011477;GCS PATCS CRRF COS PASTEUR 2;100010347;2400;3.6;;;2;;
Q21;2022;100011477;GCS PATCS CRRF COS PASTEUR 2;100010347;9999;3.6;;;2;;
Q21;2022;110000023;CH CARCASSONNE;110780061;1000;18.1;;;1;;
Q21;2022;110000023;CH CARCASSONNE;110780061;2000;150.76;;;48.28;;3
Q21;2022;110000023;CH CARCASSONNE;110780061;2100;150.76;;;48.28;;3
Q21;2022;110000023;CH CARCASSONNE;110780061;9999;168.86;;;49.28;;3
Q21;2022;110000049;CH JP CASSABEL;110780087;1000;1.22;;;;;
Q21;2022;110000049;CH JP CASSABEL;110780087;2000;16.62;;;;;
Q21;2022;110000049;CH JP CASSABEL;110780087;2100;14.7;;;;;
Q21;2022;110000049;CH JP CASSABEL;110780087;2400;1.39;;;;;
Q21;2022;110000049;CH JP CASSABEL;110780087;2500;0.53;;;;;
Q21;2022;110000049;CH JP CASSABEL;110780087;9999;17.84;;;;;
Q21;2022;110000056;CH NARBONNE;110780137;1000;1.78;;;;;
Q21;2022;110000056;CH NARBONNE;110780137;2000;121.75;;5.84;29.84;1.43;8
Q21;2022;110000056;CH NARBONNE;110780137;2100;121.75;;5.84;29.84;1.43;8
Q21;2022;110000056;CH NARBONNE;110780137;9999;123.53;;5.84;29.84;1.43;8
Q21;2022;110000189;CH LIMOUX QUILLAN SITE DE LIMOUX;110780707;2000;6.7;;;;;9
Q21;2022;110000189;CH LIMOUX QUILLAN SITE DE LIMOUX;110780707;2100;4.5;;;;;9
Q21;2022;110000189;CH LIMOUX QUILLAN SITE DE LIMOUX;110780707;2400;2.2;;;;;
Q21;2022;110000189;CH LIMOUX QUILLAN SITE DE LIMOUX;110780707;9999;6.7;;;;;9
Q21;2022;110000247;CH LEZIGNAN CORBIERES;110780772;2000;3.08;;;;;
Q21;2022;110000247;CH LEZIGNAN CORBIERES;110780772;2100;2.58;;;;;
Q21;2022;110000247;CH LEZIGNAN CORBIERES;110780772;2300;0.06;;;;;
Q21;2022;110000247;CH LEZIGNAN CORBIERES;110780772;2400;0.29;;;;;
Q21;2022;110000247;CH LEZIGNAN CORBIERES;110780772;2500;0.15;;;;;
Q21;2022;110000247;CH LEZIGNAN CORBIERES;110780772;9999;3.08;;;;;
Q21;2022;110000262;CH FRANCIS VALS PORT LA NOUVELLE;110781010;2000;1.63;;;;;0
Q21;2022;110000262;CH FRANCIS VALS PORT LA NOUVELLE;110781010;2400;1.63;;;;;0
Q21;2022;110000262;CH FRANCIS VALS PORT LA NOUVELLE;110781010;9999;1.63;;;;;0
Q21;2022;110002953;HJ PSY GEN PSYCHOTIQUE CH NARBONNE;110780137;2000;11.48;;;;;
Q21;2022;110002953;HJ PSY GEN PSYCHOTIQUE CH NARBONNE;110780137;2200;11.48;;;;;
Q21;2022;110002953;HJ PSY GEN PSYCHOTIQUE CH NARBONNE;110780137;9999;11.48;;;;;
Q21;2022;110003118;CL DU SUD CARCASSONNE;110007341;2000;6.95;;;;;2
Q21;2022;110003118;CL DU SUD CARCASSONNE;110007341;2400;6.95;;;;;2
Q21;2022;110003118;CL DU SUD CARCASSONNE;110007341;9999;6.95;;;;;2
Q21;2022;110004413;AIDER SANTE UAD NARBONNE;340000264;2000;0;;;;;2
Q21;2022;110004413;AIDER SANTE UAD NARBONNE;340000264;2100;0;;;;;2
Q21;2022;110004413;AIDER SANTE UAD NARBONNE;340000264;9999;0;;;;;2
Q21;2022;110004421;AIDER SANTE UAD CH LIMOUX QUILLAN;340000264;2000;0.22;;;;;0
Q21;2022;110004421;AIDER SANTE UAD CH LIMOUX QUILLAN;340000264;2100;0.22;;;;;0
Q21;2022;110004421;AIDER SANTE UAD CH LIMOUX QUILLAN;340000264;9999;0.22;;;;;0
Q21;2022;110004439;AIDER SANTE UAD TREBES;340000264;2000;0.09;;;;;0
Q21;2022;110004439;AIDER SANTE UAD TREBES;340000264;2100;0.09;;;;;0
Q21;2022;110004439;AIDER SANTE UAD TREBES;340000264;9999;0.09;;;;;0
Q21;2022;110004942;LES QUATRE FONTAINES KORIAN NARBONNE;310021324;2000;4;0;0;0;0;0
Q21;2022;110004942;LES QUATRE FONTAINES KORIAN NARBONNE;310021324;2400;4;0;0;0;0;0
Q21;2022;110004942;LES QUATRE FONTAINES KORIAN NARBONNE;310021324;9999;4;0;0;0;0;0
Q21;2022;110005048;HAD HOPITAL PRIVE DU GRAND NARBONNE;110000114;2000;1.4;;;;;
Q21;2022;110005048;HAD HOPITAL PRIVE DU GRAND NARBONNE;110000114;2300;1.4;;;;;
Q21;2022;110005048;HAD HOPITAL PRIVE DU GRAND NARBONNE;110000114;9999;1.4;;;;;
Q21;2022;110005246;SSR GERIATRIE CH NARBONNE;110780137;2000;2.83;;;;;
Q21;2022;110005246;SSR GERIATRIE CH NARBONNE;110780137;2400;2.83;;;;;
Q21;2022;110005246;SSR GERIATRIE CH NARBONNE;110780137;9999;2.83;;;;;
Q21;2022;110005311;AIDER SANTE UDM CH CARCASSONNE;340000264;2000;0.81;;;;;0
Q21;2022;110005311;AIDER SANTE UDM CH CARCASSONNE;340000264;2100;0.81;;;;;0
Q21;2022;110005311;AIDER SANTE UDM CH CARCASSONNE;340000264;9999;0.81;;;;;0
Q21;2022;110005394;HAD KORIAN PAYS DES QUATRE VENTS;750056335;2000;1.23;;;;;
Q21;2022;110005394;HAD KORIAN PAYS DES QUATRE VENTS;750056335;2300;1.23;;;;;
Q21;2022;110005394;HAD KORIAN PAYS DES QUATRE VENTS;750056335;9999;1.23;;;;;
Q21;2022;110006137;USLD LES RIVES D'ODE CH CARCASSONNE;110780061;2000;0.32;;;;;
Q21;2022;110006137;USLD LES RIVES D'ODE CH CARCASSONNE;110780061;2500;0.32;;;;;
Q21;2022;110006137;USLD LES RIVES D'ODE CH CARCASSONNE;110780061;9999;0.32;;;;;
Q21;2022;110007259;UDM HOPITAL PRIVE DU GRAND NARBONNE;110000114;2000;;;;;;2
Q21;2022;110007259;UDM HOPITAL PRIVE DU GRAND NARBONNE;110000114;2100;;;;;;2
Q21;2022;110007259;UDM HOPITAL PRIVE DU GRAND NARBONNE;110000114;9999;;;;;;2
Q21;2022;110007630;SSR CTRE LORDAT CASTELNAUDARY;110008810;2000;2.2;0;0;0;0;0
Q21;2022;110007630;SSR CTRE LORDAT CASTELNAUDARY;110008810;2400;2.2;0;0;0;0;0
Q21;2022;110007630;SSR CTRE LORDAT CASTELNAUDARY;110008810;9999;2.2;0;0;0;0;0
Q21;2022;110780152;CLINIQUE DE MIREMONT BADENS;110000064;2000;1;;;;;5
Q21;2022;110780152;CLINIQUE DE MIREMONT BADENS;110000064;2200;1;;;;;5
Q21;2022;110780152;CLINIQUE DE MIREMONT BADENS;110000064;9999;1;;;;;5
Q21;2022;110780194;CL CHRISTINA CHALABRE;330050899;2000;3;;;;;
Q21;2022;110780194;CL CHRISTINA CHALABRE;330050899;2400;3;;;;;
Q21;2022;110780194;CL CHRISTINA CHALABRE;330050899;9999;3;;;;;
Q21;2022;110780202;CL KORIAN LA VERNEDE;310021316;2000;4.8;;;;;
Q21;2022;110780202;CL KORIAN LA VERNEDE;310021316;2400;4.8;;;;;
Q21;2022;110780202;CL KORIAN LA VERNEDE;310021316;9999;4.8;;;;;
Q21;2022;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;2000;9.01;;;2;;59
Q21;2022;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;2100;7.34;;;2;;59
Q21;2022;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;2400;1.67;;;;;
Q21;2022;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;9999;9.01;;;2;;59
Q21;2022;110780236;CH LIMOUX QUILLAN SITE DE QUILLAN;110780707;2000;1.1;;;;;8
Q21;2022;110780236;CH LIMOUX QUILLAN SITE DE QUILLAN;110780707;2100;0.6;;;;;8
Q21;2022;110780236;CH LIMOUX QUILLAN SITE DE QUILLAN;110780707;2400;0.5;;;;;
Q21;2022;110780236;CH LIMOUX QUILLAN SITE DE QUILLAN;110780707;9999;1.1;;;;;8
Q21;2022;110780483;POLYCL MONTREAL CARCASSONNE;110000155;1000;1.58;;;;;
Q21;2022;110780483;POLYCL MONTREAL CARCASSONNE;110000155;2000;3.84;;;;;75
Q21;2022;110780483;POLYCL MONTREAL CARCASSONNE;110000155;2100;3.84;;;;;75
Q21;2022;110780483;POLYCL MONTREAL CARCASSONNE;110000155;9999;5.42;;;;;75
Q21;2022;110781283;USLD PECH D'ALCY CH NARBONNE LA COUPE;110780137;2000;1.98;0;0;0;0;0
Q21;2022;110781283;USLD PECH D'ALCY CH NARBONNE LA COUPE;110780137;2500;1.98;0;0;0;0;0
Q21;2022;110781283;USLD PECH D'ALCY CH NARBONNE LA COUPE;110780137;9999;1.98;0;0;0;0;0
Q21;2022;110786324;USSAP;110786324;1000;1;;0.25;;;
Q21;2022;110786324;USSAP;110786324;2000;26.71;;0.2;0.5;;
Q21;2022;110786324;USSAP;110786324;2200;26.71;;0.2;0.5;;
Q21;2022;110786324;USSAP;110786324;9999;27.71;;0.45;0.5;;
Q21;2022;110786746;SSR LIMOUX ARAGOU LES TILLEULS USSAP;110786324;2000;2.78;;0.2;;;
Q21;2022;110786746;SSR LIMOUX ARAGOU LES TILLEULS USSAP;110786324;2400;2.23;;0.2;;;
Q21;2022;110786746;SSR LIMOUX ARAGOU LES TILLEULS USSAP;110786324;2500;0.55;;;;;
Q21;2022;110786746;SSR LIMOUX ARAGOU LES TILLEULS USSAP;110786324;9999;2.78;;0.2;;;
Q21;2022;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;2000;143.68;;9.57;43.66;2.41;26
Q21;2022;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;2100;140.28;;9.57;43;2.41;26
Q21;2022;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;2200;3.4;;;0.66;;
Q21;2022;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;9999;143.68;;9.57;43.66;2.41;26
Q21;2022;120000054;CH VILLEFRANCHE SITE CHARTREUSE;120780069;1000;0.32;;;;;
Q21;2022;120000054;CH VILLEFRANCHE SITE CHARTREUSE;120780069;2000;45.15;;1;2.48;;
Q21;2022;120000054;CH VILLEFRANCHE SITE CHARTREUSE;120780069;2100;45.15;;1;2.48;;
Q21;2022;120000054;CH VILLEFRANCHE SITE CHARTREUSE;120780069;9999;45.47;;1;2.48;;
Q21;2022;120000070;CH PIERRE DELPECH DECAZEVILLE;120780085;2000;18.2;;;;;3
Q21;2022;120000070;CH PIERRE DELPECH DECAZEVILLE;120780085;2100;15.55;;;;;3
Q21;2022;120000070;CH PIERRE DELPECH DECAZEVILLE;120780085;2400;1.66;;;;;
Q21;2022;120000070;CH PIERRE DELPECH DECAZEVILLE;120780085;2500;0.99;;;;;
Q21;2022;120000070;CH PIERRE DELPECH DECAZEVILLE;120780085;9999;18.2;;;;;3
Q21;2022;120000088;CH ETIENNE RIVIE ST GENIEZ D'OLT;120780093;1000;2.71;;;;;
Q21;2022;120000088;CH ETIENNE RIVIE ST GENIEZ D'OLT;120780093;2000;1.48;;;;;
Q21;2022;120000088;CH ETIENNE RIVIE ST GENIEZ D'OLT;120780093;2400;1.16;;;;;
Q21;2022;120000088;CH ETIENNE RIVIE ST GENIEZ D'OLT;120780093;2500;0.32;;;;;
Q21;2022;120000088;CH ETIENNE RIVIE ST GENIEZ D'OLT;120780093;9999;4.19;;;;;
Q21;2022;120000096;CHI ESPALION ST LAURENT D'OLT;120780101;1000;0.28;;0.28;;;
Q21;2022;120000096;CHI ESPALION ST LAURENT D'OLT;120780101;2000;4.35;;1;;;
Q21;2022;120000096;CHI ESPALION ST LAURENT D'OLT;120780101;2100;0.85;;;;;
Q21;2022;120000096;CHI ESPALION ST LAURENT D'OLT;120780101;2400;3.5;;1;;;
Q21;2022;120000096;CHI ESPALION ST LAURENT D'OLT;120780101;9999;4.63;;1.28;;;
Q21;2022;120000153;CH MAURICE FENAILLE SEVERAC LE CHATEAU;120780291;2000;2.71;;;;;
Q21;2022;120000153;CH MAURICE FENAILLE SEVERAC LE CHATEAU;120780291;2400;1.79;;;;;
Q21;2022;120000153;CH MAURICE FENAILLE SEVERAC LE CHATEAU;120780291;2500;0.92;;;;;
Q21;2022;120000153;CH MAURICE FENAILLE SEVERAC LE CHATEAU;120780291;9999;2.71;;;;;
Q21;2022;120000237;CHI VALLON SALLES LA SOURCE;120780481;2000;0.1;;;;;
Q21;2022;120000237;CHI VALLON SALLES LA SOURCE;120780481;2400;0.1;;;;;
Q21;2022;120000237;CHI VALLON SALLES LA SOURCE;120780481;9999;0.1;;;;;
Q21;2022;120001748;AIDER SANTE UAD UDM DD MILLAU;340000264;2000;1;;;;;0
Q21;2022;120001748;AIDER SANTE UAD UDM DD MILLAU;340000264;2100;1;;;;;0
Q21;2022;120001748;AIDER SANTE UAD UDM DD MILLAU;340000264;9999;1;;;;;0
Q21;2022;120004569;CH MILLAU;120004528;2000;63.79;;;5.91;;14
Q21;2022;120004569;CH MILLAU;120004528;2100;59.93;;;5.83;;14
Q21;2022;120004569;CH MILLAU;120004528;2200;3.86;;;0.08;;
Q21;2022;120004569;CH MILLAU;120004528;9999;63.79;;;5.91;;14
Q21;2022;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;1000;0.21;;;;0.16;
Q21;2022;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;2000;21.05;;;0.8;;10
Q21;2022;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;2100;19.2;;;0.8;;10
Q21;2022;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;2400;1.1;;;;;
Q21;2022;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;2500;0.75;;;;;
Q21;2022;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;9999;21.26;;;0.8;0.16;10
Q21;2022;120005228;AAIR UAD UDM RODEZ;310000633;2000;0.35;;;;;
Q21;2022;120005228;AAIR UAD UDM RODEZ;310000633;2100;0.35;;;;;
Q21;2022;120005228;AAIR UAD UDM RODEZ;310000633;9999;0.35;;;;;
Q21;2022;120007554;SSR SITE STE ANNE CH MILLAU;120004528;2000;2.13;;;;;
Q21;2022;120007554;SSR SITE STE ANNE CH MILLAU;120004528;2400;2.13;;;;;
Q21;2022;120007554;SSR SITE STE ANNE CH MILLAU;120004528;9999;2.13;;;;;
Q21;2022;120007786;AAIR UAD UDM DD ST REMY;310000633;2000;0.27;;;;;
Q21;2022;120007786;AAIR UAD UDM DD ST REMY;310000633;2100;0.27;;;;;
Q21;2022;120007786;AAIR UAD UDM DD ST REMY;310000633;9999;0.27;;;;;
Q21;2022;120008248;SSR CH VILLEFRANCHE SITE RULHE;120780069;1000;0.37;;;;;
Q21;2022;120008248;SSR CH VILLEFRANCHE SITE RULHE;120780069;2000;1.48;;;;;
Q21;2022;120008248;SSR CH VILLEFRANCHE SITE RULHE;120780069;2400;1.48;;;;;
Q21;2022;120008248;SSR CH VILLEFRANCHE SITE RULHE;120780069;9999;1.85;;;;;
Q21;2022;120780135;CTRE SSR LA CLAUZE ST JEAN DELNOUS;120000104;2000;4.56;0;0;0;0;0
Q21;2022;120780135;CTRE SSR LA CLAUZE ST JEAN DELNOUS;120000104;2400;4.56;0;0;0;0;0
Q21;2022;120780135;CTRE SSR LA CLAUZE ST JEAN DELNOUS;120000104;9999;4.56;0;0;0;0;0
Q21;2022;120780143;CENTRE SSR LES TILLEULS CEIGNAC;120000112;2000;5.37;;;;;
Q21;2022;120780143;CENTRE SSR LES TILLEULS CEIGNAC;120000112;2400;5.37;;;;;
Q21;2022;120780143;CENTRE SSR LES TILLEULS CEIGNAC;120000112;9999;5.37;;;;;
Q21;2022;120780283;CHS STE MARIE RODEZ;630786754;1000;1.11;;;;;
Q21;2022;120780283;CHS STE MARIE RODEZ;630786754;2000;25.07;;;1.2;;1
Q21;2022;120780283;CHS STE MARIE RODEZ;630786754;2200;25.07;;;1.2;;1
Q21;2022;120780283;CHS STE MARIE RODEZ;630786754;9999;26.18;;;1.2;;1
Q21;2022;120782263;USLD CH VILLEFRANCHE SITE RULHE;120780069;2000;0.76;;;;;
Q21;2022;120782263;USLD CH VILLEFRANCHE SITE RULHE;120780069;2500;0.76;;;;;
Q21;2022;120782263;USLD CH VILLEFRANCHE SITE RULHE;120780069;9999;0.76;;;;;
Q21;2022;120783097;USLD CH MILLAU;120004528;2000;0.67;;;;;
Q21;2022;120783097;USLD CH MILLAU;120004528;2500;0.67;;;;;
Q21;2022;120783097;USLD CH MILLAU;120004528;9999;0.67;;;;;
Q21;2022;120783188;CH RODEZ SITE LES PEYRIERES OLEMPS;120780044;2000;0.59;;;;;
Q21;2022;120783188;CH RODEZ SITE LES PEYRIERES OLEMPS;120780044;2400;0.59;;;;;
Q21;2022;120783188;CH RODEZ SITE LES PEYRIERES OLEMPS;120780044;9999;0.59;;;;;
Q21;2022;120783618;HAD UDSMA RODEZ;120784616;2000;1.64;;;;;
Q21;2022;120783618;HAD UDSMA RODEZ;120784616;2300;1.64;;;;;
Q21;2022;120783618;HAD UDSMA RODEZ;120784616;9999;1.64;;;;;
Q21;2022;120786959;USLD OLEMPS CH RODEZ;120780044;2000;0.57;;;;;
Q21;2022;120786959;USLD OLEMPS CH RODEZ;120780044;2500;0.57;;;;;
Q21;2022;120786959;USLD OLEMPS CH RODEZ;120780044;9999;0.57;;;;;
Q21;2022;130000235;CHS EDOUARD TOULOUSE;130780554;1000;3.54;0;;0;0.66;0
Q21;2022;130000235;CHS EDOUARD TOULOUSE;130780554;2000;50.08;0;;7.67;3.3;0
Q21;2022;130000235;CHS EDOUARD TOULOUSE;130780554;2100;5.39;0;;1;0.66;0
Q21;2022;130000235;CHS EDOUARD TOULOUSE;130780554;2200;44.69;0;;6.67;0.66;0
Q21;2022;130000235;CHS EDOUARD TOULOUSE;130780554;2300;0;0;;0;0.66;0
Q21;2022;130000235;CHS EDOUARD TOULOUSE;130780554;2400;0;0;;0;0.66;0
Q21;2022;130000235;CHS EDOUARD TOULOUSE;130780554;2500;0;0;;0;0.66;0
Q21;2022;130000235;CHS EDOUARD TOULOUSE;130780554;9999;53.62;0;;7.67;3.96;0
Q21;2022;130000409;CHI SITE D'AIX EN PROVENCE;130041916;1000;4.46;;;;;
Q21;2022;130000409;CHI SITE D'AIX EN PROVENCE;130041916;2000;230.86;;8.1;69.12;2.28;
