BOR;AN;FI;RS;FI_EJ;PERSO;EFFPL;EFFPA;ETP;GAR;AST
CHIRCAR_P;2020;260000013;CH DE VALENCE;260000021;N2120;1;;0.75;;
CHIRCAR_P;2020;260000013;CH DE VALENCE;260000021;N2200;8;7;13.76;;
CHIRCAR_P;2020;260000013;CH DE VALENCE;260000021;N2310;0;1;0.1;;
CHIRCAR_P;2020;260000013;CH DE VALENCE;260000021;N2510;6;2;7.67;;
CHIRCAR_P;2020;260000013;CH DE VALENCE;260000021;N4130;3;1;3.8;;
CHIRCAR_P;2020;260000013;CH DE VALENCE;260000021;NAUT;5;3;2.98;;
CHIRCAR_P;2020;270000862;CLINIQUE BERGOUIGNAN;270000953;M103X;;5;1;;1
CHIRCAR_P;2020;270000862;CLINIQUE BERGOUIGNAN;270000953;M1040;;5;2;;1
CHIRCAR_P;2020;270000862;CLINIQUE BERGOUIGNAN;270000953;M1160;;3;0.5;;
CHIRCAR_P;2020;270000862;CLINIQUE BERGOUIGNAN;270000953;N2200;4;;4;;
CHIRCAR_P;2020;270000862;CLINIQUE BERGOUIGNAN;270000953;N4130;2;;2;;
CHIRCAR_P;2020;270000862;CLINIQUE BERGOUIGNAN;270000953;NAUT;4;;4;;
CHIRCAR_P;2020;280504267;CH CHARTRES LOUIS PASTEUR-LE COUDRAY;280000134;M1040;6;0;3.1;1;1
CHIRCAR_P;2020;280504267;CH CHARTRES LOUIS PASTEUR-LE COUDRAY;280000134;N2200;4;1;3.86;;
CHIRCAR_P;2020;280504267;CH CHARTRES LOUIS PASTEUR-LE COUDRAY;280000134;N2510;3;1;3.36;;
CHIRCAR_P;2020;280504267;CH CHARTRES LOUIS PASTEUR-LE COUDRAY;280000134;N4130;2;1;2.26;;
CHIRCAR_P;2020;280504267;CH CHARTRES LOUIS PASTEUR-LE COUDRAY;280000134;NAUT;1;0;1;;
CHIRCAR_P;2020;290000025;CHIC QUIMPER;290020700;M1040;;5;4;1;1
CHIRCAR_P;2020;290000025;CHIC QUIMPER;290020700;N2200;;5;3.64;;
CHIRCAR_P;2020;290000025;CHIC QUIMPER;290020700;N2510;;5;1.19;;
CHIRCAR_P;2020;290004324;CHRU BREST SITE HOPITAL CAVALE BLANCHE;290000017;M103X;;;;1;
CHIRCAR_P;2020;290004324;CHRU BREST SITE HOPITAL CAVALE BLANCHE;290000017;M1040;;;;1;1
CHIRCAR_P;2020;290004324;CHRU BREST SITE HOPITAL CAVALE BLANCHE;290000017;M2140;4;;3.5;;1
CHIRCAR_P;2020;290004324;CHRU BREST SITE HOPITAL CAVALE BLANCHE;290000017;N2120;1;;1;;
CHIRCAR_P;2020;290004324;CHRU BREST SITE HOPITAL CAVALE BLANCHE;290000017;N2200;11;8;17.14;;
CHIRCAR_P;2020;290004324;CHRU BREST SITE HOPITAL CAVALE BLANCHE;290000017;N2510;8;8;13.88;;
CHIRCAR_P;2020;290004324;CHRU BREST SITE HOPITAL CAVALE BLANCHE;290000017;NAUT;4;2;5.48;;
CHIRCAR_P;2020;290019777;POLYCLINIQUE DE KERAUDREN;290022508;M1040;3;;3;;
CHIRCAR_P;2020;290019777;POLYCLINIQUE DE KERAUDREN;290022508;N2320;;11;1.7;;
CHIRCAR_P;2020;290019777;POLYCLINIQUE DE KERAUDREN;290022508;N4130;3;;3.03;;
CHIRCAR_P;2020;2A0000022;CH ND LA MISERICORDE;2A0000014;M1040;4;7;2.6;0;1
CHIRCAR_P;2020;2A0000022;CH ND LA MISERICORDE;2A0000014;M2140;1;;1;0;0
CHIRCAR_P;2020;2A0000022;CH ND LA MISERICORDE;2A0000014;N2200;5;;4.8;;
CHIRCAR_P;2020;2A0000022;CH ND LA MISERICORDE;2A0000014;N4130;2;;2;;
CHIRCAR_P;2020;2A0000022;CH ND LA MISERICORDE;2A0000014;NAUT;4;;4;;
CHIRCAR_P;2020;2B0000012;CENTRE HOSPITALIER DE BASTIA;2B0000020;M1040;0;4;1.3;0;1
CHIRCAR_P;2020;2B0000012;CENTRE HOSPITALIER DE BASTIA;2B0000020;N2120;0;1;1;;
CHIRCAR_P;2020;2B0000012;CENTRE HOSPITALIER DE BASTIA;2B0000020;N2200;13;1;13.19;;
CHIRCAR_P;2020;2B0000012;CENTRE HOSPITALIER DE BASTIA;2B0000020;N2510;0;1;0.5;;
CHIRCAR_P;2020;300780152;NOUVEL HOPITAL PRIVE LES FRANCISCAINES;300017985;M103X;11;1;11.5;1;1
CHIRCAR_P;2020;300780152;NOUVEL HOPITAL PRIVE LES FRANCISCAINES;300017985;M1040;8;9;12.5;1;1
CHIRCAR_P;2020;300780152;NOUVEL HOPITAL PRIVE LES FRANCISCAINES;300017985;M1160;3;26;14.5;0;1
CHIRCAR_P;2020;300780152;NOUVEL HOPITAL PRIVE LES FRANCISCAINES;300017985;M2140;3;;3;0;1
CHIRCAR_P;2020;300780152;NOUVEL HOPITAL PRIVE LES FRANCISCAINES;300017985;N2120;1;;1;;
CHIRCAR_P;2020;300780152;NOUVEL HOPITAL PRIVE LES FRANCISCAINES;300017985;N2200;6;0;5.52;;
CHIRCAR_P;2020;300780152;NOUVEL HOPITAL PRIVE LES FRANCISCAINES;300017985;N2320;5;1;5.2;;
CHIRCAR_P;2020;300780152;NOUVEL HOPITAL PRIVE LES FRANCISCAINES;300017985;N2510;6;0;5.52;;
CHIRCAR_P;2020;300782117;CHU NIMES CAREMEAU;300780038;M1040;13;6;11.5;1;1
CHIRCAR_P;2020;300782117;CHU NIMES CAREMEAU;300780038;M2140;;;0.08;;
CHIRCAR_P;2020;300782117;CHU NIMES CAREMEAU;300780038;N2200;7;;6.85;;
CHIRCAR_P;2020;310016977;HOPITAUX MERE & ENFANTS SITE VIGUIER;310781406;M103X;7;1;6.6;1;1
CHIRCAR_P;2020;310016977;HOPITAUX MERE & ENFANTS SITE VIGUIER;310781406;M1040;3;2;4;;
CHIRCAR_P;2020;310016977;HOPITAUX MERE & ENFANTS SITE VIGUIER;310781406;M1140;3;1;3.7;;
CHIRCAR_P;2020;310016977;HOPITAUX MERE & ENFANTS SITE VIGUIER;310781406;M2140;2;1;1.5;;
CHIRCAR_P;2020;310016977;HOPITAUX MERE & ENFANTS SITE VIGUIER;310781406;NAUT;;3;0.3;;
CHIRCAR_P;2020;310026927;CL CAPIO LA CROIX DU SUD;310026794;M103X;;;;;1
CHIRCAR_P;2020;310026927;CL CAPIO LA CROIX DU SUD;310026794;M1040;17;;17;1;
CHIRCAR_P;2020;310026927;CL CAPIO LA CROIX DU SUD;310026794;M1160;;;;;1
CHIRCAR_P;2020;310026927;CL CAPIO LA CROIX DU SUD;310026794;N2120;1;;0.83;;
CHIRCAR_P;2020;310026927;CL CAPIO LA CROIX DU SUD;310026794;N2200;28;2;29.5;;
CHIRCAR_P;2020;310026927;CL CAPIO LA CROIX DU SUD;310026794;N2510;14;1;14.54;;
CHIRCAR_P;2020;310780259;CL PASTEUR;310000096;M103X;;14;7;1;1
CHIRCAR_P;2020;310780259;CL PASTEUR;310000096;M1040;24;4;26;1;1
CHIRCAR_P;2020;310780259;CL PASTEUR;310000096;M104H;2;1;3;;1
CHIRCAR_P;2020;310780259;CL PASTEUR;310000096;M1140;1;1;1.5;;
CHIRCAR_P;2020;310780259;CL PASTEUR;310000096;M1160;;10;5;;
CHIRCAR_P;2020;310780259;CL PASTEUR;310000096;M2140;5;;5;;1
CHIRCAR_P;2020;310780259;CL PASTEUR;310000096;N2120;5;;4.48;;
CHIRCAR_P;2020;310780259;CL PASTEUR;310000096;N2200;72;2;55.19;;
CHIRCAR_P;2020;310780259;CL PASTEUR;310000096;N2320;2;;1.04;;
CHIRCAR_P;2020;310780259;CL PASTEUR;310000096;N4130;4;;4.15;;
CHIRCAR_P;2020;310780259;CL PASTEUR;310000096;NAUT;12;;8.37;;
CHIRCAR_P;2020;310781000;CL DES CEDRES;310788880;M103X;16;;16;;
CHIRCAR_P;2020;310781000;CL DES CEDRES;310788880;M1040;14;;14;;
CHIRCAR_P;2020;310781000;CL DES CEDRES;310788880;M1160;2;;2;;
CHIRCAR_P;2020;310781000;CL DES CEDRES;310788880;N2120;1;;1.01;;
CHIRCAR_P;2020;310781000;CL DES CEDRES;310788880;N2200;7;1;9.2;;
CHIRCAR_P;2020;310781000;CL DES CEDRES;310788880;N2510;3;2;5.3;;
CHIRCAR_P;2020;310781000;CL DES CEDRES;310788880;NAUT;1;1;1.55;;
CHIRCAR_P;2020;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;M103X;2;8;5.93;1;1
CHIRCAR_P;2020;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;M1040;15;13;13.39;1;1
CHIRCAR_P;2020;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;M104H;15;13;13.39;1;1
CHIRCAR_P;2020;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;M1160;;6;1.57;1;1
CHIRCAR_P;2020;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;M2140;11;3;5.25;1;1
CHIRCAR_P;2020;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;MAUT;3;3;4.76;;
CHIRCAR_P;2020;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;N2120;6;2;8.69;;
CHIRCAR_P;2020;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;N2200;132;30;147.6;;
CHIRCAR_P;2020;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;N2310;8;8;11.36;;
CHIRCAR_P;2020;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;N2320;8;2;9.7;;
CHIRCAR_P;2020;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;N2510;111;14;112.93;;
CHIRCAR_P;2020;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;N4130;13;5;13.97;;
CHIRCAR_P;2020;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;NAUT;7;3;7.9;;
CHIRCAR_P;2020;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;M1040;0;6;2.05;0;1
CHIRCAR_P;2020;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;N2200;6;3;8.15;;
CHIRCAR_P;2020;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;N4130;2;2;3.59;;
CHIRCAR_P;2020;330780081;CLINIQUE SAINT- AUGUSTIN;330000043;M103X;6;;6;1;1
CHIRCAR_P;2020;330780081;CLINIQUE SAINT- AUGUSTIN;330000043;M1040;13;2;14;1;1
CHIRCAR_P;2020;330780081;CLINIQUE SAINT- AUGUSTIN;330000043;M104H;6;;6;0;1
CHIRCAR_P;2020;330780081;CLINIQUE SAINT- AUGUSTIN;330000043;M1160;;4;0.1;0;1
CHIRCAR_P;2020;330780081;CLINIQUE SAINT- AUGUSTIN;330000043;M2140;8;;8;0;1
CHIRCAR_P;2020;330780081;CLINIQUE SAINT- AUGUSTIN;330000043;N2120;3;;3;;
CHIRCAR_P;2020;330780081;CLINIQUE SAINT- AUGUSTIN;330000043;N2200;51;2;52.6;;
CHIRCAR_P;2020;330780081;CLINIQUE SAINT- AUGUSTIN;330000043;N2310;3;;3;;
CHIRCAR_P;2020;330780081;CLINIQUE SAINT- AUGUSTIN;330000043;N2320;1;;1;;
CHIRCAR_P;2020;330780081;CLINIQUE SAINT- AUGUSTIN;330000043;N2510;29;1;29.8;;
CHIRCAR_P;2020;330780081;CLINIQUE SAINT- AUGUSTIN;330000043;N4130;6;;6;;
CHIRCAR_P;2020;330780081;CLINIQUE SAINT- AUGUSTIN;330000043;NAUT;;2;1;;
CHIRCAR_P;2020;330780479;POLYCLIN BORDEAUX-NORD AQUITAINE;330000274;M103X;0;16;;1;1
CHIRCAR_P;2020;330780479;POLYCLIN BORDEAUX-NORD AQUITAINE;330000274;M1040;;12;;1;1
CHIRCAR_P;2020;330780479;POLYCLIN BORDEAUX-NORD AQUITAINE;330000274;N2200;5;;5;;
CHIRCAR_P;2020;330780503;HOPITAL PRIVE SAINT-MARTIN;330000308;M103X;16;;16;1;0
CHIRCAR_P;2020;330780503;HOPITAL PRIVE SAINT-MARTIN;330000308;M1040;2;2;3;1;1
CHIRCAR_P;2020;330780503;HOPITAL PRIVE SAINT-MARTIN;330000308;M1160;;;;0;1
CHIRCAR_P;2020;330780503;HOPITAL PRIVE SAINT-MARTIN;330000308;MAUT;;;;;1
CHIRCAR_P;2020;330780503;HOPITAL PRIVE SAINT-MARTIN;330000308;N2200;5;1;5.8;;
CHIRCAR_P;2020;330780503;HOPITAL PRIVE SAINT-MARTIN;330000308;N4130;2;;2;;
CHIRCAR_P;2020;330781352;HOPITAL SAINT-ANDRE - CHU;330781196;M1040;3;1;1.6;1;1
CHIRCAR_P;2020;330781352;HOPITAL SAINT-ANDRE - CHU;330781196;N2120;1;;0.96;;
CHIRCAR_P;2020;330781352;HOPITAL SAINT-ANDRE - CHU;330781196;N2200;24;4;15.09;;
CHIRCAR_P;2020;330781352;HOPITAL SAINT-ANDRE - CHU;330781196;N2510;20;4;10.72;;
CHIRCAR_P;2020;330781352;HOPITAL SAINT-ANDRE - CHU;330781196;NAUT;5;2;2.29;;
CHIRCAR_P;2020;330783648;HOPITAL HAUT-LEVEQUE - CHU;330781196;M103X;;;;1;1
CHIRCAR_P;2020;330783648;HOPITAL HAUT-LEVEQUE - CHU;330781196;M1040;15;1;11.66;;
CHIRCAR_P;2020;330783648;HOPITAL HAUT-LEVEQUE - CHU;330781196;M2140;7;;4.7;1;1
CHIRCAR_P;2020;330783648;HOPITAL HAUT-LEVEQUE - CHU;330781196;MAUT;;1;0.1;;
CHIRCAR_P;2020;330783648;HOPITAL HAUT-LEVEQUE - CHU;330781196;N2120;6;;6;;
CHIRCAR_P;2020;330783648;HOPITAL HAUT-LEVEQUE - CHU;330781196;N2200;127;30;148.35;;
CHIRCAR_P;2020;330783648;HOPITAL HAUT-LEVEQUE - CHU;330781196;N2310;2;1;2.9;;
CHIRCAR_P;2020;330783648;HOPITAL HAUT-LEVEQUE - CHU;330781196;N2320;5;2;6.5;;
CHIRCAR_P;2020;330783648;HOPITAL HAUT-LEVEQUE - CHU;330781196;N2510;82;13;91.05;;
CHIRCAR_P;2020;330783648;HOPITAL HAUT-LEVEQUE - CHU;330781196;NAUT;29;8;34.75;;
CHIRCAR_P;2020;340015502;CL DU MILLENAIRE;340000512;M103X;9;;9;1;1
CHIRCAR_P;2020;340015502;CL DU MILLENAIRE;340000512;M1040;24;14;31;1;1
CHIRCAR_P;2020;340015502;CL DU MILLENAIRE;340000512;M104H;3;;3;1;1
CHIRCAR_P;2020;340015502;CL DU MILLENAIRE;340000512;M1160;5;;5;0;1
CHIRCAR_P;2020;340015502;CL DU MILLENAIRE;340000512;M2140;3;;3;0;1
CHIRCAR_P;2020;340015502;CL DU MILLENAIRE;340000512;MAUT;4;3;5.6;0;0
CHIRCAR_P;2020;340015502;CL DU MILLENAIRE;340000512;N2120;6;;6;;
CHIRCAR_P;2020;340015502;CL DU MILLENAIRE;340000512;N2200;31;6;24.4;;
CHIRCAR_P;2020;340015502;CL DU MILLENAIRE;340000512;N2310;9;;9;;
CHIRCAR_P;2020;340015502;CL DU MILLENAIRE;340000512;N2320;2;;2;;
CHIRCAR_P;2020;340015502;CL DU MILLENAIRE;340000512;N2510;25;3;19.1;;
CHIRCAR_P;2020;340015502;CL DU MILLENAIRE;340000512;N4130;6;;6;;
CHIRCAR_P;2020;340015502;CL DU MILLENAIRE;340000512;NAUT;15;3;17.7;;
CHIRCAR_P;2020;340780667;CL DU PARC;340000280;M103X;1;1;1.5;0;1
CHIRCAR_P;2020;340780667;CL DU PARC;340000280;M1040;3;1;3.5;0;1
CHIRCAR_P;2020;340780667;CL DU PARC;340000280;M1160;4;;4;0;0
CHIRCAR_P;2020;340780667;CL DU PARC;340000280;N2120;1;0;1;;
CHIRCAR_P;2020;340780667;CL DU PARC;340000280;N2200;10;0;10;;
CHIRCAR_P;2020;340780667;CL DU PARC;340000280;N4130;5;1;5.5;;
CHIRCAR_P;2020;340780667;CL DU PARC;340000280;NAUT;2;0;2;;
CHIRCAR_P;2020;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;M103X;;9;0.28;1;1
CHIRCAR_P;2020;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;M1040;15;14;12.7;0;1
CHIRCAR_P;2020;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;M104H;13;14;7;0;1
CHIRCAR_P;2020;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;M2140;1;4;2.39;1;1
CHIRCAR_P;2020;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;MAUT;2;11;7.59;0;1
CHIRCAR_P;2020;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;N2120;5;2;6;;
CHIRCAR_P;2020;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;N2200;85;11;85.32;;
CHIRCAR_P;2020;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;N2310;4;2;4;;
CHIRCAR_P;2020;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;N2320;14;;13.13;;
CHIRCAR_P;2020;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;N2510;66;4;64.6;;
CHIRCAR_P;2020;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;N4130;7;;6.67;;
CHIRCAR_P;2020;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;NAUT;3;3;3.58;;
CHIRCAR_P;2020;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;M1040;0;12;4.91;1;0
CHIRCAR_P;2020;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;N2120;0;1;0.2;;
CHIRCAR_P;2020;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;N2200;6;2;7.6;;
CHIRCAR_P;2020;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;N2510;6;0;5.65;;
CHIRCAR_P;2020;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;NAUT;3;1;2.2;;
CHIRCAR_P;2020;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;M103X;16;4;3.43;;
CHIRCAR_P;2020;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;M1040;17;2;4.5;;
CHIRCAR_P;2020;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;M104H;17;2;4.5;;
CHIRCAR_P;2020;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;M2140;26;1;10.08;;
CHIRCAR_P;2020;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;N2120;6;0;6;;
CHIRCAR_P;2020;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;N2200;39;18;50.5;;
CHIRCAR_P;2020;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;N2310;2;1;2.6;;
CHIRCAR_P;2020;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;N2320;9;3;10.49;;
CHIRCAR_P;2020;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;N2510;30;15;38.62;;
CHIRCAR_P;2020;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;N4130;3;1;3.94;;
CHIRCAR_P;2020;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;NAUT;16;6;17.77;;
CHIRCAR_P;2020;350002192;POLYCLINIQUE ST LAURENT;220020739;M103X;1;3;4;0;1
CHIRCAR_P;2020;350002192;POLYCLINIQUE ST LAURENT;220020739;M1040;;8;8;0;1
CHIRCAR_P;2020;350002192;POLYCLINIQUE ST LAURENT;220020739;N2120;;1;0.5;;
CHIRCAR_P;2020;350002192;POLYCLINIQUE ST LAURENT;220020739;N2200;9;5;11.6;;
CHIRCAR_P;2020;350002192;POLYCLINIQUE ST LAURENT;220020739;N2510;;7;6.19;;
CHIRCAR_P;2020;350002192;POLYCLINIQUE ST LAURENT;220020739;NAUT;4;2;4.19;;
CHIRCAR_P;2020;360000137;CH CHATEAUROUX;360000053;M1040;2;;1;;
CHIRCAR_P;2020;370000093;NCT+ ST GATIEN ALLIANCE - ET;370013468;M103X;14;;14;1;1
CHIRCAR_P;2020;370000093;NCT+ ST GATIEN ALLIANCE - ET;370013468;M1040;21;;21;1;1
CHIRCAR_P;2020;370000093;NCT+ ST GATIEN ALLIANCE - ET;370013468;M1160;14;6;10.95;0;1
CHIRCAR_P;2020;370000093;NCT+ ST GATIEN ALLIANCE - ET;370013468;M2140;3;;3;0;1
CHIRCAR_P;2020;370000093;NCT+ ST GATIEN ALLIANCE - ET;370013468;N2120;1;;0.5;;
CHIRCAR_P;2020;370000093;NCT+ ST GATIEN ALLIANCE - ET;370013468;N2200;6;3;7.54;;
CHIRCAR_P;2020;370000093;NCT+ ST GATIEN ALLIANCE - ET;370013468;N2310;9;2;8.38;;
CHIRCAR_P;2020;370000093;NCT+ ST GATIEN ALLIANCE - ET;370013468;N2320;;3;2.84;;
CHIRCAR_P;2020;370000093;NCT+ ST GATIEN ALLIANCE - ET;370013468;N2510;6;1;1.88;;
CHIRCAR_P;2020;370000093;NCT+ ST GATIEN ALLIANCE - ET;370013468;N4130;;5;5;;
CHIRCAR_P;2020;370000499;CHRU CLOCHEVILLE - TOURS;370000481;M103X;8;;7.5;1;1
CHIRCAR_P;2020;370000499;CHRU CLOCHEVILLE - TOURS;370000481;M1040;1;;0.08;;
CHIRCAR_P;2020;370000499;CHRU CLOCHEVILLE - TOURS;370000481;M2140;2;;2;0;0
CHIRCAR_P;2020;370000499;CHRU CLOCHEVILLE - TOURS;370000481;N2120;1;;0.15;;
CHIRCAR_P;2020;370000499;CHRU CLOCHEVILLE - TOURS;370000481;N2200;3;2;2.34;;
CHIRCAR_P;2020;370000499;CHRU CLOCHEVILLE - TOURS;370000481;N2510;1;;0.2;;
CHIRCAR_P;2020;370000499;CHRU CLOCHEVILLE - TOURS;370000481;NAUT;3;4;4.24;;
CHIRCAR_P;2020;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;M1040;12;3;11.76;0;1
CHIRCAR_P;2020;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;M104H;1;;1;;
CHIRCAR_P;2020;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;M1160;12;;12;1;
CHIRCAR_P;2020;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;M2140;6;;5.27;1;1
CHIRCAR_P;2020;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;N2120;1;0;1;;
CHIRCAR_P;2020;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;N2200;5;6;7.28;;
CHIRCAR_P;2020;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;N2510;4;4;6.9;;
CHIRCAR_P;2020;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;NAUT;3;1;2.5;;
CHIRCAR_P;2020;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;M1040;0;2;0.23;;
CHIRCAR_P;2020;380000067;HOPITAL NORD - CHU38;380780080;M103X;;;;0;1
CHIRCAR_P;2020;380000067;HOPITAL NORD - CHU38;380780080;M1040;;6;3.7;0;0
CHIRCAR_P;2020;380000067;HOPITAL NORD - CHU38;380780080;M104H;;6;3.7;0;0
CHIRCAR_P;2020;380000067;HOPITAL NORD - CHU38;380780080;M1140;;;;0;1
CHIRCAR_P;2020;380000067;HOPITAL NORD - CHU38;380780080;M2140;4;1;3.7;0;1
CHIRCAR_P;2020;380000067;HOPITAL NORD - CHU38;380780080;MAUT;2;;2;0;0
CHIRCAR_P;2020;380000067;HOPITAL NORD - CHU38;380780080;N2120;1;1;1.29;;
CHIRCAR_P;2020;380000067;HOPITAL NORD - CHU38;380780080;N2200;30;5;34;;
CHIRCAR_P;2020;380000067;HOPITAL NORD - CHU38;380780080;N2310;1;;1;;
CHIRCAR_P;2020;380000067;HOPITAL NORD - CHU38;380780080;N2320;3;;3;;
CHIRCAR_P;2020;380000067;HOPITAL NORD - CHU38;380780080;N2510;7;4;10.53;;
CHIRCAR_P;2020;380000067;HOPITAL NORD - CHU38;380780080;N4130;2;1;2.8;;
CHIRCAR_P;2020;380000067;HOPITAL NORD - CHU38;380780080;NAUT;3;6;9.12;;
CHIRCAR_P;2020;380012658;GROUPE HOSPIT. MUTUALISTE DE GRENOBLE;380012609;M1040;4;;4;;
CHIRCAR_P;2020;380012658;GROUPE HOSPIT. MUTUALISTE DE GRENOBLE;380012609;N2120;1;;1;;
CHIRCAR_P;2020;380012658;GROUPE HOSPIT. MUTUALISTE DE GRENOBLE;380012609;N2200;5;;5.2;;
CHIRCAR_P;2020;380012658;GROUPE HOSPIT. MUTUALISTE DE GRENOBLE;380012609;N4130;5;;5.6;;
CHIRCAR_P;2020;380012658;GROUPE HOSPIT. MUTUALISTE DE GRENOBLE;380012609;NAUT;4;;4.2;;
CHIRCAR_P;2020;380786442;CLINIQUE BELLEDONNE;380798025;M103X;19;;19;1;1
CHIRCAR_P;2020;380786442;CLINIQUE BELLEDONNE;380798025;M1040;18;4;20;1;
CHIRCAR_P;2020;380786442;CLINIQUE BELLEDONNE;380798025;M1160;5;;5;0;1
CHIRCAR_P;2020;380786442;CLINIQUE BELLEDONNE;380798025;N2120;1;0;1;;
CHIRCAR_P;2020;380786442;CLINIQUE BELLEDONNE;380798025;N2200;7;13;15.05;;
CHIRCAR_P;2020;380786442;CLINIQUE BELLEDONNE;380798025;N2310;11;6;13.3;;
CHIRCAR_P;2020;380786442;CLINIQUE BELLEDONNE;380798025;N4130;1;0;1;;
CHIRCAR_P;2020;380786442;CLINIQUE BELLEDONNE;380798025;NAUT;2;0;2;;
CHIRCAR_P;2020;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;M1040;2;0;2;0;1
CHIRCAR_P;2020;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;M104H;2;0;2;;
CHIRCAR_P;2020;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;N2120;0;1;0.18;;
CHIRCAR_P;2020;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;N2200;0;6;2.98;;
CHIRCAR_P;2020;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;N4130;0;8;1.85;;
CHIRCAR_P;2020;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;NAUT;0;2;0.15;;
CHIRCAR_P;2020;410000020;CH BLOIS SIMONE VEIL;410000087;M1040;0;7;3.27;0;0
CHIRCAR_P;2020;410000020;CH BLOIS SIMONE VEIL;410000087;MAUT;0;0;0.79;0;0
CHIRCAR_P;2020;410000020;CH BLOIS SIMONE VEIL;410000087;N2120;0;1;0.56;;
CHIRCAR_P;2020;410000020;CH BLOIS SIMONE VEIL;410000087;N2200;4;22;13.6;;
CHIRCAR_P;2020;410000020;CH BLOIS SIMONE VEIL;410000087;N2510;0;18;8.97;;
CHIRCAR_P;2020;410000020;CH BLOIS SIMONE VEIL;410000087;NAUT;1;4;3.17;;
CHIRCAR_P;2020;420000010;CH DE ROANNE;420780033;M1040;7;1;0.66;0;1
CHIRCAR_P;2020;420000010;CH DE ROANNE;420780033;N2200;3;;1.5;;
CHIRCAR_P;2020;420000010;CH DE ROANNE;420780033;N2510;1;;0.2;;
CHIRCAR_P;2020;420011413;HOPITAL PRIVE DE LA LOIRE;420011405;M103X;1;;1;0;1
CHIRCAR_P;2020;420011413;HOPITAL PRIVE DE LA LOIRE;420011405;M1040;2;;2;0;1
