BOR;AN;FI;RS;FI_EJ;PERSO;EFFPL;EFFPA;ETP;GAR;AST
DIALYSE_P;2020;310793435;CL NEPHRO ST EXUPERY UAD VILLEFRANCHE;310000617;NCINF;;1;1;;
DIALYSE_P;2020;310793542;AAIR UAD CARBONNE;310000633;M1110;;;0.04;1;1
DIALYSE_P;2020;310793542;AAIR UAD CARBONNE;310000633;N4100;;;0.18;;
DIALYSE_P;2020;310793542;AAIR UAD CARBONNE;310000633;NAUT;;;0.59;;
DIALYSE_P;2020;310793542;AAIR UAD CARBONNE;310000633;NCINF;;1;0.81;;
DIALYSE_P;2020;310793559;AAIR UAD TOULOUSE BONNEFOY;310000633;M1110;;;0.21;1;1
DIALYSE_P;2020;310793559;AAIR UAD TOULOUSE BONNEFOY;310000633;N4100;;;0.18;;
DIALYSE_P;2020;310793559;AAIR UAD TOULOUSE BONNEFOY;310000633;NAUT;;;0.62;;
DIALYSE_P;2020;310793559;AAIR UAD TOULOUSE BONNEFOY;310000633;NCINF;;5;2.35;;
DIALYSE_P;2020;310793567;AAIR UAD BLAGNAC;310000633;M1110;;;0.25;1;1
DIALYSE_P;2020;310793567;AAIR UAD BLAGNAC;310000633;N4100;;;0.18;;
DIALYSE_P;2020;310793567;AAIR UAD BLAGNAC;310000633;NAUT;;;0.62;;
DIALYSE_P;2020;310793567;AAIR UAD BLAGNAC;310000633;NCINF;;3;2.81;;
DIALYSE_P;2020;310793575;AAIR UAD TOULOUSE CEPIERE;310000633;M1110;;;0.32;1;1
DIALYSE_P;2020;310793575;AAIR UAD TOULOUSE CEPIERE;310000633;N4100;;;0.18;;
DIALYSE_P;2020;310793575;AAIR UAD TOULOUSE CEPIERE;310000633;NAUT;;;0.62;;
DIALYSE_P;2020;310793575;AAIR UAD TOULOUSE CEPIERE;310000633;NCINF;;4;2.44;;
DIALYSE_P;2020;310793807;CL NEPHRO ST EXUPERY UAD BRAX;310000617;M1110;;1;0.1;0;1
DIALYSE_P;2020;310793807;CL NEPHRO ST EXUPERY UAD BRAX;310000617;NCINF;;1;1;;
DIALYSE_P;2020;310793849;AAIR UAD PRAT COLOMIERS;310000633;M1110;;;0.12;1;1
DIALYSE_P;2020;310793849;AAIR UAD PRAT COLOMIERS;310000633;N4100;;;0.18;;
DIALYSE_P;2020;310793849;AAIR UAD PRAT COLOMIERS;310000633;NAUT;;;0.62;;
DIALYSE_P;2020;310793849;AAIR UAD PRAT COLOMIERS;310000633;NCINF;;2;1.28;;
DIALYSE_P;2020;310794417;NEPHROCARE OC CENTRE UAD UDM MURET;310002712;M1110;5;;5;1;0
DIALYSE_P;2020;310794417;NEPHROCARE OC CENTRE UAD UDM MURET;310002712;N2500;5;1;6;;
DIALYSE_P;2020;310794417;NEPHROCARE OC CENTRE UAD UDM MURET;310002712;N4100;1;;1;;
DIALYSE_P;2020;310794417;NEPHROCARE OC CENTRE UAD UDM MURET;310002712;NAUT;19;2;21;;
DIALYSE_P;2020;310794417;NEPHROCARE OC CENTRE UAD UDM MURET;310002712;NCINF;30;10;39;;
DIALYSE_P;2020;310794524;AAIR UAD ST GAUDENS;310000633;M1110;;;0.75;1;1
DIALYSE_P;2020;310794524;AAIR UAD ST GAUDENS;310000633;N4100;;;0.18;;
DIALYSE_P;2020;310794524;AAIR UAD ST GAUDENS;310000633;NAUT;;;0.62;;
DIALYSE_P;2020;310794524;AAIR UAD ST GAUDENS;310000633;NCINF;;6;1.63;;
DIALYSE_P;2020;310794532;CL NEPHRO ST EXUPERY UAD TLS BASSO;310000617;M1110;;1;0.1;0;0
DIALYSE_P;2020;310794532;CL NEPHRO ST EXUPERY UAD TLS BASSO;310000617;NCINF;;1;1;;
DIALYSE_P;2020;310796768;CL NEPHRO ST EXUPERY UAD LUCHON;310000617;M1110;;1;0.1;0;1
DIALYSE_P;2020;310796768;CL NEPHRO ST EXUPERY UAD LUCHON;310000617;NCINF;;1;1;;
DIALYSE_P;2020;310796776;CL NEPHRO ST EXUPERY UAD REVEL;310000617;M1110;;1;0.1;0;1
DIALYSE_P;2020;310796776;CL NEPHRO ST EXUPERY UAD REVEL;310000617;NCINF;;2;2;;
DIALYSE_P;2020;320000086;CH AUCH EN GASCOGNE;320780117;M1110;0;2;1;1;1
DIALYSE_P;2020;320000086;CH AUCH EN GASCOGNE;320780117;N2500;4;2;4.95;;
DIALYSE_P;2020;320000086;CH AUCH EN GASCOGNE;320780117;NAUT;0;2;0.9;;
DIALYSE_P;2020;320000086;CH AUCH EN GASCOGNE;320780117;NCINF;10;0;10;;
DIALYSE_P;2020;320000680;AAIR UAD NOGARO PYRENEES;310000633;M1110;;;0.04;1;1
DIALYSE_P;2020;320000680;AAIR UAD NOGARO PYRENEES;310000633;N4100;;;0.12;;
DIALYSE_P;2020;320000680;AAIR UAD NOGARO PYRENEES;310000633;NAUT;;;0.4;;
DIALYSE_P;2020;320000680;AAIR UAD NOGARO PYRENEES;310000633;NCINF;;3;0.68;;
DIALYSE_P;2020;320001050;AAIR UAD MIRANDE;310000633;M1110;;;0.05;1;1
DIALYSE_P;2020;320001050;AAIR UAD MIRANDE;310000633;N4100;;;0.18;;
DIALYSE_P;2020;320001050;AAIR UAD MIRANDE;310000633;NAUT;;;0.62;;
DIALYSE_P;2020;320001050;AAIR UAD MIRANDE;310000633;NCINF;;3;1.16;;
DIALYSE_P;2020;320001688;AAIR UAD CONDOM;310000633;M1110;;;0.08;1;1
DIALYSE_P;2020;320001688;AAIR UAD CONDOM;310000633;N4100;;;0.18;;
DIALYSE_P;2020;320001688;AAIR UAD CONDOM;310000633;NAUT;;;0.62;;
DIALYSE_P;2020;320001688;AAIR UAD CONDOM;310000633;NCINF;;2;1.48;;
DIALYSE_P;2020;320004872;AAIR UAD L'ISLE JOURDAIN;310000633;M1110;;;0.19;1;1
DIALYSE_P;2020;320004872;AAIR UAD L'ISLE JOURDAIN;310000633;N4100;;;0.18;;
DIALYSE_P;2020;320004872;AAIR UAD L'ISLE JOURDAIN;310000633;NAUT;;;0.62;;
DIALYSE_P;2020;320004872;AAIR UAD L'ISLE JOURDAIN;310000633;NCINF;;2;1.15;;
DIALYSE_P;2020;320784515;AAIR UAD UDM PAVIE;310000633;M1110;;;0.29;1;1
DIALYSE_P;2020;320784515;AAIR UAD UDM PAVIE;310000633;N4100;;;0.18;;
DIALYSE_P;2020;320784515;AAIR UAD UDM PAVIE;310000633;NAUT;;;0.62;;
DIALYSE_P;2020;320784515;AAIR UAD UDM PAVIE;310000633;NCINF;;3;3.27;;
DIALYSE_P;2020;320785587;AAIR UAD FLEURANCE;310000633;M1110;;;0.05;1;1
DIALYSE_P;2020;320785587;AAIR UAD FLEURANCE;310000633;N4100;;;0.18;;
DIALYSE_P;2020;320785587;AAIR UAD FLEURANCE;310000633;NAUT;;;0.62;;
DIALYSE_P;2020;320785587;AAIR UAD FLEURANCE;310000633;NCINF;;2;1.08;;
DIALYSE_P;2020;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;M1110;3;0;3.46;0;1
DIALYSE_P;2020;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;N2500;9;0;9.5;;
DIALYSE_P;2020;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;NAUT;7;1;7.5;;
DIALYSE_P;2020;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;NCINF;23;0;21.05;;
DIALYSE_P;2020;330007410;ANTENNE AUTODIALYSE CADDD;330007386;M1110;1;0;1;0;1
DIALYSE_P;2020;330007410;ANTENNE AUTODIALYSE CADDD;330007386;N4100;0;1;0.8;;
DIALYSE_P;2020;330007410;ANTENNE AUTODIALYSE CADDD;330007386;NAUT;6;5;8.08;;
DIALYSE_P;2020;330007410;ANTENNE AUTODIALYSE CADDD;330007386;NCINF;3;0;3;;
DIALYSE_P;2020;330007436;ANTENNE AUTODIALYSE PBNA - BORDEAUX;330000274;M1110;;0;1.5;0;1
DIALYSE_P;2020;330007436;ANTENNE AUTODIALYSE PBNA - BORDEAUX;330000274;NCINF;;6;4;;
DIALYSE_P;2020;330007550;ANTENNE AUTODIALYSE AURAD BORDEAUX;330000266;M1110;;;0.16;0;1
DIALYSE_P;2020;330007550;ANTENNE AUTODIALYSE AURAD BORDEAUX;330000266;NCINF;;7;1.2;;
DIALYSE_P;2020;330007584;ANTENNE AUTODIALYSE AURAD ARTIGUES;330000266;M1110;;;0.19;0;1
DIALYSE_P;2020;330007584;ANTENNE AUTODIALYSE AURAD ARTIGUES;330000266;NCINF;;6;1.38;;
DIALYSE_P;2020;330007634;ANTENNE AUTODIALYSE AURAD LA TESTE;330000266;M1110;;;0.52;0;1
DIALYSE_P;2020;330007634;ANTENNE AUTODIALYSE AURAD LA TESTE;330000266;NCINF;;5;3.77;;
DIALYSE_P;2020;330007642;ANTENNE AUTODIALYSE AURAD PINEUILH;330000266;M1110;;;0.2;0;1
DIALYSE_P;2020;330007642;ANTENNE AUTODIALYSE AURAD PINEUILH;330000266;NCINF;;6;2.65;;
DIALYSE_P;2020;330007667;ANTENNE AUTODIALYSE AURAD LANGON;330000266;M1110;;;0.23;0;1
DIALYSE_P;2020;330007667;ANTENNE AUTODIALYSE AURAD LANGON;330000266;NCINF;;5;1.67;;
DIALYSE_P;2020;330007683;ANTENNE AUTODIALYSE AURAD LIBOURNE;330000266;M1110;;5;0.3;0;1
DIALYSE_P;2020;330007683;ANTENNE AUTODIALYSE AURAD LIBOURNE;330000266;NCINF;;5;3.86;;
DIALYSE_P;2020;330007725;ANTENNE AUTODIALYSE AURAD GRADIGNAN;330000266;M1110;4;5;0.7;0;1
DIALYSE_P;2020;330007725;ANTENNE AUTODIALYSE AURAD GRADIGNAN;330000266;NCINF;;14;5.96;;
DIALYSE_P;2020;330008012;ANTENNE AUTODIALYSE PBNA - BLAYE;330000274;M1110;;0;0.3;0;1
DIALYSE_P;2020;330008012;ANTENNE AUTODIALYSE PBNA - BLAYE;330000274;NCINF;;5;1;;
DIALYSE_P;2020;330017989;CENTRE HEMODIALYSE BX RIVE DROITE;330000134;M1110;;7;1.4;0;1
DIALYSE_P;2020;330017989;CENTRE HEMODIALYSE BX RIVE DROITE;330000134;N2500;6;5;8.93;;
DIALYSE_P;2020;330017989;CENTRE HEMODIALYSE BX RIVE DROITE;330000134;NAUT;1;4;2.26;;
DIALYSE_P;2020;330017989;CENTRE HEMODIALYSE BX RIVE DROITE;330000134;NCINF;19;2;21.89;;
DIALYSE_P;2020;330024639;ANTENNE AUTODIALYSE AURAD - DAGUEY;330000266;M1110;;;0.16;;
DIALYSE_P;2020;330024639;ANTENNE AUTODIALYSE AURAD - DAGUEY;330000266;NCINF;;7;2.07;;
DIALYSE_P;2020;330051608;ANTENNE AUTODIALYSE PBNA - CASTELNAU;330000274;M1110;;0;0.3;0;1
DIALYSE_P;2020;330051608;ANTENNE AUTODIALYSE PBNA - CASTELNAU;330000274;NCINF;;3;1;;
DIALYSE_P;2020;330054453;ANTENNE AUTODIALYSE CTMR;330000258;M1110;;;;0;1
DIALYSE_P;2020;330054453;ANTENNE AUTODIALYSE CTMR;330000258;NCINF;2;2;3.54;;
DIALYSE_P;2020;330054461;ANTENNE AUTODIALYSE PBNA-LESPARRE;330000274;M1110;;0;0.3;0;1
DIALYSE_P;2020;330054461;ANTENNE AUTODIALYSE PBNA-LESPARRE;330000274;NCINF;;1;1;;
DIALYSE_P;2020;330056227;ANTENNE AUTODIALYSE CADDD;330007386;M1110;1;0;1;0;1
DIALYSE_P;2020;330056227;ANTENNE AUTODIALYSE CADDD;330007386;NCINF;1;0;1;;
DIALYSE_P;2020;330056516;ANTENNE/UNITE DE DIALYSE CTMR;330000258;M1110;;;;0;1
DIALYSE_P;2020;330056516;ANTENNE/UNITE DE DIALYSE CTMR;330000258;NCINF;5;1;5.44;;
DIALYSE_P;2020;330056680;ANTENNE AUTODIALYSE PBNA - LORMONT;330000274;M1110;;0;0.3;0;1
DIALYSE_P;2020;330056680;ANTENNE AUTODIALYSE PBNA - LORMONT;330000274;NCINF;;4;1;;
DIALYSE_P;2020;330058058;ANTENNE AUTODIALYSE AURAD LE HAILLAN;330000266;M1110;;;0.18;0;1
DIALYSE_P;2020;330058058;ANTENNE AUTODIALYSE AURAD LE HAILLAN;330000266;NCINF;;9;1.35;;
DIALYSE_P;2020;330058694;ANTENNE AUTODIALYSE PBNA - LANGOIRAN;330000274;M1110;;0;0.3;0;1
DIALYSE_P;2020;330058694;ANTENNE AUTODIALYSE PBNA - LANGOIRAN;330000274;NCINF;;2;1;;
DIALYSE_P;2020;330780446;C.T.M.R. SAINT-AUGUSTIN;330000258;M1110;5;;5;0;1
DIALYSE_P;2020;330780446;C.T.M.R. SAINT-AUGUSTIN;330000258;N2500;14;4;15.51;;
DIALYSE_P;2020;330780446;C.T.M.R. SAINT-AUGUSTIN;330000258;NCINF;33;4;32.9;;
DIALYSE_P;2020;330780453;CENTRE HEMODYALISE SAINT MARTIN;330000308;M1110;5;;5;0;1
DIALYSE_P;2020;330780453;CENTRE HEMODYALISE SAINT MARTIN;330000308;N2500;10;3;11.86;;
DIALYSE_P;2020;330780453;CENTRE HEMODYALISE SAINT MARTIN;330000308;N4100;1;;1;;
DIALYSE_P;2020;330780453;CENTRE HEMODYALISE SAINT MARTIN;330000308;NAUT;1;;1;;
DIALYSE_P;2020;330780453;CENTRE HEMODYALISE SAINT MARTIN;330000308;NCINF;22;8;28.05;;
DIALYSE_P;2020;330780461;ANTENNE AUTODIALYSE AURAD GRADIGNAN;330000266;M1110;;;0.76;0;1
DIALYSE_P;2020;330780495;CLINIQUE MUTUALISTE DU MEDOC;330796392;M1110;;4;0.95;0;0
DIALYSE_P;2020;330780495;CLINIQUE MUTUALISTE DU MEDOC;330796392;N2500;1;;1.01;;
DIALYSE_P;2020;330780495;CLINIQUE MUTUALISTE DU MEDOC;330796392;NAUT;1;;1;;
DIALYSE_P;2020;330780495;CLINIQUE MUTUALISTE DU MEDOC;330796392;NCINF;2;4;3.26;;
DIALYSE_P;2020;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;M1110;2;4;3.9;0;1
DIALYSE_P;2020;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;N2500;21;7;22;;
DIALYSE_P;2020;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;N4100;;2;1;;
DIALYSE_P;2020;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;NAUT;5;4;5.85;;
DIALYSE_P;2020;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;NCINF;36;17;45.5;;
DIALYSE_P;2020;330783374;CENTRE D'HEMODIALYSE PBNA;330000274;M1110;;7;2.7;0;1
DIALYSE_P;2020;330783374;CENTRE D'HEMODIALYSE PBNA;330000274;N2500;16;;16;;
DIALYSE_P;2020;330783374;CENTRE D'HEMODIALYSE PBNA;330000274;N4100;5;;5;;
DIALYSE_P;2020;330783374;CENTRE D'HEMODIALYSE PBNA;330000274;NAUT;1;;1;;
DIALYSE_P;2020;330783374;CENTRE D'HEMODIALYSE PBNA;330000274;NCINF;27;6;31.54;;
DIALYSE_P;2020;330795295;ANTENNE AUTODIALYSE CADDD;330007386;M1110;1;0;1;0;1
DIALYSE_P;2020;330795295;ANTENNE AUTODIALYSE CADDD;330007386;NCINF;2;0;2;;
DIALYSE_P;2020;330795303;ANTENNE AUTODIALYSE CADDD;330007386;M1110;1;0;1;0;1
DIALYSE_P;2020;330795303;ANTENNE AUTODIALYSE CADDD;330007386;NCINF;0;2;1;;
DIALYSE_P;2020;330802364;ANTENNE AUTODIALYSE CADDD;330007386;M1110;1;0;1;0;1
DIALYSE_P;2020;330802364;ANTENNE AUTODIALYSE CADDD;330007386;NCINF;1;2;2;;
DIALYSE_P;2020;340009539;NEPHROLOGIE DIALYSE CENTRE ST GUILHEM;340009489;M1110;2;2;3;0;1
DIALYSE_P;2020;340009539;NEPHROLOGIE DIALYSE CENTRE ST GUILHEM;340009489;NCINF;34;4;37;;
DIALYSE_P;2020;340013119;AIDER SANTE UAD GRABELS SITE CORDIER 1;340000264;M1110;;7;1.22;0;1
DIALYSE_P;2020;340013119;AIDER SANTE UAD GRABELS SITE CORDIER 1;340000264;N4100;6;25;16.98;;
DIALYSE_P;2020;340013119;AIDER SANTE UAD GRABELS SITE CORDIER 1;340000264;NAUT;3;72;45.08;;
DIALYSE_P;2020;340013119;AIDER SANTE UAD GRABELS SITE CORDIER 1;340000264;NCINF;;40;11.83;;
DIALYSE_P;2020;340013168;AIDER SANTE UDM CL JACQUES MIROUZE;340000264;M1110;;11;4.8;;1
DIALYSE_P;2020;340013168;AIDER SANTE UDM CL JACQUES MIROUZE;340000264;N4100;;10;3.26;;
DIALYSE_P;2020;340013168;AIDER SANTE UDM CL JACQUES MIROUZE;340000264;NAUT;2;42;19.33;;
DIALYSE_P;2020;340013168;AIDER SANTE UDM CL JACQUES MIROUZE;340000264;NCINF;10;76;59.54;;
DIALYSE_P;2020;340013218;AIDER SANTE UAD UDM POLYCL ST LOUIS;340000264;M1110;;1;0.79;;1
DIALYSE_P;2020;340013218;AIDER SANTE UAD UDM POLYCL ST LOUIS;340000264;N4100;;5;0.4;;
DIALYSE_P;2020;340013218;AIDER SANTE UAD UDM POLYCL ST LOUIS;340000264;NAUT;;25;1.12;;
DIALYSE_P;2020;340013218;AIDER SANTE UAD UDM POLYCL ST LOUIS;340000264;NCINF;1;8;6.1;;
DIALYSE_P;2020;340013259;AIDER SANTE UAD BEDARIEUX;340000264;M1110;;3;0.1;0;1
DIALYSE_P;2020;340013259;AIDER SANTE UAD BEDARIEUX;340000264;N4100;;8;0.2;;
DIALYSE_P;2020;340013259;AIDER SANTE UAD BEDARIEUX;340000264;NAUT;;22;0.21;;
DIALYSE_P;2020;340013259;AIDER SANTE UAD BEDARIEUX;340000264;NCINF;;6;0.57;;
DIALYSE_P;2020;340013309;AIDER SANTE UAD UDM CH CLERMONT HLT;340000264;M1110;;6;0.82;;1
DIALYSE_P;2020;340013309;AIDER SANTE UAD UDM CH CLERMONT HLT;340000264;N4100;;8;0.48;;
DIALYSE_P;2020;340013309;AIDER SANTE UAD UDM CH CLERMONT HLT;340000264;NAUT;;24;1.85;;
DIALYSE_P;2020;340013309;AIDER SANTE UAD UDM CH CLERMONT HLT;340000264;NCINF;;18;8.28;;
DIALYSE_P;2020;340013358;AIDER SANTE UAD BOUZIGUES;340000264;M1110;;3;0.27;;1
DIALYSE_P;2020;340013358;AIDER SANTE UAD BOUZIGUES;340000264;N4100;;6;0.3;;
DIALYSE_P;2020;340013358;AIDER SANTE UAD BOUZIGUES;340000264;NAUT;;22;0.38;;
DIALYSE_P;2020;340013358;AIDER SANTE UAD BOUZIGUES;340000264;NCINF;;11;2.65;;
DIALYSE_P;2020;340013499;AIDER SANTE UAD VILLENEUVE LES BEZIERS;340000264;M1110;;4;0.63;;1
DIALYSE_P;2020;340013499;AIDER SANTE UAD VILLENEUVE LES BEZIERS;340000264;N4100;;4;0.54;;
DIALYSE_P;2020;340013499;AIDER SANTE UAD VILLENEUVE LES BEZIERS;340000264;NAUT;;8;1.1;;
DIALYSE_P;2020;340013499;AIDER SANTE UAD VILLENEUVE LES BEZIERS;340000264;NCINF;;8;4.55;;
DIALYSE_P;2020;340015999;NEPHROCARE BEZIERS;940023831;M1110;4;;4;0;1
DIALYSE_P;2020;340015999;NEPHROCARE BEZIERS;940023831;N2500;9;2;11.6;;
DIALYSE_P;2020;340015999;NEPHROCARE BEZIERS;940023831;N4100;0;1;0.69;;
DIALYSE_P;2020;340015999;NEPHROCARE BEZIERS;940023831;NAUT;13;3;12.18;;
DIALYSE_P;2020;340015999;NEPHROCARE BEZIERS;940023831;NCINF;44;13;49.03;;
DIALYSE_P;2020;340016005;AUTODIALYSE DE LUNEL NEPHROCARE LUNEL;940023856;M1110;;6;0.2;0;1
DIALYSE_P;2020;340016005;AUTODIALYSE DE LUNEL NEPHROCARE LUNEL;940023856;N4100;0;1;0.6;;
DIALYSE_P;2020;340016005;AUTODIALYSE DE LUNEL NEPHROCARE LUNEL;940023856;NAUT;0;1;0.6;;
DIALYSE_P;2020;340016005;AUTODIALYSE DE LUNEL NEPHROCARE LUNEL;940023856;NCINF;2;1;3.18;;
DIALYSE_P;2020;340017292;UADSA ST GUILHEM PAYS D'AGDE;340009489;NCINF;;6;3;;
DIALYSE_P;2020;340019603;GCS HELP;340019587;M1110;;5;2.05;0;1
DIALYSE_P;2020;340019603;GCS HELP;340019587;N4100;;10;0.57;;
DIALYSE_P;2020;340019603;GCS HELP;340019587;NAUT;;53;4.6;;
DIALYSE_P;2020;340019603;GCS HELP;340019587;NCINF;4;23;14.11;;
DIALYSE_P;2020;340020221;AIDER SANTE DIALYSE A DOMICILE GRABELS;340000264;M1110;;37;3.26;0;1
DIALYSE_P;2020;340020221;AIDER SANTE DIALYSE A DOMICILE GRABELS;340000264;N4100;;13;0.98;;
DIALYSE_P;2020;340020221;AIDER SANTE DIALYSE A DOMICILE GRABELS;340000264;NAUT;;48;3.39;;
DIALYSE_P;2020;340020221;AIDER SANTE DIALYSE A DOMICILE GRABELS;340000264;NCINF;;5;3.48;;
DIALYSE_P;2020;340023142;NEPHROCARE MILLLENAIRE UDM;940023856;M1110;0;6;3;0;1
DIALYSE_P;2020;340023142;NEPHROCARE MILLLENAIRE UDM;940023856;N4100;0;2;0.82;;
DIALYSE_P;2020;340023142;NEPHROCARE MILLLENAIRE UDM;940023856;NAUT;3;;2.17;;
DIALYSE_P;2020;340023142;NEPHROCARE MILLLENAIRE UDM;940023856;NCINF;11;2;11.33;;
DIALYSE_P;2020;340024553;AIDER SANTE UAD ST JEAN;340000264;M1110;;2;0.22;;
DIALYSE_P;2020;340024553;AIDER SANTE UAD ST JEAN;340000264;N4100;;4;0.08;;
DIALYSE_P;2020;340024553;AIDER SANTE UAD ST JEAN;340000264;NAUT;;9;0.55;;
DIALYSE_P;2020;340024553;AIDER SANTE UAD ST JEAN;340000264;NCINF;;6;0.26;;
DIALYSE_P;2020;340780840;NEPHROCARE CASTELNAU LE PARC;940023823;M1110;;6;4.5;0;1
DIALYSE_P;2020;340780840;NEPHROCARE CASTELNAU LE PARC;940023823;N2500;12;4;16.77;;
DIALYSE_P;2020;340780840;NEPHROCARE CASTELNAU LE PARC;940023823;N4100;;1;0.5;;
DIALYSE_P;2020;340780840;NEPHROCARE CASTELNAU LE PARC;940023823;NAUT;13;8;18.76;;
DIALYSE_P;2020;340780840;NEPHROCARE CASTELNAU LE PARC;940023823;NCINF;38;9;42.18;;
DIALYSE_P;2020;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;M1110;;5;0.99;1;1
DIALYSE_P;2020;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;N2500;3;;2.8;;
DIALYSE_P;2020;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;NCINF;5;1;5.5;;
DIALYSE_P;2020;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;M1110;0;6;1.06;0;1
DIALYSE_P;2020;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;N2500;0;4;3.2;;
DIALYSE_P;2020;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;NAUT;0;2;0.48;;
DIALYSE_P;2020;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;NCINF;1;12;9.33;;
DIALYSE_P;2020;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;M1110;3;1;1.25;1;1
DIALYSE_P;2020;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;N2500;2;8;7.83;;
DIALYSE_P;2020;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;NAUT;2;1;1.54;;
DIALYSE_P;2020;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;NCINF;7;10;13.86;;
DIALYSE_P;2020;350002804;CENTRE DE DIALYSE AMBULATOIRE AUB;350000626;M1110;2;;1.2;0;0
DIALYSE_P;2020;350002804;CENTRE DE DIALYSE AMBULATOIRE AUB;350000626;N4100;;28;25.4;;
DIALYSE_P;2020;350002804;CENTRE DE DIALYSE AMBULATOIRE AUB;350000626;NAUT;;;4.18;;
DIALYSE_P;2020;350030763;UNITE AUTODIALYSE SAINT MALO - AUB;350000626;M1110;;;0.4;0;0
DIALYSE_P;2020;350030763;UNITE AUTODIALYSE SAINT MALO - AUB;350000626;N4100;;;0.27;;
DIALYSE_P;2020;350030763;UNITE AUTODIALYSE SAINT MALO - AUB;350000626;NAUT;;;1.31;;
DIALYSE_P;2020;350030763;UNITE AUTODIALYSE SAINT MALO - AUB;350000626;NCINF;;;6.5;;
DIALYSE_P;2020;350032934;UNITE DIALYSE PONTCHAILLOU RENNES AUB;350000626;M1110;5;6;4.48;0;0
DIALYSE_P;2020;350032934;UNITE DIALYSE PONTCHAILLOU RENNES AUB;350000626;N4100;14;;1.69;;
DIALYSE_P;2020;350032934;UNITE DIALYSE PONTCHAILLOU RENNES AUB;350000626;NAUT;42;20;13.75;;
DIALYSE_P;2020;350032934;UNITE DIALYSE PONTCHAILLOU RENNES AUB;350000626;NCINF;22;70;38.27;;
DIALYSE_P;2020;350040044;UNITE DIALYSE BROUSSAIS SAINT MALO AUB;350000626;M1110;7;4;3.83;0;
DIALYSE_P;2020;350040044;UNITE DIALYSE BROUSSAIS SAINT MALO AUB;350000626;N4100;;;1.22;;
DIALYSE_P;2020;350040044;UNITE DIALYSE BROUSSAIS SAINT MALO AUB;350000626;NAUT;5;4;7.42;;
DIALYSE_P;2020;350040044;UNITE DIALYSE BROUSSAIS SAINT MALO AUB;350000626;NCINF;17;44;29.26;;
DIALYSE_P;2020;350041059;UNITE AUTODIALYSE DINARD - AUB;350000626;M1110;;;0.03;0;0
DIALYSE_P;2020;350041059;UNITE AUTODIALYSE DINARD - AUB;350000626;N4100;;;0.03;;
DIALYSE_P;2020;350041059;UNITE AUTODIALYSE DINARD - AUB;350000626;NAUT;;;0.36;;
DIALYSE_P;2020;350041059;UNITE AUTODIALYSE DINARD - AUB;350000626;NCINF;;;0.82;;
DIALYSE_P;2020;350042131;UNITE DIALYSE REDON - AUB;350000626;M1110;;;0.9;0;0
DIALYSE_P;2020;350042131;UNITE DIALYSE REDON - AUB;350000626;N4100;;;0.23;;
DIALYSE_P;2020;350042131;UNITE DIALYSE REDON - AUB;350000626;NAUT;;;2.16;;
DIALYSE_P;2020;350042131;UNITE DIALYSE REDON - AUB;350000626;NCINF;;;6.18;;
DIALYSE_P;2020;350042602;UNITE DIALYSE FOUGERES AUB;350000626;M1110;;;1.14;0;0
DIALYSE_P;2020;350042602;UNITE DIALYSE FOUGERES AUB;350000626;N4100;;;0.36;;
DIALYSE_P;2020;350042602;UNITE DIALYSE FOUGERES AUB;350000626;NAUT;;;2.99;;
DIALYSE_P;2020;350042602;UNITE DIALYSE FOUGERES AUB;350000626;NCINF;;;7.92;;
DIALYSE_P;2020;350046751;UNITE DIALYSE MONTGERMONT AUB;350000626;M1110;;;1.9;0;0
DIALYSE_P;2020;350046751;UNITE DIALYSE MONTGERMONT AUB;350000626;N4100;;;1.01;;
DIALYSE_P;2020;350046751;UNITE DIALYSE MONTGERMONT AUB;350000626;NAUT;;;10.28;;
DIALYSE_P;2020;350046751;UNITE DIALYSE MONTGERMONT AUB;350000626;NCINF;;;28.91;;
DIALYSE_P;2020;360000962;CENTRE NÉPHRO. CHÂTEAUROUX-CH ISSOUDUN;920033412;N2500;2;;2;;
DIALYSE_P;2020;360000962;CENTRE NÉPHRO. CHÂTEAUROUX-CH ISSOUDUN;920033412;NCINF;3;;3;;
