BOR;AN;FI;RS;FI_EJ;TELEMED_A1;TELEMED_A20;TELEMED_A21;TELEMED_A22;TELEMED_B1;TELEMED_B20;TELEMED_B21;TELEMED_B22;TELEMED_A2;TELEMED_A23;TELEMED_B2;TELEMED_B23;TELEMED_A3;TELEMED_A24;TELEMED_A25;TELEMED_B3;TELEMED_B24;TELEMED_B25;TELEMED_A4;TELEMED_B4;TELEMED_A17;TELEMED_A18;TELEMED_A19;TELEMED_A6;TELEMED_A26;TELEMED_A27;TELEMED_A28;TELEMED_A29;TELEMED_A30;TELEMED_A31;TELEMED_A32;TELEMED_A33;TELEMED_A34;TELEMED_A35;TELEMED_A36;TELEMED_A37;TELEMED_A38
TELEMED;2020;150002608;CLINIQUE DU SOUFFLE LES CLARINES;660006370;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2020;150780120;CLINIQUE DU HAUT CANTAL;150000065;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2020;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;1;1;1;0;1;1;1;0;0;0;0;1;1;1;0;1;1;1;0;0;1;1;31;0;0;0;0;0;1;1;1;1;0;1;1;0;1
TELEMED;2020;160000311;CENTRE HOSPITALIER CONFOLENS;160000485;0;;;;0;;;;0;;0;;0;;;0;;;0;0;0;1;20;1;0;0;0;0;0;0;1;1;0;0;0;0;0
TELEMED;2020;160000337;CENTRE HOSPITALIER DE RUFFEC;160000493;0;;;;0;;;;0;;1;1;0;;;0;;;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2020;160000345;CH CAMILLE CLAUDEL - LA COURONNE;160000501;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2020;160006110;AURA POITOU-CH - LA COURONNE;860000348;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;1;0;0;1;0;0;0;1;0;0
TELEMED;2020;160012159;AURA POITOU-CH - CHATEAUBERNARD;860000348;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;1;0;0;1;0;0;0;1;0;0
TELEMED;2020;160013207;CENTRE CLINICAL SA;160001632;1;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;7;0;0;0;0;0;0;1;0;0;0;0;1;0;0
TELEMED;2020;160015368;CHI DU PAYS DE COGNAC;160014411;0;;;;0;;;;0;;1;0;0;;;0;;;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2020;170000038;CENTRE HOSPITALIER JONZAC;170780050;1;1;1;1;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;13;0;0;1;0;0;0;1;0;1;0;1;1;0;0
TELEMED;2020;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;1;1;1;1;0;0;0;0;1;0;0;0;1;1;0;0;;0;0;0;0;1;5;1;0;1;1;1;1;1;0;1;0;0;0;0;0
TELEMED;2020;170000095;CENTRE HOSPITALIER ST-JEAN D'ANGELY;170780167;1;0;0;1;1;0;0;1;0;0;0;0;1;0;1;1;0;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2020;170000103;CTRE HOSP. DE SAINTONGE - SAINTES;170780175;0;1;;;0;1;;;1;0;1;0;1;1;1;1;1;1;1;1;0;1;2;1;0;0;1;1;0;0;0;0;0;0;1;0;0
TELEMED;2020;170000129;CENTRE HOSPITALIER ROYAN;170780191;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2020;170000152;CENTRE HOSPITALIER ROCHEFORT;170780225;0;;;;0;;;;1;1;1;1;0;;;0;;;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2020;170022818;GCS URGENCES PAYS ROYANNAIS -STGEORGES;170022057;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2020;170780043;CENTRE RICHELIEU - SSR SPECIALISES;750721334;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;1;0;0;1;1;0;0;0;1;0;0
TELEMED;2020;170780621;POLYCLINIQUE SAINT GEORGES;170000285;0;;;;0;;;;0;0;1;1;0;;;0;;;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2020;180000010;CH BOURGES - JACQUES COEUR;180000028;1;1;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;1;11;1;0;1;0;0;0;1;0;0;0;0;1;0;1
TELEMED;2020;180000176;CH GEORGE SAND BEAUREGARD BOURGES;180001158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;1;1;0;0;0;0;0;0;0;0;0
TELEMED;2020;180000200;CH DE VIERZON;180000051;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;1;0;1;0;0;0;0;0;0;0
TELEMED;2020;180000283;CH SAINT AMAND-MONTROND;180000069;1;0;1;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;2;0;0;1;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2020;180003287;CH DE BOURGES SITE TAILLEGRAIN;180000028;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;1;0;0;0;1;0;0;0;0;0;0;0;0;1
TELEMED;2020;180004145;HOPITAL PRIVE GUILLAUME DE VARYE;180000887;0;;;;0;;;;0;;0;;0;;;0;;;0;0;0;0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2020;180005829;A.R.A.U.C.O. BOURGES;370001067;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0
TELEMED;2020;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;1;0;0;0;1;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;1;0;0;1;0;0;0;0;0;0;0
TELEMED;2020;190000026;CENTRE HOSPITALIER COEUR DE CORREZE;190000059;1;1;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2020;190000117;ASSO DE GESTION DU CH PAYS EYGURANDE;190000117;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9;0;0;0;0;0;0;1;0;0;0;0;1;0;0
TELEMED;2020;190005140;USLD UZERCHE;190002485;0;;;;1;0;0;0;0;0;0;0;0;;;0;;;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2020;190012476;CH JEAN-MARIE DAUZIER - SSR - CORNIL;190002519;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2020;210986360;DIALYSE DIJON GAFFAREL;210012290;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0
TELEMED;2020;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;1;1;1;1;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;1;1;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0
TELEMED;2020;210987574;CH ARNAY LE DUC;210012175;0;0;0;0;0;0;0;;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2020;210987616;CH SEURRE;210012175;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2020;210987640;CENTRE HOSPITALIER D'AUXONNE;210780672;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;1;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2020;210987657;HOSPICES CIVILS DE BEAUNE;210012175;1;1;1;1;1;0;0;0;1;0;1;1;1;1;0;0;0;0;0;0;1;1;5;0;0;0;0;1;0;1;0;0;0;0;0;0;0
TELEMED;2020;210987665;CH HCO SITE DE CHATILLON SUR SEINE;210012142;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;1;0;1;0;0;0;0;0;0;0
TELEMED;2020;210987673;CH HCO SITE DE MONTBARD;210012142;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;1;0;1;0;0;0;0;0;0;0
TELEMED;2020;210987681;CH HCO SITE DE SAULIEU;210012142;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2020;210987699;CENTRE HOSPITALIER ROBERT MORLEVAT;210780706;0;;;;1;1;0;0;0;;1;1;0;;;0;0;0;0;1;0;0;;0;0;0;1;1;0;1;0;0;0;0;0;0;0
TELEMED;2020;210987731;CLCC GEORGES-FRANCOIS LECLERC;210780417;0;0;0;0;0;;;;1;0;0;;0;0;0;0;;;0;0;1;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2020;220000012;CENTRE HOSPITALIER YVES LE FOLL;220000020;1;1;1;1;0;0;0;0;1;1;1;1;1;1;0;0;0;0;1;0;1;1;15;1;0;1;0;0;0;1;1;0;0;0;1;0;0
TELEMED;2020;220000095;CTRE HOSPITALIER DINAN;220000046;1;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;1;1;2;0;0;0;1;0;0;1;0;0;0;0;0;0;0
TELEMED;2020;220000327;CLINIQUE DU VAL JOSSELIN;220024384;1;0;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;1;1;3;1;0;0;0;0;0;1;1;0;0;0;1;0;0
TELEMED;2020;220000343;CENTRE HOSPITALIER GUINGAMP;220000079;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2020;220000368;CENTRE HOSPITALIER LANNION;220000103;1;1;0;0;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;;1;0;0;1;0;0;1;0;1;0;0;1;0;1
TELEMED;2020;220000541;CENTRE HOSPITALIER PAIMPOL;220000152;1;0;0;0;1;0;0;0;1;0;1;1;1;1;0;0;0;0;0;0;1;1;5;1;0;1;1;0;0;1;1;0;0;0;1;0;0
TELEMED;2020;220005599;POLYCLINIQUE DU PAYS DE RANCE;220017842;1;0;0;1;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;;0;0;1;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2020;230000820;CENTRE HOSPITALIER GUERET;230780041;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;1;1;0;0;0;0;0;0;0;0;0;0
TELEMED;2020;230000846;C H BERNARD DESPLAS BOURGANEUF;230780066;1;0;0;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;0;0;1;0;0;0;1;1;1;0;0;1;0;0
TELEMED;2020;230000853;CENTRE HOSPITALIER SAINT VAURY;230780074;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;1;0;0;0;1;0;1;0;0;0;0;1
TELEMED;2020;230000952;CTRE HOSPITALIER MOYEN SEJOUR EVAUX;230780512;1;0;1;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;1;0;1;0;1;0;1;1;1;1;1;1
TELEMED;2020;230780082;CENTRE MEDICAL NATIONAL SAINTE FEYRE;750005068;1;1;0;0;0;;;;0;0;0;0;0;;;0;;;0;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2020;230782617;CRRF ANDRE LALANDE;920028560;0;;;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2020;240000190;POLYCLINIQUE FRANCHEVILLE;240000596;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;1;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2020;240000372;C.H DE BERGERAC;240000059;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2020;240000463;CENTRE HOSPITALIER VAUCLAIRE;240000083;1;0;0;0;0;;;;1;0;1;0;0;;;0;;;1;0;0;0;;0;0;1;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2020;240000489;CENTRE HOSPITALIER DE PERIGUEUX;240000117;1;1;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;1;1;1;0;;1;0;0;1;1;1;1;1;0;0;0;1;0;0
TELEMED;2020;240000687;CENTRE HOSPITALIER SARLAT;240000448;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;0;1;11;1;0;1;1;1;0;1;0;1;0;0;0;0;0
TELEMED;2020;240006734;CENTRE D'HEMODIALYSE FRANCHEVILLE;240000596;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;;1;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2020;240008318;CENTRE DE SOINS LE VERGER DES BALANS;240002428;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;11;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2020;250000635;CH SAINTE CROIX BAUME LES DAMES;250000239;0;;;;1;0;0;0;0;;1;0;0;;;0;;;0;1;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2020;250000700;CHI HC SITE RIVES DU DOUBS PONTARLIER;250000452;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2020;250000718;CHS NOVILLARS;250000460;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2020;250000726;CH SAINT LOUIS ORNANS;250000478;0;;;;0;0;0;0;0;;1;0;0;;;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2020;250006954;CHRU JEAN MINJOZ;250000015;1;1;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;1;0;1;0;;1;0;1;0;0;0;1;1;0;0;0;0;0;1
TELEMED;2020;250015526;UNITE DE DIALYSE BESANCON;210012290;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0
TELEMED;2020;250015534;UNITE DE DIALYSE DE MONTBELIARD;210012290;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0
TELEMED;2020;260000013;CH DE VALENCE;260000021;1;1;1;1;0;0;0;0;1;1;1;1;1;1;0;0;0;0;1;0;1;1;;0;0;1;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2020;260000138;CH PORTES PROVENCE MONTELIMAR;260000047;1;1;1;1;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;;1;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2020;260000237;CH DE NYONS;260000088;0;;;;1;0;0;0;0;;0;;0;;;1;0;0;0;0;0;0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2020;260000278;CH DE BUIS LES BARONNIES;260000096;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2020;260000302;ETABLISSEMENT MEDICAL LA TEPPE;260000161;1;0;0;0;0;;;;1;0;0;;0;;;0;;;0;0;0;0;;0;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2020;260003215;AGDUC CENTRE DE DIALYSE VALENCE;380793802;1;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;1;0;0
TELEMED;2020;260021688;CENTRE DE DIALYSE VALENCE;380793802;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;;0;0;0;0;1;0;1;0;0;0;0;1;0;0
TELEMED;2020;270000359;CH EVREUX CH EURE-SEINE;270023724;1;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
TELEMED;2020;270000367;CH GISORS;270000086;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;1;0;1;1;0;0;1;0;0;0;1;1;0;0
TELEMED;2020;270000425;CH PONT-AUDEMER;270000102;1;0;1;0;0;;;;0;0;0;;0;0;0;0;;;0;0;0;1;3;1;0;1;1;0;1;1;0;0;0;1;1;0;1
TELEMED;2020;270000441;CH VERNEUIL-SUR-AVRE;270000110;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;1;1;0;0;1;0;1;3;0;0;1;0;0;0;1;0;0;0;0;1;0;0
TELEMED;2020;270000458;CH VERNON CH EURE-SEINE;270023724;1;1;0;0;0;0;0;0;1;1;1;1;0;;;0;;;0;0;;;;;;;;;;;;;;;;;
TELEMED;2020;270000474;HL SAINT-JACQUES LES ANDELYS;270000136;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;1;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2020;270000482;CH PIERRE HURABIELLE BOURG-ACHARD;270000144;0;;;;0;;;;0;;0;;0;;;0;;;0;0;0;0;;0;0;1;1;0;0;0;0;0;0;0;1;0;0
TELEMED;2020;270000573;NOUVEL HOPITAL DE NAVARRE;270000219;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2020;270025984;CLINIQUE LA MARE Ô DANS;270029275;0;;;;0;;;;0;;1;0;0;;;0;;;0;0;0;0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0
TELEMED;2020;280000084;CH DREUX;280000183;1;0;1;0;0;0;0;0;1;0;1;0;0;;;0;;;0;0;0;1;10;0;0;1;0;1;0;1;1;1;0;0;0;0;0
TELEMED;2020;280000100;CH DE LA LOUPE;280000225;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;1;0;0;0;0;0;0;1;0;0
TELEMED;2020;280000662;CH CHATEAUDUN;280500075;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;4;0;0;0;0;1;0;1;1;0;0;0;0;0;0
TELEMED;2020;280006594;A.I.R.B.P. IRC NOGENT-LE-ROTROU;280000852;1;1;0;0;1;1;0;0;0;0;1;0;1;1;0;1;1;0;0;0;0;0;;0;0;0;0;1;0;1;0;0;0;1;1;0;0
TELEMED;2020;280502741;A.I.R.B.P IRC CHARTRES;280000852;1;1;0;0;1;1;0;0;0;0;1;0;1;1;0;1;1;0;0;0;0;0;;0;0;0;0;1;0;1;0;0;0;1;1;0;0
TELEMED;2020;280502998;CH NOGENT LE ROTROU - NOUVEL HÔPITAL;280000589;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2020;280503848;A.I.R.B.P. IRC - DREUX;280000852;1;1;0;0;1;1;0;0;0;0;1;0;1;1;0;1;1;0;0;0;0;0;;0;0;0;0;1;0;1;0;0;0;1;1;0;0
TELEMED;2020;280504267;CH CHARTRES LOUIS PASTEUR-LE COUDRAY;280000134;1;1;0;0;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;1;1;;0;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2020;280504309;A.I.R.B.P. IRC CHATEAUDUN;280000852;1;1;0;0;1;1;0;0;0;0;1;0;1;1;0;1;1;0;0;0;0;0;;0;0;0;0;1;0;1;0;0;0;1;1;0;0
TELEMED;2020;280505777;HOPITAL PRIVE D'EURE ET LOIR;280001199;1;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;;1;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2020;290000025;CHIC QUIMPER;290020700;1;1;0;1;1;1;0;0;1;1;0;0;1;1;0;0;0;0;0;0;1;1;3;0;0;0;1;0;0;1;1;0;0;0;0;0;0
TELEMED;2020;290000033;C.H. DES PAYS DE MORLAIX;290021542;1;1;1;1;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;1;1;18;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2020;290000058;CHRU BREST SITE HOPITAL MORVAN;290000017;1;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;1;1;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2020;290000066;CHIC SITE DE CONCARNEAU;290020700;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;0;0;0;1;0;0;1;0;0;0;0;0;0;0
TELEMED;2020;290000173;CH FERDINAND GRALL LANDERNEAU;290000041;1;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;4;1;0;1;0;0;0;1;1;0;0;0;1;0;0
TELEMED;2020;290000181;CENTRE HOSPITALIER DOUARNENEZ;290000074;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;1;5;1;0;0;0;0;0;0;0;0;0;0;0;0;1
TELEMED;2020;290000256;CHRU BREST SITE HOPITAL DE CARHAIX;290000017;1;0;1;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;1;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2020;290000272;CENTRE HOSPITALIER CROZON;290000090;0;0;0;0;1;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;0;0;1;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2020;290000728;HOPITAL INSTRUCTION DES ARMEES;750821092;1;1;1;1;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0
TELEMED;2020;290000827;FONDATION ILDYS SITE DE TY-YANN;290000546;0;;;;0;;;;0;;0;;0;;;1;0;0;0;0;0;0;;0;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2020;290000975;FONDATION ILDYS SITE DE PERHARIDY;290000546;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;0;1;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2020;290004324;CHRU BREST SITE HOPITAL CAVALE BLANCHE;290000017;1;1;1;1;0;0;0;0;1;1;1;1;1;1;0;1;1;0;1;1;1;1;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2020;290004340;CHRU BREST SITE HOPITAL BOHARS;290000017;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2020;290008853;CTRE DE LONG SEJOUR - CH DOUARNENEZ;290000074;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2020;290036375;HAD DU PONANT SITE CLINIQUE GD LARGE;290000447;0;;;;0;;;;1;0;1;0;0;;;0;;;0;0;1;1;46;1;0;0;1;1;1;1;1;0;0;0;0;0;0
TELEMED;2020;290036466;POLE READAPT DE CORNOUAILLE CONCARNEAU;440042844;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2020;2A0000154;CLINIQUE DU SUD DE LA CORSE;2A0000204;0;;;;0;;;;1;1;0;;0;;;0;;;0;0;0;0;;0;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2020;2A0001988;HAD AJACCIO ET GRAND AJACCIO;2A0001848;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2020;2B0004212;UNITE D'AUTODIALYSE ILE ROUSSE;130006810;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;;0;0;0;1;1;0;0;0;1;0;1;1;0;0
TELEMED;2020;2B0004584;UNITE D'AUTODIALYSE DE CATERAGGIO;130016058;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;1;0;0;0;0;0;0;0;0;0
TELEMED;2020;300000031;CH LOUIS PASTEUR;300780053;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;0;1;1;0;0;0;0
TELEMED;2020;300000478;CH LES CHATAIGNIERS;300781010;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;1;0;0;0;0;0;0;0;0;0;0
TELEMED;2020;300007119;AIDER SANTE UAD UDM CH ALES 1;340000264;1;1;0;0;1;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;;0;0;0;0;1;0;1;0;0;0;0;0;0;0
TELEMED;2020;300008588;NEPHROCARE HEMODIALYSE CENTRE NIMES;940023849;1;1;0;0;0;;;;0;0;0;;1;1;0;0;;;0;0;0;0;;0;0;0;0;1;0;0;0;0;0;0;0;0;0
TELEMED;2020;300012309;ADENE HAD NIMES;340027937;0;;;;1;0;0;0;0;;1;0;0;;;0;;;0;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2020;300013745;ADENE HAD ALES;340027937;0;;;;1;0;0;0;0;;1;0;0;;;0;;;0;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2020;300017431;AIDER SANTE CENTRE GCS PAAC ALES 2;340000264;1;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;;0;0;0;0;1;0;1;0;0;0;0;0;0;0
TELEMED;2020;300780137;NOUVELLE CL BONNEFON;920028396;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;1;0;0
TELEMED;2020;300782117;CHU NIMES CAREMEAU;300780038;1;1;0;1;0;;;;0;0;0;;1;1;0;0;;;0;0;1;1;;1;0;0;0;0;0;1;1;1;0;0;0;0;1
TELEMED;2020;300787421;AIDER SANTE UAD UDM CHU NIMES;340000264;1;1;0;0;1;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;;0;0;0;0;1;0;1;0;0;0;0;0;0;0
