BOR;AN;FI;RS;FI_EJ;LIT_MED;JLI_MED;SEJHC_MED;SEJ0_MED;JOU_MED;LIT_CHI;JLI_CHI;SEJHC_CHI;SEJ0_CHI;JOU_CHI;LIT_OBS;JLI_OBS;SEJHC_OBS;SEJ0_OBS;JOU_OBS;LIT_MCO;JLI_MCO;SEJHC_MCO;SEJ0_MCO;JOU_MCO;PLA_MED;SEJHP_MED;PLAN_MED;SEJN_MED;SEA_MED;PLA_CHI;SEJHP_CHI;PLA_OBS;SEJHP_OBS;PLAN_OBS;SEJN_OBS;PLA_MCO;SEJHP_MCO;PLAN_MCO;SEJN_MCO;SEA_MCO;PCAR;PDER;PEND;PGAS;PNEU;PPED;PPNE;PRHU;POPH;DEND;DNEU;DPED;DOPH;ACTCLI_PM;ACTCLI_SAG;ACTTEC_PM;ACTTEC_DEN;ACTTEC_SAG;ACTTEC_PNM
MCO;2020;290001015;CENTRE HOSPITALIER ST RENAN;290000751;21;7686;306;4;4444;;;0;0;0;;;0;0;0;21;7686;306;4;4444;4;86;;;0;;0;;0;;;4;86;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;105;0;0;0;0;0
MCO;2020;290004142;CLINIQUE DU GRAND LARGE;290022508;13;4758;593;5;2995;35;12810;1488;92;3841;0;;0;0;0;48;17568;2081;97;6836;;2620;;;232;10;2660;;0;;;10;5280;;;232;;;;;;;;;;;;;;;;;;;
MCO;2020;290004324;CHRU BREST SITE HOPITAL CAVALE BLANCHE;290000017;490;155228;22459;1325;148942;203;68839;8767;771;45874;;;0;0;0;693;224067;31226;2096;194816;49;6755;;;12827;13;1586;;0;;;62;8341;;;12827;1;1;1;1;1;0;1;1;0;150;140;;;;;;;;
MCO;2020;290004365;CHU BREST SITE GUILERS;290000017;10;3660;190;4;3208;;;0;0;0;;;0;0;0;10;3660;190;4;3208;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2020;290005131;UNITE DIALYSE PLOURIN-LES-MORLAIX AUB;350000626;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;4556;;0;;0;;;;0;;;4556;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2020;290005172;UNITE AUTODIALYSE BREST HERMITAGE AUB;350000626;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;2477;;0;;0;;;;0;;;2477;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2020;290005230;UNITE DIALYSE DOUARNENEZ - AUB;350000626;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;3068;;0;;0;;;;0;;;3068;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2020;290018555;UNITE AUTODIALYSE MORLAIX - AUB;350000626;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;6812;;0;;0;;;;0;;;6812;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2020;290018563;UNITE DIALYSE QUIMPER KERRADENNEC AUB;350000626;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;10128;;0;;0;;;;0;;;10128;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2020;290019777;POLYCLINIQUE DE KERAUDREN;290022508;37;13542;1962;554;6606;82;30012;7182;671;20598;44;16104;2068;65;8173;163;59658;11212;1290;35377;14;2723;;;386;33;7427;;0;;;47;10150;;;386;;;;;;;;;;;;;;;;;;;
MCO;2020;290021070;UNITE AUTODIALYSE CONCARNEAU - AUB;350000626;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;1577;;0;;0;;;;0;;;1577;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2020;290023431;CTRE MEDICO-CHIR. BAIE MORLAIX;290001049;9;2196;299;2;1514;73;23790;1280;167;2393;;;0;0;0;82;25986;1579;169;3907;;0;;;958;10;4972;;0;;;10;4972;;;958;;;;;;;;;;;;;;;;;;;
MCO;2020;290023779;UNITE DIALYSE CARHAIX AUB;350000626;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;5583;;0;;0;;;;0;;;5583;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2020;290023787;UNITE AUTODIALYSE LANDIVISIAU - AUB;350000626;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;575;;0;;0;;;;0;;;575;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2020;290023795;UNITE AUTODIALYSE LE FOLGOET - AUB;350000626;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;2580;;0;;0;;;;0;;;2580;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2020;290025337;UNITE AUTODIALYSE PLONEOUR LANVERN AUB;350000626;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;504;;0;;0;;;;0;;;504;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2020;290028539;UNITE AUTODIALYSE LANDERNEAU - AUB;350000626;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;638;;0;;0;;;;0;;;638;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2020;290029669;UNITE DIALYSE QUIMPER AUB SANTE;350000626;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;4321;;0;;0;;;;0;;;4321;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2020;290030808;UNITE AUTODIALYSE CROZON - AUB;350000626;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;3071;;0;;0;;;;0;;;3071;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2020;290032028;UDM DE BREST - AUB;350000626;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;9833;;0;;0;;;;0;;;9833;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2020;290032655;UNITE DIALYSE QUIMPERLE MELLAC AUB;350000626;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;1910;;0;;0;;;;0;;;1910;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2020;2A0000022;CH ND LA MISERICORDE;2A0000014;158;57670;7655;387;47561;63;22995;2858;135;14042;29;10585;1996;504;5979;250;91250;12509;1026;67582;2;141;0;0;10865;11;1778;0;0;0;0;13;1919;0;0;10865;1;1;1;1;1;1;1;1;1;45;100;30;100;71873;1261;42387;345;613;10042
MCO;2020;2A0000139;CLINISUD;2A0000063;17;6222;1082;145;5751;54;19764;3153;389;9903;1;366;6;4;9;72;26352;4241;538;15663;12;3653;;;258;17;4494;;0;;;29;8147;;;258;;;;;;;;;;;;;;;;;;;
MCO;2020;2A0000154;CLINIQUE DU SUD DE LA CORSE;2A0000204;20;7300;2006;790;6641;12;4320;706;267;1703;8;2920;275;19;985;40;14540;2987;1076;9329;2;1143;;;5986;6;891;0;0;;;8;2034;;;5986;;;;;;;;;;;;;;;;;;;
MCO;2020;2A0000212;HOPITAL LOCAL DE BONIFACIO;2A0000170;8;2920;73;11;1415;;;0;0;0;;;0;0;0;8;2920;73;11;1415;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2020;2A0000287;CENTRE HOSPITALIER DE CASTELLUCCIO;2A0000386;28;9720;658;3;6900;;;0;0;0;;;0;0;0;28;9720;658;3;6900;1;62;;;13377;;0;;0;;;1;62;;;13377;0;0;0;0;0;0;0;0;0;;;;;3411;;131;;;603
MCO;2020;2A0002614;CENTRE HOSPITALIER DE SARTENE;2A0002606;5;1825;97;4;1145;;;0;0;0;;;0;0;0;5;1825;97;4;1145;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2020;2B0000012;CENTRE HOSPITALIER DE BASTIA;2B0000020;186;65874;11142;3113;50750;69;22257;3090;127;19532;22;7970;1694;444;5233;277;96101;15926;3684;75515;3;292;0;0;14642;6;1046;0;0;0;0;9;1338;0;0;14642;1;1;1;1;0;1;1;1;1;;;;;30600;15917;30473;589;3456;6097
MCO;2020;2B0000038;CH CORTE;2B0004246;20;7300;378;53;4380;;;0;0;0;;;0;0;0;20;7300;378;53;4380;;0;;;1658;;0;;0;;;;0;;;1658;;;;;;;;;;;;;;;;;;;
MCO;2020;2B0000079;CLINIQUE DR FILIPPI;2B0000046;;;0;0;0;10;3650;200;0;211;;;0;0;0;10;3650;200;0;211;;0;;;3;12;3952;;0;;;12;3952;;;3;;;;;;;;;;;;;;;;;;;
MCO;2020;2B0000145;POLYCLINIQUE LA RESIDENCE MAYMARD;2B0000053;16;5840;1600;0;8135;58;21170;1643;0;6929;16;5840;481;0;2105;90;32850;3724;0;17169;15;7;;;4883;20;7756;1;175;;;36;7938;;;4883;;;;;;;;;;;;;;;;;;;
MCO;2020;2B0000392;POLYCLINIQUE DE FURIANI;2B0000129;22;8052;968;57;3173;36;13176;930;9;3652;0;0;0;0;0;58;21228;1898;66;6825;0;0;;;7;11;2398;0;0;;;11;2398;;;7;;;;;;;;;;;;;;;;;;;
MCO;2020;2B0005359;CH CALVI;2B0005342;12;4380;2245;1093;3957;;;0;0;0;;;0;0;0;12;4380;2245;1093;3957;0;0;;;22;;0;;0;;;0;0;;;22;1;1;0;1;0;0;1;0;1;;;;;1080;766;3940;;508;
MCO;2020;2B0005664;CLINIQUE DE TOGA;2B0005656;15;5475;170;3;3339;;;0;0;0;;;0;0;0;15;5475;170;3;3339;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;;;;
MCO;2020;300000023;CH ALES CEVENNES;300780046;204;72690;9536;1188;60266;43;15695;2090;175;10980;30;10950;1787;208;6156;277;99335;13413;1571;77402;0;14;0;0;6890;13;1504;1;417;0;0;14;1935;0;0;6890;1;1;1;1;1;1;1;0;1;;;;;32843;2111;33716;;2180;7408
MCO;2020;300000031;CH LOUIS PASTEUR;300780053;154;49669;5488;678;34990;30;17760;1560;69;7741;29;10614;1199;100;4421;213;78043;8247;847;47152;15;762;;;3121;10;1789;1;186;;;26;2737;;;3121;1;0;0;1;1;1;1;1;1;;60;30;90;40321;3112;21906;0;1187;12134
MCO;2020;300000056;CH PONT ST ESPRIT;300780079;10;3650;299;3;6162;0;0;0;0;0;0;0;0;0;0;10;3650;299;3;6162;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
MCO;2020;300000064;CH UZES;300780087;10;3650;308;1;4315;;;0;0;0;;;0;0;0;10;3650;308;1;4315;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2020;300000072;CH LE VIGAN;300780095;21;7665;327;3;5131;;;0;0;0;;;0;0;0;21;7665;327;3;5131;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;;;;
MCO;2020;300000478;CH LES CHATAIGNIERS;300781010;11;4026;221;1;2360;;;0;0;0;;;0;0;0;11;4026;221;1;2360;1;7;;;2;;0;;0;;;1;7;;;2;1;0;0;0;0;0;1;0;0;;;;;141;;424;;;89
MCO;2020;300002508;CL DU GRAND AVIGNON;300000213;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;0;15;3967;;0;;;15;3967;;;0;;;;;;;;;;;;;;0;;0;0;;
MCO;2020;300007119;AIDER SANTE UAD UDM CH ALES 1;340000264;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;11469;;0;;0;;;;0;;;11469;0;0;0;0;0;0;0;0;0;;;;;1051;;58;;;
MCO;2020;300008588;NEPHROCARE HEMODIALYSE CENTRE NIMES;940023849;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;20647;;0;;0;;;;0;;;20647;0;;;;;;;;;;;;;;;;;;
MCO;2020;300008638;NEPHROCARE UDM BAGNOLS SUR CEZE;940023849;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;4650;;0;;0;;;;0;;;4650;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2020;300017209;KENVAL ICG;300000726;24;8784;811;6;6962;;;0;0;0;;;0;0;0;24;8784;811;6;6962;;10;;;8155;;0;;0;;;;10;;;8155;;;;;;;;;;;;;;;;;;;
MCO;2020;300017431;AIDER SANTE CENTRE GCS PAAC ALES 2;340000264;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;11903;;0;;0;;;;0;;;11903;0;0;0;0;0;0;0;0;0;;;;;932;;22;;;
MCO;2020;300017498;CL AMBULATOIRE DE LA CEZE;300000155;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;0;7;2050;;0;;;7;2050;;;0;;;;;;;;;;;;;;;;;;;
MCO;2020;300780137;NOUVELLE CL BONNEFON;920028396;51;7620;1936;358;9173;58;12836;2451;249;9270;;;8;8;0;109;20456;4395;615;18443;1;26;;;249;56;6626;0;0;;;57;6652;;;249;;;;;;;;;;;;;;;;;;;
MCO;2020;300780152;NOUVEL HOPITAL PRIVE LES FRANCISCAINES;300017985;46;16790;3369;28;13643;104;37960;3823;33;17415;;;0;0;0;150;54750;7192;61;31058;8;27;2;240;134;33;4513;;0;;;41;4540;2;240;134;;;;;;;;;;;;;;;;;;;
MCO;2020;300781465;POLYCL KENNEDY;300000726;6;2196;251;5;1591;42;15372;2270;391;5081;22;8052;1364;236;4486;70;25620;3885;632;11158;0;0;;;48;22;6050;0;0;;;22;6050;;;48;;;;;;;;;;;;;;;;;;;
MCO;2020;300782117;CHU NIMES CAREMEAU;300780038;622;222330;34870;9765;197259;212;77380;11062;2092;42811;60;19710;3603;104;16832;894;319420;49535;11961;256902;69;20960;;;56739;25;7001;15;3662;;;109;31623;;;56739;1;1;1;1;1;1;1;1;1;;;;;203475;6494;125416;888;2316;61379
MCO;2020;300782141;CENTRE MEDICAL GRAU-DU-ROI CHU NIMES;300780038;10;3650;338;3;4020;;;0;0;0;;;0;0;0;10;3650;338;3;4020;;0;;;0;;0;;0;;;;0;;;0;0;0;1;0;0;0;0;0;0;85;;;;780;;;;;
MCO;2020;300787421;AIDER SANTE UAD UDM CHU NIMES;340000264;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;19485;;0;;0;;;;0;;;19485;0;0;0;0;0;0;0;0;0;;;;;469;;177;;;
MCO;2020;300788502;POLYCL GRAND SUD;300017985;67;24455;2913;431;8246;64;23424;6276;1863;15456;30;10950;1631;181;5455;161;58829;10820;2475;29157;2;105;0;0;2932;30;12349;0;0;0;0;32;12454;0;0;2932;;;;;;;;;;;;;;;;;;;
MCO;2020;310000310;CH COMMINGES PYRENEES SITE PLANCARD;310780671;104;34235;5984;1039;41060;40;13200;1862;134;8955;14;4620;879;142;2637;158;52055;8725;1315;52652;10;237;;;1834;15;3211;0;0;;;25;3448;;;1834;1;1;1;1;1;1;1;0;1;;;;;14412;1267;17103;0;1671;3442
MCO;2020;310011838;NEPHROCARE OC UDM CORNEBARRIEU;310002712;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;3367;;0;;0;;;;0;;;3367;;;;;;;;;;;;;;;;;;;
MCO;2020;310013628;CH MURET;310786256;15;4605;433;2;4603;;;0;0;0;;;0;0;0;15;4605;433;2;4603;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;421;;;;;
MCO;2020;310016977;HOPITAUX MERE & ENFANTS SITE VIGUIER;310781406;218;64154;10546;2485;49804;40;11396;2748;211;8281;116;40482;8445;595;36665;374;116032;21739;3291;94750;28;4563;;;3468;22;3080;12;2166;;;62;9809;;;3468;0;0;0;0;0;1;0;0;0;;;90;;79868;12609;34331;653;9170;21419
MCO;2020;310019351;HOPITAL LARREY CHU TLSE;310781406;104;31235;5638;219;26752;31;8691;2595;566;6055;;;0;0;0;135;39926;8233;785;32807;34;3715;2;186;26947;11;1069;;0;;;45;4784;2;186;26947;0;1;1;0;0;0;1;0;0;;;;;47098;1;19978;0;3;11669
MCO;2020;310021571;CENTRE GERIATRIQUE DES MINIMES;310021563;14;5110;511;10;4372;0;0;0;0;0;0;0;0;0;0;14;5110;511;10;4372;0;0;0;0;6;0;0;0;0;;;0;0;0;0;6;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
MCO;2020;310022298;HOPITAL GARONNE CHU TOULOUSE;310781406;18;6282;520;0;6151;;;0;0;0;;;0;0;0;18;6282;520;0;6151;0;135;;;37;;0;;0;;;0;135;;;37;0;0;0;0;0;0;0;0;0;;;;;597;;168;93;;356
MCO;2020;310025333;ONCOPOLE CHU TOULOUSE;310781406;97;33533;3801;39;29182;14;5124;819;9;3720;;;0;0;0;111;38657;4620;48;32902;31;1844;;;11194;5;509;;0;;;36;2353;;;11194;0;0;0;0;0;0;0;0;0;;;;;236;0;66;0;0;1
MCO;2020;310026083;CL RIVE GAUCHE;310026075;15;5475;2024;53;6832;107;39055;2598;77;5965;51;18616;4680;146;17370;173;63146;9302;276;30167;7;3746;;;313;51;12185;7;1266;;;65;17197;;;313;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2020;310026927;CL CAPIO LA CROIX DU SUD;310026794;96;35136;6227;675;30740;119;43554;8503;668;27019;28;10248;1939;30;6843;243;88938;16669;1373;64602;9;781;;;5860;63;25066;1;178;;;73;26025;;;5860;;;;;;;;;;;;;;;;;;;
MCO;2020;310780150;CL MEDIPOLE GARONNE;310788799;12;4392;1010;4;2343;97;35502;5799;15;12624;0;;0;0;0;109;39894;6809;19;14967;1;125;;;570;44;11900;;0;;;45;12025;;;570;;;;;;;;;;;;;;;;;;;
MCO;2020;310780259;CL PASTEUR;310000096;221;75595;13144;634;60884;102;35895;7409;438;28275;;;0;0;0;323;111490;20553;1072;89159;11;13472;;;13353;15;5599;;0;;;26;19071;;;13353;;;;;;;;;;;;;;;;;;;
MCO;2020;310780283;CL DE L'UNION;310000112;84;30660;8493;270;42580;225;82125;9102;30;35137;41;14965;1120;30;4580;350;127750;18715;330;82297;16;727;;;5950;44;22405;2;0;;;62;23132;;;5950;;;;;;;;;;;;;;;;;;;
MCO;2020;310780366;CL MONIE;310000153;40;14640;1061;33;11494;;;0;0;0;;;0;0;0;40;14640;1061;33;11494;2;938;;;65;;0;;0;;;2;938;;;65;;;;;;;;;;;;;;1594;;;;;
MCO;2020;310780382;CL AMBROISE PARE;310000179;67;24455;2519;211;13863;66;24090;4301;145;13670;44;16060;2039;0;8921;177;64605;8859;356;36454;0;21;;;1078;15;7873;0;66;;;15;7960;;;1078;;;;;;;;;;;;;;;;;;;
MCO;2020;310781000;CL DES CEDRES;310788880;128;46848;11298;2192;46142;131;49410;8284;330;32812;4;;277;5;515;263;96258;19859;2527;79469;6;32;;;4356;23;16410;0;0;;;29;16442;;;4356;;;;;;;;;;;;;;4670;;;;;
MCO;2020;310781067;HOPITAL JOSEPH DUCUING;310788898;50;18250;2131;167;13240;29;10585;1292;44;7261;39;14235;2727;62;10471;118;43070;6150;273;30972;5;708;;;1166;9;2008;4;943;;;18;3659;;;1166;0;0;1;1;0;1;1;1;0;20;;30;;36293;6213;25023;;5245;3079
MCO;2020;310781505;CL D'OCCITANIE;310000492;67;24455;5309;1023;16831;94;34310;5372;15;22211;20;7300;570;9;2509;181;66065;11251;1047;41551;12;5434;;;4734;38;6409;0;0;;;50;11843;;;4734;;;;;;;;;;;;;;;;;;;
MCO;2020;310781695;POLYCL DE LA LEZE;920030269;20;7320;354;3;5845;;;0;0;0;;;0;0;0;20;7320;354;3;5845;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;;;;
MCO;2020;310782016;CL NEPHRO ST EXUPERY TLS LECRIVAIN;310000617;56;20440;1736;30;12672;;;0;0;0;;;0;0;0;56;20440;1736;30;12672;10;130;;;43422;;0;;0;;;10;130;;;43422;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2020;310782347;INSTITUT CLAUDIUS REGAUD;310789136;60;21960;3290;27;16712;34;12444;1791;36;8492;;;0;0;0;94;34404;5081;63;25204;6;1366;;;78351;10;2272;;0;;;16;3638;;;78351;0;1;0;0;0;0;0;0;0;;;;;65359;;33404;575;;21012
MCO;2020;310783048;HOPITAL PURPAN CHU TLSE;310781406;473;145415;29931;5719;129073;228;64395;9058;266;54327;;;0;0;0;701;209810;38989;5985;183400;93;9690;5;790;12608;28;6962;;0;;;121;16652;5;790;12608;1;0;0;0;1;0;0;1;1;;;;;150107;12;85161;108;17;30485
MCO;2020;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;545;159103;31240;5798;135744;187;52836;9033;553;43700;;;0;0;0;732;211939;40273;6351;179444;131;15675;;;11075;15;2544;;0;;;146;18219;;;11075;1;0;0;1;0;0;0;0;1;;;;;116668;6;65569;6792;27;49702
MCO;2020;310783063;HOPITAL LA GRAVE CHU TLSE;310781406;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;8;1980;;;0;;0;;0;;;8;1980;;;0;0;0;0;0;0;0;0;0;0;;;;;13031;33;51407;2088;203;6561
MCO;2020;310786389;CL DES PYRENEES;310001433;5;1825;217;0;896;;;0;0;0;;;0;0;0;5;1825;217;0;896;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;;;;
MCO;2020;310794417;NEPHROCARE OC CENTRE UAD UDM MURET;310002712;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;26906;;0;;0;;;;0;;;26906;;;;;;;;;;;;;;;;;;;
MCO;2020;320000086;CH AUCH EN GASCOGNE;320780117;188;68620;9831;1868;48567;38;13870;1852;239;9150;20;7300;1477;276;4598;246;89790;13160;2383;62315;6;823;0;0;8791;7;1549;0;0;0;0;13;2372;0;0;8791;1;0;1;1;1;1;1;1;0;54;25;30;0;26376;2988;24234;0;2399;4894
MCO;2020;320000102;CH DE CONDOM;320780133;20;7300;1180;344;6318;;;0;0;0;;;0;0;0;20;7300;1180;344;6318;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;1;1;;;;15;79;;6512;;;
MCO;2020;320000110;EPS LOMAGNE SITE DE FLEURANCE;320004310;28;10220;375;0;6532;;;0;0;0;;;0;0;0;28;10220;375;0;6532;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;;;;
MCO;2020;320000128;CH GIMONT;320780158;15;5475;250;1;3997;;;0;0;0;;;0;0;0;15;5475;250;1;3997;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2020;320000144;CHI LOMBEZ SAMATAN;320780174;28;10220;478;3;6791;;;0;0;0;;;0;0;0;28;10220;478;3;6791;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;;;;
MCO;2020;320000151;CH DE MAUVEZIN;320780182;5;1825;110;0;1992;0;0;0;0;0;0;0;0;0;0;5;1825;110;0;1992;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MCO;2020;320000177;CH NOGARO;320780208;10;3650;254;19;4011;;;0;0;0;;;0;0;0;10;3650;254;19;4011;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2020;320780067;POLYCL DE GASCOGNE;320000052;;;2;2;0;30;10240;1737;43;5579;;;0;0;0;30;10240;1739;45;5579;;0;;;72;32;4449;;0;;;32;4449;;;72;;;;;;;;;;;;;;;;;;;
MCO;2020;330000217;MAISON DE SANTE MARIE GALENE;330780347;8;2928;210;7;2895;;;0;0;0;;;0;0;0;8;2928;210;7;2895;3;264;;;0;;0;;0;;;3;264;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2020;330000332;HOPITAL SUBURBAIN DU BOUSCAT;330780545;70;23097;2775;15;19865;;;0;0;0;;;0;0;0;70;23097;2775;15;19865;8;930;;;770;;0;;0;;;8;930;;;770;1;1;1;1;0;0;1;1;1;20;;;;12959;;11332;;;799
MCO;2020;330000340;MSP BORDEAUX BAGATELLE;330780552;161;28698;4767;66;36695;65;16285;3392;256;13714;38;11987;5230;116;10779;264;56970;13389;438;61188;16;4355;2;0;3658;50;7441;0;428;;;66;12224;2;0;3658;1;1;1;1;0;1;1;0;1;;;15;31;132059;11375;;;2474;
MCO;2020;330000555;CENTRE HOSPITALIER D'ARCACHON;330781204;112;40880;8571;2050;37446;30;10950;1687;102;9076;22;8030;1621;248;4704;164;59860;11879;2400;51226;10;1243;;;2430;7;769;3;365;;;20;2377;;;2430;0;1;0;1;1;1;0;1;0;;60;15;;25631;3141;23296;;1146;2184
MCO;2020;330000571;CH DE LA HAUTE GIRONDE;330781220;64;23424;4829;1793;18230;18;6588;782;37;4162;15;5490;680;154;1579;97;35502;6291;1984;23971;3;56;;;388;7;2461;;128;;;10;2645;;;388;1;1;1;1;0;1;1;1;1;42;;28;;18874;1202;10117;278;160;228
MCO;2020;330000589;CH SUD GIRONDE - SITE LANGON;330027509;64;26153;6169;2019;22897;26;8964;1508;59;6900;18;6588;1133;91;3662;108;41705;8810;2169;33459;3;119;;;359;5;1095;0;278;;;8;1492;;;359;1;0;1;1;0;1;0;0;1;;;;;17829;2540;22232;0;4495;11489
MCO;2020;330000597;CH SUD GIRONDE - SITE LA REOLE;330027509;34;11956;873;24;10156;;;0;0;0;;;0;0;0;34;11956;873;24;10156;0;26;;;0;;0;;0;;;0;26;;;0;;;;;;;;;;;;;;3630;571;3179;;1210;183
MCO;2020;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;369;131634;20229;3186;106784;116;42456;6282;306;31391;34;12444;2496;356;8176;519;186534;29007;3848;146351;38;2639;1;26;40417;12;4371;0;0;;;50;7010;1;26;40417;1;1;1;1;1;1;1;1;1;240;300;105;60;68407;2381;74284;836;925;12770
MCO;2020;330000613;CENTRE HOSPITALIER STE FOY LA GRANDE;330781261;39;14274;1316;79;10662;0;0;0;0;0;0;0;0;0;0;39;14274;1316;79;10662;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;1;0;0;89;;38;;2763;250;12611;57;80;164
MCO;2020;330000662;INSTITUT BERGONIE;330781329;71;23279;3334;38;18471;41;14253;2474;60;9283;;;0;0;0;112;37532;5808;98;27754;4;2137;;;51087;10;4285;;0;;;14;6422;;;51087;0;0;0;1;0;0;1;0;0;;;;;46735;;59829;12;0;8248
MCO;2020;330017989;CENTRE HEMODIALYSE BX RIVE DROITE;330000134;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;15085;;0;;0;;;;0;;;15085;;;;;;;;;;;;;;;;;;;
MCO;2020;330058355;CH LIBOURNE- ANTENNE STE-FOY-LA-GRANDE;330781253;2;732;1379;964;436;0;0;0;0;0;0;0;0;0;0;2;732;1379;964;436;0;0;;;0;0;0;0;0;;;0;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2020;330060658;GCS CLINIQUE CHIRURGICALE LIBOURNAIS;330060641;;;0;0;0;35;12775;1077;2;2245;;;0;0;0;35;12775;1077;2;2245;;0;;;0;38;9169;;0;;;38;9169;;;0;;;;;;;;;;;;;;0;0;0;0;0;0
MCO;2020;330780040;NOUVELLE CLINIQUE BEL AIR;330000027;10;3650;2220;142;2831;68;24820;3147;52;6302;;;0;0;0;78;28470;5367;194;9133;;0;;;21;38;12038;;0;;;38;12038;;;21;;;;;;;;;;;;;;;;;;;
