BOR;AN;FI;RS;FI_EJ;DIM_A1;DIM_A2;DIM_A3;DIM_A4;DIM_A5;DIM_A6;DIM_A7;DIM_A8;DIM_A9;DIM_A10;DIM_A11;DIM_A12;DIM_A13;DIM_A14;DIM_A15;DIM_A16;DIM_A17;DIM_A18;DIM_A19;DIM_A20;DIM_A21;DIM_A22;DIM_A23;DIM_A24;DIM_A25
INFOMED;2023;290000322;CENTRE HOSPITALIER LESNEVEN;290000108;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;1;290000017;0.4;0.05
INFOMED;2023;290000363;CLINIQUE DE KERFRIDEN;920030269;;;;;;;;;;;1;;0;0;0;0;0;1;0;0;0;1;920030269;0.3;0.1
INFOMED;2023;290000371;CLINIQUE LES GLENAN;920030269;;;;;;;;1;;;;;0;0;0;0;0;1;0;0;0;1;920030269;0.3;0.1
INFOMED;2023;290000389;CENTRE HOSPITALIER LANMEUR;290000116;;;1;;;;;;1;;;;0;0;0;0;0;1;0;0;0;0;;0.6;0
INFOMED;2023;290000686;CENTRE DE SOINS DE SUITE DE KERAMPIR;440042844;;;;;;;;1;;;;;0;0;0;0;0;1;0;0;0;0;;0.2;0.2
INFOMED;2023;290000728;HOPITAL INSTRUCTION DES ARMEES;750821092;;1;;;;;1;;;1;;;0;0;0;0;0;1;0;0;0;0;;2;0.3
INFOMED;2023;290000744;CLINIQUE PEN AN DALAR;290001007;;;;;;;;;;;1;;0;0;0;0;0;1;0;1;0;0;;0.5;0.2
INFOMED;2023;290000785;ETABLISSEMENT DE SOINS HOTEL DIEU;220020739;;;1;;;1;;;1;;;1;0;0;0;0;1;1;1;0;1;0;;1.98;1
INFOMED;2023;290000827;FONDATION ILDYS SITE DE TY-YANN;290000546;;;;;;;;1;;;;;0;0;0;0;0;1;1;1;1;0;;1.07;0.45
INFOMED;2023;290000850;STE BRESTOISE REIN ARTIFICIEL;920033578;;1;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;0.05;0.05
INFOMED;2023;290000918;EPSM FINISTERE SUD SITE QUIMPER;290000298;;;;;;;;;;1;;;0;0;0;0;0;1;;0;0;0;;1.9;0.8
INFOMED;2023;290000934;GHBS - HOPITAL LA VILLENEUVE;560005746;;;1;;;;1;;;1;;;0;0;0;0;0;1;0;0;0;0;;4.41;
INFOMED;2023;290000975;FONDATION ILDYS SITE DE PERHARIDY;290000546;;1;;;;;;1;;;;;0;0;0;0;0;1;1;1;1;0;;1.17;0.49
INFOMED;2023;290000983;FONDATION ILDYS SITE ST LUC;290000546;;;;;;;;1;;;;;0;0;0;0;0;1;1;1;1;0;;0.16;0.07
INFOMED;2023;290001015;CENTRE HOSPITALIER ST RENAN;290000751;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;0;;;0.3;
INFOMED;2023;290002344;POLE RÉADAPT DE CORNOUAILLE SAINT YVI;440042844;;;;;;;;;1;;;;0;0;0;0;0;1;0;0;0;0;;0.1;0.2
INFOMED;2023;290003953;CRF DE TREBOUL;920030269;;;;;;;;1;;;;;0;0;0;0;0;1;0;0;0;1;920030269;1;0.1
INFOMED;2023;290004142;CLINIQUE DU GRAND LARGE;290022508;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;1;0;;1.5;
INFOMED;2023;290004324;CHRU BREST SITE HOPITAL CAVALE BLANCHE;290000017;;1;;;;;1;;;;;;0;0;0;0;0;1;0;1;0;0;;12.7;3.9
INFOMED;2023;290004340;CHRU BREST SITE HOPITAL BOHARS;290000017;;;1;;;;;;;1;;;0;0;0;0;0;1;0;1;0;0;;0.4;3.9
INFOMED;2023;290004365;CHU BREST SITE GUILERS;290000017;;;1;;;;1;;;;;;0;0;0;0;0;1;0;1;0;0;;0.4;3.9
INFOMED;2023;290007905;AJD SSR PÉDIATRIQUE POLYVALENT;750826307;;;;;;;;1;;;;;1;1;0;0;0;0;0;0;0;0;;;
INFOMED;2023;290019777;POLYCLINIQUE DE KERAUDREN;290022508;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;1;0;;4.29;
INFOMED;2023;290023431;SAS CLINIQUE DE LA BAIE;290001049;1;;;;;;;;;;;;0;0;0;0;0;1;1;;1;0;;1.8;0.01
INFOMED;2023;290036375;HAD DU PONANT SITE CLINIQUE GD LARGE;290000447;;;;;;1;;;;;;;0;0;0;0;0;0;;;1;0;;1;
INFOMED;2023;290036466;POLE READAPT DE CORNOUAILLE CONCARNEAU;440042844;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;1;350005021;0;0.2
INFOMED;2023;290036474;POLE RÉADAPT DE CORNOUAILLE QUIMPER;440042844;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;0;0.2
INFOMED;2023;290036540;CLIN MUTUALISTE BRETAGNE OCCIDENTALE;290029974;;1;;;;;;;;;;;0;0;0;0;1;1;1;1;1;0;;2.72;0.8
INFOMED;2023;290037548;MAISON SAINT JOSEPH;220020739;;;;;;;;;1;;;;0;0;0;0;0;1;1;0;0;0;;0.2;0.1
INFOMED;2023;2A0000030;CRF ET MAISON DE REPOS DU FINOSELLO;2A0000048;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;;1
INFOMED;2023;2A0000139;CLINISUD;2A0000063;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;2;1
INFOMED;2023;2A0000154;CLINIQUE DU SUD DE LA CORSE;2A0000204;;;1;;;;;;;;;;1;1;1;;1;0;;;;0;;2;0.5
INFOMED;2023;2A0000212;HOPITAL LOCAL DE BONIFACIO;2A0000170;1;;;;;;1;;;;;;1;0;1;1;0;0;0;0;0;1;2B0004089;;
INFOMED;2023;2A0000261;CENTRE REPOS CONVALESCENCE;2A0000279;;;;;;;;;1;;;;0;0;1;0;0;1;1;1;0;0;;;
INFOMED;2023;2A0000287;CENTRE HOSPITALIER DE CASTELLUCCIO;2A0000386;;;1;;;;;1;;1;;;0;0;0;0;0;1;1;0;0;0;;2;1
INFOMED;2023;2A0001988;HAD AJACCIO ET GRAND AJACCIO;2A0001848;;;;;;1;;;;;;;0;0;0;0;0;1;0;1;0;1;2A0000014;0.05;0.05
INFOMED;2023;2A0002051;CRF LES MOLINI;2A0000303;;;;;;;;;1;;;;0;0;0;0;0;1;1;1;0;0;;0.75;0.25
INFOMED;2023;2A0004842;CH ND LA MISERICORDE;2A0000014;;1;;;;;1;;;;;;0;0;0;0;1;0;0;0;0;0;;5.53;1.9
INFOMED;2023;2A0022554;MAIS CONVAL ET REGIME VALICELLI;2A0000311;;;;;;;1;;;;;;0;0;0;0;0;1;0;0;1;0;;0;0.2
INFOMED;2023;2B0000012;CENTRE HOSPITALIER DE BASTIA;2B0000020;;1;;;;;;1;;;1;;0;0;0;0;0;1;0;1;1;0;;5.44;0.27
INFOMED;2023;2B0000038;CH CORTE;2B0004246;;;1;;;1;;;1;;;1;1;0;0;0;0;1;1;1;0;1;2B0000012;1;
INFOMED;2023;2B0000079;CLINIQUE DR FILIPPI;2B0000046;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;0.2;0.2
INFOMED;2023;2B0000145;POLYCLINIQUE LA RESIDENCE MAYMARD;2B0000053;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;0;0;;1;0.8
INFOMED;2023;2B0000392;POLYCLINIQUE DE FURIANI;2B0000129;;;1;;;;;;;;;;0;0;0;1;1;1;1;0;0;0;;3.5;1
INFOMED;2023;2B0001739;HAD DE CORSE;2B0001689;;;;;;1;;;;;;;0;0;0;0;0;1;;1;0;0;;;0.3
INFOMED;2023;2B0003016;CLINIQUE DU CAP;2B0003990;;;;;;;;;;;;1;0;0;0;0;0;0;0;0;0;0;;;0.1
INFOMED;2023;2B0003289;HAD CENTRE RAOUL FRANCOIS MAYMARD;2B0003198;;;;;;1;;;;;;;0;0;0;0;0;0;0;0;0;0;;0.1;0.1
INFOMED;2023;2B0003917;CENTRE JOUR VILLA SAN ORNELLO;2B0003891;;;;;;;;;;;;1;0;0;0;0;0;0;0;0;0;0;;;0.1
INFOMED;2023;2B0004113;CLINIQUE SAN ORNELLO;2B0000467;;;;;;;;;;;;1;0;0;0;0;0;0;0;0;0;0;;;0.1
INFOMED;2023;2B0005359;CH CALVI;2B0005342;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;1;1;200200020;1;
INFOMED;2023;2B0005664;CLINIQUE DE TOGA;2B0005656;;;1;;;;;;1;;;;1;1;1;1;1;1;1;1;0;0;;;0.1
INFOMED;2023;2B0005797;CENTRE DE DIALYSE SAINTE CATHERINE;2B0005789;;;1;;;;;;;;;;0;0;0;0;0;0;;;;0;;;0.2
INFOMED;2023;300000023;CH ALES CEVENNES;300780046;;;1;;;;;;1;1;;;0;0;0;0;0;1;1;0;0;0;;5.4;1
INFOMED;2023;300000031;CH LOUIS PASTEUR BAGNOLS SUR CEZE;300780053;;;1;;1;;;;;;;;0;0;0;0;0;1;1;0;0;0;;4.73;0.5
INFOMED;2023;300000056;CH PONT ST ESPRIT;300780079;;;1;1;;;;;1;;;;0;0;0;1;1;0;;;1;1;300780053;0.8;
INFOMED;2023;300000064;CH UZES;300780087;;;1;;;1;;;1;;;;0;0;0;0;0;0;;;1;1;300000031;0.4;0.05
INFOMED;2023;300000072;CH LE VIGAN;300780095;;;1;;;;;;1;;;;0;0;0;0;0;1;0;0;0;0;;0.6;0.2
INFOMED;2023;300000080;CHS LE MAS CAREIRON UZES;300780103;;;;;;;;;;1;;;0;0;0;0;0;1;1;0;0;0;;1.36;0.16
INFOMED;2023;300000478;CH LES CHATAIGNIERS PONTEILS;300781010;;1;;;;;;1;;;;;1;1;1;1;1;;;;;1;300780046;0.3;
INFOMED;2023;300002128;CHATEAU DE COULORGUES BAGNOLS SUR CEZE;300000247;;;;;;;;;;;;1;;;;;;1;1;1;;0;;0.5;0.1
INFOMED;2023;300002169;SSR LES CADIERES ST PRIVAT DES VIEUX;780020715;;;;;;;;1;;;;;0;0;0;1;1;0;0;0;0;0;;0.05;0.05
INFOMED;2023;300002508;CL DU GRAND AVIGNON LES ANGLES;300000213;;1;;;;;;;;;;;0;0;1;1;1;0;0;0;0;0;;0.03;0.04
INFOMED;2023;300008588;NEPHROCARE NIMES NEWCO 3;940023849;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;1;690000278;0.01;0.02
INFOMED;2023;300008638;NEPHROCARE UDM BAGNOLS SUR CEZE NEWCO3;940023849;;;1;;;;;;;;;;0;1;1;1;1;0;0;0;0;1;690780499;;0.01
INFOMED;2023;300012309;ADENE HAD NIMES;340027937;;;;;;1;;;;;;;0;0;0;1;1;1;0;1;0;0;;0.33;0.2
INFOMED;2023;300012358;CTRE MED L'EGREGORE CAVEIRAC UGECAM;340015171;;;;;;;;;1;;;;0;0;0;1;1;0;0;0;0;0;;1;0.1
INFOMED;2023;300013745;ADENE HAD ALES;340027937;;;;;;1;;;;;;;0;0;0;1;1;1;0;1;0;0;;0.33;0.2
INFOMED;2023;300013778;HAD 3G SANTE NIMES;300013760;;;;;;1;;;;;;;0;0;0;0;0;1;0;1;0;0;;0.24;0.4
INFOMED;2023;300014040;GCS CTRE REEDUC GARD RHODANIEN BAGNOLS;300014024;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;0.5;0.1
INFOMED;2023;300017209;KENVAL ICG NIMES;300000726;;1;;;;;;;;;;;1;0;0;0;0;0;0;0;0;0;;0.4;0.2
INFOMED;2023;300017423;CTRE MED L'EGREGORE CAVEIRAC AUDAVIE;380804542;;;;;;;;1;;;;;0;0;0;0;0;0;;;1;0;;0.8;0.1
INFOMED;2023;300780111;SSR LA POMAREDE FILIERIS SALLES DU GA;750050759;;;;;;;;1;;;;;0;0;0;1;0;0;0;0;0;0;;0;0.2
INFOMED;2023;300780137;NOUVELLE CL BONNEFON ALES;920028396;;1;;;;;;;;;;;1;0;0;0;0;0;0;0;0;0;;1;0.25
INFOMED;2023;300780152;HOPITAL PRIVE LES FRANCISCAINES NIMES;300017985;;1;;;;;;;;;;;0;0;0;0;0;1;1;1;0;0;;2.5;0.4
INFOMED;2023;300780210;CL BELLE RIVE VILLENEUVE LES AVIGNON;300000148;;;;;;;;;;;;1;0;0;0;0;0;1;1;1;0;0;;1;0.1
INFOMED;2023;300780244;CL DU PONT DU GARD REMOULINS;920030269;;;;;;;;;;;1;;0;0;0;0;0;1;0;0;0;1;920030269;0.3;0.1
INFOMED;2023;300780269;CL LES SOPHORAS NIMES;300000197;;;;;;;;;;;;1;0;0;0;0;0;0;;1;0;0;;0.06;0.06
INFOMED;2023;300780285;CL VALDEGOUR NIMES;300000726;;;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;0;;0.5;0.1
INFOMED;2023;300780442;CTRE SSR LES CHATAIGNIERS MOLIERES CAV;300017464;;;;;;;;;1;;;;0;0;0;0;0;1;0;1;0;1;340000272;0.4;0.1
INFOMED;2023;300780491;CL LES OLIVIERS GALLARGUES;340016963;;;;;;;;1;;;;;0;0;0;0;0;1;0;0;0;0;;0.5;0.2
INFOMED;2023;300781424;CL LA CAMARGUE BOUILLARGUES;300000692;;;;;;;;;;1;;;1;1;1;1;1;0;0;0;0;0;;;
INFOMED;2023;300782117;CHU NIMES CAREMEAU;300780038;;1;;;;;;1;;;1;;0;0;0;0;1;1;0;0;0;1;300012598;24.59;4.15
INFOMED;2023;300786274;INSTITUT REINS AVEUGLES ARAMAV NIMES;300786266;;;;;;;;1;;;;;0;0;0;1;1;0;0;0;0;0;;;0.1
INFOMED;2023;300788502;POLYCLINIQUE GRAND SUD NIMES;300017985;;1;;;;;;;;;;;1;0;1;1;1;0;0;0;0;0;;4;1
INFOMED;2023;310000187;SA CL DE BEAUPUY;310000187;;;;;;1;;;;;;1;0;0;0;0;0;1;1;1;1;0;;0.9;0.1
INFOMED;2023;310000310;CH COMMINGES PYRENEES SITE ST PLANCARD;310780671;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;0;1;310180013;1.98;0.9
INFOMED;2023;310000336;CH REVEL;310780713;;;;;;;;;1;;;;0;0;0;;0;0;1;0;0;1;810000380;0.2;0.2
INFOMED;2023;310000369;CH GERARD MARCHANT TOULOUSE;310780754;;;;;;;;;;1;;;0;0;0;0;0;1;1;0;0;1;310781406;3.78;0.1
INFOMED;2023;310000427;SA AUFRERY;310000427;;;;;;;;;;;;1;0;0;1;1;1;1;1;0;0;;;0.2;0.1
INFOMED;2023;310005459;HAD SANTE RELAIS DOMICILE;310021886;;;;;;1;;;;;;;0;0;0;0;0;1;;;1;0;;0.5;
INFOMED;2023;310006473;NEPHROCARE OC UAD RIEUX VOLVESTRE;310002712;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;1;690000278;0;0.1
INFOMED;2023;310013628;CH MURET;310786256;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;0;1;310781406;0.91;0
INFOMED;2023;310014329;SSR BASSE VISION A MATHIS ST GAUDENS;310781562;;;;;;;1;;;;;;0;0;0;0;0;1;1;0;0;0;;0.13;0.07
INFOMED;2023;310020938;CL SMR VAL DE SAUNE QUINT FONSEGRIVES;310025010;;;;;;;;1;;;;;0;0;0;0;0;1;0;0;0;0;;0.4;0.1
INFOMED;2023;310021571;CL DES MINIMES TOULOUSE;310021563;1;;;;;;;1;;;;;1;1;1;1;1;0;0;0;1;0;;2.25;0.2
INFOMED;2023;310023007;CL LA RECOUVRANCE;810005678;;;;;;;;;1;;;;0;0;0;0;0;1;1;1;1;0;;0.05;0.05
INFOMED;2023;310026083;CL RIVE GAUCHE TOULOUSE;310026075;;;1;;;;;;;;;;1;1;1;1;1;1;1;0;1;0;;4.8;0.2
INFOMED;2023;310026927;CL CAPIO LA CROIX DU SUD QUINT FONSEGR;310026794;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;1;0;;6.72;1
INFOMED;2023;310780119;CL DE MONTBERON;310000047;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;0.4;0.4
INFOMED;2023;310780143;CL DU CHATEAU DE SEYSSES;920030269;;;;;;;;;;;1;;0;0;0;0;0;1;0;0;0;1;920030269;0.3;0.1
INFOMED;2023;310780150;CL MEDIPOLE GARONNE TOULOUSE;310788799;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;4.2;0.14
INFOMED;2023;310780234;CL DU CABIROL COLOMIERS;920030871;;;;;;;;1;;;;;0;0;0;0;0;1;0;0;0;1;920030269;0.3;0.1
INFOMED;2023;310780259;CL PASTEUR TOULOUSE;310000096;;;1;;;1;;;;;;;0;0;0;0;0;1;1;1;1;1;320004328;8.5;1
INFOMED;2023;310780283;CL DE L'UNION SAINT JEAN;310000112;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;1;;14.58;0.1
INFOMED;2023;310780358;MAISON DE SANTE DE MAILHOL LABASTIDE;310000146;;;;;;;;;;;;1;0;0;0;0;0;1;1;1;1;0;;0.79;0.2
INFOMED;2023;310780366;CL MONIE VILLEFRANCHE DE LAURAGAIS;310000153;;;1;;;;;1;;;;;0;0;0;1;0;1;1;0;0;0;;1;0.33
INFOMED;2023;310780374;CL DU CHATEAU DE VERNHES BONDIGOUX;310000161;;;;;;;;1;;;;;0;0;0;0;0;1;1;0;1;0;;2;0.05
INFOMED;2023;310780382;CL AMBROISE PARE TOULOUSE;310000179;;;1;;;;;;;;;;1;0;0;0;0;1;1;0;1;0;;3.89;0.4
INFOMED;2023;310780481;MECS CASTELNOUVEL LEGUEVIN UGECAM;340015171;;;;;;;;;1;;;;0;0;0;0;0;1;1;0;0;0;;0.89;0
INFOMED;2023;310781000;CL DES CEDRES CORNEBARRIEU;310788880;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;6.82;2.7
INFOMED;2023;310781067;HOPITAL JOSEPH DUCUING TOULOUSE;310788898;;;1;;;;;;;;;;1;0;0;0;0;0;0;0;1;0;;1;1
INFOMED;2023;310781125;CL ST ROCH FRONTON;310000419;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;0.2;0.1
INFOMED;2023;310781141;CL DU VIEUX CHATEAU D'OC CASTELMAUROU;310000435;;;;;;;;;;;1;;0;0;0;0;0;1;0;0;0;1;920030269;0.3;0.1
INFOMED;2023;310781174;CL BLAGNAC;310025010;;;;;;;;;1;;;;0;0;0;0;0;1;1;0;1;0;;0.2;0.1
INFOMED;2023;310781422;CENTRE PAUL DOTTIN RAMONVILLE ST AGNE;310781562;;;;;;;1;;;;;;0;0;0;0;0;1;1;0;0;0;;0.88;0.43
INFOMED;2023;310781430;CTRE POST CURE ROUTE NOUVELLE TOULOUSE;310788906;;;;;;;;;;;;;1;0;1;0;0;0;0;0;0;0;;0.03;0.01
INFOMED;2023;310781505;CL D'OCCITANIE MURET;310000492;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;3.25;0.5
INFOMED;2023;310781695;POLYCL MEDICALE DE LA LEZE;920030269;;1;;;;;;1;;;;;0;0;0;0;0;1;0;0;0;1;920030269;0.3;0.1
INFOMED;2023;310781984;CL DE VERDAICH GAILLAC TOULZA;310014378;;;;;;;1;;;;;;0;0;1;1;1;0;0;0;0;0;;0.5;0.1
INFOMED;2023;310782016;CL NEPHRO ST EXUPERY TOULOUSE;310000617;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;1;0;;2.7;0.4
INFOMED;2023;310782065;AAIR UDM TOULOUSE LE GOFF;310000633;1;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;0.05;0.05
INFOMED;2023;310782347;ONCOPOLE CLAUDIUS REGAUD TOULOUSE;310789136;;;1;;;;;;;;;;0;0;0;0;0;1;0;0;1;0;;5.3;1.62
INFOMED;2023;310782396;CL SSR KORIAN ESTELA TOULOUSE;310025010;;;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;0;;0.3;0.2
INFOMED;2023;310782446;ARSEAA;310782446;;;;;;;;;;1;;;0;0;0;0;0;1;1;0;1;0;;0.49;0.25
INFOMED;2023;310783063;HOPITAL LA GRAVE CHU TOULOUSE;310781406;;;1;1;;;;;1;;1;;0;0;0;0;0;1;0;0;0;0;;47.36;6.8
INFOMED;2023;310783097;CENTRE DE SANTE MENTALE MGEN TOULOUSE;750005068;;;;;;;;;;;;1;0;0;0;0;0;1;1;0;0;0;;0.02;0.01
INFOMED;2023;310784558;CRF LES HOPITAUX DE LUCHON;310180013;;;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;1;310780671;0.5;0.15
INFOMED;2023;310784830;CRF LES GRANDS CEDRES CORNEBARRIEU;310788880;;;;;;;;1;;;;;0;0;0;0;0;1;1;0;0;1;;1.5;0.13
INFOMED;2023;310786389;CL DES PYRENEES COLOMIERS;310001433;;;1;;;;;;1;;;;0;0;0;1;1;1;1;0;1;0;;0.51;0.1
INFOMED;2023;310786702;SSR DOMAINE DE LA CADENE TOULOUSE;750043713;;;;;;;;1;;;;;0;0;1;1;1;0;0;0;0;0;;1;0.05
INFOMED;2023;310787965;CTRE DE REEDUCATION DU MIRAIL TOULOUSE;310788898;;;;;;;;;1;;;;0;0;0;0;0;0;;;1;1;310781067;0.05;0.05
INFOMED;2023;310790472;CL ST ORENS SAINT ORENS DE GAMEVILLE;310790464;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;0.7;0.2
INFOMED;2023;310792635;ETAB DE SOINS DE SUITE LE MARQUISAT;310002191;;;;;;;;;1;;;;0;0;0;0;0;1;1;0;0;1;;1;0.1
INFOMED;2023;310792874;POUPONNIERE A BOUSQUAIROL VILLENEUVE T;310788997;;1;;;;;;1;;;;;1;0;1;1;1;0;;;0;0;;0.15;0.1
INFOMED;2023;310794094;USLD LES JARDINS DES SILOS CH MARCHANT;310780754;;;;;;;;;;1;;;0;0;0;0;0;1;1;0;0;0;;0;0.1
INFOMED;2023;310794417;NEPHROCARE OC CENTRE UAD UDM DD MURET;310002712;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;1;690000278;0;0.1
INFOMED;2023;320000086;CH AUCH EN GASCOGNE;320780117;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;0;0;;9.14;0.5
INFOMED;2023;320000094;CHS DU GERS;320780125;;;;;;;;;;1;;;0;0;0;0;0;0;0;0;;0;;2;0.6
INFOMED;2023;320000102;CH CONDOM;320780133;1;;;;;;1;;;;;;0;0;1;1;1;1;1;0;0;0;;1;0.2
INFOMED;2023;320000110;EPS LOMAGNE SITE DE FLEURANCE;320004310;;1;;;;;;1;;;;;0;0;0;0;0;1;;1;;1;;0.5;0.07
INFOMED;2023;320000128;CH GIMONT;320780158;;;1;;;;;1;;;;;0;0;0;0;0;1;1;0;0;1;320780117;0.8;
INFOMED;2023;320000144;CHI LOMBEZ SAMATAN;320780174;;;1;;;;;1;;;;;0;0;0;1;1;1;1;0;0;1;320780117;0.6;
INFOMED;2023;320000151;CH DE MAUVEZIN;320780182;;;1;;;;;;1;;;;1;;1;1;1;0;0;0;0;0;;0.5;
INFOMED;2023;320000177;CH NOGARO;320780208;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;0.1;0.2
INFOMED;2023;320000185;CH DE VIC FEZENSAC;320780216;;;;;;;1;;;;;;0;0;0;0;0;0;0;0;0;1;320000086;0.1;0.02
INFOMED;2023;320004930;POLE DE SANTE LA REVISCOLADA MONTEGUT;320000565;;;;;;;1;;;;;;0;0;0;1;1;1;0;1;1;0;;2;0.38
INFOMED;2023;320780109;CL PSY D'EMBATS AUCH;320000078;;;;;;;;;;;;1;0;0;1;0;0;0;0;0;1;0;;;
INFOMED;2023;320780323;CTRE PEDIA ST JACQUES MPR MONTEGUT;750810590;;;;;;;;1;;;;;1;1;1;1;1;0;0;0;0;0;;0.5;
INFOMED;2023;330000217;MAISON DE SANTE MARIE GALENE;330780347;;;1;;;;;1;;;;;0;0;1;1;1;0;0;0;1;0;;0.7;
INFOMED;2023;330000332;HOPITAL SUBURBAIN DU BOUSCAT;330780545;;;1;;1;;;;;;;;0;0;0;0;0;1;1;0;0;0;;1;0.9
INFOMED;2023;330000340;MSP BORDEAUX BAGATELLE;330780552;;;1;;;1;;;1;;;;0;0;1;1;1;0;;;1;0;;6.4;1.25
INFOMED;2023;330000431;MONTALIER;330000431;;;;;;;;;;;;;0;0;1;1;1;0;0;0;0;1;330000779;0.33;0.1
INFOMED;2023;330000555;CENTRE HOSPITALIER D'ARCACHON;330781204;;;;;;;;1;;;;;0;0;0;0;0;1;1;1;1;0;;2;2.45
INFOMED;2023;330000571;CH DE LA HAUTE GIRONDE;330781220;;1;;;;;;1;;;;;0;0;0;0;0;0;0;0;1;1;330781253;2.8;0.2
INFOMED;2023;330000589;CH SUD GIRONDE - SITE LANGON;330027509;;;1;;;1;;;1;;;;0;0;0;0;0;1;1;0;1;0;;2.45;0.4
INFOMED;2023;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;;1;;;;;1;;;1;;;0;0;0;0;0;0;0;0;0;0;;11.65;0.7
INFOMED;2023;330000613;CENTRE HOSPITALIER STE FOY LA GRANDE;330781261;;1;;;;;;1;;;;;0;0;0;0;0;1;1;0;0;1;330000605;1;0.01
INFOMED;2023;330000639;CH CHARLES PERRENS;330781287;;;;;;;;;;1;;;0;0;0;0;0;1;0;0;1;;;4.45;0.5
INFOMED;2023;330000647;CH DE CADILLAC;330781295;;;;;;;;;;1;;;0;0;0;0;0;1;1;0;0;0;;2.91;0.2
INFOMED;2023;330000662;INSTITUT BERGONIE;330781329;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;9.66;1.56
INFOMED;2023;330000779;SOCIETE D'HYGIENE MENTALE D'AQUITAINE;330000779;;;;;;;;;;;;1;0;0;0;0;0;0;0;1;0;0;;0.4;0.4
INFOMED;2023;330007410;ANTENNE AUTODIALYSE ET UDM CA3D;330007386;;;1;;;;;;;;;;0;0;0;1;1;1;1;0;0;1;330000308;0.4;0
INFOMED;2023;330024928;CENTRE DE REEDUCATION AVICENNE;330050899;;;;;;;;;1;;;;0;0;0;0;0;1;0;1;0;0;;0.1;
INFOMED;2023;330025958;HAD DES VIGNES ET DES RIVIERES;330025859;;;;;;1;;;;;;;1;0;0;1;1;1;0;0;0;0;;0.75;0
INFOMED;2023;330054453;ANTENNE AUTODIALYSE CTMR;330000258;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;1;330780081;;
INFOMED;2023;330056516;ANTENNE/UNITE DE DIALYSE CTMR;330000258;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;1;330780081;;
INFOMED;2023;330057654;KORIAN LES FLOTS;310024732;;;;;;;;;1;;;;0;0;0;0;0;1;0;0;0;0;;1;0.1
INFOMED;2023;330060658;GCS CLINIQUE CHIRURGICALE LIBOURNAIS;330060641;;1;;;;;;;;;;;1;0;0;1;1;1;1;0;0;0;;1.5;0.2
INFOMED;2023;330780040;NOUVELLE CLINIQUE BEL AIR;330000027;;;1;;;;;;;;;;1;0;1;1;1;1;1;0;0;0;;3;0.11
INFOMED;2023;330780081;CLINIQUE SAINT- AUGUSTIN;330000043;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;2.8;0.5
INFOMED;2023;330780115;CLINIQUE TIVOLI-DUCOS;330000076;;;1;;;;;;;;;;0;0;1;1;1;1;1;0;1;0;;1.5;0.4
INFOMED;2023;330780206;CLINIQUE D'ARCACHON;330000126;;1;;;;;;1;;;;;0;0;0;0;0;0;;;0;0;;2;0.1
INFOMED;2023;330780263;POLYCLINIQUE BORDEAUX RIVE DROITE;330000134;;;1;;;;;;;;;;0;0;1;1;1;0;;;0;0;;3;0.4
