BOR;AN;FI;RS;FI_EJ;PERSO;ETPSAL;EFFLIB;GAR;AST;DISU;DISHU
IMAGES_P;2023;240000489;CENTRE HOSPITALIER DE PERIGUEUX;240000117;N4160;1.03;0;;;;
IMAGES_P;2023;240000489;CENTRE HOSPITALIER DE PERIGUEUX;240000117;NAUT;21.68;0;;;;
IMAGES_P;2023;240000687;CENTRE HOSPITALIER SARLAT;240000448;M1160;0.4;0;0;1;0;0
IMAGES_P;2023;240000687;CENTRE HOSPITALIER SARLAT;240000448;N4130;13.85;0;1;0;;
IMAGES_P;2023;240000687;CENTRE HOSPITALIER SARLAT;240000448;N4160;0.6;0;;;;
IMAGES_P;2023;240000687;CENTRE HOSPITALIER SARLAT;240000448;NAUT;4;0;;;;
IMAGES_P;2023;250000700;CHI HC SITE RIVES DU DOUBS PONTARLIER;250000452;M1160;3.5;;0;0;0;0
IMAGES_P;2023;250000700;CHI HC SITE RIVES DU DOUBS PONTARLIER;250000452;MAUT;0.08;;;;;
IMAGES_P;2023;250000700;CHI HC SITE RIVES DU DOUBS PONTARLIER;250000452;N4130;11.2;;0;0;;
IMAGES_P;2023;250000700;CHI HC SITE RIVES DU DOUBS PONTARLIER;250000452;NAUT;2.28;;;;;
IMAGES_P;2023;250000718;CHS NOVILLARS;250000460;N4130;0.6;;0;0;;
IMAGES_P;2023;250004009;LE MITTAN ANNEXE DU HNFC;900000365;N4130;15.35;0;;;;
IMAGES_P;2023;250004009;LE MITTAN ANNEXE DU HNFC;900000365;NAUT;5;0;;;;
IMAGES_P;2023;250006954;CHU JEAN MINJOZ BESANCON;250000015;M1160;18.29;4;0;1;0;0
IMAGES_P;2023;250006954;CHU JEAN MINJOZ BESANCON;250000015;M1210;2.41;5;0;0;;
IMAGES_P;2023;250006954;CHU JEAN MINJOZ BESANCON;250000015;MAUT;0.4;8;;;;
IMAGES_P;2023;250006954;CHU JEAN MINJOZ BESANCON;250000015;N4130;79.31;0;1;0;;
IMAGES_P;2023;250006954;CHU JEAN MINJOZ BESANCON;250000015;N4160;4;0;;;;
IMAGES_P;2023;250006954;CHU JEAN MINJOZ BESANCON;250000015;NAUT;44.96;0;;;;
IMAGES_P;2023;250011848;POLYCLINIQUE DE FRANCHE COMTE;690046347;M1160;0;18;0;1;0;0
IMAGES_P;2023;250011848;POLYCLINIQUE DE FRANCHE COMTE;690046347;N4130;0;18;0;0;;
IMAGES_P;2023;250011848;POLYCLINIQUE DE FRANCHE COMTE;690046347;NAUT;0;19;;;;
IMAGES_P;2023;250016003;CRCPFC LES HAUTS DE CHAZAL;250006335;M1160;0.17;;0;0;0;0
IMAGES_P;2023;260000013;CH DE VALENCE;260000021;M1160;12;;1;;1;1
IMAGES_P;2023;260000013;CH DE VALENCE;260000021;M1210;3.16;;0;0;;
IMAGES_P;2023;260000013;CH DE VALENCE;260000021;MAUT;3.25;;;;;
IMAGES_P;2023;260000013;CH DE VALENCE;260000021;N4130;48.94;;1;1;;
IMAGES_P;2023;260000013;CH DE VALENCE;260000021;N4160;2.41;;;;;
IMAGES_P;2023;260000013;CH DE VALENCE;260000021;NAUT;22.56;;;;;
IMAGES_P;2023;260000120;HOPITAUX DROME NORD - ROMANS-SUR-ISERE;260016910;M1160;4.18;1;0;1;0;0
IMAGES_P;2023;260000120;HOPITAUX DROME NORD - ROMANS-SUR-ISERE;260016910;MAUT;1;;;;;
IMAGES_P;2023;260000120;HOPITAUX DROME NORD - ROMANS-SUR-ISERE;260016910;N4130;16.79;0;0;0;;
IMAGES_P;2023;260000120;HOPITAUX DROME NORD - ROMANS-SUR-ISERE;260016910;N4160;0.75;0;;;;
IMAGES_P;2023;260000120;HOPITAUX DROME NORD - ROMANS-SUR-ISERE;260016910;NAUT;7.77;0;;;;
IMAGES_P;2023;260000138;CH PORTES PROVENCE MONTELIMAR;260000047;M1160;6.48;0;0;1;1;1
IMAGES_P;2023;260000138;CH PORTES PROVENCE MONTELIMAR;260000047;MAUT;0.6;0;;;;
IMAGES_P;2023;260000138;CH PORTES PROVENCE MONTELIMAR;260000047;N4130;17.4;0;1;0;;
IMAGES_P;2023;260000138;CH PORTES PROVENCE MONTELIMAR;260000047;N4160;0.91;0;;;;
IMAGES_P;2023;260000138;CH PORTES PROVENCE MONTELIMAR;260000047;NAUT;6.41;0;;;;
IMAGES_P;2023;260000146;CH DE CREST;260000054;M1160;0.51;;0;0;0;0
IMAGES_P;2023;260000146;CH DE CREST;260000054;N4130;5.04;;0;0;;
IMAGES_P;2023;260000146;CH DE CREST;260000054;NAUT;2.44;;;;;
IMAGES_P;2023;260000195;CLINIQUE PNEUMOLOGIE LES RIEUX;010783009;N4130;0.67;;0;0;;
IMAGES_P;2023;260000195;CLINIQUE PNEUMOLOGIE LES RIEUX;010783009;NAUT;0.8;;;;;
IMAGES_P;2023;260000203;HOPITAUX DROME NORD - SAINT-VALLIER;260016910;N4130;2.38;;1;1;;
IMAGES_P;2023;260000203;HOPITAUX DROME NORD - SAINT-VALLIER;260016910;N4160;0.25;;;;;
IMAGES_P;2023;260000203;HOPITAUX DROME NORD - SAINT-VALLIER;260016910;NAUT;0.7;;;;;
IMAGES_P;2023;260000237;CH DE NYONS;260000088;N4130;0.57;0;0;0;;
IMAGES_P;2023;260000278;CH DE BUIS LES BARONNIES;260000096;M1160;;;;;;1
IMAGES_P;2023;260000278;CH DE BUIS LES BARONNIES;260000096;N4130;0.4;0;0;0;;
IMAGES_P;2023;260000286;CH DE DIE;260000104;N4130;6.69;;0;1;;
IMAGES_P;2023;260000286;CH DE DIE;260000104;N4160;0.4;;;;;
IMAGES_P;2023;260000286;CH DE DIE;260000104;NAUT;2.25;;;;;
IMAGES_P;2023;260000302;ETABLISSEMENT MEDICAL LA TEPPE;260000161;M1160;0.6;;;;;
IMAGES_P;2023;260000302;ETABLISSEMENT MEDICAL LA TEPPE;260000161;N4160;2.9;;;;;
IMAGES_P;2023;270000045;CH BERNAY;270000060;M1160;1.2;;0;1;1;0
IMAGES_P;2023;270000045;CH BERNAY;270000060;N4130;7.07;0;0;1;;
IMAGES_P;2023;270000045;CH BERNAY;270000060;N4160;0.7;0;;;;
IMAGES_P;2023;270000045;CH BERNAY;270000060;NAUT;2.87;0;;;;
IMAGES_P;2023;270000359;CH EVREUX CH EURE-SEINE;270023724;M1160;7.4;9;1;0;1;1
IMAGES_P;2023;270000359;CH EVREUX CH EURE-SEINE;270023724;N4130;26.4;;1;0;;
IMAGES_P;2023;270000359;CH EVREUX CH EURE-SEINE;270023724;NAUT;24.21;;;;;
IMAGES_P;2023;270000367;CH GISORS;270000086;N4130;8.78;0;0;1;;
IMAGES_P;2023;270000367;CH GISORS;270000086;N4160;1;0;;;;
IMAGES_P;2023;270000367;CH GISORS;270000086;NAUT;3.3;0;;;;
IMAGES_P;2023;270000391;CH LOUVIERS CHI ELBEUF;760024042;M1160;3.29;;0;0;;
IMAGES_P;2023;270000391;CH LOUVIERS CHI ELBEUF;760024042;MAUT;0.84;;;;;
IMAGES_P;2023;270000391;CH LOUVIERS CHI ELBEUF;760024042;N4130;2.86;;1;0;;
IMAGES_P;2023;270000425;CH PONT-AUDEMER;270000102;N4130;8.49;;;;;
IMAGES_P;2023;270000425;CH PONT-AUDEMER;270000102;N4160;0.1;;;;;
IMAGES_P;2023;270000425;CH PONT-AUDEMER;270000102;NAUT;5.9;;;;;
IMAGES_P;2023;270000441;CH VERNEUIL-SUR-AVRE;270000110;M1160;1.01;;0;1;0;0
IMAGES_P;2023;270000441;CH VERNEUIL-SUR-AVRE;270000110;N4130;5.99;;0;1;;
IMAGES_P;2023;270000441;CH VERNEUIL-SUR-AVRE;270000110;N4160;0.27;;;;;
IMAGES_P;2023;270000441;CH VERNEUIL-SUR-AVRE;270000110;NAUT;2.44;;;;;
IMAGES_P;2023;270000458;CH VERNON CH EURE-SEINE;270023724;M1160;1.23;;1;0;1;1
IMAGES_P;2023;270000458;CH VERNON CH EURE-SEINE;270023724;N4130;12.76;;1;0;;
IMAGES_P;2023;270000458;CH VERNON CH EURE-SEINE;270023724;N4160;0.03;;;;;
IMAGES_P;2023;270000458;CH VERNON CH EURE-SEINE;270023724;NAUT;9.72;;;;;
IMAGES_P;2023;280000084;CH DREUX;280000183;M1160;9.42;;;;;
IMAGES_P;2023;280000084;CH DREUX;280000183;N4130;21.88;;;;;
IMAGES_P;2023;280000084;CH DREUX;280000183;NAUT;18.56;;;;;
IMAGES_P;2023;280000662;CH CHATEAUDUN;280500075;M1160;2.24;;;;;
IMAGES_P;2023;280000662;CH CHATEAUDUN;280500075;N4130;7.41;;;;;
IMAGES_P;2023;280000662;CH CHATEAUDUN;280500075;N4160;0.5;;;;;
IMAGES_P;2023;280000662;CH CHATEAUDUN;280500075;NAUT;4.88;;;;;
IMAGES_P;2023;280007121;COREL - CISEL;720002294;M1210;;5;0;0;;
IMAGES_P;2023;280007121;COREL - CISEL;720002294;N4130;3.05;;;;;
IMAGES_P;2023;280007121;COREL - CISEL;720002294;N4160;0.2;;;;;
IMAGES_P;2023;280007121;COREL - CISEL;720002294;NAUT;4.14;;;;;
IMAGES_P;2023;280502998;CH NOGENT LE ROTROU - NOUVEL HÔPITAL;280000589;M1160;2.42;;0;1;0;0
IMAGES_P;2023;280502998;CH NOGENT LE ROTROU - NOUVEL HÔPITAL;280000589;N4130;6.17;;0;1;;
IMAGES_P;2023;280502998;CH NOGENT LE ROTROU - NOUVEL HÔPITAL;280000589;N4160;1;;;;;
IMAGES_P;2023;280502998;CH NOGENT LE ROTROU - NOUVEL HÔPITAL;280000589;NAUT;3.91;;;;;
IMAGES_P;2023;280504267;CH CHARTRES LOUIS PASTEUR-LE COUDRAY;280000134;M1160;6.01;2;0;1;0;0
IMAGES_P;2023;280504267;CH CHARTRES LOUIS PASTEUR-LE COUDRAY;280000134;MAUT;4.57;;;;;
IMAGES_P;2023;280504267;CH CHARTRES LOUIS PASTEUR-LE COUDRAY;280000134;N4130;29.26;;0;1;;
IMAGES_P;2023;280504267;CH CHARTRES LOUIS PASTEUR-LE COUDRAY;280000134;N4160;0.4;;;;;
IMAGES_P;2023;280504267;CH CHARTRES LOUIS PASTEUR-LE COUDRAY;280000134;NAUT;23.47;;;;;
IMAGES_P;2023;290000025;CHIC QUIMPER;290020700;M1160;14.12;;1;0;1;1
IMAGES_P;2023;290000025;CHIC QUIMPER;290020700;N4130;39.06;;1;1;;
IMAGES_P;2023;290000025;CHIC QUIMPER;290020700;N4160;3;;;;;
IMAGES_P;2023;290000025;CHIC QUIMPER;290020700;NAUT;18.91;;;;;
IMAGES_P;2023;290000033;C.H. DES PAYS DE MORLAIX;290021542;M1160;3.93;;0;1;1;1
IMAGES_P;2023;290000033;C.H. DES PAYS DE MORLAIX;290021542;MAUT;1.6;;;;;
IMAGES_P;2023;290000033;C.H. DES PAYS DE MORLAIX;290021542;N4130;23.24;;;;;
IMAGES_P;2023;290000033;C.H. DES PAYS DE MORLAIX;290021542;N4160;0.66;;;;;
IMAGES_P;2023;290000033;C.H. DES PAYS DE MORLAIX;290021542;NAUT;21.17;;;;;
IMAGES_P;2023;290000058;CHRU BREST SITE HOPITAL MORVAN;290000017;M1160;6.1;;0;1;1;1
IMAGES_P;2023;290000058;CHRU BREST SITE HOPITAL MORVAN;290000017;M1210;4.98;;0;0;;
IMAGES_P;2023;290000058;CHRU BREST SITE HOPITAL MORVAN;290000017;N4130;35.69;;1;0;;
IMAGES_P;2023;290000058;CHRU BREST SITE HOPITAL MORVAN;290000017;N4160;1.13;;;;;
IMAGES_P;2023;290000058;CHRU BREST SITE HOPITAL MORVAN;290000017;NAUT;18.84;;;;;
IMAGES_P;2023;290000066;CHIC SITE DE CONCARNEAU;290020700;M1160;1.1;;1;0;0;0
IMAGES_P;2023;290000066;CHIC SITE DE CONCARNEAU;290020700;N4130;3.79;;0;0;;
IMAGES_P;2023;290000066;CHIC SITE DE CONCARNEAU;290020700;NAUT;3.45;;;;;
IMAGES_P;2023;290000173;CH FERDINAND GRALL LANDERNEAU;290000041;M1160;1.56;;0;0;0;0
IMAGES_P;2023;290000173;CH FERDINAND GRALL LANDERNEAU;290000041;N4130;12.56;;1;;;
IMAGES_P;2023;290000173;CH FERDINAND GRALL LANDERNEAU;290000041;N4160;0.41;;;;;
IMAGES_P;2023;290000173;CH FERDINAND GRALL LANDERNEAU;290000041;NAUT;4.74;;;;;
IMAGES_P;2023;290000181;CENTRE HOSPITALIER DOUARNENEZ;290000074;M1160;0.12;;0;1;0;0
IMAGES_P;2023;290000181;CENTRE HOSPITALIER DOUARNENEZ;290000074;N4130;7.45;;1;1;;
IMAGES_P;2023;290000181;CENTRE HOSPITALIER DOUARNENEZ;290000074;N4160;0.49;;;;;
IMAGES_P;2023;290000181;CENTRE HOSPITALIER DOUARNENEZ;290000074;NAUT;1.93;;;;;
IMAGES_P;2023;290000256;CHRU BREST SITE HOPITAL DE CARHAIX;290000017;M1160;1.03;;;;;
IMAGES_P;2023;290000256;CHRU BREST SITE HOPITAL DE CARHAIX;290000017;N4130;12.33;;;;;
IMAGES_P;2023;290000256;CHRU BREST SITE HOPITAL DE CARHAIX;290000017;N4160;0.03;;;;;
IMAGES_P;2023;290000256;CHRU BREST SITE HOPITAL DE CARHAIX;290000017;NAUT;3.6;;;;;
IMAGES_P;2023;290000728;HOPITAL INSTRUCTION DES ARMEES;750821092;M1160;0.5;1;0;0;1;0
IMAGES_P;2023;290000728;HOPITAL INSTRUCTION DES ARMEES;750821092;MAUT;0;1;;;;
IMAGES_P;2023;290000728;HOPITAL INSTRUCTION DES ARMEES;750821092;N4130;15;;1;0;;
IMAGES_P;2023;290000728;HOPITAL INSTRUCTION DES ARMEES;750821092;N4160;1;;;;;
IMAGES_P;2023;290000728;HOPITAL INSTRUCTION DES ARMEES;750821092;NAUT;4;;;;;
IMAGES_P;2023;290000785;ETABLISSEMENT DE SOINS HOTEL DIEU;220020739;M1160;3.83;;1;;1;0
IMAGES_P;2023;290000785;ETABLISSEMENT DE SOINS HOTEL DIEU;220020739;N4130;9.61;;0;1;;
IMAGES_P;2023;290000785;ETABLISSEMENT DE SOINS HOTEL DIEU;220020739;N4160;1.17;;;;;
IMAGES_P;2023;290000785;ETABLISSEMENT DE SOINS HOTEL DIEU;220020739;NAUT;7.55;;;;;
IMAGES_P;2023;290000934;GHBS - HOPITAL LA VILLENEUVE;560005746;M1160;1.2;;0;0;0;0
IMAGES_P;2023;290000934;GHBS - HOPITAL LA VILLENEUVE;560005746;N4130;9.35;;0;1;;
IMAGES_P;2023;290000934;GHBS - HOPITAL LA VILLENEUVE;560005746;N4160;0.7;;;;;
IMAGES_P;2023;290000934;GHBS - HOPITAL LA VILLENEUVE;560005746;NAUT;4.36;;;;;
IMAGES_P;2023;290000975;FONDATION ILDYS SITE DE PERHARIDY;290000546;M1160;0.1;0;0;0;0;0
IMAGES_P;2023;290000975;FONDATION ILDYS SITE DE PERHARIDY;290000546;N4130;1.8;0;0;0;;
IMAGES_P;2023;290004324;CHRU BREST SITE HOPITAL CAVALE BLANCHE;290000017;M1160;11.9;;1;1;1;1
IMAGES_P;2023;290004324;CHRU BREST SITE HOPITAL CAVALE BLANCHE;290000017;M1210;4.33;;0;0;;
IMAGES_P;2023;290004324;CHRU BREST SITE HOPITAL CAVALE BLANCHE;290000017;N4130;65.65;;1;1;;
IMAGES_P;2023;290004324;CHRU BREST SITE HOPITAL CAVALE BLANCHE;290000017;N4160;1.55;;;;;
IMAGES_P;2023;290004324;CHRU BREST SITE HOPITAL CAVALE BLANCHE;290000017;NAUT;21.52;;;;;
IMAGES_P;2023;290019777;POLYCLINIQUE DE KERAUDREN;290022508;M1160;;3;0;1;;
IMAGES_P;2023;290019777;POLYCLINIQUE DE KERAUDREN;290022508;N4130;2.28;;1;1;;
IMAGES_P;2023;2A0000139;CLINISUD;2A0000063;M1160;;9;0;1;0;0
IMAGES_P;2023;2A0000139;CLINISUD;2A0000063;MAUT;;3;;;;
IMAGES_P;2023;2A0000139;CLINISUD;2A0000063;NAUT;0.5;;;;;
IMAGES_P;2023;2A0000154;CLINIQUE DU SUD DE LA CORSE;2A0000204;M1160;;6;;1;0;1
IMAGES_P;2023;2A0000154;CLINIQUE DU SUD DE LA CORSE;2A0000204;N4130;5;;;1;;
IMAGES_P;2023;2A0000154;CLINIQUE DU SUD DE LA CORSE;2A0000204;N4160;1;;;;;
IMAGES_P;2023;2A0000154;CLINIQUE DU SUD DE LA CORSE;2A0000204;NAUT;2;;;;;
IMAGES_P;2023;2A0000212;HOPITAL LOCAL DE BONIFACIO;2A0000170;N4130;2.75;0;0;1;;
IMAGES_P;2023;2A0000212;HOPITAL LOCAL DE BONIFACIO;2A0000170;N4160;0.46;0;;;;
IMAGES_P;2023;2A0002614;CENTRE HOSPITALIER DE SARTENE;2A0002606;N4130;2.83;;0;1;;
IMAGES_P;2023;2A0004842;CH ND LA MISERICORDE;2A0000014;M1160;2.32;;0;1;0;0
IMAGES_P;2023;2A0004842;CH ND LA MISERICORDE;2A0000014;M1210;;;0;1;;
IMAGES_P;2023;2A0004842;CH ND LA MISERICORDE;2A0000014;N4130;22.69;;1;1;;
IMAGES_P;2023;2A0004842;CH ND LA MISERICORDE;2A0000014;N4160;1.23;;;;;
IMAGES_P;2023;2A0004842;CH ND LA MISERICORDE;2A0000014;NAUT;10.87;;;;;
IMAGES_P;2023;2B0000012;CENTRE HOSPITALIER DE BASTIA;2B0000020;M1160;7.11;;0;1;0;0
IMAGES_P;2023;2B0000012;CENTRE HOSPITALIER DE BASTIA;2B0000020;MAUT;0.38;;;;;
IMAGES_P;2023;2B0000012;CENTRE HOSPITALIER DE BASTIA;2B0000020;N4130;30.71;;1;0;;
IMAGES_P;2023;2B0000012;CENTRE HOSPITALIER DE BASTIA;2B0000020;N4160;0.92;;;;;
IMAGES_P;2023;2B0000012;CENTRE HOSPITALIER DE BASTIA;2B0000020;NAUT;8.93;;;;;
IMAGES_P;2023;2B0000038;CH CORTE;2B0004246;M1160;;;0;1;1;1
IMAGES_P;2023;2B0000038;CH CORTE;2B0004246;N4130;3.98;;0;1;;
IMAGES_P;2023;2B0000038;CH CORTE;2B0004246;N4160;0.2;;;;;
IMAGES_P;2023;2B0000038;CH CORTE;2B0004246;NAUT;3;;;;;
IMAGES_P;2023;2B0000392;POLYCLINIQUE DE FURIANI;2B0000129;M1160;;7;0;1;;
IMAGES_P;2023;2B0000392;POLYCLINIQUE DE FURIANI;2B0000129;M1210;;;0;1;;
IMAGES_P;2023;2B0000392;POLYCLINIQUE DE FURIANI;2B0000129;N4130;;3;0;1;;
IMAGES_P;2023;2B0000392;POLYCLINIQUE DE FURIANI;2B0000129;NAUT;;3;;;;
IMAGES_P;2023;2B0005359;CH CALVI;2B0005342;N4130;5.38;;;;;
IMAGES_P;2023;300000023;CH ALES CEVENNES;300780046;M1160;3.62;0;0;1;1;1
IMAGES_P;2023;300000023;CH ALES CEVENNES;300780046;N4130;10.31;0;1;0;;
IMAGES_P;2023;300000023;CH ALES CEVENNES;300780046;N4160;0.96;0;;;;
IMAGES_P;2023;300000023;CH ALES CEVENNES;300780046;NAUT;5.86;0;;;;
IMAGES_P;2023;300000031;CH LOUIS PASTEUR BAGNOLS SUR CEZE;300780053;M1160;7.1;0;0;1;;
IMAGES_P;2023;300000031;CH LOUIS PASTEUR BAGNOLS SUR CEZE;300780053;N4130;21.71;;1;;;
IMAGES_P;2023;300000031;CH LOUIS PASTEUR BAGNOLS SUR CEZE;300780053;N4160;0.46;;;;;
IMAGES_P;2023;300000031;CH LOUIS PASTEUR BAGNOLS SUR CEZE;300780053;NAUT;24.46;;;;;
IMAGES_P;2023;300000478;CH LES CHATAIGNIERS PONTEILS;300781010;M1160;;;0;;0;1
IMAGES_P;2023;300000478;CH LES CHATAIGNIERS PONTEILS;300781010;N4130;0.8;;0;0;;
IMAGES_P;2023;300780137;NOUVELLE CL BONNEFON ALES;920028396;M1160;0;;0;1;1;1
IMAGES_P;2023;300780137;NOUVELLE CL BONNEFON ALES;920028396;N4130;0;0;0;1;;
IMAGES_P;2023;300782117;CHU NIMES CAREMEAU;300780038;M1160;18.13;;1;1;1;1
IMAGES_P;2023;300782117;CHU NIMES CAREMEAU;300780038;M1210;4.46;;0;0;;
IMAGES_P;2023;300782117;CHU NIMES CAREMEAU;300780038;MAUT;10.88;;;;;
IMAGES_P;2023;300782117;CHU NIMES CAREMEAU;300780038;N4130;78.91;;;;;
IMAGES_P;2023;300782117;CHU NIMES CAREMEAU;300780038;N4160;4.1;;;;;
IMAGES_P;2023;300782117;CHU NIMES CAREMEAU;300780038;NAUT;84.01;;;;;
IMAGES_P;2023;300788502;POLYCLINIQUE GRAND SUD NIMES;300017985;M1160;;;0;1;0;0
IMAGES_P;2023;300788502;POLYCLINIQUE GRAND SUD NIMES;300017985;M1210;;;0;1;;
IMAGES_P;2023;300788502;POLYCLINIQUE GRAND SUD NIMES;300017985;N4130;;;0;1;;
IMAGES_P;2023;310000310;CH COMMINGES PYRENEES SITE ST PLANCARD;310780671;M1160;0.71;1;1;0;1;1
IMAGES_P;2023;310000310;CH COMMINGES PYRENEES SITE ST PLANCARD;310780671;N4130;16.27;;1;;;
IMAGES_P;2023;310000310;CH COMMINGES PYRENEES SITE ST PLANCARD;310780671;N4160;0.63;;;;;
IMAGES_P;2023;310000310;CH COMMINGES PYRENEES SITE ST PLANCARD;310780671;NAUT;4.26;;;;;
IMAGES_P;2023;310016977;HOPITAUX MERE & ENFANTS CHU TOULOUSE;310781406;M1160;4.28;;0;1;;
IMAGES_P;2023;310016977;HOPITAUX MERE & ENFANTS CHU TOULOUSE;310781406;M1210;0.92;;0;1;;
IMAGES_P;2023;310016977;HOPITAUX MERE & ENFANTS CHU TOULOUSE;310781406;N4130;27.7;;;;;
IMAGES_P;2023;310016977;HOPITAUX MERE & ENFANTS CHU TOULOUSE;310781406;N4160;1;;;;;
IMAGES_P;2023;310016977;HOPITAUX MERE & ENFANTS CHU TOULOUSE;310781406;NAUT;11.5;;;;;
IMAGES_P;2023;310019351;HOPITAL LARREY CHU TOULOUSE;310781406;N4130;6.9;;;;;
IMAGES_P;2023;310019351;HOPITAL LARREY CHU TOULOUSE;310781406;N4160;0.5;;;;;
IMAGES_P;2023;310019351;HOPITAL LARREY CHU TOULOUSE;310781406;NAUT;1;;;;;
IMAGES_P;2023;310026083;CL RIVE GAUCHE TOULOUSE;310026075;M1160;;10;0;1;0;1
IMAGES_P;2023;310026083;CL RIVE GAUCHE TOULOUSE;310026075;N4130;;14;0;1;;
IMAGES_P;2023;310026083;CL RIVE GAUCHE TOULOUSE;310026075;N4160;;1;;;;
IMAGES_P;2023;310026083;CL RIVE GAUCHE TOULOUSE;310026075;NAUT;;12;;;;
IMAGES_P;2023;310026927;CL CAPIO LA CROIX DU SUD QUINT FONSEGR;310026794;M1160;0;6;0;1;0;0
IMAGES_P;2023;310026927;CL CAPIO LA CROIX DU SUD QUINT FONSEGR;310026794;N4130;21;;0;1;;
IMAGES_P;2023;310026927;CL CAPIO LA CROIX DU SUD QUINT FONSEGR;310026794;N4160;2;;;;;
IMAGES_P;2023;310026927;CL CAPIO LA CROIX DU SUD QUINT FONSEGR;310026794;NAUT;20;;;;;
IMAGES_P;2023;310780259;CL PASTEUR TOULOUSE;310000096;N4130;3.01;;0;0;;
IMAGES_P;2023;310780259;CL PASTEUR TOULOUSE;310000096;N4160;1.02;;;;;
IMAGES_P;2023;310780283;CL DE L'UNION SAINT JEAN;310000112;MAUT;;4;;;;
IMAGES_P;2023;310780374;CL DU CHATEAU DE VERNHES BONDIGOUX;310000161;M1160;;7;0;1;0;0
IMAGES_P;2023;310780382;CL AMBROISE PARE TOULOUSE;310000179;M1160;;;0;1;0;0
IMAGES_P;2023;310781000;CL DES CEDRES CORNEBARRIEU;310788880;M1160;;7;0;1;0;0
IMAGES_P;2023;310781000;CL DES CEDRES CORNEBARRIEU;310788880;N4130;30.48;;;;;
IMAGES_P;2023;310781000;CL DES CEDRES CORNEBARRIEU;310788880;N4160;1.07;;;;;
IMAGES_P;2023;310781000;CL DES CEDRES CORNEBARRIEU;310788880;NAUT;21.92;;;;;
IMAGES_P;2023;310781067;HOPITAL JOSEPH DUCUING TOULOUSE;310788898;M1160;2.16;;0;1;0;0
IMAGES_P;2023;310781067;HOPITAL JOSEPH DUCUING TOULOUSE;310788898;N4130;8.05;;0;0;;
IMAGES_P;2023;310781067;HOPITAL JOSEPH DUCUING TOULOUSE;310788898;N4160;1;;;;;
IMAGES_P;2023;310781067;HOPITAL JOSEPH DUCUING TOULOUSE;310788898;NAUT;4.87;;;;;
IMAGES_P;2023;310781984;CL DE VERDAICH GAILLAC TOULZA;310014378;M1160;0.43;;0;0;0;0
IMAGES_P;2023;310781984;CL DE VERDAICH GAILLAC TOULZA;310014378;N4130;1;;0;0;;
IMAGES_P;2023;310782347;ONCOPOLE CLAUDIUS REGAUD TOULOUSE;310789136;M1160;6.86;;;1;;
IMAGES_P;2023;310782347;ONCOPOLE CLAUDIUS REGAUD TOULOUSE;310789136;M1210;4.8;;;0;;
IMAGES_P;2023;310782347;ONCOPOLE CLAUDIUS REGAUD TOULOUSE;310789136;N4130;28.78;;;;;
IMAGES_P;2023;310782347;ONCOPOLE CLAUDIUS REGAUD TOULOUSE;310789136;N4160;0.97;;;;;
IMAGES_P;2023;310782347;ONCOPOLE CLAUDIUS REGAUD TOULOUSE;310789136;NAUT;17.76;;;;;
IMAGES_P;2023;310783048;HOPITAL PURPAN CHU TOULOUSE;310781406;M1160;8.14;;0;1;1;1
IMAGES_P;2023;310783048;HOPITAL PURPAN CHU TOULOUSE;310781406;M1210;3.43;;0;0;;
IMAGES_P;2023;310783048;HOPITAL PURPAN CHU TOULOUSE;310781406;MAUT;0.08;;;;;
IMAGES_P;2023;310783048;HOPITAL PURPAN CHU TOULOUSE;310781406;N4130;85.31;;;;;
IMAGES_P;2023;310783048;HOPITAL PURPAN CHU TOULOUSE;310781406;N4160;2;;;;;
IMAGES_P;2023;310783048;HOPITAL PURPAN CHU TOULOUSE;310781406;NAUT;32.77;;;;;
IMAGES_P;2023;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;M1160;11.73;;;;;
IMAGES_P;2023;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;M1210;0.85;;;;;
IMAGES_P;2023;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;MAUT;0.42;;;;;
IMAGES_P;2023;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;N4130;77.34;;;;;
IMAGES_P;2023;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;N4160;3.58;;;;;
IMAGES_P;2023;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;NAUT;30.14;;;;;
IMAGES_P;2023;310784558;CRF LES HOPITAUX DE LUCHON;310180013;M1160;0.15;;;;;
IMAGES_P;2023;310784558;CRF LES HOPITAUX DE LUCHON;310180013;N4130;0.2;;;;;
IMAGES_P;2023;320000086;CH AUCH EN GASCOGNE;320780117;M1160;4;0;0;1;1;1
IMAGES_P;2023;320000086;CH AUCH EN GASCOGNE;320780117;N4130;24.37;0;1;1;;
IMAGES_P;2023;320000086;CH AUCH EN GASCOGNE;320780117;N4160;1;0;;;;
IMAGES_P;2023;320000086;CH AUCH EN GASCOGNE;320780117;NAUT;5.4;0;;;;
IMAGES_P;2023;320000102;CH CONDOM;320780133;M1160;0.5;1;0;0;1;1
IMAGES_P;2023;320000102;CH CONDOM;320780133;N4130;2.6;;0;0;;
IMAGES_P;2023;320000102;CH CONDOM;320780133;N4160;1;;;;;
