BOR;AN;FI;RS;FI_EJ;DISCI;ETP_SAL;ETP_HU;ETP_MAD;ETP_INT;dtETP_STAG;EFF_LIB
Q21;2023;260003215;AGDUC VALENCE / MARECHAL JUIN;380793802;2100;2.09;;;;;
Q21;2023;260003215;AGDUC VALENCE / MARECHAL JUIN;380793802;9999;2.09;;;;;
Q21;2023;260005277;HOPITAL DE JOUR ADULTES MONTELIMAR;630786754;2000;2.84;;;;;
Q21;2023;260005277;HOPITAL DE JOUR ADULTES MONTELIMAR;630786754;2200;2.84;;;;;
Q21;2023;260005277;HOPITAL DE JOUR ADULTES MONTELIMAR;630786754;9999;2.84;;;;;
Q21;2023;260006267;CLINIQUE GENERALE VALENCE;070000245;2000;9.44;;;;;51
Q21;2023;260006267;CLINIQUE GENERALE VALENCE;070000245;2100;5.57;;;;;51
Q21;2023;260006267;CLINIQUE GENERALE VALENCE;070000245;2400;3.87;;;;;
Q21;2023;260006267;CLINIQUE GENERALE VALENCE;070000245;9999;9.44;;;;;51
Q21;2023;260010418;AURAL UNITE DIALYSE CH VALENCE;690796552;2000;0.27;;;;;
Q21;2023;260010418;AURAL UNITE DIALYSE CH VALENCE;690796552;2100;0.27;;;;;
Q21;2023;260010418;AURAL UNITE DIALYSE CH VALENCE;690796552;9999;0.27;;;;;
Q21;2023;260012760;AURAL UNITE DIALYSE CH MONTELIMAR;690796552;2000;0.04;;;;;
Q21;2023;260012760;AURAL UNITE DIALYSE CH MONTELIMAR;690796552;2100;0.04;;;;;
Q21;2023;260012760;AURAL UNITE DIALYSE CH MONTELIMAR;690796552;9999;0.04;;;;;
Q21;2023;260016993;AGDUC CENTRE DE DIALYSE PIERRELATTE;380793802;2000;0.03;;;;;
Q21;2023;260016993;AGDUC CENTRE DE DIALYSE PIERRELATTE;380793802;2100;0.03;;;;;
Q21;2023;260016993;AGDUC CENTRE DE DIALYSE PIERRELATTE;380793802;9999;0.03;;;;;
Q21;2023;260017454;DIEULEFIT SANTE;260016761;2000;10.46;;;;;
Q21;2023;260017454;DIEULEFIT SANTE;260016761;2400;10.46;;;;;
Q21;2023;260017454;DIEULEFIT SANTE;260016761;9999;10.46;;;;;
Q21;2023;260020078;SERVICE NEUROCHIRURGIE - CHU42;420784878;2000;3.2;;;;;
Q21;2023;260020078;SERVICE NEUROCHIRURGIE - CHU42;420784878;2100;3.2;;;;;
Q21;2023;260020078;SERVICE NEUROCHIRURGIE - CHU42;420784878;9999;3.2;;;;;
Q21;2023;260021688;AGDUC VALENCE / PIERRE TEZIER;380793802;2000;0.5;;;;;
Q21;2023;260021688;AGDUC VALENCE / PIERRE TEZIER;380793802;2100;0.5;;;;;
Q21;2023;260021688;AGDUC VALENCE / PIERRE TEZIER;380793802;9999;0.5;;;;;
Q21;2023;260021795;SSR LE SAFRAN LADAPT;930019484;2000;7.86;;;;;
Q21;2023;260021795;SSR LE SAFRAN LADAPT;930019484;2400;7.86;;;;;
Q21;2023;260021795;SSR LE SAFRAN LADAPT;930019484;9999;7.86;;;;;
Q21;2023;270000045;CH BERNAY;270000060;2000;20.35;;0.27;2.83;;10
Q21;2023;270000045;CH BERNAY;270000060;2100;20.35;;0.27;2.83;;10
Q21;2023;270000045;CH BERNAY;270000060;9999;20.35;;0.27;2.83;;10
Q21;2023;270000326;HOPITAL PRIVE PASTEUR EVREUX;270000680;2000;5.73;;;;;60
Q21;2023;270000326;HOPITAL PRIVE PASTEUR EVREUX;270000680;2100;5.73;;;;;60
Q21;2023;270000326;HOPITAL PRIVE PASTEUR EVREUX;270000680;9999;5.73;;;;;60
Q21;2023;270000342;CMPR LA LOVIERE LOUVIERS;920030269;2000;4.34;;;;;
Q21;2023;270000342;CMPR LA LOVIERE LOUVIERS;920030269;2400;4.34;;;;;
Q21;2023;270000342;CMPR LA LOVIERE LOUVIERS;920030269;9999;4.34;;;;;
Q21;2023;270000359;CH EVREUX CH EURE-SEINE;270023724;2000;174.3;;11.25;97.28;20.82;
Q21;2023;270000359;CH EVREUX CH EURE-SEINE;270023724;2100;174.3;;11.25;97.28;20.82;
Q21;2023;270000359;CH EVREUX CH EURE-SEINE;270023724;9999;174.3;;11.25;97.28;20.82;
Q21;2023;270000367;CH GISORS;270000086;1000;0;0;;0;0;6
Q21;2023;270000367;CH GISORS;270000086;2000;33.31;0;;0.33;0;
Q21;2023;270000367;CH GISORS;270000086;2100;29.41;0;;0.33;0;
Q21;2023;270000367;CH GISORS;270000086;2400;1.8;0;;0;0;
Q21;2023;270000367;CH GISORS;270000086;2500;2.1;0;;0;0;
Q21;2023;270000367;CH GISORS;270000086;9999;33.31;0;;0.33;0;6
Q21;2023;270000391;CH LOUVIERS CHI ELBEUF;760024042;2000;13.37;;;3.73;;
Q21;2023;270000391;CH LOUVIERS CHI ELBEUF;760024042;2100;8.97;;;3.73;;
Q21;2023;270000391;CH LOUVIERS CHI ELBEUF;760024042;2400;4.4;;;;;
Q21;2023;270000391;CH LOUVIERS CHI ELBEUF;760024042;9999;13.37;;;3.73;;
Q21;2023;270000417;CTRE DE CONVALESCENCE L'HOSTREA NOYERS;760025734;2000;3.75;;;;;
Q21;2023;270000417;CTRE DE CONVALESCENCE L'HOSTREA NOYERS;760025734;2400;3.75;;;;;
Q21;2023;270000417;CTRE DE CONVALESCENCE L'HOSTREA NOYERS;760025734;9999;3.75;;;;;
Q21;2023;270000425;CH PONT-AUDEMER;270000102;1000;0.4;;;;;
Q21;2023;270000425;CH PONT-AUDEMER;270000102;2000;19.23;;;6.05;;
Q21;2023;270000425;CH PONT-AUDEMER;270000102;2100;15.71;;;5.6;;
Q21;2023;270000425;CH PONT-AUDEMER;270000102;2400;3.02;;;0.45;;
Q21;2023;270000425;CH PONT-AUDEMER;270000102;2500;0.5;;;;;
Q21;2023;270000425;CH PONT-AUDEMER;270000102;9999;19.63;;;6.05;;
Q21;2023;270000433;CLINIQUE LE VALLON;920030269;2000;3.03;;;;;
Q21;2023;270000433;CLINIQUE LE VALLON;920030269;2400;3.03;;;;;
Q21;2023;270000433;CLINIQUE LE VALLON;920030269;9999;3.03;;;;;
Q21;2023;270000441;CH VERNEUIL-SUR-AVRE;270000110;1000;2.34;;;;;
Q21;2023;270000441;CH VERNEUIL-SUR-AVRE;270000110;2000;22.17;;;;;3
Q21;2023;270000441;CH VERNEUIL-SUR-AVRE;270000110;2100;18.18;;;;;3
Q21;2023;270000441;CH VERNEUIL-SUR-AVRE;270000110;2300;0.32;;;;;
Q21;2023;270000441;CH VERNEUIL-SUR-AVRE;270000110;2400;2.5;;;;;
Q21;2023;270000441;CH VERNEUIL-SUR-AVRE;270000110;2500;1.17;;;;;
Q21;2023;270000441;CH VERNEUIL-SUR-AVRE;270000110;9999;24.51;;;;;3
Q21;2023;270000458;CH VERNON CH EURE-SEINE;270023724;2000;41.9;;;7.1;1.43;
Q21;2023;270000458;CH VERNON CH EURE-SEINE;270023724;2100;41.9;;;7.1;1.43;
Q21;2023;270000458;CH VERNON CH EURE-SEINE;270023724;9999;41.9;;;7.1;1.43;
Q21;2023;270000474;HL SAINT-JACQUES LES ANDELYS;270000136;2000;2.17;;;;;2
Q21;2023;270000474;HL SAINT-JACQUES LES ANDELYS;270000136;2400;2.17;;;;;2
Q21;2023;270000474;HL SAINT-JACQUES LES ANDELYS;270000136;9999;2.17;;;;;2
Q21;2023;270000482;CH PIERRE HURABIELLE BOURG-ACHARD;270000144;2000;1.47;;0.9;;;
Q21;2023;270000482;CH PIERRE HURABIELLE BOURG-ACHARD;270000144;2400;1.47;;0.9;;;
Q21;2023;270000482;CH PIERRE HURABIELLE BOURG-ACHARD;270000144;9999;1.47;;0.9;;;
Q21;2023;270000573;NOUVEL HOPITAL DE NAVARRE;270000219;1000;0.49;;;;;
Q21;2023;270000573;NOUVEL HOPITAL DE NAVARRE;270000219;2000;60.33;;;14.35;7.85;
Q21;2023;270000573;NOUVEL HOPITAL DE NAVARRE;270000219;2100;6.48;;;1.08;1.08;
Q21;2023;270000573;NOUVEL HOPITAL DE NAVARRE;270000219;2200;53.85;;;13.27;6.77;
Q21;2023;270000573;NOUVEL HOPITAL DE NAVARRE;270000219;9999;60.82;;;14.35;7.85;
Q21;2023;270000862;CLINIQUE BERGOUIGNAN;270000953;2000;5.47;;;;;17
Q21;2023;270000862;CLINIQUE BERGOUIGNAN;270000953;2100;5.47;;;;;17
Q21;2023;270000862;CLINIQUE BERGOUIGNAN;270000953;9999;5.47;;;;;17
Q21;2023;270000870;CLINIQUE LES BRUYERES BROSVILLE;920031770;2000;2.12;;;;;
Q21;2023;270000870;CLINIQUE LES BRUYERES BROSVILLE;920031770;2400;2.12;;;;;
Q21;2023;270000870;CLINIQUE LES BRUYERES BROSVILLE;920031770;9999;2.12;;;;;
Q21;2023;270000896;CMPR LADAPT ST ANDRE DE L'EURE;930019484;2000;3.16;0;0;0;0;
Q21;2023;270000896;CMPR LADAPT ST ANDRE DE L'EURE;930019484;2400;3.16;0;0;0;0;
Q21;2023;270000896;CMPR LADAPT ST ANDRE DE L'EURE;930019484;9999;3.16;0;0;0;0;
Q21;2023;270000912;HOPITAL LA MUSSE ST SEBASTIEN/MORSENT;750814030;2000;30.42;;;2;;
Q21;2023;270000912;HOPITAL LA MUSSE ST SEBASTIEN/MORSENT;750814030;2400;30.42;;;2;;
Q21;2023;270000912;HOPITAL LA MUSSE ST SEBASTIEN/MORSENT;750814030;9999;30.42;;;2;;
Q21;2023;270016058;HAD EURE SEINE;750047367;2000;1.2;;;;;
Q21;2023;270016058;HAD EURE SEINE;750047367;2300;1.2;;;;;
Q21;2023;270016058;HAD EURE SEINE;750047367;9999;1.2;;;;;
Q21;2023;270021439;CENTRE DE RADIOTHERAPIE D'EVREUX;270002652;2000;;;;;;3
Q21;2023;270021439;CENTRE DE RADIOTHERAPIE D'EVREUX;270002652;2100;;;;;;3
Q21;2023;270021439;CENTRE DE RADIOTHERAPIE D'EVREUX;270002652;9999;;;;;;3
Q21;2023;270025984;CLINIQUE LA MARE Ô DANS;270029275;2000;2.27;;;;;7
Q21;2023;270025984;CLINIQUE LA MARE Ô DANS;270029275;2200;2.27;;;;;7
Q21;2023;270025984;CLINIQUE LA MARE Ô DANS;270029275;9999;2.27;;;;;7
Q21;2023;270026107;USLD CH EURE SEINE;270023724;2000;0.3;;;;;
Q21;2023;270026107;USLD CH EURE SEINE;270023724;2100;0.3;;;;;
Q21;2023;270026107;USLD CH EURE SEINE;270023724;9999;0.3;;;;;
Q21;2023;270027279;CLINIQUE DES PORTES DE L'EURE;270027881;2000;2.07;;;;;6
Q21;2023;270027279;CLINIQUE DES PORTES DE L'EURE;270027881;2100;;;;;;1
Q21;2023;270027279;CLINIQUE DES PORTES DE L'EURE;270027881;2200;2.07;;;;;5
Q21;2023;270027279;CLINIQUE DES PORTES DE L'EURE;270027881;9999;2.07;;;;;6
Q21;2023;270029416;HAD CH DE LA RISLE PONT AUDEMER;270000102;2000;0.8;;;;;
Q21;2023;270029416;HAD CH DE LA RISLE PONT AUDEMER;270000102;2300;0.8;;;;;
Q21;2023;270029416;HAD CH DE LA RISLE PONT AUDEMER;270000102;9999;0.8;;;;;
Q21;2023;280000043;CH CHARTRES - HÔTEL DIEU;280000134;2000;2.19;;;0.01;;
Q21;2023;280000043;CH CHARTRES - HÔTEL DIEU;280000134;2100;0.84;;;0.01;;
Q21;2023;280000043;CH CHARTRES - HÔTEL DIEU;280000134;2400;1.35;;;;;
Q21;2023;280000043;CH CHARTRES - HÔTEL DIEU;280000134;9999;2.19;;;0.01;;
Q21;2023;280000050;CH BONNEVAL;280000142;2000;26.06;0;0;0.84;0;0
Q21;2023;280000050;CH BONNEVAL;280000142;2200;25.56;0;0;0.84;0;0
Q21;2023;280000050;CH BONNEVAL;280000142;2500;0.5;0;0;0;0;0
Q21;2023;280000050;CH BONNEVAL;280000142;9999;26.06;0;0;0.84;0;0
Q21;2023;280000084;CH DREUX;280000183;1000;0.7;;;0;0;
Q21;2023;280000084;CH DREUX;280000183;2000;204.48;;4.26;67.34;29.26;
Q21;2023;280000084;CH DREUX;280000183;2100;180.98;;3.19;63.46;27.97;
Q21;2023;280000084;CH DREUX;280000183;2200;13.64;;1.07;3.04;0.55;
Q21;2023;280000084;CH DREUX;280000183;2400;8.02;;;0.74;0.74;
Q21;2023;280000084;CH DREUX;280000183;2500;1.84;;;0.1;0;
Q21;2023;280000084;CH DREUX;280000183;9999;205.18;;4.26;67.34;29.26;
Q21;2023;280000100;CH DE LA LOUPE;280000225;2000;2.41;;0.1;;;
Q21;2023;280000100;CH DE LA LOUPE;280000225;2100;1.72;;0.1;;;
Q21;2023;280000100;CH DE LA LOUPE;280000225;2400;0.46;;;;;
Q21;2023;280000100;CH DE LA LOUPE;280000225;2500;0.23;;;;;
Q21;2023;280000100;CH DE LA LOUPE;280000225;9999;2.41;;0.1;;;
Q21;2023;280000266;CRF BEAUROUVRE SITE DE BLANDAINVILLE;450018106;2000;4.02;;;;;
Q21;2023;280000266;CRF BEAUROUVRE SITE DE BLANDAINVILLE;450018106;2400;4.02;;;;;
Q21;2023;280000266;CRF BEAUROUVRE SITE DE BLANDAINVILLE;450018106;9999;4.02;;;;;
Q21;2023;280000431;KORIAN PARC DE GASVILLE;310021167;2000;3.85;;0.64;;;
Q21;2023;280000431;KORIAN PARC DE GASVILLE;310021167;2400;3.85;;0.64;;;
Q21;2023;280000431;KORIAN PARC DE GASVILLE;310021167;9999;3.85;;0.64;;;
Q21;2023;280000449;INSTITUT MEDICAL SPECIALISE;920030269;2000;8.66;;;;;
Q21;2023;280000449;INSTITUT MEDICAL SPECIALISE;920030269;2400;8.66;;;;;
Q21;2023;280000449;INSTITUT MEDICAL SPECIALISE;920030269;9999;8.66;;;;;
Q21;2023;280000662;CH CHATEAUDUN;280500075;1000;0.5;;;;;
Q21;2023;280000662;CH CHATEAUDUN;280500075;2000;40.21;;1.26;16.47;4.8;6
Q21;2023;280000662;CH CHATEAUDUN;280500075;2100;37.94;;1.26;15.73;4.8;6
Q21;2023;280000662;CH CHATEAUDUN;280500075;2400;1.9;;;0.74;;
Q21;2023;280000662;CH CHATEAUDUN;280500075;2500;0.37;;;;;
Q21;2023;280000662;CH CHATEAUDUN;280500075;9999;40.71;;1.26;16.47;4.8;6
Q21;2023;280000696;CH CHARTRES - VAL DE L'EURE;280000134;2000;3;;0.5;1;;
Q21;2023;280000696;CH CHARTRES - VAL DE L'EURE;280000134;2200;3;;0.5;1;;
Q21;2023;280000696;CH CHARTRES - VAL DE L'EURE;280000134;9999;3;;0.5;1;;
Q21;2023;280001678;ASSAD HAD D'EURE ET LOIR;370001638;2000;0.55;;;;;221
Q21;2023;280001678;ASSAD HAD D'EURE ET LOIR;370001638;2300;0.55;;;;;221
Q21;2023;280001678;ASSAD HAD D'EURE ET LOIR;370001638;9999;0.55;;;;;221
Q21;2023;280006594;A.I.R.B.P. IRC NOGENT-LE-ROTROU;280000852;2000;0.61;;;;;
Q21;2023;280006594;A.I.R.B.P. IRC NOGENT-LE-ROTROU;280000852;2100;0.61;;;;;
Q21;2023;280006594;A.I.R.B.P. IRC NOGENT-LE-ROTROU;280000852;9999;0.61;;;;;
Q21;2023;280007121;COREL - CISEL;720002294;2000;;;;;;5
Q21;2023;280007121;COREL - CISEL;720002294;2100;;;;;;5
Q21;2023;280007121;COREL - CISEL;720002294;9999;;;;;;5
Q21;2023;280007261;HDJ CRF BEAUROUVRE SITE DU COUDRAY;450018106;2000;1;;;;;
Q21;2023;280007261;HDJ CRF BEAUROUVRE SITE DU COUDRAY;450018106;2400;1;;;;;
Q21;2023;280007261;HDJ CRF BEAUROUVRE SITE DU COUDRAY;450018106;9999;1;;;;;
Q21;2023;280007295;SATURNE (RADIOTHE) SITE CH CHARTRES;720002294;2000;;;;;;3
Q21;2023;280007295;SATURNE (RADIOTHE) SITE CH CHARTRES;720002294;2100;;;;;;3
Q21;2023;280007295;SATURNE (RADIOTHE) SITE CH CHARTRES;720002294;9999;;;;;;3
Q21;2023;280502741;A.I.R.B.P IRC CHARTRES;280000852;2000;2.46;;;;;
Q21;2023;280502741;A.I.R.B.P IRC CHARTRES;280000852;2100;2.46;;;;;
Q21;2023;280502741;A.I.R.B.P IRC CHARTRES;280000852;9999;2.46;;;;;
Q21;2023;280502998;CH NOGENT LE ROTROU - NOUVEL HÔPITAL;280000589;1000;5.13;;;;;
Q21;2023;280502998;CH NOGENT LE ROTROU - NOUVEL HÔPITAL;280000589;2000;19.19;;;4.13;;
Q21;2023;280502998;CH NOGENT LE ROTROU - NOUVEL HÔPITAL;280000589;2100;18.1;;;4.13;;
Q21;2023;280502998;CH NOGENT LE ROTROU - NOUVEL HÔPITAL;280000589;2400;1.09;;;;;
Q21;2023;280502998;CH NOGENT LE ROTROU - NOUVEL HÔPITAL;280000589;9999;24.32;;;4.13;;
Q21;2023;280503848;A.I.R.B.P. IRC - DREUX;280000852;2000;1.07;;;;;
Q21;2023;280503848;A.I.R.B.P. IRC - DREUX;280000852;2100;1.07;;;;;
Q21;2023;280503848;A.I.R.B.P. IRC - DREUX;280000852;9999;1.07;;;;;
Q21;2023;280504267;CH CHARTRES LOUIS PASTEUR-LE COUDRAY;280000134;2000;190.45;;;73.84;24.02;5
Q21;2023;280504267;CH CHARTRES LOUIS PASTEUR-LE COUDRAY;280000134;2100;190.25;;;73.84;24.02;5
Q21;2023;280504267;CH CHARTRES LOUIS PASTEUR-LE COUDRAY;280000134;2400;0.2;;;;;
Q21;2023;280504267;CH CHARTRES LOUIS PASTEUR-LE COUDRAY;280000134;9999;190.45;;;73.84;24.02;5
Q21;2023;280504309;A.I.R.B.P. IRC CHATEAUDUN;280000852;2000;0.61;;;;;
Q21;2023;280504309;A.I.R.B.P. IRC CHATEAUDUN;280000852;2100;0.61;;;;;
Q21;2023;280504309;A.I.R.B.P. IRC CHATEAUDUN;280000852;9999;0.61;;;;;
Q21;2023;280504689;NEPHROCARE VERNOUILLET;940000060;2000;;;;;;3
Q21;2023;280504689;NEPHROCARE VERNOUILLET;940000060;2100;;;;;;3
Q21;2023;280504689;NEPHROCARE VERNOUILLET;940000060;9999;;;;;;3
Q21;2023;280505223;INSTITUT DIABETOLOGIE NUTRITION CENTRE;440052041;2000;1.26;;;;;6
Q21;2023;280505223;INSTITUT DIABETOLOGIE NUTRITION CENTRE;440052041;2400;1.26;;;;;6
Q21;2023;280505223;INSTITUT DIABETOLOGIE NUTRITION CENTRE;440052041;9999;1.26;;;;;6
Q21;2023;280505264;CLINIQUE LA BOISSIÈRE;280006370;2000;5.02;;;;;
Q21;2023;280505264;CLINIQUE LA BOISSIÈRE;280006370;2400;5.02;;;;;
Q21;2023;280505264;CLINIQUE LA BOISSIÈRE;280006370;9999;5.02;;;;;
Q21;2023;280505777;HOPITAL PRIVE D'EURE ET LOIR;280001199;2000;1.64;0;0;0;0;89
Q21;2023;280505777;HOPITAL PRIVE D'EURE ET LOIR;280001199;2100;1.64;0;0;0;0;89
Q21;2023;280505777;HOPITAL PRIVE D'EURE ET LOIR;280001199;9999;1.64;0;0;0;0;89
Q21;2023;280506015;LE C.A.L.M.E. ILLIERS COMBRAY;280001264;2000;2.74;;;1;;
Q21;2023;280506015;LE C.A.L.M.E. ILLIERS COMBRAY;280001264;2400;2.74;;;1;;
Q21;2023;280506015;LE C.A.L.M.E. ILLIERS COMBRAY;280001264;9999;2.74;;;1;;
Q21;2023;290000025;CHIC QUIMPER;290020700;1000;5.48;;;;;
Q21;2023;290000025;CHIC QUIMPER;290020700;2000;240.09;;25.29;93.74;;
Q21;2023;290000025;CHIC QUIMPER;290020700;2100;238.05;;23.25;93.74;;
Q21;2023;290000025;CHIC QUIMPER;290020700;2300;0.35;;0.35;;;
Q21;2023;290000025;CHIC QUIMPER;290020700;2400;1.69;;1.69;;;
Q21;2023;290000025;CHIC QUIMPER;290020700;9999;245.57;;25.29;93.74;;
Q21;2023;290000033;C.H. DES PAYS DE MORLAIX;290021542;1000;2.34;;;;;
Q21;2023;290000033;C.H. DES PAYS DE MORLAIX;290021542;2000;127.87;0.08;12.21;47.46;4.92;
Q21;2023;290000033;C.H. DES PAYS DE MORLAIX;290021542;2100;106.81;;10.5;44.13;3.92;
Q21;2023;290000033;C.H. DES PAYS DE MORLAIX;290021542;2200;19.99;0.08;1;3.33;1;
Q21;2023;290000033;C.H. DES PAYS DE MORLAIX;290021542;2400;0.81;;0.71;;;
Q21;2023;290000033;C.H. DES PAYS DE MORLAIX;290021542;2500;0.26;;;;;
Q21;2023;290000033;C.H. DES PAYS DE MORLAIX;290021542;9999;130.21;0.08;12.21;47.46;4.92;
Q21;2023;290000058;CHRU BREST SITE HOPITAL MORVAN;290000017;1000;10.58;1.61;0.53;6.34;;
Q21;2023;290000058;CHRU BREST SITE HOPITAL MORVAN;290000017;2000;185.32;36.23;8.07;137.34;1.38;
Q21;2023;290000058;CHRU BREST SITE HOPITAL MORVAN;290000017;2100;171.66;33.38;7.06;132.09;1.38;
Q21;2023;290000058;CHRU BREST SITE HOPITAL MORVAN;290000017;2200;7.58;0.5;0.2;;;
Q21;2023;290000058;CHRU BREST SITE HOPITAL MORVAN;290000017;2400;6.08;2.35;0.81;5.25;;
Q21;2023;290000058;CHRU BREST SITE HOPITAL MORVAN;290000017;9999;195.9;37.84;8.6;143.68;1.38;
Q21;2023;290000066;CHIC SITE DE CONCARNEAU;290020700;2000;15.14;;7.64;2.5;;
Q21;2023;290000066;CHIC SITE DE CONCARNEAU;290020700;2100;7;;;0.34;;
Q21;2023;290000066;CHIC SITE DE CONCARNEAU;290020700;2400;7.64;;7.64;2.16;;
Q21;2023;290000066;CHIC SITE DE CONCARNEAU;290020700;2500;0.5;;;;;
Q21;2023;290000066;CHIC SITE DE CONCARNEAU;290020700;9999;15.14;;7.64;2.5;;
Q21;2023;290000140;CLINIQUE PASTEUR LANROZE;290000447;2000;5.88;;;;;65
Q21;2023;290000140;CLINIQUE PASTEUR LANROZE;290000447;2100;5.88;;;;;65
Q21;2023;290000140;CLINIQUE PASTEUR LANROZE;290000447;9999;5.88;;;;;65
Q21;2023;290000173;CH FERDINAND GRALL LANDERNEAU;290000041;1000;0.87;;;;;
Q21;2023;290000173;CH FERDINAND GRALL LANDERNEAU;290000041;2000;45.77;;6.28;15.91;;
Q21;2023;290000173;CH FERDINAND GRALL LANDERNEAU;290000041;2100;37.25;;5.78;14.55;;
Q21;2023;290000173;CH FERDINAND GRALL LANDERNEAU;290000041;2200;4.62;;;1.18;;
Q21;2023;290000173;CH FERDINAND GRALL LANDERNEAU;290000041;2400;1.4;;;0.18;;
Q21;2023;290000173;CH FERDINAND GRALL LANDERNEAU;290000041;2500;2.5;;0.5;;;
Q21;2023;290000173;CH FERDINAND GRALL LANDERNEAU;290000041;9999;46.64;;6.28;15.91;;
Q21;2023;290000181;CENTRE HOSPITALIER DOUARNENEZ;290000074;1000;0.08;;;;;
Q21;2023;290000181;CENTRE HOSPITALIER DOUARNENEZ;290000074;2000;34.52;;5.27;10.95;;9
Q21;2023;290000181;CENTRE HOSPITALIER DOUARNENEZ;290000074;2100;31.15;;5.27;10.95;;9
Q21;2023;290000181;CENTRE HOSPITALIER DOUARNENEZ;290000074;2400;3.37;;;0;;
Q21;2023;290000181;CENTRE HOSPITALIER DOUARNENEZ;290000074;9999;34.6;;5.27;10.95;;9
Q21;2023;290000256;CHRU BREST SITE HOPITAL DE CARHAIX;290000017;1000;0.48;;;;;
Q21;2023;290000256;CHRU BREST SITE HOPITAL DE CARHAIX;290000017;2000;32.69;0.1;;6.28;2.78;
Q21;2023;290000256;CHRU BREST SITE HOPITAL DE CARHAIX;290000017;2100;32.69;0.1;;6.28;2.78;
Q21;2023;290000256;CHRU BREST SITE HOPITAL DE CARHAIX;290000017;9999;33.17;0.1;;6.28;2.78;
Q21;2023;290000272;CENTRE HOSPITALIER CROZON;290000090;2000;1.78;;;;;16
Q21;2023;290000272;CENTRE HOSPITALIER CROZON;290000090;2100;1.78;;;;;16
Q21;2023;290000272;CENTRE HOSPITALIER CROZON;290000090;9999;1.78;;;;;16
Q21;2023;290000322;CENTRE HOSPITALIER LESNEVEN;290000108;2000;2.94;;;3;;14
Q21;2023;290000322;CENTRE HOSPITALIER LESNEVEN;290000108;2100;2.84;;;3;;14
Q21;2023;290000322;CENTRE HOSPITALIER LESNEVEN;290000108;2400;0.1;;;;;
Q21;2023;290000322;CENTRE HOSPITALIER LESNEVEN;290000108;9999;2.94;;;3;;14
Q21;2023;290000363;CLINIQUE DE KERFRIDEN;920030269;2000;0.88;;;;;7
Q21;2023;290000363;CLINIQUE DE KERFRIDEN;920030269;2200;0.88;;;;;7
Q21;2023;290000363;CLINIQUE DE KERFRIDEN;920030269;9999;0.88;;;;;7
Q21;2023;290000371;CLINIQUE LES GLENAN;920030269;2000;8.18;;;;;
Q21;2023;290000371;CLINIQUE LES GLENAN;920030269;2400;8.18;;;;;
Q21;2023;290000371;CLINIQUE LES GLENAN;920030269;9999;8.18;;;;;
Q21;2023;290000389;CENTRE HOSPITALIER LANMEUR;290000116;2000;1;;;;;7
Q21;2023;290000389;CENTRE HOSPITALIER LANMEUR;290000116;2100;0.4;;;;;2
Q21;2023;290000389;CENTRE HOSPITALIER LANMEUR;290000116;2400;0.6;;;;;5
Q21;2023;290000389;CENTRE HOSPITALIER LANMEUR;290000116;9999;1;;;;;7
Q21;2023;290000553;CENTRE MEDICAL  LE GUERVENAN;290021542;2000;7.77;;;;;
Q21;2023;290000553;CENTRE MEDICAL  LE GUERVENAN;290021542;2400;7.1;;;;;
Q21;2023;290000553;CENTRE MEDICAL  LE GUERVENAN;290021542;2500;0.67;;;;;
Q21;2023;290000553;CENTRE MEDICAL  LE GUERVENAN;290021542;9999;7.77;;;;;
Q21;2023;290000686;CENTRE DE SOINS DE SUITE DE KERAMPIR;440042844;2000;2.66;0;0;0;0;0
Q21;2023;290000686;CENTRE DE SOINS DE SUITE DE KERAMPIR;440042844;2400;2.66;0;0;0;0;0
Q21;2023;290000686;CENTRE DE SOINS DE SUITE DE KERAMPIR;440042844;9999;2.66;0;0;0;0;0
Q21;2023;290000728;HOPITAL INSTRUCTION DES ARMEES;750821092;1000;0.2;;;;;0
Q21;2023;290000728;HOPITAL INSTRUCTION DES ARMEES;750821092;2000;58.7;0;;21;;0
Q21;2023;290000728;HOPITAL INSTRUCTION DES ARMEES;750821092;2100;52.6;;;20;;0
Q21;2023;290000728;HOPITAL INSTRUCTION DES ARMEES;750821092;2200;4;;;1;;0
Q21;2023;290000728;HOPITAL INSTRUCTION DES ARMEES;750821092;2400;2.1;0;;;;0
Q21;2023;290000728;HOPITAL INSTRUCTION DES ARMEES;750821092;9999;58.9;0;;21;;0
Q21;2023;290000736;CLINIQUE DE L'IROISE;290000991;1000;0.1;;;;;
Q21;2023;290000736;CLINIQUE DE L'IROISE;290000991;2000;1;;;;;5
Q21;2023;290000736;CLINIQUE DE L'IROISE;290000991;2100;1;;;;;1
Q21;2023;290000736;CLINIQUE DE L'IROISE;290000991;2200;;;;;;4
Q21;2023;290000736;CLINIQUE DE L'IROISE;290000991;9999;1.1;;;;;5
Q21;2023;290000744;CLINIQUE PEN AN DALAR;290001007;2000;1.59;;;;;12
Q21;2023;290000744;CLINIQUE PEN AN DALAR;290001007;2200;1.59;;;;;12
Q21;2023;290000744;CLINIQUE PEN AN DALAR;290001007;9999;1.59;;;;;12
Q21;2023;290000785;ETABLISSEMENT DE SOINS HOTEL DIEU;220020739;2000;53.51;;;10.83;;9
Q21;2023;290000785;ETABLISSEMENT DE SOINS HOTEL DIEU;220020739;2100;45.58;;;10.83;;9
Q21;2023;290000785;ETABLISSEMENT DE SOINS HOTEL DIEU;220020739;2200;1.5;;;;;
