BOR;AN;FI;RS;FI_EJ;PERSO;ETPSAL;EFFLIB;COMEHPAD
USLD_P;2023;240000489;CENTRE HOSPITALIER DE PERIGUEUX;240000117;M1320;1;0;1
USLD_P;2023;240000489;CENTRE HOSPITALIER DE PERIGUEUX;240000117;MEDCH;1;0;1
USLD_P;2023;240000489;CENTRE HOSPITALIER DE PERIGUEUX;240000117;N2210;8.48;0;1
USLD_P;2023;240000489;CENTRE HOSPITALIER DE PERIGUEUX;240000117;N2410;0;2;0
USLD_P;2023;240000489;CENTRE HOSPITALIER DE PERIGUEUX;240000117;N2510;25.26;0;1
USLD_P;2023;240000489;CENTRE HOSPITALIER DE PERIGUEUX;240000117;N3120;0.1;0;1
USLD_P;2023;240000489;CENTRE HOSPITALIER DE PERIGUEUX;240000117;NAUT;10.04;0;1
USLD_P;2023;240000505;CENTRE HOSPITALIER DE RIBERAC;240016055;MEDCH;1;;0
USLD_P;2023;240000505;CENTRE HOSPITALIER DE RIBERAC;240016055;N2210;6;;0
USLD_P;2023;240000505;CENTRE HOSPITALIER DE RIBERAC;240016055;N2510;13.8;;0
USLD_P;2023;240000505;CENTRE HOSPITALIER DE RIBERAC;240016055;NAUT;3;;0
USLD_P;2023;240000687;CENTRE HOSPITALIER SARLAT;240000448;M1320;0.28;0;1
USLD_P;2023;240000687;CENTRE HOSPITALIER SARLAT;240000448;MEDCH;0.28;0;1
USLD_P;2023;240000687;CENTRE HOSPITALIER SARLAT;240000448;N2210;5.35;0;1
USLD_P;2023;240000687;CENTRE HOSPITALIER SARLAT;240000448;N2410;0;0;1
USLD_P;2023;240000687;CENTRE HOSPITALIER SARLAT;240000448;N2460;0;0;1
USLD_P;2023;240000687;CENTRE HOSPITALIER SARLAT;240000448;N2510;16.16;0;1
USLD_P;2023;240000687;CENTRE HOSPITALIER SARLAT;240000448;N3120;0;0;1
USLD_P;2023;240000687;CENTRE HOSPITALIER SARLAT;240000448;NAUT;7.8;0;1
USLD_P;2023;250000627;CH PAUL NAPPEZ MORTEAU;250000221;M1320;0.04;;
USLD_P;2023;250000627;CH PAUL NAPPEZ MORTEAU;250000221;MEDCH;0.04;;
USLD_P;2023;250000627;CH PAUL NAPPEZ MORTEAU;250000221;N2210;7.73;;
USLD_P;2023;250000627;CH PAUL NAPPEZ MORTEAU;250000221;N2410;0.98;;
USLD_P;2023;250000627;CH PAUL NAPPEZ MORTEAU;250000221;N2510;12.06;;
USLD_P;2023;250000627;CH PAUL NAPPEZ MORTEAU;250000221;NAUT;10.27;;
USLD_P;2023;250000635;CH SAINTE CROIX BAUME LES DAMES;250000239;MEDCH;;7;1
USLD_P;2023;250000635;CH SAINTE CROIX BAUME LES DAMES;250000239;N2210;1.95;;0
USLD_P;2023;250000635;CH SAINTE CROIX BAUME LES DAMES;250000239;N2410;;;1
USLD_P;2023;250000635;CH SAINTE CROIX BAUME LES DAMES;250000239;N2460;;;1
USLD_P;2023;250000635;CH SAINTE CROIX BAUME LES DAMES;250000239;N2510;10.68;;0
USLD_P;2023;250000635;CH SAINTE CROIX BAUME LES DAMES;250000239;NAUT;6.34;;0
USLD_P;2023;250000882;ETABLISSEMENT DE SANTE DE QUINGEY;250002839;M1320;0.85;;
USLD_P;2023;250000882;ETABLISSEMENT DE SANTE DE QUINGEY;250002839;MEDCH;0.85;;
USLD_P;2023;250000882;ETABLISSEMENT DE SANTE DE QUINGEY;250002839;N2210;9.12;;
USLD_P;2023;250000882;ETABLISSEMENT DE SANTE DE QUINGEY;250002839;N2410;0.2;;1
USLD_P;2023;250000882;ETABLISSEMENT DE SANTE DE QUINGEY;250002839;N2460;1.1;;1
USLD_P;2023;250000882;ETABLISSEMENT DE SANTE DE QUINGEY;250002839;N2510;12.08;;
USLD_P;2023;250000882;ETABLISSEMENT DE SANTE DE QUINGEY;250002839;NAUT;20.95;;
USLD_P;2023;250001237;USLD BELLEVAUX;250007598;M1320;0.44;;1
USLD_P;2023;250001237;USLD BELLEVAUX;250007598;MEDCH;0.81;;1
USLD_P;2023;250001237;USLD BELLEVAUX;250007598;N2210;9.2;;0
USLD_P;2023;250001237;USLD BELLEVAUX;250007598;N2410;0.16;;1
USLD_P;2023;250001237;USLD BELLEVAUX;250007598;N2460;0.05;;1
USLD_P;2023;250001237;USLD BELLEVAUX;250007598;N2510;36.32;;0
USLD_P;2023;250001237;USLD BELLEVAUX;250007598;NAUT;2.16;;1
USLD_P;2023;250001252;USLD JACQUES WEINMAN AVANNE;250007788;M1320;1.6;0;1
USLD_P;2023;250001252;USLD JACQUES WEINMAN AVANNE;250007788;MEDCH;2.6;0;1
USLD_P;2023;250001252;USLD JACQUES WEINMAN AVANNE;250007788;N2210;11.84;0;1
USLD_P;2023;250001252;USLD JACQUES WEINMAN AVANNE;250007788;N2410;1;0;1
USLD_P;2023;250001252;USLD JACQUES WEINMAN AVANNE;250007788;N2460;1.6;0;1
USLD_P;2023;250001252;USLD JACQUES WEINMAN AVANNE;250007788;N2510;42.34;0;1
USLD_P;2023;250001252;USLD JACQUES WEINMAN AVANNE;250007788;N3120;0.32;0;1
USLD_P;2023;250001252;USLD JACQUES WEINMAN AVANNE;250007788;NAUT;41.16;0;1
USLD_P;2023;250004009;LE MITTAN ANNEXE DU HNFC;900000365;M1320;0.6;0;1
USLD_P;2023;250004009;LE MITTAN ANNEXE DU HNFC;900000365;MEDCH;0.6;0;1
USLD_P;2023;250004009;LE MITTAN ANNEXE DU HNFC;900000365;N2210;7.52;;
USLD_P;2023;250004009;LE MITTAN ANNEXE DU HNFC;900000365;N2510;10.77;;
USLD_P;2023;250004009;LE MITTAN ANNEXE DU HNFC;900000365;NAUT;6.81;;
USLD_P;2023;250007234;USLD PONTARLIER;250000452;M1320;;;1
USLD_P;2023;250007234;USLD PONTARLIER;250000452;MEDCH;1;;0
USLD_P;2023;250007234;USLD PONTARLIER;250000452;N2210;6.54;;1
USLD_P;2023;250007234;USLD PONTARLIER;250000452;N2410;0.35;;1
USLD_P;2023;250007234;USLD PONTARLIER;250000452;N2460;;;1
USLD_P;2023;250007234;USLD PONTARLIER;250000452;N2510;7.61;;1
USLD_P;2023;250007234;USLD PONTARLIER;250000452;N3120;;;1
USLD_P;2023;250007234;USLD PONTARLIER;250000452;NAUT;5.86;;1
USLD_P;2023;260000013;CH DE VALENCE;260000021;M1320;0.68;;0
USLD_P;2023;260000013;CH DE VALENCE;260000021;MEDCH;1.7;;1
USLD_P;2023;260000013;CH DE VALENCE;260000021;N2210;17.24;;0
USLD_P;2023;260000013;CH DE VALENCE;260000021;N2460;0.9;;0
USLD_P;2023;260000013;CH DE VALENCE;260000021;N2510;37.54;;0
USLD_P;2023;260000013;CH DE VALENCE;260000021;NAUT;9.64;;0
USLD_P;2023;260000138;CH PORTES PROVENCE MONTELIMAR;260000047;M1320;1.2;0;0
USLD_P;2023;260000138;CH PORTES PROVENCE MONTELIMAR;260000047;MEDCH;1.2;0;0
USLD_P;2023;260000138;CH PORTES PROVENCE MONTELIMAR;260000047;N2210;9.83;0;
USLD_P;2023;260000138;CH PORTES PROVENCE MONTELIMAR;260000047;N2460;0.2;0;
USLD_P;2023;260000138;CH PORTES PROVENCE MONTELIMAR;260000047;N2510;21.88;0;
USLD_P;2023;260000138;CH PORTES PROVENCE MONTELIMAR;260000047;NAUT;8.66;0;
USLD_P;2023;260000195;CLINIQUE PNEUMOLOGIE LES RIEUX;010783009;MEDCH;1.38;;0
USLD_P;2023;260000195;CLINIQUE PNEUMOLOGIE LES RIEUX;010783009;N2210;8.77;;0
USLD_P;2023;260000195;CLINIQUE PNEUMOLOGIE LES RIEUX;010783009;N2410;1.32;;0
USLD_P;2023;260000195;CLINIQUE PNEUMOLOGIE LES RIEUX;010783009;N2460;;1;0
USLD_P;2023;260000195;CLINIQUE PNEUMOLOGIE LES RIEUX;010783009;N2510;19.83;;0
USLD_P;2023;260000195;CLINIQUE PNEUMOLOGIE LES RIEUX;010783009;N3120;1;;0
USLD_P;2023;260000195;CLINIQUE PNEUMOLOGIE LES RIEUX;010783009;NAUT;26.66;;0
USLD_P;2023;260000823;CH DROME-VIVARAIS - SITE DE MONTELEGER;260003264;N2210;7.26;;
USLD_P;2023;260000823;CH DROME-VIVARAIS - SITE DE MONTELEGER;260003264;N2510;15.84;;
USLD_P;2023;260000823;CH DROME-VIVARAIS - SITE DE MONTELEGER;260003264;N3120;0.1;;
USLD_P;2023;260000823;CH DROME-VIVARAIS - SITE DE MONTELEGER;260003264;NAUT;7.23;;
USLD_P;2023;270000367;CH GISORS;270000086;M1320;1.1;0;1
USLD_P;2023;270000367;CH GISORS;270000086;MEDCH;2.1;0;1
USLD_P;2023;270000367;CH GISORS;270000086;N2210;9.84;0;0
USLD_P;2023;270000367;CH GISORS;270000086;N2510;31.73;0;0
USLD_P;2023;270000367;CH GISORS;270000086;NAUT;2.02;0;0
USLD_P;2023;270000425;CH PONT-AUDEMER;270000102;M1320;0.5;;
USLD_P;2023;270000425;CH PONT-AUDEMER;270000102;MEDCH;0.5;;
USLD_P;2023;270000425;CH PONT-AUDEMER;270000102;N2210;5.85;;
USLD_P;2023;270000425;CH PONT-AUDEMER;270000102;N2510;14.47;;
USLD_P;2023;270000425;CH PONT-AUDEMER;270000102;NAUT;9.48;;
USLD_P;2023;270000441;CH VERNEUIL-SUR-AVRE;270000110;M1320;1.17;;1
USLD_P;2023;270000441;CH VERNEUIL-SUR-AVRE;270000110;MEDCH;1.17;;1
USLD_P;2023;270000441;CH VERNEUIL-SUR-AVRE;270000110;N2210;10.18;;1
USLD_P;2023;270000441;CH VERNEUIL-SUR-AVRE;270000110;N2410;0.05;;1
USLD_P;2023;270000441;CH VERNEUIL-SUR-AVRE;270000110;N2460;;;1
USLD_P;2023;270000441;CH VERNEUIL-SUR-AVRE;270000110;N2510;21.36;;0
USLD_P;2023;270000441;CH VERNEUIL-SUR-AVRE;270000110;NAUT;19.56;;0
USLD_P;2023;270000516;HL LE NEUBOURG;270000177;MEDCH;0.55;;1
USLD_P;2023;270000516;HL LE NEUBOURG;270000177;N2210;5.78;;0
USLD_P;2023;270000516;HL LE NEUBOURG;270000177;N2510;13.24;;0
USLD_P;2023;270000516;HL LE NEUBOURG;270000177;NAUT;14.58;;0
USLD_P;2023;270026107;USLD CH EURE SEINE;270023724;MEDCH;0.3;;0
USLD_P;2023;270026107;USLD CH EURE SEINE;270023724;N2210;4.09;;0
USLD_P;2023;270026107;USLD CH EURE SEINE;270023724;N2460;0.29;;1
USLD_P;2023;270026107;USLD CH EURE SEINE;270023724;N2510;20.37;;0
USLD_P;2023;270026107;USLD CH EURE SEINE;270023724;NAUT;6.62;;1
USLD_P;2023;280000050;CH BONNEVAL;280000142;M1320;0.5;0;0
USLD_P;2023;280000050;CH BONNEVAL;280000142;MEDCH;0.5;0;0
USLD_P;2023;280000050;CH BONNEVAL;280000142;N2210;7.64;0;0
USLD_P;2023;280000050;CH BONNEVAL;280000142;N2510;19.15;0;0
USLD_P;2023;280000050;CH BONNEVAL;280000142;NAUT;17.41;0;0
USLD_P;2023;280000084;CH DREUX;280000183;M1320;1;;
USLD_P;2023;280000084;CH DREUX;280000183;MEDCH;1.84;;
USLD_P;2023;280000084;CH DREUX;280000183;N2210;10.7;;
USLD_P;2023;280000084;CH DREUX;280000183;N2410;0.42;;
USLD_P;2023;280000084;CH DREUX;280000183;N2460;0.4;;
USLD_P;2023;280000084;CH DREUX;280000183;N2510;28.27;;
USLD_P;2023;280000084;CH DREUX;280000183;NAUT;32.47;;
USLD_P;2023;280000100;CH DE LA LOUPE;280000225;M1320;0.16;;1
USLD_P;2023;280000100;CH DE LA LOUPE;280000225;MEDCH;0.23;;1
USLD_P;2023;280000100;CH DE LA LOUPE;280000225;N2210;5.39;;1
USLD_P;2023;280000100;CH DE LA LOUPE;280000225;N2410;0.15;;1
USLD_P;2023;280000100;CH DE LA LOUPE;280000225;N2460;0.64;;1
USLD_P;2023;280000100;CH DE LA LOUPE;280000225;N2510;14.58;;1
USLD_P;2023;280000100;CH DE LA LOUPE;280000225;N3120;;;1
USLD_P;2023;280000100;CH DE LA LOUPE;280000225;NAUT;5.84;;1
USLD_P;2023;280000662;CH CHATEAUDUN;280500075;M1320;0.37;;
USLD_P;2023;280000662;CH CHATEAUDUN;280500075;MEDCH;0.37;;
USLD_P;2023;280000662;CH CHATEAUDUN;280500075;N2210;9.81;;
USLD_P;2023;280000662;CH CHATEAUDUN;280500075;N2410;0.7;;
USLD_P;2023;280000662;CH CHATEAUDUN;280500075;N2460;0.4;;
USLD_P;2023;280000662;CH CHATEAUDUN;280500075;N2510;14.91;;
USLD_P;2023;280000662;CH CHATEAUDUN;280500075;NAUT;7.71;;
USLD_P;2023;290000033;C.H. DES PAYS DE MORLAIX;290021542;M1320;0.02;;
USLD_P;2023;290000033;C.H. DES PAYS DE MORLAIX;290021542;MEDCH;0.25;;
USLD_P;2023;290000033;C.H. DES PAYS DE MORLAIX;290021542;N2510;0.91;;
USLD_P;2023;290000033;C.H. DES PAYS DE MORLAIX;290021542;NAUT;1.08;;
USLD_P;2023;290000066;CHIC SITE DE CONCARNEAU;290020700;M1320;0.5;;1
USLD_P;2023;290000066;CHIC SITE DE CONCARNEAU;290020700;MEDCH;0.5;;1
USLD_P;2023;290000066;CHIC SITE DE CONCARNEAU;290020700;N2210;8.66;;1
USLD_P;2023;290000066;CHIC SITE DE CONCARNEAU;290020700;N2410;0.46;;1
USLD_P;2023;290000066;CHIC SITE DE CONCARNEAU;290020700;N2460;0.38;;1
USLD_P;2023;290000066;CHIC SITE DE CONCARNEAU;290020700;N2510;16.33;;1
USLD_P;2023;290000066;CHIC SITE DE CONCARNEAU;290020700;N3120;0.01;;1
USLD_P;2023;290000066;CHIC SITE DE CONCARNEAU;290020700;NAUT;8.15;;1
USLD_P;2023;290000256;CHRU BREST SITE HOPITAL DE CARHAIX;290000017;MEDCH;0.65;;
USLD_P;2023;290000256;CHRU BREST SITE HOPITAL DE CARHAIX;290000017;N2210;7.63;;
USLD_P;2023;290000256;CHRU BREST SITE HOPITAL DE CARHAIX;290000017;N2510;13.08;;
USLD_P;2023;290000256;CHRU BREST SITE HOPITAL DE CARHAIX;290000017;N3120;0.1;;
USLD_P;2023;290000256;CHRU BREST SITE HOPITAL DE CARHAIX;290000017;NAUT;3.28;;
USLD_P;2023;290000553;CENTRE MEDICAL  LE GUERVENAN;290021542;MEDCH;0.67;;
USLD_P;2023;290000553;CENTRE MEDICAL  LE GUERVENAN;290021542;N2210;15.01;;
USLD_P;2023;290000553;CENTRE MEDICAL  LE GUERVENAN;290021542;N2510;32.97;;
USLD_P;2023;290000553;CENTRE MEDICAL  LE GUERVENAN;290021542;NAUT;22.24;;
USLD_P;2023;290000785;ETABLISSEMENT DE SOINS HOTEL DIEU;220020739;MEDCH;1.07;;0
USLD_P;2023;290000785;ETABLISSEMENT DE SOINS HOTEL DIEU;220020739;N2210;13.99;;0
USLD_P;2023;290000785;ETABLISSEMENT DE SOINS HOTEL DIEU;220020739;N2410;0.25;;0
USLD_P;2023;290000785;ETABLISSEMENT DE SOINS HOTEL DIEU;220020739;N2510;22.41;;0
USLD_P;2023;290000785;ETABLISSEMENT DE SOINS HOTEL DIEU;220020739;N3120;0.1;;0
USLD_P;2023;290000785;ETABLISSEMENT DE SOINS HOTEL DIEU;220020739;NAUT;10.07;;0
USLD_P;2023;290008853;CTRE DE LONG SEJOUR - CH DOUARNENEZ;290000074;M1320;0.6;;1
USLD_P;2023;290008853;CTRE DE LONG SEJOUR - CH DOUARNENEZ;290000074;MEDCH;0.6;;1
USLD_P;2023;290008853;CTRE DE LONG SEJOUR - CH DOUARNENEZ;290000074;N2210;7.17;;1
USLD_P;2023;290008853;CTRE DE LONG SEJOUR - CH DOUARNENEZ;290000074;N2410;0.33;;1
USLD_P;2023;290008853;CTRE DE LONG SEJOUR - CH DOUARNENEZ;290000074;N2460;0.08;;1
USLD_P;2023;290008853;CTRE DE LONG SEJOUR - CH DOUARNENEZ;290000074;N2510;8.22;;1
USLD_P;2023;290008853;CTRE DE LONG SEJOUR - CH DOUARNENEZ;290000074;NAUT;3.84;;1
USLD_P;2023;290014687;GHBS USLD BOIS JOLY;560005746;M1320;1.04;;1
USLD_P;2023;290014687;GHBS USLD BOIS JOLY;560005746;MEDCH;1.04;;1
USLD_P;2023;290014687;GHBS USLD BOIS JOLY;560005746;N2210;4.93;;1
USLD_P;2023;290014687;GHBS USLD BOIS JOLY;560005746;N2510;15.39;;1
USLD_P;2023;290014687;GHBS USLD BOIS JOLY;560005746;NAUT;6.12;;1
USLD_P;2023;290017946;CTRE LONG SEJOUR BOHARS - CHRU BREST;290000017;M1320;3.48;;1
USLD_P;2023;290017946;CTRE LONG SEJOUR BOHARS - CHRU BREST;290000017;MEDCH;3.48;;1
USLD_P;2023;290017946;CTRE LONG SEJOUR BOHARS - CHRU BREST;290000017;N2210;27.49;;
USLD_P;2023;290017946;CTRE LONG SEJOUR BOHARS - CHRU BREST;290000017;N2510;45.67;;
USLD_P;2023;290017946;CTRE LONG SEJOUR BOHARS - CHRU BREST;290000017;N3120;0.3;;
USLD_P;2023;290017946;CTRE LONG SEJOUR BOHARS - CHRU BREST;290000017;NAUT;34.69;;
USLD_P;2023;290024462;RESIDENCE KERFILY EPSM FINISTERE SUD;290000298;M1320;0.9;;0
USLD_P;2023;290024462;RESIDENCE KERFILY EPSM FINISTERE SUD;290000298;MEDCH;1.18;;0
USLD_P;2023;290024462;RESIDENCE KERFILY EPSM FINISTERE SUD;290000298;N2210;13.16;;0
USLD_P;2023;290024462;RESIDENCE KERFILY EPSM FINISTERE SUD;290000298;N2410;0.36;;0
USLD_P;2023;290024462;RESIDENCE KERFILY EPSM FINISTERE SUD;290000298;N2460;0.54;;0
USLD_P;2023;290024462;RESIDENCE KERFILY EPSM FINISTERE SUD;290000298;N2510;24.52;;0
USLD_P;2023;290024462;RESIDENCE KERFILY EPSM FINISTERE SUD;290000298;N3120;0.24;;0
USLD_P;2023;290024462;RESIDENCE KERFILY EPSM FINISTERE SUD;290000298;NAUT;16.52;;0
USLD_P;2023;290025113;LONG SEJOUR TY CREAC'H - CHIC QUIMPER;290020700;M1320;0.3;;1
USLD_P;2023;290025113;LONG SEJOUR TY CREAC'H - CHIC QUIMPER;290020700;MEDCH;0.3;;1
USLD_P;2023;290025113;LONG SEJOUR TY CREAC'H - CHIC QUIMPER;290020700;N2210;6.42;;1
USLD_P;2023;290025113;LONG SEJOUR TY CREAC'H - CHIC QUIMPER;290020700;N2410;0.33;;1
USLD_P;2023;290025113;LONG SEJOUR TY CREAC'H - CHIC QUIMPER;290020700;N2460;0.19;;1
USLD_P;2023;290025113;LONG SEJOUR TY CREAC'H - CHIC QUIMPER;290020700;N2510;11.39;;1
USLD_P;2023;290025113;LONG SEJOUR TY CREAC'H - CHIC QUIMPER;290020700;N3120;0;;1
USLD_P;2023;290025113;LONG SEJOUR TY CREAC'H - CHIC QUIMPER;290020700;NAUT;4.99;;1
USLD_P;2023;290025147;LONG SEJOUR TY GLAZIK - CHIC QUIMPER;290020700;M1320;0.14;;1
USLD_P;2023;290025147;LONG SEJOUR TY GLAZIK - CHIC QUIMPER;290020700;MEDCH;0.14;;1
USLD_P;2023;290025147;LONG SEJOUR TY GLAZIK - CHIC QUIMPER;290020700;N2210;6.15;;1
USLD_P;2023;290025147;LONG SEJOUR TY GLAZIK - CHIC QUIMPER;290020700;N2410;0.07;;1
USLD_P;2023;290025147;LONG SEJOUR TY GLAZIK - CHIC QUIMPER;290020700;N2460;0.19;;1
USLD_P;2023;290025147;LONG SEJOUR TY GLAZIK - CHIC QUIMPER;290020700;N2510;8.59;;1
USLD_P;2023;290025147;LONG SEJOUR TY GLAZIK - CHIC QUIMPER;290020700;N3120;0;;1
USLD_P;2023;290025147;LONG SEJOUR TY GLAZIK - CHIC QUIMPER;290020700;NAUT;6.28;;1
USLD_P;2023;2A0000212;HOPITAL LOCAL DE BONIFACIO;2A0000170;MEDCH;0.95;;1
USLD_P;2023;2A0000212;HOPITAL LOCAL DE BONIFACIO;2A0000170;N2210;5.92;;0
USLD_P;2023;2A0000212;HOPITAL LOCAL DE BONIFACIO;2A0000170;N2410;;;1
USLD_P;2023;2A0000212;HOPITAL LOCAL DE BONIFACIO;2A0000170;N2460;;;1
USLD_P;2023;2A0000212;HOPITAL LOCAL DE BONIFACIO;2A0000170;N2510;11.2;;0
USLD_P;2023;2A0000212;HOPITAL LOCAL DE BONIFACIO;2A0000170;N3120;;;1
USLD_P;2023;2A0000212;HOPITAL LOCAL DE BONIFACIO;2A0000170;NAUT;11.45;;0
USLD_P;2023;2A0002614;CENTRE HOSPITALIER DE SARTENE;2A0002606;M1320;0.83;;1
USLD_P;2023;2A0002614;CENTRE HOSPITALIER DE SARTENE;2A0002606;MEDCH;0.83;;1
USLD_P;2023;2A0002614;CENTRE HOSPITALIER DE SARTENE;2A0002606;N2210;6.07;;
USLD_P;2023;2A0002614;CENTRE HOSPITALIER DE SARTENE;2A0002606;N2410;1;;
USLD_P;2023;2A0002614;CENTRE HOSPITALIER DE SARTENE;2A0002606;N2510;15.56;;
USLD_P;2023;2A0002614;CENTRE HOSPITALIER DE SARTENE;2A0002606;NAUT;3.48;;
USLD_P;2023;2A0023271;USLD D' AJACCIO;2A0000014;MEDCH;1;;
USLD_P;2023;2A0023271;USLD D' AJACCIO;2A0000014;N2210;15.9;;
USLD_P;2023;2A0023271;USLD D' AJACCIO;2A0000014;N2510;43.67;;
USLD_P;2023;2A0023271;USLD D' AJACCIO;2A0000014;NAUT;13.29;;
USLD_P;2023;2B0000038;CH CORTE;2B0004246;N2210;1;;
USLD_P;2023;2B0000038;CH CORTE;2B0004246;N2410;1.15;;
USLD_P;2023;2B0000038;CH CORTE;2B0004246;N2510;3;;
USLD_P;2023;2B0000038;CH CORTE;2B0004246;NAUT;2.62;;
USLD_P;2023;2B0004089;USLD CENTRE HOSPITALIER BASTIA;2B0000020;M1320;0.37;;1
USLD_P;2023;2B0004089;USLD CENTRE HOSPITALIER BASTIA;2B0000020;MEDCH;1.57;;1
USLD_P;2023;2B0004089;USLD CENTRE HOSPITALIER BASTIA;2B0000020;N2210;6.47;;1
USLD_P;2023;2B0004089;USLD CENTRE HOSPITALIER BASTIA;2B0000020;N2410;0.3;;1
USLD_P;2023;2B0004089;USLD CENTRE HOSPITALIER BASTIA;2B0000020;N2460;0.42;;1
USLD_P;2023;2B0004089;USLD CENTRE HOSPITALIER BASTIA;2B0000020;N2510;15.6;;1
USLD_P;2023;2B0004089;USLD CENTRE HOSPITALIER BASTIA;2B0000020;N3120;0.18;;1
USLD_P;2023;2B0004089;USLD CENTRE HOSPITALIER BASTIA;2B0000020;NAUT;11.51;;1
USLD_P;2023;2B0005359;CH CALVI;2B0005342;M1320;0.5;;0
USLD_P;2023;2B0005359;CH CALVI;2B0005342;MEDCH;0.7;;0
USLD_P;2023;2B0005359;CH CALVI;2B0005342;N2210;5.16;;0
USLD_P;2023;2B0005359;CH CALVI;2B0005342;N2510;14.21;;0
USLD_P;2023;2B0005359;CH CALVI;2B0005342;NAUT;2.45;;0
USLD_P;2023;300000031;CH LOUIS PASTEUR BAGNOLS SUR CEZE;300780053;M1320;0.04;0;1
USLD_P;2023;300000031;CH LOUIS PASTEUR BAGNOLS SUR CEZE;300780053;MEDCH;0.69;0;1
USLD_P;2023;300000031;CH LOUIS PASTEUR BAGNOLS SUR CEZE;300780053;N2210;6.21;;
USLD_P;2023;300000031;CH LOUIS PASTEUR BAGNOLS SUR CEZE;300780053;N2460;0.4;;
USLD_P;2023;300000031;CH LOUIS PASTEUR BAGNOLS SUR CEZE;300780053;N2510;16.61;;
USLD_P;2023;300000031;CH LOUIS PASTEUR BAGNOLS SUR CEZE;300780053;NAUT;6.47;;
USLD_P;2023;300000064;CH UZES;300780087;MEDCH;0.6;;
USLD_P;2023;300000064;CH UZES;300780087;N2210;4.84;;
USLD_P;2023;300000064;CH UZES;300780087;N2410;0.08;;
USLD_P;2023;300000064;CH UZES;300780087;N2510;18.84;;
USLD_P;2023;300000064;CH UZES;300780087;N3120;0.34;;
USLD_P;2023;300000064;CH UZES;300780087;NAUT;7.63;;
USLD_P;2023;300000072;CH LE VIGAN;300780095;MEDCH;0.03;12;0
USLD_P;2023;300000072;CH LE VIGAN;300780095;N2210;4.92;;0
USLD_P;2023;300000072;CH LE VIGAN;300780095;N2460;1;;0
USLD_P;2023;300000072;CH LE VIGAN;300780095;N2510;17.44;;0
USLD_P;2023;300000072;CH LE VIGAN;300780095;NAUT;12.8;;0
USLD_P;2023;300012481;USLD LES CIGALES CH ALES;300780046;MEDCH;0.5;0;1
USLD_P;2023;300012481;USLD LES CIGALES CH ALES;300780046;N2210;6.32;0;1
USLD_P;2023;300012481;USLD LES CIGALES CH ALES;300780046;N2460;0.48;0;1
USLD_P;2023;300012481;USLD LES CIGALES CH ALES;300780046;N2510;13.07;0;1
USLD_P;2023;300012481;USLD LES CIGALES CH ALES;300780046;N3120;0.17;0;1
USLD_P;2023;300012481;USLD LES CIGALES CH ALES;300780046;NAUT;13.75;0;1
USLD_P;2023;300012499;USLD LA ROSE DES VENTS CH ALES;300780046;N2210;11.5;0;1
USLD_P;2023;300012499;USLD LA ROSE DES VENTS CH ALES;300780046;N2460;0.75;0;1
USLD_P;2023;300012499;USLD LA ROSE DES VENTS CH ALES;300780046;N2510;20.24;0;1
USLD_P;2023;300012499;USLD LA ROSE DES VENTS CH ALES;300780046;N3120;0.26;0;1
USLD_P;2023;300012499;USLD LA ROSE DES VENTS CH ALES;300780046;NAUT;20.92;0;1
USLD_P;2023;300782125;CTRE SOINS PA SERRE CAVALIER CHU NIMES;300780038;N2210;26.89;;
USLD_P;2023;300782125;CTRE SOINS PA SERRE CAVALIER CHU NIMES;300780038;N2410;0.52;;
USLD_P;2023;300782125;CTRE SOINS PA SERRE CAVALIER CHU NIMES;300780038;N2460;1.25;;
USLD_P;2023;300782125;CTRE SOINS PA SERRE CAVALIER CHU NIMES;300780038;N2510;72.98;;
USLD_P;2023;300782125;CTRE SOINS PA SERRE CAVALIER CHU NIMES;300780038;NAUT;21.56;;
USLD_P;2023;310000310;CH COMMINGES PYRENEES SITE ST PLANCARD;310780671;MEDCH;1.2;;
USLD_P;2023;310000310;CH COMMINGES PYRENEES SITE ST PLANCARD;310780671;N2210;9.28;;
USLD_P;2023;310000310;CH COMMINGES PYRENEES SITE ST PLANCARD;310780671;N2460;0.15;;
USLD_P;2023;310000310;CH COMMINGES PYRENEES SITE ST PLANCARD;310780671;N2510;23;;
USLD_P;2023;310000310;CH COMMINGES PYRENEES SITE ST PLANCARD;310780671;NAUT;10.5;;
USLD_P;2023;310000336;CH REVEL;310780713;MEDCH;1;;0
USLD_P;2023;310000336;CH REVEL;310780713;N2210;11.89;;0
USLD_P;2023;310000336;CH REVEL;310780713;N2510;23.86;;0
USLD_P;2023;310000336;CH REVEL;310780713;NAUT;21.45;;0
USLD_P;2023;310013628;CH MURET;310786256;M1320;0.4;;0
USLD_P;2023;310013628;CH MURET;310786256;MEDCH;0.4;;0
USLD_P;2023;310013628;CH MURET;310786256;N2210;10.32;;0
USLD_P;2023;310013628;CH MURET;310786256;N2510;26.3;;0
USLD_P;2023;310013628;CH MURET;310786256;N3120;0.38;;0
USLD_P;2023;310013628;CH MURET;310786256;NAUT;5.17;;0
USLD_P;2023;310021571;CL DES MINIMES TOULOUSE;310021563;M1320;0.5;;0
USLD_P;2023;310021571;CL DES MINIMES TOULOUSE;310021563;MEDCH;2.3;;0
USLD_P;2023;310021571;CL DES MINIMES TOULOUSE;310021563;N2210;12.24;;0
