BOR;AN;FI;RS;FI_EJ;PERSO;EFFLIB;ETPSAL;GAR;AST
BLOCS_P;2023;300002508;CL DU GRAND AVIGNON LES ANGLES;300000213;N4160;;1;;
BLOCS_P;2023;300002508;CL DU GRAND AVIGNON LES ANGLES;300000213;NAUT;;9.67;;
BLOCS_P;2023;300012598;GCS NEUROCHIRURGIE DU GARD;300012580;M1030;2;0.3;0;1
BLOCS_P;2023;300012598;GCS NEUROCHIRURGIE DU GARD;300012580;M200H;4;1.02;0;1
BLOCS_P;2023;300012598;GCS NEUROCHIRURGIE DU GARD;300012580;N2200;;6.34;;1
BLOCS_P;2023;300012598;GCS NEUROCHIRURGIE DU GARD;300012580;N2310;;2.09;;
BLOCS_P;2023;300012598;GCS NEUROCHIRURGIE DU GARD;300012580;N2320;;1.54;;1
BLOCS_P;2023;300012598;GCS NEUROCHIRURGIE DU GARD;300012580;N2510;;1.86;;
BLOCS_P;2023;300012598;GCS NEUROCHIRURGIE DU GARD;300012580;N4160;;0.2;;
BLOCS_P;2023;300012598;GCS NEUROCHIRURGIE DU GARD;300012580;NAUT;;4.33;;
BLOCS_P;2023;300780137;NOUVELLE CL BONNEFON ALES;920028396;M100H;9;0;0;1
BLOCS_P;2023;300780137;NOUVELLE CL BONNEFON ALES;920028396;M1030;5;0;0;1
BLOCS_P;2023;300780137;NOUVELLE CL BONNEFON ALES;920028396;M200H;34;0;0;1
BLOCS_P;2023;300780137;NOUVELLE CL BONNEFON ALES;920028396;N2200;0;14.4;;1
BLOCS_P;2023;300780137;NOUVELLE CL BONNEFON ALES;920028396;N2310;0;3.9;;0
BLOCS_P;2023;300780137;NOUVELLE CL BONNEFON ALES;920028396;N2320;0;0.8;;1
BLOCS_P;2023;300780137;NOUVELLE CL BONNEFON ALES;920028396;N2510;0;2.2;;0
BLOCS_P;2023;300780137;NOUVELLE CL BONNEFON ALES;920028396;N4160;0;2;;1
BLOCS_P;2023;300780137;NOUVELLE CL BONNEFON ALES;920028396;NAUT;0;5.3;;0
BLOCS_P;2023;300780152;HOPITAL PRIVE LES FRANCISCAINES NIMES;300017985;M100H;12;;0;1
BLOCS_P;2023;300780152;HOPITAL PRIVE LES FRANCISCAINES NIMES;300017985;M1030;8;;0;1
BLOCS_P;2023;300780152;HOPITAL PRIVE LES FRANCISCAINES NIMES;300017985;M200H;37;;0;1
BLOCS_P;2023;300780152;HOPITAL PRIVE LES FRANCISCAINES NIMES;300017985;N2200;;40.81;0;1
BLOCS_P;2023;300780152;HOPITAL PRIVE LES FRANCISCAINES NIMES;300017985;N2310;12;0;0;
BLOCS_P;2023;300780152;HOPITAL PRIVE LES FRANCISCAINES NIMES;300017985;N2320;;1.07;0;0
BLOCS_P;2023;300780152;HOPITAL PRIVE LES FRANCISCAINES NIMES;300017985;N2510;;1.99;0;0
BLOCS_P;2023;300780152;HOPITAL PRIVE LES FRANCISCAINES NIMES;300017985;N4160;;3.58;0;
BLOCS_P;2023;300780152;HOPITAL PRIVE LES FRANCISCAINES NIMES;300017985;NAUT;;25.31;0;0
BLOCS_P;2023;300782117;CHU NIMES CAREMEAU;300780038;M100H;;1.1;0;1
BLOCS_P;2023;300782117;CHU NIMES CAREMEAU;300780038;M1030;;46.81;1;1
BLOCS_P;2023;300782117;CHU NIMES CAREMEAU;300780038;M200H;;47.81;1;1
BLOCS_P;2023;300782117;CHU NIMES CAREMEAU;300780038;N2200;;96.35;;
BLOCS_P;2023;300782117;CHU NIMES CAREMEAU;300780038;N2310;;78.63;;
BLOCS_P;2023;300782117;CHU NIMES CAREMEAU;300780038;N2320;;38.86;;
BLOCS_P;2023;300782117;CHU NIMES CAREMEAU;300780038;N2510;;62.22;;
BLOCS_P;2023;300782117;CHU NIMES CAREMEAU;300780038;NAUT;;24.02;;
BLOCS_P;2023;300788502;POLYCLINIQUE GRAND SUD NIMES;300017985;M100H;9;;1;1
BLOCS_P;2023;300788502;POLYCLINIQUE GRAND SUD NIMES;300017985;M1030;18;;1;1
BLOCS_P;2023;300788502;POLYCLINIQUE GRAND SUD NIMES;300017985;M200H;66;;1;1
BLOCS_P;2023;300788502;POLYCLINIQUE GRAND SUD NIMES;300017985;N2200;;31.06;1;1
BLOCS_P;2023;300788502;POLYCLINIQUE GRAND SUD NIMES;300017985;N2320;;1;1;1
BLOCS_P;2023;300788502;POLYCLINIQUE GRAND SUD NIMES;300017985;N2510;;3.57;0;0
BLOCS_P;2023;300788502;POLYCLINIQUE GRAND SUD NIMES;300017985;N4130;;;0;1
BLOCS_P;2023;300788502;POLYCLINIQUE GRAND SUD NIMES;300017985;N4160;;;0;1
BLOCS_P;2023;300788502;POLYCLINIQUE GRAND SUD NIMES;300017985;NAUT;;20;0;1
BLOCS_P;2023;310000310;CH COMMINGES PYRENEES SITE ST PLANCARD;310780671;M1030;;6.23;1;
BLOCS_P;2023;310000310;CH COMMINGES PYRENEES SITE ST PLANCARD;310780671;M200H;10;1.22;1;
BLOCS_P;2023;310000310;CH COMMINGES PYRENEES SITE ST PLANCARD;310780671;N2200;;18.47;;
BLOCS_P;2023;310000310;CH COMMINGES PYRENEES SITE ST PLANCARD;310780671;N2310;;7.4;;
BLOCS_P;2023;310000310;CH COMMINGES PYRENEES SITE ST PLANCARD;310780671;N2320;;5.81;;
BLOCS_P;2023;310000310;CH COMMINGES PYRENEES SITE ST PLANCARD;310780671;N2510;;4.99;;
BLOCS_P;2023;310000310;CH COMMINGES PYRENEES SITE ST PLANCARD;310780671;N4160;;0.33;;
BLOCS_P;2023;310000310;CH COMMINGES PYRENEES SITE ST PLANCARD;310780671;NAUT;;4.62;;
BLOCS_P;2023;310016977;HOPITAUX MERE & ENFANTS CHU TOULOUSE;310781406;M100H;;0.17;1;1
BLOCS_P;2023;310016977;HOPITAUX MERE & ENFANTS CHU TOULOUSE;310781406;M1030;;17.24;1;1
BLOCS_P;2023;310016977;HOPITAUX MERE & ENFANTS CHU TOULOUSE;310781406;M200H;;;1;1
BLOCS_P;2023;310016977;HOPITAUX MERE & ENFANTS CHU TOULOUSE;310781406;N2200;;48.11;;
BLOCS_P;2023;310016977;HOPITAUX MERE & ENFANTS CHU TOULOUSE;310781406;N2310;;34.06;;
BLOCS_P;2023;310016977;HOPITAUX MERE & ENFANTS CHU TOULOUSE;310781406;N2320;;11.82;;
BLOCS_P;2023;310016977;HOPITAUX MERE & ENFANTS CHU TOULOUSE;310781406;N2510;;40.44;;
BLOCS_P;2023;310016977;HOPITAUX MERE & ENFANTS CHU TOULOUSE;310781406;N4160;;3.28;;
BLOCS_P;2023;310016977;HOPITAUX MERE & ENFANTS CHU TOULOUSE;310781406;NAUT;;4.92;;
BLOCS_P;2023;310019351;HOPITAL LARREY CHU TOULOUSE;310781406;N2200;;9.64;;
BLOCS_P;2023;310019351;HOPITAL LARREY CHU TOULOUSE;310781406;N2310;;2.37;;
BLOCS_P;2023;310019351;HOPITAL LARREY CHU TOULOUSE;310781406;N2320;;7.99;;
BLOCS_P;2023;310019351;HOPITAL LARREY CHU TOULOUSE;310781406;N2510;;9.99;;
BLOCS_P;2023;310026083;CL RIVE GAUCHE TOULOUSE;310026075;M100H;109;;0;1
BLOCS_P;2023;310026083;CL RIVE GAUCHE TOULOUSE;310026075;M1030;18;;1;1
BLOCS_P;2023;310026083;CL RIVE GAUCHE TOULOUSE;310026075;M200H;81;;1;1
BLOCS_P;2023;310026083;CL RIVE GAUCHE TOULOUSE;310026075;N2200;;10;0;0
BLOCS_P;2023;310026083;CL RIVE GAUCHE TOULOUSE;310026075;N2310;9;;0;0
BLOCS_P;2023;310026083;CL RIVE GAUCHE TOULOUSE;310026075;N2320;;41;0;0
BLOCS_P;2023;310026083;CL RIVE GAUCHE TOULOUSE;310026075;N2510;;8;0;0
BLOCS_P;2023;310026083;CL RIVE GAUCHE TOULOUSE;310026075;N4130;2;;0;1
BLOCS_P;2023;310026083;CL RIVE GAUCHE TOULOUSE;310026075;N4160;;5;0;1
BLOCS_P;2023;310026083;CL RIVE GAUCHE TOULOUSE;310026075;NAUT;6;;0;1
BLOCS_P;2023;310026927;CL CAPIO LA CROIX DU SUD QUINT FONSEGR;310026794;M100H;87;4.36;1;1
BLOCS_P;2023;310026927;CL CAPIO LA CROIX DU SUD QUINT FONSEGR;310026794;M1030;23;;1;1
BLOCS_P;2023;310026927;CL CAPIO LA CROIX DU SUD QUINT FONSEGR;310026794;M200H;83;;0;1
BLOCS_P;2023;310026927;CL CAPIO LA CROIX DU SUD QUINT FONSEGR;310026794;N2200;;99.68;0;1
BLOCS_P;2023;310026927;CL CAPIO LA CROIX DU SUD QUINT FONSEGR;310026794;N2320;;6.59;0;1
BLOCS_P;2023;310026927;CL CAPIO LA CROIX DU SUD QUINT FONSEGR;310026794;N2510;;3;0;0
BLOCS_P;2023;310026927;CL CAPIO LA CROIX DU SUD QUINT FONSEGR;310026794;N4130;;2.86;0;1
BLOCS_P;2023;310026927;CL CAPIO LA CROIX DU SUD QUINT FONSEGR;310026794;N4160;;4.8;0;0
BLOCS_P;2023;310026927;CL CAPIO LA CROIX DU SUD QUINT FONSEGR;310026794;NAUT;;1.71;0;0
BLOCS_P;2023;310780150;CL MEDIPOLE GARONNE TOULOUSE;310788799;M100H;4;;0;1
BLOCS_P;2023;310780150;CL MEDIPOLE GARONNE TOULOUSE;310788799;M1030;16;;0;1
BLOCS_P;2023;310780150;CL MEDIPOLE GARONNE TOULOUSE;310788799;M200H;66;;0;1
BLOCS_P;2023;310780150;CL MEDIPOLE GARONNE TOULOUSE;310788799;N2200;;52.5;0;1
BLOCS_P;2023;310780150;CL MEDIPOLE GARONNE TOULOUSE;310788799;N2310;;2.35;0;0
BLOCS_P;2023;310780150;CL MEDIPOLE GARONNE TOULOUSE;310788799;N2320;;2;0;1
BLOCS_P;2023;310780150;CL MEDIPOLE GARONNE TOULOUSE;310788799;N2510;;6.5;0;0
BLOCS_P;2023;310780150;CL MEDIPOLE GARONNE TOULOUSE;310788799;N4130;3;;0;1
BLOCS_P;2023;310780150;CL MEDIPOLE GARONNE TOULOUSE;310788799;N4160;;3;0;0
BLOCS_P;2023;310780150;CL MEDIPOLE GARONNE TOULOUSE;310788799;NAUT;;26.3;0;0
BLOCS_P;2023;310780259;CL PASTEUR TOULOUSE;310000096;M100H;75;;1;1
BLOCS_P;2023;310780259;CL PASTEUR TOULOUSE;310000096;M1030;26;;1;1
BLOCS_P;2023;310780259;CL PASTEUR TOULOUSE;310000096;M200H;31;;0;1
BLOCS_P;2023;310780259;CL PASTEUR TOULOUSE;310000096;N2200;;122.94;0;1
BLOCS_P;2023;310780259;CL PASTEUR TOULOUSE;310000096;N2310;;6.5;0;0
BLOCS_P;2023;310780259;CL PASTEUR TOULOUSE;310000096;N2320;;5.67;0;1
BLOCS_P;2023;310780259;CL PASTEUR TOULOUSE;310000096;N2510;;14.25;0;0
BLOCS_P;2023;310780259;CL PASTEUR TOULOUSE;310000096;N4130;;4.03;0;1
BLOCS_P;2023;310780259;CL PASTEUR TOULOUSE;310000096;N4160;;8.98;0;1
BLOCS_P;2023;310780259;CL PASTEUR TOULOUSE;310000096;NAUT;;25.13;0;0
BLOCS_P;2023;310780283;CL DE L'UNION SAINT JEAN;310000112;M1030;19;;;
BLOCS_P;2023;310780283;CL DE L'UNION SAINT JEAN;310000112;M200H;57;;;
BLOCS_P;2023;310780283;CL DE L'UNION SAINT JEAN;310000112;N2200;;104.09;;
BLOCS_P;2023;310780283;CL DE L'UNION SAINT JEAN;310000112;N2320;;2.2;;
BLOCS_P;2023;310780283;CL DE L'UNION SAINT JEAN;310000112;N2510;;10.65;;
BLOCS_P;2023;310780283;CL DE L'UNION SAINT JEAN;310000112;N4160;;4.5;;
BLOCS_P;2023;310780283;CL DE L'UNION SAINT JEAN;310000112;NAUT;;5.68;;
BLOCS_P;2023;310780366;CL MONIE VILLEFRANCHE DE LAURAGAIS;310000153;M100H;4;;0;0
BLOCS_P;2023;310780366;CL MONIE VILLEFRANCHE DE LAURAGAIS;310000153;M1030;1;;0;0
BLOCS_P;2023;310780366;CL MONIE VILLEFRANCHE DE LAURAGAIS;310000153;N2200;;1.7;0;0
BLOCS_P;2023;310780366;CL MONIE VILLEFRANCHE DE LAURAGAIS;310000153;N2510;;1.6;0;0
BLOCS_P;2023;310780366;CL MONIE VILLEFRANCHE DE LAURAGAIS;310000153;N4160;;0.2;0;1
BLOCS_P;2023;310780382;CL AMBROISE PARE TOULOUSE;310000179;M100H;37;1.41;0;1
BLOCS_P;2023;310780382;CL AMBROISE PARE TOULOUSE;310000179;M1030;9;;1;1
BLOCS_P;2023;310780382;CL AMBROISE PARE TOULOUSE;310000179;M200H;40;;0;1
BLOCS_P;2023;310780382;CL AMBROISE PARE TOULOUSE;310000179;N2200;;15.01;0;1
BLOCS_P;2023;310780382;CL AMBROISE PARE TOULOUSE;310000179;N2320;;2.58;0;1
BLOCS_P;2023;310780382;CL AMBROISE PARE TOULOUSE;310000179;N4160;;3;0;1
BLOCS_P;2023;310781000;CL DES CEDRES CORNEBARRIEU;310788880;M100H;29;;0;1
BLOCS_P;2023;310781000;CL DES CEDRES CORNEBARRIEU;310788880;M1030;16;;1;1
BLOCS_P;2023;310781000;CL DES CEDRES CORNEBARRIEU;310788880;M200H;48;;0;1
BLOCS_P;2023;310781000;CL DES CEDRES CORNEBARRIEU;310788880;N2200;;59.05;0;0
BLOCS_P;2023;310781000;CL DES CEDRES CORNEBARRIEU;310788880;N2320;;5.59;0;0
BLOCS_P;2023;310781000;CL DES CEDRES CORNEBARRIEU;310788880;N2510;;6.46;0;0
BLOCS_P;2023;310781000;CL DES CEDRES CORNEBARRIEU;310788880;N4160;;3;0;0
BLOCS_P;2023;310781000;CL DES CEDRES CORNEBARRIEU;310788880;NAUT;;10.94;0;0
BLOCS_P;2023;310781067;HOPITAL JOSEPH DUCUING TOULOUSE;310788898;M100H;;0.12;0;0
BLOCS_P;2023;310781067;HOPITAL JOSEPH DUCUING TOULOUSE;310788898;M1030;;7.38;1;1
BLOCS_P;2023;310781067;HOPITAL JOSEPH DUCUING TOULOUSE;310788898;M200H;;4.73;1;1
BLOCS_P;2023;310781067;HOPITAL JOSEPH DUCUING TOULOUSE;310788898;N2200;;14.44;0;0
BLOCS_P;2023;310781067;HOPITAL JOSEPH DUCUING TOULOUSE;310788898;N2310;;4.25;0;1
BLOCS_P;2023;310781067;HOPITAL JOSEPH DUCUING TOULOUSE;310788898;N2320;;3.49;0;1
BLOCS_P;2023;310781067;HOPITAL JOSEPH DUCUING TOULOUSE;310788898;N2510;;1.92;0;0
BLOCS_P;2023;310781067;HOPITAL JOSEPH DUCUING TOULOUSE;310788898;N4160;;0.65;0;0
BLOCS_P;2023;310781067;HOPITAL JOSEPH DUCUING TOULOUSE;310788898;NAUT;;2.96;0;1
BLOCS_P;2023;310781505;CL D'OCCITANIE MURET;310000492;M100H;24;;;1
BLOCS_P;2023;310781505;CL D'OCCITANIE MURET;310000492;M1030;11;;;1
BLOCS_P;2023;310781505;CL D'OCCITANIE MURET;310000492;M200H;48;;;1
BLOCS_P;2023;310781505;CL D'OCCITANIE MURET;310000492;N2200;;30.17;;
BLOCS_P;2023;310781505;CL D'OCCITANIE MURET;310000492;N2320;;3.5;;
BLOCS_P;2023;310781505;CL D'OCCITANIE MURET;310000492;N2510;;7.22;;
BLOCS_P;2023;310781505;CL D'OCCITANIE MURET;310000492;N4160;;2.75;;
BLOCS_P;2023;310781505;CL D'OCCITANIE MURET;310000492;NAUT;;29.97;;
BLOCS_P;2023;310782347;ONCOPOLE CLAUDIUS REGAUD TOULOUSE;310789136;M1030;;9.65;;1
BLOCS_P;2023;310782347;ONCOPOLE CLAUDIUS REGAUD TOULOUSE;310789136;M200H;;12.35;;1
BLOCS_P;2023;310782347;ONCOPOLE CLAUDIUS REGAUD TOULOUSE;310789136;N2200;;47.35;;
BLOCS_P;2023;310782347;ONCOPOLE CLAUDIUS REGAUD TOULOUSE;310789136;N2310;;13.95;;1
BLOCS_P;2023;310782347;ONCOPOLE CLAUDIUS REGAUD TOULOUSE;310789136;N2320;;10.18;;1
BLOCS_P;2023;310782347;ONCOPOLE CLAUDIUS REGAUD TOULOUSE;310789136;N2510;;39.28;;1
BLOCS_P;2023;310782347;ONCOPOLE CLAUDIUS REGAUD TOULOUSE;310789136;N4160;;2.81;;1
BLOCS_P;2023;310782347;ONCOPOLE CLAUDIUS REGAUD TOULOUSE;310789136;NAUT;;26.99;;
BLOCS_P;2023;310783048;HOPITAL PURPAN CHU TOULOUSE;310781406;M100H;;1.42;;
BLOCS_P;2023;310783048;HOPITAL PURPAN CHU TOULOUSE;310781406;M1030;;15.44;;
BLOCS_P;2023;310783048;HOPITAL PURPAN CHU TOULOUSE;310781406;N2200;;87.4;;
BLOCS_P;2023;310783048;HOPITAL PURPAN CHU TOULOUSE;310781406;N2310;;45.66;;
BLOCS_P;2023;310783048;HOPITAL PURPAN CHU TOULOUSE;310781406;N2320;;36.7;;
BLOCS_P;2023;310783048;HOPITAL PURPAN CHU TOULOUSE;310781406;N2510;;77.79;;
BLOCS_P;2023;310783048;HOPITAL PURPAN CHU TOULOUSE;310781406;NAUT;;3.25;;
BLOCS_P;2023;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;M100H;;0.85;1;1
BLOCS_P;2023;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;M1030;;7.85;1;1
BLOCS_P;2023;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;M200H;;;1;1
BLOCS_P;2023;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;N2200;;87.7;1;1
BLOCS_P;2023;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;N2310;;64.28;1;1
BLOCS_P;2023;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;N2320;;56.35;1;1
BLOCS_P;2023;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;N2510;;95.62;1;0
BLOCS_P;2023;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;N4130;;;1;0
BLOCS_P;2023;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;N4160;;1.68;0;0
BLOCS_P;2023;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;NAUT;;0.95;0;0
BLOCS_P;2023;320000086;CH AUCH EN GASCOGNE;320780117;M100H;4;1.2;1;0
BLOCS_P;2023;320000086;CH AUCH EN GASCOGNE;320780117;M1030;0;5.6;1;0
BLOCS_P;2023;320000086;CH AUCH EN GASCOGNE;320780117;M200H;0;3.7;1;0
BLOCS_P;2023;320000086;CH AUCH EN GASCOGNE;320780117;N2200;0;10.51;0;0
BLOCS_P;2023;320000086;CH AUCH EN GASCOGNE;320780117;N2310;0;12.31;0;1
BLOCS_P;2023;320000086;CH AUCH EN GASCOGNE;320780117;N2320;0;11.82;0;1
BLOCS_P;2023;320000086;CH AUCH EN GASCOGNE;320780117;N2510;0;13.53;0;0
BLOCS_P;2023;320000086;CH AUCH EN GASCOGNE;320780117;N4160;0;1;0;0
BLOCS_P;2023;320000086;CH AUCH EN GASCOGNE;320780117;NAUT;0;9.55;0;0
BLOCS_P;2023;330000332;HOPITAL SUBURBAIN DU BOUSCAT;330780545;M100H;8;0.5;0;0
BLOCS_P;2023;330000332;HOPITAL SUBURBAIN DU BOUSCAT;330780545;M1030;;1.4;0;0
BLOCS_P;2023;330000332;HOPITAL SUBURBAIN DU BOUSCAT;330780545;M200H;2;0;0;0
BLOCS_P;2023;330000332;HOPITAL SUBURBAIN DU BOUSCAT;330780545;N2200;;3.4;0;0
BLOCS_P;2023;330000332;HOPITAL SUBURBAIN DU BOUSCAT;330780545;N2320;;0.6;0;0
BLOCS_P;2023;330000332;HOPITAL SUBURBAIN DU BOUSCAT;330780545;N2510;;1;0;0
BLOCS_P;2023;330000340;MSP BORDEAUX BAGATELLE;330780552;M100H;;7;0;1
BLOCS_P;2023;330000340;MSP BORDEAUX BAGATELLE;330780552;M1030;;24.88;1;
BLOCS_P;2023;330000340;MSP BORDEAUX BAGATELLE;330780552;M200H;;44.7;0;1
BLOCS_P;2023;330000340;MSP BORDEAUX BAGATELLE;330780552;N2200;;46.18;;1
BLOCS_P;2023;330000340;MSP BORDEAUX BAGATELLE;330780552;N2310;;16.29;;1
BLOCS_P;2023;330000340;MSP BORDEAUX BAGATELLE;330780552;N2320;;25.86;;1
BLOCS_P;2023;330000340;MSP BORDEAUX BAGATELLE;330780552;N2510;;11.19;;1
BLOCS_P;2023;330000340;MSP BORDEAUX BAGATELLE;330780552;NAUT;;8.29;;1
BLOCS_P;2023;330000555;CENTRE HOSPITALIER D'ARCACHON;330781204;M100H;;;0;1
BLOCS_P;2023;330000555;CENTRE HOSPITALIER D'ARCACHON;330781204;M1030;;7.46;1;0
BLOCS_P;2023;330000555;CENTRE HOSPITALIER D'ARCACHON;330781204;M200H;7;16.21;0;1
BLOCS_P;2023;330000555;CENTRE HOSPITALIER D'ARCACHON;330781204;N2200;;18.51;0;1
BLOCS_P;2023;330000555;CENTRE HOSPITALIER D'ARCACHON;330781204;N2310;;11.51;0;1
BLOCS_P;2023;330000555;CENTRE HOSPITALIER D'ARCACHON;330781204;N2320;;6.15;0;1
BLOCS_P;2023;330000555;CENTRE HOSPITALIER D'ARCACHON;330781204;N2510;;3.95;0;0
BLOCS_P;2023;330000555;CENTRE HOSPITALIER D'ARCACHON;330781204;N4160;;1.04;0;0
BLOCS_P;2023;330000555;CENTRE HOSPITALIER D'ARCACHON;330781204;NAUT;;1;0;0
BLOCS_P;2023;330000571;CH DE LA HAUTE GIRONDE;330781220;M1030;0;4.43;1;
BLOCS_P;2023;330000571;CH DE LA HAUTE GIRONDE;330781220;M200H;0;4.63;1;
BLOCS_P;2023;330000571;CH DE LA HAUTE GIRONDE;330781220;N2200;0;7.33;;1
BLOCS_P;2023;330000571;CH DE LA HAUTE GIRONDE;330781220;N2310;0;6.76;;1
BLOCS_P;2023;330000571;CH DE LA HAUTE GIRONDE;330781220;N2320;0;4.58;;1
BLOCS_P;2023;330000571;CH DE LA HAUTE GIRONDE;330781220;N2510;0;7.14;;0
BLOCS_P;2023;330000571;CH DE LA HAUTE GIRONDE;330781220;N4160;0;0.1;;0
BLOCS_P;2023;330000589;CH SUD GIRONDE - SITE LANGON;330027509;M100H;0;0.08;;1
BLOCS_P;2023;330000589;CH SUD GIRONDE - SITE LANGON;330027509;M1030;0;4.73;;1
BLOCS_P;2023;330000589;CH SUD GIRONDE - SITE LANGON;330027509;M200H;0;3.73;;1
BLOCS_P;2023;330000589;CH SUD GIRONDE - SITE LANGON;330027509;N2200;;6.59;0;1
BLOCS_P;2023;330000589;CH SUD GIRONDE - SITE LANGON;330027509;N2310;;6.84;0;1
BLOCS_P;2023;330000589;CH SUD GIRONDE - SITE LANGON;330027509;N2320;;7.51;0;1
BLOCS_P;2023;330000589;CH SUD GIRONDE - SITE LANGON;330027509;N2510;;1.84;0;1
BLOCS_P;2023;330000589;CH SUD GIRONDE - SITE LANGON;330027509;N4130;;;0;1
BLOCS_P;2023;330000589;CH SUD GIRONDE - SITE LANGON;330027509;N4160;;1;0;1
BLOCS_P;2023;330000589;CH SUD GIRONDE - SITE LANGON;330027509;NAUT;;1.5;0;1
BLOCS_P;2023;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;M100H;0;0.79;0;1
BLOCS_P;2023;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;M1030;0;11.13;1;0
BLOCS_P;2023;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;M200H;0;8.75;0;1
BLOCS_P;2023;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;N2200;;12.33;1;1
BLOCS_P;2023;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;N2310;;25.37;1;0
BLOCS_P;2023;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;N2320;;13.34;1;1
BLOCS_P;2023;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;N2510;;13.21;1;1
BLOCS_P;2023;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;N4130;;1.14;0;0
BLOCS_P;2023;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;N4160;;1.57;0;0
BLOCS_P;2023;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;NAUT;;16.69;0;0
BLOCS_P;2023;330000662;INSTITUT BERGONIE;330781329;M100H;;5.51;0;1
BLOCS_P;2023;330000662;INSTITUT BERGONIE;330781329;M1030;;8.58;0;1
BLOCS_P;2023;330000662;INSTITUT BERGONIE;330781329;M200H;;14.6;0;1
BLOCS_P;2023;330000662;INSTITUT BERGONIE;330781329;N2200;;11.28;0;1
BLOCS_P;2023;330000662;INSTITUT BERGONIE;330781329;N2310;;19.06;0;1
BLOCS_P;2023;330000662;INSTITUT BERGONIE;330781329;N2320;;5.09;0;1
BLOCS_P;2023;330000662;INSTITUT BERGONIE;330781329;N2510;;1.43;0;0
BLOCS_P;2023;330000662;INSTITUT BERGONIE;330781329;N4130;;5.61;0;1
BLOCS_P;2023;330000662;INSTITUT BERGONIE;330781329;N4160;;0.5;0;1
BLOCS_P;2023;330000662;INSTITUT BERGONIE;330781329;NAUT;;13.86;0;0
BLOCS_P;2023;330060658;GCS CLINIQUE CHIRURGICALE LIBOURNAIS;330060641;M100H;0;;0;1
BLOCS_P;2023;330060658;GCS CLINIQUE CHIRURGICALE LIBOURNAIS;330060641;M1030;4;;0;1
BLOCS_P;2023;330060658;GCS CLINIQUE CHIRURGICALE LIBOURNAIS;330060641;M200H;25;;0;1
BLOCS_P;2023;330060658;GCS CLINIQUE CHIRURGICALE LIBOURNAIS;330060641;N2200;;10.43;0;1
BLOCS_P;2023;330060658;GCS CLINIQUE CHIRURGICALE LIBOURNAIS;330060641;N2310;4;;0;0
BLOCS_P;2023;330060658;GCS CLINIQUE CHIRURGICALE LIBOURNAIS;330060641;N2510;;3.91;0;0
BLOCS_P;2023;330060658;GCS CLINIQUE CHIRURGICALE LIBOURNAIS;330060641;N4160;;1.03;0;1
BLOCS_P;2023;330060658;GCS CLINIQUE CHIRURGICALE LIBOURNAIS;330060641;NAUT;;5.38;0;0
BLOCS_P;2023;330780040;NOUVELLE CLINIQUE BEL AIR;330000027;M100H;24;;0;0
BLOCS_P;2023;330780040;NOUVELLE CLINIQUE BEL AIR;330000027;M1030;9;;0;0
BLOCS_P;2023;330780040;NOUVELLE CLINIQUE BEL AIR;330000027;M200H;83;;0;0
BLOCS_P;2023;330780040;NOUVELLE CLINIQUE BEL AIR;330000027;N2200;;20.68;;
BLOCS_P;2023;330780040;NOUVELLE CLINIQUE BEL AIR;330000027;N2510;;6.91;;
BLOCS_P;2023;330780081;CLINIQUE SAINT- AUGUSTIN;330000043;M100H;24;;1;1
BLOCS_P;2023;330780081;CLINIQUE SAINT- AUGUSTIN;330000043;M1030;14;;1;1
BLOCS_P;2023;330780081;CLINIQUE SAINT- AUGUSTIN;330000043;M200H;39;;0;1
BLOCS_P;2023;330780081;CLINIQUE SAINT- AUGUSTIN;330000043;N2200;;30.3;0;1
BLOCS_P;2023;330780081;CLINIQUE SAINT- AUGUSTIN;330000043;N2310;;8;0;0
BLOCS_P;2023;330780081;CLINIQUE SAINT- AUGUSTIN;330000043;N2320;;4;0;1
BLOCS_P;2023;330780081;CLINIQUE SAINT- AUGUSTIN;330000043;N2510;;2.96;0;0
BLOCS_P;2023;330780081;CLINIQUE SAINT- AUGUSTIN;330000043;N4130;;7;0;1
