BOR;AN;FI;RS;FI_EJ;PERSO;ETPSAL;EFFLIB;GAR;AST
CHIRCAR_P;2023;290004324;CHRU BREST SITE HOPITAL CAVALE BLANCHE;290000017;N2510;13.28;;;
CHIRCAR_P;2023;290004324;CHRU BREST SITE HOPITAL CAVALE BLANCHE;290000017;NAUT;6.65;;;
CHIRCAR_P;2023;290019777;POLYCLINIQUE DE KERAUDREN;290022508;M103X;;10;;
CHIRCAR_P;2023;290019777;POLYCLINIQUE DE KERAUDREN;290022508;M1040;;9;1;1
CHIRCAR_P;2023;290019777;POLYCLINIQUE DE KERAUDREN;290022508;M104H;;9;1;1
CHIRCAR_P;2023;290019777;POLYCLINIQUE DE KERAUDREN;290022508;N2200;16.25;;;
CHIRCAR_P;2023;290019777;POLYCLINIQUE DE KERAUDREN;290022508;N2320;36.28;;;
CHIRCAR_P;2023;290019777;POLYCLINIQUE DE KERAUDREN;290022508;N2510;9.44;;;
CHIRCAR_P;2023;290019777;POLYCLINIQUE DE KERAUDREN;290022508;N4130;1.58;;;
CHIRCAR_P;2023;290019777;POLYCLINIQUE DE KERAUDREN;290022508;NAUT;1;;;
CHIRCAR_P;2023;2A0004842;CH ND LA MISERICORDE;2A0000014;M103X;;;1;0
CHIRCAR_P;2023;2A0004842;CH ND LA MISERICORDE;2A0000014;M1040;4.3;5;1;0
CHIRCAR_P;2023;2A0004842;CH ND LA MISERICORDE;2A0000014;M104H;4.3;5;0;1
CHIRCAR_P;2023;2A0004842;CH ND LA MISERICORDE;2A0000014;M1140;;;0;1
CHIRCAR_P;2023;2A0004842;CH ND LA MISERICORDE;2A0000014;M1160;;;0;1
CHIRCAR_P;2023;2B0000012;CENTRE HOSPITALIER DE BASTIA;2B0000020;M1040;1.6;;0;1
CHIRCAR_P;2023;2B0000012;CENTRE HOSPITALIER DE BASTIA;2B0000020;N2200;19.64;;;
CHIRCAR_P;2023;2B0000012;CENTRE HOSPITALIER DE BASTIA;2B0000020;NAUT;1.06;;;
CHIRCAR_P;2023;300780152;HOPITAL PRIVE LES FRANCISCAINES NIMES;300017985;M103X;;8;;
CHIRCAR_P;2023;300780152;HOPITAL PRIVE LES FRANCISCAINES NIMES;300017985;M1040;;12;;
CHIRCAR_P;2023;300780152;HOPITAL PRIVE LES FRANCISCAINES NIMES;300017985;M1160;;5;;
CHIRCAR_P;2023;300780152;HOPITAL PRIVE LES FRANCISCAINES NIMES;300017985;M2140;;2;;
CHIRCAR_P;2023;300780152;HOPITAL PRIVE LES FRANCISCAINES NIMES;300017985;N2200;11.01;;;
CHIRCAR_P;2023;300780152;HOPITAL PRIVE LES FRANCISCAINES NIMES;300017985;N2310;;12;;
CHIRCAR_P;2023;300780152;HOPITAL PRIVE LES FRANCISCAINES NIMES;300017985;N2320;4;;;
CHIRCAR_P;2023;300780152;HOPITAL PRIVE LES FRANCISCAINES NIMES;300017985;N2510;13.47;;;
CHIRCAR_P;2023;300780152;HOPITAL PRIVE LES FRANCISCAINES NIMES;300017985;NAUT;6.22;;;
CHIRCAR_P;2023;300782117;CHU NIMES CAREMEAU;300780038;M1040;12.96;;1;1
CHIRCAR_P;2023;300782117;CHU NIMES CAREMEAU;300780038;M1140;0.1;;;
CHIRCAR_P;2023;300782117;CHU NIMES CAREMEAU;300780038;M2140;3;;;
CHIRCAR_P;2023;300782117;CHU NIMES CAREMEAU;300780038;MAUT;1.63;;;
CHIRCAR_P;2023;300782117;CHU NIMES CAREMEAU;300780038;N2200;17.55;;;
CHIRCAR_P;2023;300782117;CHU NIMES CAREMEAU;300780038;N2510;1.6;;;
CHIRCAR_P;2023;300782117;CHU NIMES CAREMEAU;300780038;N4130;6.25;;;
CHIRCAR_P;2023;300782117;CHU NIMES CAREMEAU;300780038;NAUT;3.49;;;
CHIRCAR_P;2023;310016977;HOPITAUX MERE & ENFANTS CHU TOULOUSE;310781406;M103X;1.3;;;
CHIRCAR_P;2023;310016977;HOPITAUX MERE & ENFANTS CHU TOULOUSE;310781406;M1040;1.12;;;
CHIRCAR_P;2023;310016977;HOPITAUX MERE & ENFANTS CHU TOULOUSE;310781406;M2140;0.14;;;
CHIRCAR_P;2023;310016977;HOPITAUX MERE & ENFANTS CHU TOULOUSE;310781406;NAUT;0.3;;;
CHIRCAR_P;2023;310026927;CL CAPIO LA CROIX DU SUD QUINT FONSEGR;310026794;M1040;;16;1;
CHIRCAR_P;2023;310026927;CL CAPIO LA CROIX DU SUD QUINT FONSEGR;310026794;M104H;;6;0;0
CHIRCAR_P;2023;310026927;CL CAPIO LA CROIX DU SUD QUINT FONSEGR;310026794;N2200;12;;;
CHIRCAR_P;2023;310026927;CL CAPIO LA CROIX DU SUD QUINT FONSEGR;310026794;N2320;4.6;;;
CHIRCAR_P;2023;310026927;CL CAPIO LA CROIX DU SUD QUINT FONSEGR;310026794;N2510;7.2;;;
CHIRCAR_P;2023;310026927;CL CAPIO LA CROIX DU SUD QUINT FONSEGR;310026794;N4130;2.9;;;
CHIRCAR_P;2023;310780259;CL PASTEUR TOULOUSE;310000096;M103X;;14;1;1
CHIRCAR_P;2023;310780259;CL PASTEUR TOULOUSE;310000096;M1040;;37;1;1
CHIRCAR_P;2023;310780259;CL PASTEUR TOULOUSE;310000096;M104H;;3;0;1
CHIRCAR_P;2023;310780259;CL PASTEUR TOULOUSE;310000096;M1140;;1;0;1
CHIRCAR_P;2023;310780259;CL PASTEUR TOULOUSE;310000096;M1160;;10;0;1
CHIRCAR_P;2023;310780259;CL PASTEUR TOULOUSE;310000096;M2140;;5;0;1
CHIRCAR_P;2023;310780259;CL PASTEUR TOULOUSE;310000096;N2200;75.45;;;
CHIRCAR_P;2023;310780259;CL PASTEUR TOULOUSE;310000096;N2320;1.48;;;
CHIRCAR_P;2023;310780259;CL PASTEUR TOULOUSE;310000096;N2510;1.91;;;
CHIRCAR_P;2023;310780259;CL PASTEUR TOULOUSE;310000096;N4130;4.03;;;
CHIRCAR_P;2023;310780259;CL PASTEUR TOULOUSE;310000096;NAUT;21.23;;;
CHIRCAR_P;2023;310781000;CL DES CEDRES CORNEBARRIEU;310788880;M103X;;;1;1
CHIRCAR_P;2023;310781000;CL DES CEDRES CORNEBARRIEU;310788880;M1040;;10;1;1
CHIRCAR_P;2023;310781000;CL DES CEDRES CORNEBARRIEU;310788880;M1160;;3;0;1
CHIRCAR_P;2023;310781000;CL DES CEDRES CORNEBARRIEU;310788880;N2200;5.25;;;
CHIRCAR_P;2023;310781000;CL DES CEDRES CORNEBARRIEU;310788880;N4130;2;;;
CHIRCAR_P;2023;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;M103X;;;1;1
CHIRCAR_P;2023;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;M1040;12.57;;1;1
CHIRCAR_P;2023;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;M104H;;;1;1
CHIRCAR_P;2023;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;M1160;;;1;1
CHIRCAR_P;2023;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;M2140;1.12;;1;1
CHIRCAR_P;2023;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;N2200;94.18;;;
CHIRCAR_P;2023;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;N2510;80.49;;;
CHIRCAR_P;2023;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;NAUT;8.94;;;
CHIRCAR_P;2023;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;M1040;1.65;1;0;1
CHIRCAR_P;2023;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;N2200;8.7;;;
CHIRCAR_P;2023;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;N4130;3.86;;;
CHIRCAR_P;2023;330780081;CLINIQUE SAINT- AUGUSTIN;330000043;M103X;;6;1;1
CHIRCAR_P;2023;330780081;CLINIQUE SAINT- AUGUSTIN;330000043;M1040;;18;1;1
CHIRCAR_P;2023;330780081;CLINIQUE SAINT- AUGUSTIN;330000043;M104H;;7;0;1
CHIRCAR_P;2023;330780081;CLINIQUE SAINT- AUGUSTIN;330000043;M1160;;7;0;1
CHIRCAR_P;2023;330780081;CLINIQUE SAINT- AUGUSTIN;330000043;M2140;;8;0;1
CHIRCAR_P;2023;330780081;CLINIQUE SAINT- AUGUSTIN;330000043;N2200;66.3;;;
CHIRCAR_P;2023;330780081;CLINIQUE SAINT- AUGUSTIN;330000043;N2310;3;;;
CHIRCAR_P;2023;330780081;CLINIQUE SAINT- AUGUSTIN;330000043;N2320;2;;;
CHIRCAR_P;2023;330780081;CLINIQUE SAINT- AUGUSTIN;330000043;N2510;34.1;;;
CHIRCAR_P;2023;330780081;CLINIQUE SAINT- AUGUSTIN;330000043;N4130;7;;;
CHIRCAR_P;2023;330780081;CLINIQUE SAINT- AUGUSTIN;330000043;NAUT;3;;;
CHIRCAR_P;2023;330780479;POLYCLIN BORDEAUX-NORD AQUITAINE;330000274;M103X;;;1;1
CHIRCAR_P;2023;330780479;POLYCLIN BORDEAUX-NORD AQUITAINE;330000274;M1040;;;1;1
CHIRCAR_P;2023;330780479;POLYCLIN BORDEAUX-NORD AQUITAINE;330000274;N2200;4.84;;;
CHIRCAR_P;2023;330780479;POLYCLIN BORDEAUX-NORD AQUITAINE;330000274;N2510;1;;;
CHIRCAR_P;2023;330780503;HOPITAL PRIVE SAINT-MARTIN;330000308;M103X;;11;0;1
CHIRCAR_P;2023;330780503;HOPITAL PRIVE SAINT-MARTIN;330000308;M1040;;4;1;1
CHIRCAR_P;2023;330780503;HOPITAL PRIVE SAINT-MARTIN;330000308;MAUT;;;0;1
CHIRCAR_P;2023;330780503;HOPITAL PRIVE SAINT-MARTIN;330000308;N2200;6.19;;;
CHIRCAR_P;2023;330780503;HOPITAL PRIVE SAINT-MARTIN;330000308;N4130;;2;;
CHIRCAR_P;2023;330781352;HOPITAL SAINT-ANDRE - CHU;330781196;M1040;0.22;;1;1
CHIRCAR_P;2023;330781352;HOPITAL SAINT-ANDRE - CHU;330781196;M2140;0.2;;;
CHIRCAR_P;2023;330781352;HOPITAL SAINT-ANDRE - CHU;330781196;N2200;17.09;;;
CHIRCAR_P;2023;330781352;HOPITAL SAINT-ANDRE - CHU;330781196;N2510;12.72;;;
CHIRCAR_P;2023;330781352;HOPITAL SAINT-ANDRE - CHU;330781196;NAUT;8.93;;;
CHIRCAR_P;2023;330783648;HOPITAL HAUT-LEVEQUE - CHU;330781196;M103X;;;1;1
CHIRCAR_P;2023;330783648;HOPITAL HAUT-LEVEQUE - CHU;330781196;M1040;0.4;;0;1
CHIRCAR_P;2023;330783648;HOPITAL HAUT-LEVEQUE - CHU;330781196;M104H;0.4;;0;1
CHIRCAR_P;2023;330783648;HOPITAL HAUT-LEVEQUE - CHU;330781196;M1140;;;1;1
CHIRCAR_P;2023;330783648;HOPITAL HAUT-LEVEQUE - CHU;330781196;M2140;9.74;;1;1
CHIRCAR_P;2023;330783648;HOPITAL HAUT-LEVEQUE - CHU;330781196;MAUT;6.26;;;
CHIRCAR_P;2023;330783648;HOPITAL HAUT-LEVEQUE - CHU;330781196;N2200;36.98;;;
CHIRCAR_P;2023;330783648;HOPITAL HAUT-LEVEQUE - CHU;330781196;N2510;32.08;;;
CHIRCAR_P;2023;330783648;HOPITAL HAUT-LEVEQUE - CHU;330781196;NAUT;17.85;;;
CHIRCAR_P;2023;340000033;CH BEZIERS;340780055;M1040;0.86;;0;1
CHIRCAR_P;2023;340000033;CH BEZIERS;340780055;N2200;0.48;;;
CHIRCAR_P;2023;340000033;CH BEZIERS;340780055;N2310;0.66;;;
CHIRCAR_P;2023;340000033;CH BEZIERS;340780055;N2320;0.92;;;
CHIRCAR_P;2023;340000033;CH BEZIERS;340780055;N2510;0.63;;;
CHIRCAR_P;2023;340015502;CL DU MILLENAIRE MONTPELLIER;340000512;M103X;;11;1;1
CHIRCAR_P;2023;340015502;CL DU MILLENAIRE MONTPELLIER;340000512;M1040;;23;1;0
CHIRCAR_P;2023;340015502;CL DU MILLENAIRE MONTPELLIER;340000512;M104H;;4;1;1
CHIRCAR_P;2023;340015502;CL DU MILLENAIRE MONTPELLIER;340000512;M1160;;6;0;1
CHIRCAR_P;2023;340015502;CL DU MILLENAIRE MONTPELLIER;340000512;M2140;;3;0;1
CHIRCAR_P;2023;340015502;CL DU MILLENAIRE MONTPELLIER;340000512;MAUT;5.89;2;0;1
CHIRCAR_P;2023;340015502;CL DU MILLENAIRE MONTPELLIER;340000512;N2200;78.49;;;
CHIRCAR_P;2023;340015502;CL DU MILLENAIRE MONTPELLIER;340000512;N2310;0;6;;
CHIRCAR_P;2023;340015502;CL DU MILLENAIRE MONTPELLIER;340000512;N2320;0.85;;;
CHIRCAR_P;2023;340015502;CL DU MILLENAIRE MONTPELLIER;340000512;N2510;54.83;;;
CHIRCAR_P;2023;340015502;CL DU MILLENAIRE MONTPELLIER;340000512;N4130;0;6;;
CHIRCAR_P;2023;340015502;CL DU MILLENAIRE MONTPELLIER;340000512;NAUT;45.08;;;
CHIRCAR_P;2023;340780667;CL DU PARC CASTELNAU LE LEZ;340000280;M103X;0;9;0;1
CHIRCAR_P;2023;340780667;CL DU PARC CASTELNAU LE LEZ;340000280;M1040;0;5;1;1
CHIRCAR_P;2023;340780667;CL DU PARC CASTELNAU LE LEZ;340000280;N2200;12;0;;
CHIRCAR_P;2023;340780667;CL DU PARC CASTELNAU LE LEZ;340000280;N2310;0;11;;
CHIRCAR_P;2023;340780667;CL DU PARC CASTELNAU LE LEZ;340000280;N4130;4.94;0;;
CHIRCAR_P;2023;340780667;CL DU PARC CASTELNAU LE LEZ;340000280;NAUT;0;1;;
CHIRCAR_P;2023;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;M1040;11.88;;1;1
CHIRCAR_P;2023;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;M104H;5.7;;1;1
CHIRCAR_P;2023;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;M2140;1.68;;0;1
CHIRCAR_P;2023;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;MAUT;2.06;;0;1
CHIRCAR_P;2023;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;N2200;66.17;;;
CHIRCAR_P;2023;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;N2310;0.05;;;
CHIRCAR_P;2023;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;N2510;50.67;;;
CHIRCAR_P;2023;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;N4130;6.99;;;
CHIRCAR_P;2023;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;NAUT;9.35;;;
CHIRCAR_P;2023;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;M1040;7.88;;1;0
CHIRCAR_P;2023;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;N2200;8.64;;;
CHIRCAR_P;2023;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;N2510;3.48;;;
CHIRCAR_P;2023;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;NAUT;4.04;;;
CHIRCAR_P;2023;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;M103X;4.49;;1;0
CHIRCAR_P;2023;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;M1040;4.96;1;1;
CHIRCAR_P;2023;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;M104H;4.96;;;
CHIRCAR_P;2023;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;M2140;11.96;;0;1
CHIRCAR_P;2023;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;N2200;59.01;;;
CHIRCAR_P;2023;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;N2310;1.17;;;
CHIRCAR_P;2023;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;N2320;11.71;;;
CHIRCAR_P;2023;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;N2510;44.11;;;
CHIRCAR_P;2023;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;N4130;3.25;;;
CHIRCAR_P;2023;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;NAUT;26.68;;;
CHIRCAR_P;2023;350054680;POLYCLINIQUE SAINT LAURENT;220020739;M103X;0;4;0;1
CHIRCAR_P;2023;350054680;POLYCLINIQUE SAINT LAURENT;220020739;M1040;0;8;1;1
CHIRCAR_P;2023;350054680;POLYCLINIQUE SAINT LAURENT;220020739;M104H;0;0;0;1
CHIRCAR_P;2023;350054680;POLYCLINIQUE SAINT LAURENT;220020739;N2200;5.5;6;;
CHIRCAR_P;2023;350054680;POLYCLINIQUE SAINT LAURENT;220020739;N2310;1.5;0;;
CHIRCAR_P;2023;350054680;POLYCLINIQUE SAINT LAURENT;220020739;N2510;1.5;0;;
CHIRCAR_P;2023;350054680;POLYCLINIQUE SAINT LAURENT;220020739;NAUT;0;3;;
CHIRCAR_P;2023;360000137;CH CHATEAUROUX;360000053;M2140;3;;;
CHIRCAR_P;2023;360000137;CH CHATEAUROUX;360000053;MAUT;2;;;
CHIRCAR_P;2023;360000137;CH CHATEAUROUX;360000053;N2200;7.79;;;
CHIRCAR_P;2023;360000137;CH CHATEAUROUX;360000053;N2510;9.46;;;
CHIRCAR_P;2023;360000137;CH CHATEAUROUX;360000053;NAUT;6.2;;;
CHIRCAR_P;2023;370000093;SAS NOUVELLE CLINIQUE DE TOURS +;370013468;M103X;;13;1;1
CHIRCAR_P;2023;370000093;SAS NOUVELLE CLINIQUE DE TOURS +;370013468;M1040;;23;1;1
CHIRCAR_P;2023;370000093;SAS NOUVELLE CLINIQUE DE TOURS +;370013468;M1160;;14;0;1
CHIRCAR_P;2023;370000093;SAS NOUVELLE CLINIQUE DE TOURS +;370013468;M2140;;3;0;1
CHIRCAR_P;2023;370000093;SAS NOUVELLE CLINIQUE DE TOURS +;370013468;N2200;10;;;
CHIRCAR_P;2023;370000093;SAS NOUVELLE CLINIQUE DE TOURS +;370013468;N2310;5;;;
CHIRCAR_P;2023;370000093;SAS NOUVELLE CLINIQUE DE TOURS +;370013468;N2320;2.8;;;
CHIRCAR_P;2023;370000093;SAS NOUVELLE CLINIQUE DE TOURS +;370013468;N2510;3;;;
CHIRCAR_P;2023;370000093;SAS NOUVELLE CLINIQUE DE TOURS +;370013468;N4130;5;;;
CHIRCAR_P;2023;370000499;CHRU CLOCHEVILLE - TOURS;370000481;M1140;0.7;;;
CHIRCAR_P;2023;370000499;CHRU CLOCHEVILLE - TOURS;370000481;M2140;1.4;;;
CHIRCAR_P;2023;370000499;CHRU CLOCHEVILLE - TOURS;370000481;N2200;1.77;;;
CHIRCAR_P;2023;370000499;CHRU CLOCHEVILLE - TOURS;370000481;N2510;0.4;;;
CHIRCAR_P;2023;370000499;CHRU CLOCHEVILLE - TOURS;370000481;NAUT;4.23;;;
CHIRCAR_P;2023;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;M1040;16.08;;;
CHIRCAR_P;2023;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;M2140;2.47;;;
CHIRCAR_P;2023;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;MAUT;7.61;;;
CHIRCAR_P;2023;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;N2200;16.14;;;
CHIRCAR_P;2023;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;N2510;15.29;;;
CHIRCAR_P;2023;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;NAUT;4.3;;;
CHIRCAR_P;2023;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;M2140;0.25;;;
CHIRCAR_P;2023;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;N2200;2;;;
CHIRCAR_P;2023;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;N2510;1;;;
CHIRCAR_P;2023;380000067;HOPITAL NORD - CHU38;380780080;M1040;9.46;5;0;1
CHIRCAR_P;2023;380000067;HOPITAL NORD - CHU38;380780080;M104H;9.46;5;0;1
CHIRCAR_P;2023;380000067;HOPITAL NORD - CHU38;380780080;M1160;0.35;0;0;0
CHIRCAR_P;2023;380000067;HOPITAL NORD - CHU38;380780080;M2140;5.35;0;0;1
CHIRCAR_P;2023;380000067;HOPITAL NORD - CHU38;380780080;MAUT;0.7;;0;0
CHIRCAR_P;2023;380000067;HOPITAL NORD - CHU38;380780080;N2200;32.19;;;
CHIRCAR_P;2023;380000067;HOPITAL NORD - CHU38;380780080;N2310;1;;;
CHIRCAR_P;2023;380000067;HOPITAL NORD - CHU38;380780080;N2320;5.75;;;
CHIRCAR_P;2023;380000067;HOPITAL NORD - CHU38;380780080;N2510;10.78;;;
CHIRCAR_P;2023;380000067;HOPITAL NORD - CHU38;380780080;N4130;2.53;;;
CHIRCAR_P;2023;380000067;HOPITAL NORD - CHU38;380780080;NAUT;7.97;;;
CHIRCAR_P;2023;380012658;GROUPE HOSPIT. MUTUALISTE DE GRENOBLE;380012609;M1040;;3;1;1
CHIRCAR_P;2023;380012658;GROUPE HOSPIT. MUTUALISTE DE GRENOBLE;380012609;N2200;6.2;;;
CHIRCAR_P;2023;380012658;GROUPE HOSPIT. MUTUALISTE DE GRENOBLE;380012609;N4130;6.1;;;
CHIRCAR_P;2023;380012658;GROUPE HOSPIT. MUTUALISTE DE GRENOBLE;380012609;NAUT;5;;;
CHIRCAR_P;2023;380786442;CLINIQUE BELLEDONNE;380798025;M103X;;19;1;1
CHIRCAR_P;2023;380786442;CLINIQUE BELLEDONNE;380798025;M1040;;19;1;1
CHIRCAR_P;2023;380786442;CLINIQUE BELLEDONNE;380798025;M1160;;6;0;1
CHIRCAR_P;2023;380786442;CLINIQUE BELLEDONNE;380798025;MAUT;0.65;;0;0
CHIRCAR_P;2023;380786442;CLINIQUE BELLEDONNE;380798025;N2200;9.63;;;
CHIRCAR_P;2023;380786442;CLINIQUE BELLEDONNE;380798025;N2310;;17;;
CHIRCAR_P;2023;380786442;CLINIQUE BELLEDONNE;380798025;N2510;6.5;;;
CHIRCAR_P;2023;380786442;CLINIQUE BELLEDONNE;380798025;N4130;;1;;
CHIRCAR_P;2023;380786442;CLINIQUE BELLEDONNE;380798025;NAUT;;2;;
CHIRCAR_P;2023;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;M1040;0;0;0;1
CHIRCAR_P;2023;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;M104H;0;0;0;1
CHIRCAR_P;2023;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;N2200;5.33;;;
CHIRCAR_P;2023;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;N4130;1.95;;;
CHIRCAR_P;2023;410000020;CH BLOIS SIMONE VEIL;410000087;M1040;5.69;0;0;0
CHIRCAR_P;2023;410000020;CH BLOIS SIMONE VEIL;410000087;N2200;13.54;0;;
CHIRCAR_P;2023;410000020;CH BLOIS SIMONE VEIL;410000087;N2510;9.73;0;;
CHIRCAR_P;2023;410000020;CH BLOIS SIMONE VEIL;410000087;NAUT;3.9;0;;
CHIRCAR_P;2023;420000010;CH DE ROANNE;420780033;M1040;0.84;5;0;1
CHIRCAR_P;2023;420000010;CH DE ROANNE;420780033;MAUT;0.25;0;0;0
CHIRCAR_P;2023;420000010;CH DE ROANNE;420780033;N2200;1.5;;;
CHIRCAR_P;2023;420011413;HOPITAL PRIVE DE LA LOIRE;420011405;M1040;;8;0;1
CHIRCAR_P;2023;420011413;HOPITAL PRIVE DE LA LOIRE;420011405;N2200;4.1;;;
CHIRCAR_P;2023;420785354;HOPITAL NORD - CHU42;420784878;M1040;9.31;;0;0
CHIRCAR_P;2023;420785354;HOPITAL NORD - CHU42;420784878;M2140;0.83;;0;1
CHIRCAR_P;2023;420785354;HOPITAL NORD - CHU42;420784878;MAUT;0.39;;0;0
CHIRCAR_P;2023;420785354;HOPITAL NORD - CHU42;420784878;N2200;55.42;68;;
CHIRCAR_P;2023;420785354;HOPITAL NORD - CHU42;420784878;N2510;25.52;35;;
CHIRCAR_P;2023;420785354;HOPITAL NORD - CHU42;420784878;NAUT;22.02;37;;
CHIRCAR_P;2023;430000117;CH EMILE ROUX LE PUY;430000018;M1040;0.61;0;0;1
CHIRCAR_P;2023;430000117;CH EMILE ROUX LE PUY;430000018;N2200;8.23;0;;
CHIRCAR_P;2023;430000117;CH EMILE ROUX LE PUY;430000018;NAUT;1.17;0;;
CHIRCAR_P;2023;440000016;CH DE SAINT NAZAIRE;440000057;N2200;6.5;;;
CHIRCAR_P;2023;440000016;CH DE SAINT NAZAIRE;440000057;N2510;2.74;;;
CHIRCAR_P;2023;440017598;CHU DE NANTES SITE LAENNEC;440000289;M103X;6.8;;1;1
CHIRCAR_P;2023;440017598;CHU DE NANTES SITE LAENNEC;440000289;M1040;2.77;;1;1
CHIRCAR_P;2023;440017598;CHU DE NANTES SITE LAENNEC;440000289;M1140;0.33;;0;1
CHIRCAR_P;2023;440017598;CHU DE NANTES SITE LAENNEC;440000289;M2140;5.73;;1;1
CHIRCAR_P;2023;440017598;CHU DE NANTES SITE LAENNEC;440000289;MAUT;1.95;;1;
CHIRCAR_P;2023;440017598;CHU DE NANTES SITE LAENNEC;440000289;N2200;55.09;;;
CHIRCAR_P;2023;440017598;CHU DE NANTES SITE LAENNEC;440000289;N2320;10.26;;;
CHIRCAR_P;2023;440017598;CHU DE NANTES SITE LAENNEC;440000289;N2510;29.16;;;
CHIRCAR_P;2023;440017598;CHU DE NANTES SITE LAENNEC;440000289;NAUT;6.44;;;
CHIRCAR_P;2023;440041580;HOPITAL PRIVE DU CONFLUENT;440041572;M103X;;;0;1
CHIRCAR_P;2023;440041580;HOPITAL PRIVE DU CONFLUENT;440041572;M1040;;24;1;1
CHIRCAR_P;2023;440041580;HOPITAL PRIVE DU CONFLUENT;440041572;M1160;;;0;1
CHIRCAR_P;2023;440041580;HOPITAL PRIVE DU CONFLUENT;440041572;N2200;9.23;;;
CHIRCAR_P;2023;440041580;HOPITAL PRIVE DU CONFLUENT;440041572;N2320;10.9;;;
CHIRCAR_P;2023;440041580;HOPITAL PRIVE DU CONFLUENT;440041572;N2510;6.54;;;
CHIRCAR_P;2023;440041580;HOPITAL PRIVE DU CONFLUENT;440041572;NAUT;1.17;;;
CHIRCAR_P;2023;450000294;ORELIANCE - REINE BLANCHE;450000591;M103X;;19;0;0
CHIRCAR_P;2023;450000294;ORELIANCE - REINE BLANCHE;450000591;M1040;;14;0;1
CHIRCAR_P;2023;450000294;ORELIANCE - REINE BLANCHE;450000591;M104H;;;0;1
CHIRCAR_P;2023;450000294;ORELIANCE - REINE BLANCHE;450000591;M2140;;;0;1
CHIRCAR_P;2023;450000294;ORELIANCE - REINE BLANCHE;450000591;N2200;8.94;;;
CHIRCAR_P;2023;450000294;ORELIANCE - REINE BLANCHE;450000591;N2510;1;;;
CHIRCAR_P;2023;450002613;CHR ORLÉANS - HÔPITAL DE LA SOURCE;450000088;M1040;4.5;2;;
CHIRCAR_P;2023;450002613;CHR ORLÉANS - HÔPITAL DE LA SOURCE;450000088;MAUT;0.8;;;
CHIRCAR_P;2023;450002613;CHR ORLÉANS - HÔPITAL DE LA SOURCE;450000088;N2200;49.6;;;
CHIRCAR_P;2023;450002613;CHR ORLÉANS - HÔPITAL DE LA SOURCE;450000088;N2510;28.45;;;
CHIRCAR_P;2023;450002613;CHR ORLÉANS - HÔPITAL DE LA SOURCE;450000088;NAUT;9.68;;;
