BOR;AN;FI;RS;FI_EJ;PERSO;ETPSAL;EFFLIB;GAR;AST;GARDED;ASTDED
PERINAT_P;2023;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;N2340;12.09;;;;;
PERINAT_P;2023;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;N2530;15.82;;;;;
PERINAT_P;2023;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;N2800;29.15;;;;;
PERINAT_P;2023;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;NAUT;31.36;;;;;
PERINAT_P;2023;330780263;POLYCLINIQUE BORDEAUX RIVE DROITE;330000134;M1030;;14;0;0;;
PERINAT_P;2023;330780263;POLYCLINIQUE BORDEAUX RIVE DROITE;330000134;M1140;;5;0;1;;
PERINAT_P;2023;330780263;POLYCLINIQUE BORDEAUX RIVE DROITE;330000134;M2050;;8;1;0;;
PERINAT_P;2023;330780263;POLYCLINIQUE BORDEAUX RIVE DROITE;330000134;N2200;0.83;;;;;
PERINAT_P;2023;330780263;POLYCLINIQUE BORDEAUX RIVE DROITE;330000134;N2530;16.42;;;;;
PERINAT_P;2023;330780263;POLYCLINIQUE BORDEAUX RIVE DROITE;330000134;N2700;0.75;;;;;
PERINAT_P;2023;330780263;POLYCLINIQUE BORDEAUX RIVE DROITE;330000134;N2800;23.98;;;;;
PERINAT_P;2023;330780263;POLYCLINIQUE BORDEAUX RIVE DROITE;330000134;N280H;1;;;;;
PERINAT_P;2023;330780263;POLYCLINIQUE BORDEAUX RIVE DROITE;330000134;NAUT;8.82;;;;;
PERINAT_P;2023;330780479;POLYCLIN BORDEAUX-NORD AQUITAINE;330000274;M1030;;;1;;1;
PERINAT_P;2023;330780479;POLYCLIN BORDEAUX-NORD AQUITAINE;330000274;M1140;;5;0;1;;
PERINAT_P;2023;330780479;POLYCLIN BORDEAUX-NORD AQUITAINE;330000274;M2050;;16;1;0;;
PERINAT_P;2023;330780479;POLYCLIN BORDEAUX-NORD AQUITAINE;330000274;MAUT;2;;;;;
PERINAT_P;2023;330780479;POLYCLIN BORDEAUX-NORD AQUITAINE;330000274;N2200;9.28;;;;;
PERINAT_P;2023;330780479;POLYCLIN BORDEAUX-NORD AQUITAINE;330000274;N2340;6.58;;;;;
PERINAT_P;2023;330780479;POLYCLIN BORDEAUX-NORD AQUITAINE;330000274;N2530;40.7;;;;;
PERINAT_P;2023;330780479;POLYCLIN BORDEAUX-NORD AQUITAINE;330000274;N2700;0.64;;;;;
PERINAT_P;2023;330780479;POLYCLIN BORDEAUX-NORD AQUITAINE;330000274;N2800;28.63;;;;;
PERINAT_P;2023;330780479;POLYCLIN BORDEAUX-NORD AQUITAINE;330000274;N280H;19.43;;;;;
PERINAT_P;2023;330780479;POLYCLIN BORDEAUX-NORD AQUITAINE;330000274;NAUT;0.73;;;;;
PERINAT_P;2023;330780495;CLINIQUE MUTUALISTE DU MEDOC;330796392;M1030;;;0;1;0;0
PERINAT_P;2023;330780495;CLINIQUE MUTUALISTE DU MEDOC;330796392;M1140;0.5;;0;1;;
PERINAT_P;2023;330780495;CLINIQUE MUTUALISTE DU MEDOC;330796392;M2050;1.02;;0;1;;
PERINAT_P;2023;330780495;CLINIQUE MUTUALISTE DU MEDOC;330796392;MIVG;1.02;;;;;
PERINAT_P;2023;330780495;CLINIQUE MUTUALISTE DU MEDOC;330796392;N2530;4.46;;;;;
PERINAT_P;2023;330780495;CLINIQUE MUTUALISTE DU MEDOC;330796392;N2800;6.48;;;;;
PERINAT_P;2023;330780495;CLINIQUE MUTUALISTE DU MEDOC;330796392;N280H;1;;;;;
PERINAT_P;2023;330780495;CLINIQUE MUTUALISTE DU MEDOC;330796392;NAUT;3.97;;;;;
PERINAT_P;2023;330780537;HOPITAL PRIVE WALLERSTEIN;330000324;M1030;;4;;1;;
PERINAT_P;2023;330780537;HOPITAL PRIVE WALLERSTEIN;330000324;M1140;;3;;1;;
PERINAT_P;2023;330780537;HOPITAL PRIVE WALLERSTEIN;330000324;M2050;;5;;1;;
PERINAT_P;2023;330780537;HOPITAL PRIVE WALLERSTEIN;330000324;MIVG;;5;;;;
PERINAT_P;2023;330780537;HOPITAL PRIVE WALLERSTEIN;330000324;N2200;;1;;;;
PERINAT_P;2023;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;M1140;0.51;;0;0;;
PERINAT_P;2023;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;M2050;19.2;;0;0;;
PERINAT_P;2023;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;MIVG;3.91;;;;;
PERINAT_P;2023;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;N2200;95.23;;;;;
PERINAT_P;2023;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;N2340;129.56;;;;;
PERINAT_P;2023;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;N2530;181.59;;;;;
PERINAT_P;2023;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;N2700;3.9;;;;;
PERINAT_P;2023;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;N2800;146.65;;;;;
PERINAT_P;2023;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;N280H;83.05;;;;;
PERINAT_P;2023;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;NAUT;164.38;;;;;
PERINAT_P;2023;330782582;POLYCLINIQUE JEAN VILLAR;330000928;M1030;;;1;0;0;0
PERINAT_P;2023;330782582;POLYCLINIQUE JEAN VILLAR;330000928;M1140;;4;1;0;;
PERINAT_P;2023;330782582;POLYCLINIQUE JEAN VILLAR;330000928;M2050;;11;0;1;;
PERINAT_P;2023;330782582;POLYCLINIQUE JEAN VILLAR;330000928;N2200;14.8;;;;;
PERINAT_P;2023;330782582;POLYCLINIQUE JEAN VILLAR;330000928;N2800;13.5;;;;;
PERINAT_P;2023;340000033;CH BEZIERS;340780055;M1030;0.9;;1;;0;
PERINAT_P;2023;340000033;CH BEZIERS;340780055;M1140;1.61;;1;;;
PERINAT_P;2023;340000033;CH BEZIERS;340780055;M2050;6.02;;1;;;
PERINAT_P;2023;340000033;CH BEZIERS;340780055;MAUT;0.32;;;;;
PERINAT_P;2023;340000033;CH BEZIERS;340780055;MIVG;1.21;;;;;
PERINAT_P;2023;340000033;CH BEZIERS;340780055;N2200;3.61;;;;;
PERINAT_P;2023;340000033;CH BEZIERS;340780055;N2340;18.04;;;;;
PERINAT_P;2023;340000033;CH BEZIERS;340780055;N2530;8.24;;;;;
PERINAT_P;2023;340000033;CH BEZIERS;340780055;N2800;33.78;;;;;
PERINAT_P;2023;340000033;CH BEZIERS;340780055;N280H;33.78;;;;;
PERINAT_P;2023;340000033;CH BEZIERS;340780055;NAUT;30.06;;;;;
PERINAT_P;2023;340000223;HOPITAL ST CLAIR HBT SETE;340011295;M1030;0;0;1;;0;
PERINAT_P;2023;340000223;HOPITAL ST CLAIR HBT SETE;340011295;M1140;4.69;0;;1;;
PERINAT_P;2023;340000223;HOPITAL ST CLAIR HBT SETE;340011295;M2050;5.21;0;;1;;
PERINAT_P;2023;340000223;HOPITAL ST CLAIR HBT SETE;340011295;MAUT;0.1;0;;;;
PERINAT_P;2023;340000223;HOPITAL ST CLAIR HBT SETE;340011295;N2200;3.44;0;;;;
PERINAT_P;2023;340000223;HOPITAL ST CLAIR HBT SETE;340011295;N2340;2.4;0;;;;
PERINAT_P;2023;340000223;HOPITAL ST CLAIR HBT SETE;340011295;N2530;7.48;0;;;;
PERINAT_P;2023;340000223;HOPITAL ST CLAIR HBT SETE;340011295;N2800;11.99;0;;;;
PERINAT_P;2023;340000223;HOPITAL ST CLAIR HBT SETE;340011295;N280H;11.99;0;;;;
PERINAT_P;2023;340000223;HOPITAL ST CLAIR HBT SETE;340011295;NAUT;13.26;0;;;;
PERINAT_P;2023;340009885;POLYCL CHAMPEAU BEZIERS;340009877;M1030;0;6;0;1;;1
PERINAT_P;2023;340009885;POLYCL CHAMPEAU BEZIERS;340009877;M1140;1;5;0;1;;
PERINAT_P;2023;340009885;POLYCL CHAMPEAU BEZIERS;340009877;M2050;0;14;0;1;;
PERINAT_P;2023;340009885;POLYCL CHAMPEAU BEZIERS;340009877;MIVG;;14;;;;
PERINAT_P;2023;340009885;POLYCL CHAMPEAU BEZIERS;340009877;N2530;14.03;;;;;
PERINAT_P;2023;340009885;POLYCL CHAMPEAU BEZIERS;340009877;N2800;17.5;;;;;
PERINAT_P;2023;340009885;POLYCL CHAMPEAU BEZIERS;340009877;N280H;8.9;;;;;
PERINAT_P;2023;340009885;POLYCL CHAMPEAU BEZIERS;340009877;NAUT;1.01;;;;;
PERINAT_P;2023;340022979;POLYCL ST ROCH MONTPELLIER;340000306;M1030;;11;1;1;1;0
PERINAT_P;2023;340022979;POLYCL ST ROCH MONTPELLIER;340000306;M1140;;8;1;0;;
PERINAT_P;2023;340022979;POLYCL ST ROCH MONTPELLIER;340000306;M2050;;32;1;0;;
PERINAT_P;2023;340022979;POLYCL ST ROCH MONTPELLIER;340000306;MIVG;;30;;;;
PERINAT_P;2023;340022979;POLYCL ST ROCH MONTPELLIER;340000306;N2200;6.22;;;;;
PERINAT_P;2023;340022979;POLYCL ST ROCH MONTPELLIER;340000306;N2340;12.44;;;;;
PERINAT_P;2023;340022979;POLYCL ST ROCH MONTPELLIER;340000306;N2530;31.48;;;;;
PERINAT_P;2023;340022979;POLYCL ST ROCH MONTPELLIER;340000306;N2700;0.7;;;;;
PERINAT_P;2023;340022979;POLYCL ST ROCH MONTPELLIER;340000306;N2800;40.25;;;;;
PERINAT_P;2023;340022979;POLYCL ST ROCH MONTPELLIER;340000306;N280H;17.57;;;;;
PERINAT_P;2023;340022979;POLYCL ST ROCH MONTPELLIER;340000306;NAUT;13.19;;;;;
PERINAT_P;2023;340780675;CL CLEMENTVILLE MONTPELLIER;340000298;M1030;;10;1;0;1;0
PERINAT_P;2023;340780675;CL CLEMENTVILLE MONTPELLIER;340000298;M1140;;7;0;1;;
PERINAT_P;2023;340780675;CL CLEMENTVILLE MONTPELLIER;340000298;M2050;;21;1;0;;
PERINAT_P;2023;340780675;CL CLEMENTVILLE MONTPELLIER;340000298;N2340;10.94;;;;;
PERINAT_P;2023;340780675;CL CLEMENTVILLE MONTPELLIER;340000298;N2530;17.43;;;;;
PERINAT_P;2023;340780675;CL CLEMENTVILLE MONTPELLIER;340000298;N2700;0.92;;;;;
PERINAT_P;2023;340780675;CL CLEMENTVILLE MONTPELLIER;340000298;N2800;29.14;;;;;
PERINAT_P;2023;340780675;CL CLEMENTVILLE MONTPELLIER;340000298;N280H;13.38;;;;;
PERINAT_P;2023;340780675;CL CLEMENTVILLE MONTPELLIER;340000298;NAUT;5.39;;;;;
PERINAT_P;2023;340780717;CL ST LOUIS GANGES;340023225;M2050;1;1;;;;
PERINAT_P;2023;340780717;CL ST LOUIS GANGES;340023225;N2700;;1;;;;
PERINAT_P;2023;340780717;CL ST LOUIS GANGES;340023225;N2800;1;;;;;
PERINAT_P;2023;340780741;POLYCL STE THERESE SETE;340000348;M1030;;5;0;1;0;0
PERINAT_P;2023;340780741;POLYCL STE THERESE SETE;340000348;M1140;1.75;2;0;1;;
PERINAT_P;2023;340780741;POLYCL STE THERESE SETE;340000348;M2050;;4;0;1;;
PERINAT_P;2023;340780741;POLYCL STE THERESE SETE;340000348;MIVG;;4;;;;
PERINAT_P;2023;340780741;POLYCL STE THERESE SETE;340000348;N2340;0.5;;;;;
PERINAT_P;2023;340780741;POLYCL STE THERESE SETE;340000348;N2530;4.7;;;;;
PERINAT_P;2023;340780741;POLYCL STE THERESE SETE;340000348;N2700;0.1;;;;;
PERINAT_P;2023;340780741;POLYCL STE THERESE SETE;340000348;N2800;9.4;;;;;
PERINAT_P;2023;340780741;POLYCL STE THERESE SETE;340000348;NAUT;8.19;;;;;
PERINAT_P;2023;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;M1030;2.57;;1;0;1;1
PERINAT_P;2023;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;M1140;11.83;;1;1;;
PERINAT_P;2023;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;M2050;7.19;;1;1;;
PERINAT_P;2023;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;MAUT;1.32;;;;;
PERINAT_P;2023;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;MIVG;1.34;;;;;
PERINAT_P;2023;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;N2200;37.26;;;;;
PERINAT_P;2023;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;N2340;82.39;;;;;
PERINAT_P;2023;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;N2530;46.9;;;;;
PERINAT_P;2023;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;N2700;4.17;;;;;
PERINAT_P;2023;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;N2800;77.35;;;;;
PERINAT_P;2023;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;N280H;73.91;;;;;
PERINAT_P;2023;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;NAUT;42.36;;;;;
PERINAT_P;2023;350000121;CHP SAINT GREGOIRE;350000303;M1030;;33;;;;
PERINAT_P;2023;350000121;CHP SAINT GREGOIRE;350000303;M1140;0.4;4;0;1;;
PERINAT_P;2023;350000121;CHP SAINT GREGOIRE;350000303;M2050;;17;;;;
PERINAT_P;2023;350000121;CHP SAINT GREGOIRE;350000303;N2200;8.99;;;;;
PERINAT_P;2023;350000121;CHP SAINT GREGOIRE;350000303;N2340;4.88;;;;;
PERINAT_P;2023;350000121;CHP SAINT GREGOIRE;350000303;N2530;27.18;;;;;
PERINAT_P;2023;350000121;CHP SAINT GREGOIRE;350000303;N2800;26.22;;;;;
PERINAT_P;2023;350000139;CLINIQUE MUTUALISTE DE LA SAGESSE;350001137;M1030;17;;1;1;1;1
PERINAT_P;2023;350000139;CLINIQUE MUTUALISTE DE LA SAGESSE;350001137;M1140;7.72;;1;0;;
PERINAT_P;2023;350000139;CLINIQUE MUTUALISTE DE LA SAGESSE;350001137;M2050;16.33;;1;1;;
PERINAT_P;2023;350000139;CLINIQUE MUTUALISTE DE LA SAGESSE;350001137;N2200;1.69;;;;;
PERINAT_P;2023;350000139;CLINIQUE MUTUALISTE DE LA SAGESSE;350001137;N2340;20.53;;;;;
PERINAT_P;2023;350000139;CLINIQUE MUTUALISTE DE LA SAGESSE;350001137;N2530;50.02;;;;;
PERINAT_P;2023;350000139;CLINIQUE MUTUALISTE DE LA SAGESSE;350001137;N2700;1;;;;;
PERINAT_P;2023;350000139;CLINIQUE MUTUALISTE DE LA SAGESSE;350001137;N2800;75.92;;;;;
PERINAT_P;2023;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;M1030;1;;1;;0;0
PERINAT_P;2023;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;M1140;0.64;;1;0;;
PERINAT_P;2023;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;M2050;3.48;;1;0;;
PERINAT_P;2023;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;MIVG;0.17;;;;;
PERINAT_P;2023;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;N2340;0.22;;;;;
PERINAT_P;2023;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;N2530;32.32;;;;;
PERINAT_P;2023;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;N2700;0.65;;;;;
PERINAT_P;2023;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;N2800;29.62;;;;;
PERINAT_P;2023;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;NAUT;10.33;;;;;
PERINAT_P;2023;350000154;C.H FOUGERES;350000030;M1030;0.72;;1;0;0;0
PERINAT_P;2023;350000154;C.H FOUGERES;350000030;M1140;1.31;;0;0;;
PERINAT_P;2023;350000154;C.H FOUGERES;350000030;M2050;4.06;;0;1;;
PERINAT_P;2023;350000154;C.H FOUGERES;350000030;MIVG;0.1;;;;;
PERINAT_P;2023;350000154;C.H FOUGERES;350000030;N2200;3.38;;;;;
PERINAT_P;2023;350000154;C.H FOUGERES;350000030;N2340;4.1;;;;;
PERINAT_P;2023;350000154;C.H FOUGERES;350000030;N2530;7.5;;;;;
PERINAT_P;2023;350000154;C.H FOUGERES;350000030;N2800;12.85;;;;;
PERINAT_P;2023;350000154;C.H FOUGERES;350000030;N280H;10.37;;;;;
PERINAT_P;2023;350000154;C.H FOUGERES;350000030;NAUT;15.17;;;;;
PERINAT_P;2023;350000162;CHIRC SITE REDON;350000048;M1030;;;1;1;0;0
PERINAT_P;2023;350000162;CHIRC SITE REDON;350000048;M1140;0.1;;0;1;;
PERINAT_P;2023;350000162;CHIRC SITE REDON;350000048;M2050;2.28;;0;1;;
PERINAT_P;2023;350000162;CHIRC SITE REDON;350000048;MAUT;0.38;;;;;
PERINAT_P;2023;350000162;CHIRC SITE REDON;350000048;MIVG;0.1;;;;;
PERINAT_P;2023;350000162;CHIRC SITE REDON;350000048;N2200;0.5;;;;;
PERINAT_P;2023;350000162;CHIRC SITE REDON;350000048;N2530;8.6;;;;;
PERINAT_P;2023;350000162;CHIRC SITE REDON;350000048;N2800;14.61;;;;;
PERINAT_P;2023;350000162;CHIRC SITE REDON;350000048;NAUT;11.46;;;;;
PERINAT_P;2023;350000188;CENTRE HOSPITALIER VITRE;350000055;M1030;;;0;1;;0
PERINAT_P;2023;350000188;CENTRE HOSPITALIER VITRE;350000055;M1140;0.54;;0;1;;
PERINAT_P;2023;350000188;CENTRE HOSPITALIER VITRE;350000055;M2050;0.94;;0;1;;
PERINAT_P;2023;350000188;CENTRE HOSPITALIER VITRE;350000055;MAUT;0.9;;;;;
PERINAT_P;2023;350000188;CENTRE HOSPITALIER VITRE;350000055;N2200;0.37;0;;;;
PERINAT_P;2023;350000188;CENTRE HOSPITALIER VITRE;350000055;N2530;1.49;;;;;
PERINAT_P;2023;350000188;CENTRE HOSPITALIER VITRE;350000055;N2700;0.13;;;;;
PERINAT_P;2023;350000188;CENTRE HOSPITALIER VITRE;350000055;N2800;8.02;;;;;
PERINAT_P;2023;350000188;CENTRE HOSPITALIER VITRE;350000055;NAUT;16.69;;;;;
PERINAT_P;2023;350007084;CHRU RENNES SITE HOPITAL SUD;350005179;M1030;2.74;;1;0;1;0
PERINAT_P;2023;350007084;CHRU RENNES SITE HOPITAL SUD;350005179;M1140;7.3;6;1;0;;
PERINAT_P;2023;350007084;CHRU RENNES SITE HOPITAL SUD;350005179;M2050;10.19;3;1;0;;
PERINAT_P;2023;350007084;CHRU RENNES SITE HOPITAL SUD;350005179;N2200;39.12;;;;;
PERINAT_P;2023;350007084;CHRU RENNES SITE HOPITAL SUD;350005179;N2340;73.83;;;;;
PERINAT_P;2023;350007084;CHRU RENNES SITE HOPITAL SUD;350005179;N2530;80.11;;;;;
PERINAT_P;2023;350007084;CHRU RENNES SITE HOPITAL SUD;350005179;N2700;3.41;;;;;
PERINAT_P;2023;350007084;CHRU RENNES SITE HOPITAL SUD;350005179;N2800;90.91;;;;;
PERINAT_P;2023;350007084;CHRU RENNES SITE HOPITAL SUD;350005179;NAUT;82.38;;;;;
PERINAT_P;2023;360000038;CH LA TOUR BLANCHE - ISSOUDUN;360000046;M2050;0.05;0;0;0;;
PERINAT_P;2023;360000038;CH LA TOUR BLANCHE - ISSOUDUN;360000046;N2800;2.93;;;;;
PERINAT_P;2023;360000038;CH LA TOUR BLANCHE - ISSOUDUN;360000046;NAUT;1;;;;;
PERINAT_P;2023;360000137;CH CHATEAUROUX;360000053;M1030;;;1;0;0;0
PERINAT_P;2023;360000137;CH CHATEAUROUX;360000053;M1140;4.14;;1;0;;
PERINAT_P;2023;360000137;CH CHATEAUROUX;360000053;M2050;7.48;;1;0;;
PERINAT_P;2023;360000137;CH CHATEAUROUX;360000053;MIVG;0.2;;;;;
PERINAT_P;2023;360000137;CH CHATEAUROUX;360000053;N2200;17.51;;;;;
PERINAT_P;2023;360000137;CH CHATEAUROUX;360000053;N2340;3;;;;;
PERINAT_P;2023;360000137;CH CHATEAUROUX;360000053;N2530;14.08;;;;;
PERINAT_P;2023;360000137;CH CHATEAUROUX;360000053;N2700;0.8;;;;;
PERINAT_P;2023;360000137;CH CHATEAUROUX;360000053;N2800;20.9;;;;;
PERINAT_P;2023;360000137;CH CHATEAUROUX;360000053;NAUT;38.58;;;;;
PERINAT_P;2023;360000160;CH DU BLANC;360000053;M1140;0.05;;;;;
PERINAT_P;2023;360000160;CH DU BLANC;360000053;M2050;0.05;;;;;
PERINAT_P;2023;360000160;CH DU BLANC;360000053;N2530;1.5;;;;;
PERINAT_P;2023;360000160;CH DU BLANC;360000053;N2800;1.37;;;;;
PERINAT_P;2023;360000160;CH DU BLANC;360000053;NAUT;1.8;;;;;
PERINAT_P;2023;370000531;CH DU CHINONAIS;370000606;M1030;1.47;;0;1;0;1
PERINAT_P;2023;370000531;CH DU CHINONAIS;370000606;M1140;2.01;;0;0;;
PERINAT_P;2023;370000531;CH DU CHINONAIS;370000606;M2050;1.69;;0;1;;
PERINAT_P;2023;370000531;CH DU CHINONAIS;370000606;MAUT;0.8;;;;;
PERINAT_P;2023;370000531;CH DU CHINONAIS;370000606;MIVG;0.2;;;;;
PERINAT_P;2023;370000531;CH DU CHINONAIS;370000606;N2200;0.68;;;;;
PERINAT_P;2023;370000531;CH DU CHINONAIS;370000606;N2530;3.4;;;;;
PERINAT_P;2023;370000531;CH DU CHINONAIS;370000606;N2800;16.25;;;;;
PERINAT_P;2023;370000531;CH DU CHINONAIS;370000606;NAUT;14.78;;;;;
PERINAT_P;2023;370000861;CHRU BRETONNEAU - TOURS;370000481;M1030;3.12;;;;;
PERINAT_P;2023;370000861;CHRU BRETONNEAU - TOURS;370000481;M1140;13.61;;;;;
PERINAT_P;2023;370000861;CHRU BRETONNEAU - TOURS;370000481;M2050;14.67;;;;;
PERINAT_P;2023;370000861;CHRU BRETONNEAU - TOURS;370000481;MAUT;9.86;;;;;
PERINAT_P;2023;370000861;CHRU BRETONNEAU - TOURS;370000481;MIVG;3.25;;;;;
PERINAT_P;2023;370000861;CHRU BRETONNEAU - TOURS;370000481;N2200;63.06;;;;;
PERINAT_P;2023;370000861;CHRU BRETONNEAU - TOURS;370000481;N2340;22.96;;;;;
PERINAT_P;2023;370000861;CHRU BRETONNEAU - TOURS;370000481;N2530;45.08;;;;;
PERINAT_P;2023;370000861;CHRU BRETONNEAU - TOURS;370000481;N2700;2.59;;;;;
PERINAT_P;2023;370000861;CHRU BRETONNEAU - TOURS;370000481;N2800;77.76;;;;;
PERINAT_P;2023;370000861;CHRU BRETONNEAU - TOURS;370000481;N280H;66.08;;;;;
PERINAT_P;2023;370000861;CHRU BRETONNEAU - TOURS;370000481;NAUT;103.06;;;;;
PERINAT_P;2023;370000879;CHIC - AMBOISE- HÔPITAL ROBERT DEBRÉ;370000564;M1030;;;0;1;0;0
PERINAT_P;2023;370000879;CHIC - AMBOISE- HÔPITAL ROBERT DEBRÉ;370000564;M1140;0.2;;0;0;;
PERINAT_P;2023;370000879;CHIC - AMBOISE- HÔPITAL ROBERT DEBRÉ;370000564;M2050;1.72;;0;0;;
PERINAT_P;2023;370000879;CHIC - AMBOISE- HÔPITAL ROBERT DEBRÉ;370000564;MIVG;0.14;;;;;
PERINAT_P;2023;370000879;CHIC - AMBOISE- HÔPITAL ROBERT DEBRÉ;370000564;N2200;0.03;;;;;
PERINAT_P;2023;370000879;CHIC - AMBOISE- HÔPITAL ROBERT DEBRÉ;370000564;N2800;2.84;;;;;
PERINAT_P;2023;370000879;CHIC - AMBOISE- HÔPITAL ROBERT DEBRÉ;370000564;NAUT;1.67;;;;;
PERINAT_P;2023;370000903;CH PAUL MARTINAIS - LOCHES;370000614;MIVG;0.27;;;;;
PERINAT_P;2023;370000903;CH PAUL MARTINAIS - LOCHES;370000614;N2800;0.95;;;;;
PERINAT_P;2023;370000903;CH PAUL MARTINAIS - LOCHES;370000614;NAUT;2;;;;;
PERINAT_P;2023;370007569;PÔLE SANTÉ LÉONARD DE VINCI;370007528;M1030;;16;1;0;1;0
PERINAT_P;2023;370007569;PÔLE SANTÉ LÉONARD DE VINCI;370007528;M1140;;2;0;1;;
PERINAT_P;2023;370007569;PÔLE SANTÉ LÉONARD DE VINCI;370007528;M2050;;8;1;0;;
PERINAT_P;2023;370007569;PÔLE SANTÉ LÉONARD DE VINCI;370007528;N2200;12.29;;;;;
PERINAT_P;2023;370007569;PÔLE SANTÉ LÉONARD DE VINCI;370007528;N2530;20.39;;;;;
PERINAT_P;2023;370007569;PÔLE SANTÉ LÉONARD DE VINCI;370007528;N2700;0.3;;;;;
PERINAT_P;2023;370007569;PÔLE SANTÉ LÉONARD DE VINCI;370007528;N2800;18.26;;;;;
PERINAT_P;2023;370007569;PÔLE SANTÉ LÉONARD DE VINCI;370007528;N280H;12.01;;;;;
PERINAT_P;2023;370007569;PÔLE SANTÉ LÉONARD DE VINCI;370007528;NAUT;9.84;;;;;
PERINAT_P;2023;380000026;CH FABRICE MARCHIOL LA MURE;380780031;M2050;0.2;;0;0;;
PERINAT_P;2023;380000026;CH FABRICE MARCHIOL LA MURE;380780031;N2800;0.77;;;;;
PERINAT_P;2023;380000026;CH FABRICE MARCHIOL LA MURE;380780031;NAUT;0.2;;;;;
PERINAT_P;2023;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;M1140;0.5;;;;;
PERINAT_P;2023;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;M2050;4.03;;1;0;;
PERINAT_P;2023;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;MIVG;0.2;;;;;
PERINAT_P;2023;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;N2200;3.8;;;;;
PERINAT_P;2023;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;N2340;1.08;;;;;
PERINAT_P;2023;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;N2530;16.97;;;;;
PERINAT_P;2023;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;N2700;0.5;;;;;
PERINAT_P;2023;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;N2800;14.43;;;;;
PERINAT_P;2023;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;N280H;14.43;;;;;
PERINAT_P;2023;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;NAUT;6.44;;;;;
PERINAT_P;2023;380000042;CH YVES TOURAINE;380780056;N2800;0.5;;;;;
PERINAT_P;2023;380000067;HOPITAL NORD - CHU38;380780080;M1030;0.25;;1;1;1;0
PERINAT_P;2023;380000067;HOPITAL NORD - CHU38;380780080;M1140;10.83;;1;1;;
PERINAT_P;2023;380000067;HOPITAL NORD - CHU38;380780080;M2050;10.53;;1;1;;
PERINAT_P;2023;380000067;HOPITAL NORD - CHU38;380780080;MAUT;4.86;;;;;
PERINAT_P;2023;380000067;HOPITAL NORD - CHU38;380780080;N2200;24.82;;;;;
PERINAT_P;2023;380000067;HOPITAL NORD - CHU38;380780080;N2340;63.79;;;;;
PERINAT_P;2023;380000067;HOPITAL NORD - CHU38;380780080;N2530;45.02;;;;;
PERINAT_P;2023;380000067;HOPITAL NORD - CHU38;380780080;N2700;1.73;;;;;
