BOR;AN;FI;RS;FI_EJ;PERSO;ETPSAL;EFFLIB;GAR;AST
DIALYSE_P;2023;290005172;UNITE DIALYSE BREST HERMITAGE AUB;350000626;N4100;0.64;;;
DIALYSE_P;2023;290005172;UNITE DIALYSE BREST HERMITAGE AUB;350000626;NAUT;3.68;;;
DIALYSE_P;2023;290005172;UNITE DIALYSE BREST HERMITAGE AUB;350000626;NCINF;12.46;;;
DIALYSE_P;2023;290005230;UNITE DIALYSE DOUARNENEZ AUB SANTE;350000626;M1110;0.15;;0;0
DIALYSE_P;2023;290005230;UNITE DIALYSE DOUARNENEZ AUB SANTE;350000626;N4100;0.41;;;
DIALYSE_P;2023;290005230;UNITE DIALYSE DOUARNENEZ AUB SANTE;350000626;NAUT;1.62;;;
DIALYSE_P;2023;290005230;UNITE DIALYSE DOUARNENEZ AUB SANTE;350000626;NCINF;6.25;;;
DIALYSE_P;2023;290018555;UNITE DIALYSE PLOURIN ST FIACRE AUB;350000626;M1110;1.4;;0;0
DIALYSE_P;2023;290018555;UNITE DIALYSE PLOURIN ST FIACRE AUB;350000626;N4100;0.49;;;
DIALYSE_P;2023;290018555;UNITE DIALYSE PLOURIN ST FIACRE AUB;350000626;NAUT;3.16;;;
DIALYSE_P;2023;290018555;UNITE DIALYSE PLOURIN ST FIACRE AUB;350000626;NCINF;10.91;;;
DIALYSE_P;2023;290018563;UNITE DIALYSE QUIMPER KERRADENNEC AUB;350000626;M1110;2;;0;0
DIALYSE_P;2023;290018563;UNITE DIALYSE QUIMPER KERRADENNEC AUB;350000626;N4100;1.07;;;
DIALYSE_P;2023;290018563;UNITE DIALYSE QUIMPER KERRADENNEC AUB;350000626;NAUT;4.24;;;
DIALYSE_P;2023;290018563;UNITE DIALYSE QUIMPER KERRADENNEC AUB;350000626;NCINF;16.05;;;
DIALYSE_P;2023;290021070;UNITE AUTODIALYSE CONCARNEAU - AUB;350000626;M1110;0.08;;0;0
DIALYSE_P;2023;290021070;UNITE AUTODIALYSE CONCARNEAU - AUB;350000626;N4100;0.23;;;
DIALYSE_P;2023;290021070;UNITE AUTODIALYSE CONCARNEAU - AUB;350000626;NAUT;0.89;;;
DIALYSE_P;2023;290021070;UNITE AUTODIALYSE CONCARNEAU - AUB;350000626;NCINF;3.29;;;
DIALYSE_P;2023;290023779;UNITE DIALYSE CARHAIX AUB;350000626;M1110;1.09;;0;0
DIALYSE_P;2023;290023779;UNITE DIALYSE CARHAIX AUB;350000626;N4100;0.65;;;
DIALYSE_P;2023;290023779;UNITE DIALYSE CARHAIX AUB;350000626;NAUT;3.12;;;
DIALYSE_P;2023;290023779;UNITE DIALYSE CARHAIX AUB;350000626;NCINF;11.7;;;
DIALYSE_P;2023;290023787;UNITE DIALYSE LANDIVISIAU AUB SANTE;350000626;M1110;0.08;;0;0
DIALYSE_P;2023;290023787;UNITE DIALYSE LANDIVISIAU AUB SANTE;350000626;N4100;0.12;;;
DIALYSE_P;2023;290023787;UNITE DIALYSE LANDIVISIAU AUB SANTE;350000626;NAUT;0.31;;;
DIALYSE_P;2023;290023787;UNITE DIALYSE LANDIVISIAU AUB SANTE;350000626;NCINF;1.06;;;
DIALYSE_P;2023;290023795;UNITE AUTODIALYSE LE FOLGOET - AUB;350000626;M1110;0.35;;0;0
DIALYSE_P;2023;290023795;UNITE AUTODIALYSE LE FOLGOET - AUB;350000626;N4100;0.26;;;
DIALYSE_P;2023;290023795;UNITE AUTODIALYSE LE FOLGOET - AUB;350000626;NAUT;1.43;;;
DIALYSE_P;2023;290023795;UNITE AUTODIALYSE LE FOLGOET - AUB;350000626;NCINF;5.27;;;
DIALYSE_P;2023;290025337;UNITE DIALYSE PONT L'ABBE AUB;350000626;M1110;0.08;;0;0
DIALYSE_P;2023;290025337;UNITE DIALYSE PONT L'ABBE AUB;350000626;N4100;0.25;;;
DIALYSE_P;2023;290025337;UNITE DIALYSE PONT L'ABBE AUB;350000626;NAUT;0.92;;;
DIALYSE_P;2023;290025337;UNITE DIALYSE PONT L'ABBE AUB;350000626;NCINF;3.22;;;
DIALYSE_P;2023;290028539;UNITE DIALYSE LANDERNEAU AUB SANTE;350000626;M1110;0.1;;0;0
DIALYSE_P;2023;290028539;UNITE DIALYSE LANDERNEAU AUB SANTE;350000626;N4100;0.12;;;
DIALYSE_P;2023;290028539;UNITE DIALYSE LANDERNEAU AUB SANTE;350000626;NAUT;0.37;;;
DIALYSE_P;2023;290028539;UNITE DIALYSE LANDERNEAU AUB SANTE;350000626;NCINF;1.23;;;
DIALYSE_P;2023;290029669;UNITE DIALYSE QUIMPER AUB SANTE;350000626;M1110;1.45;;0;0
DIALYSE_P;2023;290029669;UNITE DIALYSE QUIMPER AUB SANTE;350000626;N4100;0.62;;;
DIALYSE_P;2023;290029669;UNITE DIALYSE QUIMPER AUB SANTE;350000626;NAUT;2.55;;;
DIALYSE_P;2023;290029669;UNITE DIALYSE QUIMPER AUB SANTE;350000626;NCINF;9.25;;;
DIALYSE_P;2023;290030808;UNITE DIALYSE CROZON AUB SANTE;350000626;M1110;0.5;;0;0
DIALYSE_P;2023;290030808;UNITE DIALYSE CROZON AUB SANTE;350000626;N4100;0.32;;;
DIALYSE_P;2023;290030808;UNITE DIALYSE CROZON AUB SANTE;350000626;NAUT;1.66;;;
DIALYSE_P;2023;290030808;UNITE DIALYSE CROZON AUB SANTE;350000626;NCINF;5.17;;;
DIALYSE_P;2023;290032028;UNITE DIALYSE BREST QUESTEL AUB SANTE;350000626;M1110;1.96;;0;0
DIALYSE_P;2023;290032028;UNITE DIALYSE BREST QUESTEL AUB SANTE;350000626;N4100;0.93;;;
DIALYSE_P;2023;290032028;UNITE DIALYSE BREST QUESTEL AUB SANTE;350000626;NAUT;4.07;;;
DIALYSE_P;2023;290032028;UNITE DIALYSE BREST QUESTEL AUB SANTE;350000626;NCINF;12.17;;;
DIALYSE_P;2023;290032655;UNITE DIALYSE QUIMPERLE MELLAC AUB;350000626;M1110;0.35;;0;0
DIALYSE_P;2023;290032655;UNITE DIALYSE QUIMPERLE MELLAC AUB;350000626;N4100;0.19;;;
DIALYSE_P;2023;290032655;UNITE DIALYSE QUIMPERLE MELLAC AUB;350000626;NAUT;0.57;;;
DIALYSE_P;2023;290032655;UNITE DIALYSE QUIMPERLE MELLAC AUB;350000626;NCINF;2.66;;;
DIALYSE_P;2023;2A0000154;CLINIQUE DU SUD DE LA CORSE;2A0000204;M1110;1;0;0;1
DIALYSE_P;2023;2A0000154;CLINIQUE DU SUD DE LA CORSE;2A0000204;NAUT;2;;;
DIALYSE_P;2023;2A0000154;CLINIQUE DU SUD DE LA CORSE;2A0000204;NCINF;8;;;
DIALYSE_P;2023;2A0003174;CENTRE D'AUTO DIALYSE;2A0003166;M1110;1;0;0;0
DIALYSE_P;2023;2A0003174;CENTRE D'AUTO DIALYSE;2A0003166;NAUT;4.6;;;
DIALYSE_P;2023;2A0003174;CENTRE D'AUTO DIALYSE;2A0003166;NCINF;5;0;;
DIALYSE_P;2023;2A0004842;CH ND LA MISERICORDE;2A0000014;M1110;1.41;;0;0
DIALYSE_P;2023;2A0004842;CH ND LA MISERICORDE;2A0000014;N2500;6.54;;;
DIALYSE_P;2023;2A0004842;CH ND LA MISERICORDE;2A0000014;NAUT;4;;;
DIALYSE_P;2023;2A0004842;CH ND LA MISERICORDE;2A0000014;NCINF;12.34;;;
DIALYSE_P;2023;2B0000012;CENTRE HOSPITALIER DE BASTIA;2B0000020;M1110;3.98;;0;1
DIALYSE_P;2023;2B0000012;CENTRE HOSPITALIER DE BASTIA;2B0000020;N2500;9;;;
DIALYSE_P;2023;2B0000012;CENTRE HOSPITALIER DE BASTIA;2B0000020;N4100;0.46;;;
DIALYSE_P;2023;2B0000012;CENTRE HOSPITALIER DE BASTIA;2B0000020;NAUT;1.7;;;
DIALYSE_P;2023;2B0000012;CENTRE HOSPITALIER DE BASTIA;2B0000020;NCINF;17.98;;;
DIALYSE_P;2023;2B0004212;UNITE D'AUTODIALYSE ILE ROUSSE;130006810;M1110;0.4;;0;1
DIALYSE_P;2023;2B0004212;UNITE D'AUTODIALYSE ILE ROUSSE;130006810;N2500;1.62;;;
DIALYSE_P;2023;2B0004212;UNITE D'AUTODIALYSE ILE ROUSSE;130006810;N4100;0.18;;;
DIALYSE_P;2023;2B0004212;UNITE D'AUTODIALYSE ILE ROUSSE;130006810;NAUT;1.35;;;
DIALYSE_P;2023;2B0004212;UNITE D'AUTODIALYSE ILE ROUSSE;130006810;NCINF;1.34;1;;
DIALYSE_P;2023;2B0004584;UNITE D'AUTODIALYSE DE CATERAGGIO;130016058;M1110;;2;0;0
DIALYSE_P;2023;2B0004584;UNITE D'AUTODIALYSE DE CATERAGGIO;130016058;N4100;0.2;;;
DIALYSE_P;2023;2B0004584;UNITE D'AUTODIALYSE DE CATERAGGIO;130016058;NAUT;0.7;2;;
DIALYSE_P;2023;2B0004584;UNITE D'AUTODIALYSE DE CATERAGGIO;130016058;NCINF;0.34;4;;
DIALYSE_P;2023;2B0005797;CENTRE DE DIALYSE SAINTE CATHERINE;2B0005789;M1110;0.2;;;
DIALYSE_P;2023;2B0005797;CENTRE DE DIALYSE SAINTE CATHERINE;2B0005789;NAUT;1.5;;;
DIALYSE_P;2023;2B0005797;CENTRE DE DIALYSE SAINTE CATHERINE;2B0005789;NCINF;6;;;
DIALYSE_P;2023;300007119;AIDER SANTE UAD UDM CH ALES 1;340000264;M1110;1.19;;0;1
DIALYSE_P;2023;300007119;AIDER SANTE UAD UDM CH ALES 1;340000264;N4100;0.91;;;
DIALYSE_P;2023;300007119;AIDER SANTE UAD UDM CH ALES 1;340000264;NAUT;3.51;;;
DIALYSE_P;2023;300007119;AIDER SANTE UAD UDM CH ALES 1;340000264;NCINF;20.11;3;;
DIALYSE_P;2023;300008588;NEPHROCARE NIMES NEWCO 3;940023849;M1110;;3;;1
DIALYSE_P;2023;300008588;NEPHROCARE NIMES NEWCO 3;940023849;N2500;8.66;;;
DIALYSE_P;2023;300008588;NEPHROCARE NIMES NEWCO 3;940023849;N4100;1.6;;;
DIALYSE_P;2023;300008588;NEPHROCARE NIMES NEWCO 3;940023849;NAUT;9.93;;;
DIALYSE_P;2023;300008588;NEPHROCARE NIMES NEWCO 3;940023849;NCINF;33.23;;;
DIALYSE_P;2023;300008638;NEPHROCARE UDM BAGNOLS SUR CEZE NEWCO3;940023849;M1110;;1;0;1
DIALYSE_P;2023;300008638;NEPHROCARE UDM BAGNOLS SUR CEZE NEWCO3;940023849;NCINF;8.66;;;
DIALYSE_P;2023;300017431;AIDER SANTE CENTRE GCS PAAC ALES 2;340000264;M1110;1.82;;0;1
DIALYSE_P;2023;300017431;AIDER SANTE CENTRE GCS PAAC ALES 2;340000264;N4100;0.64;;;
DIALYSE_P;2023;300017431;AIDER SANTE CENTRE GCS PAAC ALES 2;340000264;NAUT;3.07;;;
DIALYSE_P;2023;300017431;AIDER SANTE CENTRE GCS PAAC ALES 2;340000264;NCINF;24.85;;;
DIALYSE_P;2023;300782117;CHU NIMES CAREMEAU;300780038;M1110;9.83;;0;1
DIALYSE_P;2023;300782117;CHU NIMES CAREMEAU;300780038;N2500;9.8;;;
DIALYSE_P;2023;300782117;CHU NIMES CAREMEAU;300780038;NAUT;3.99;;;
DIALYSE_P;2023;300782117;CHU NIMES CAREMEAU;300780038;NCINF;17.98;;;
DIALYSE_P;2023;300787421;AIDER SANTE UAD UDM CHU NIMES;340000264;M1110;2.99;;0;1
DIALYSE_P;2023;300787421;AIDER SANTE UAD UDM CHU NIMES;340000264;N4100;1.53;;;
DIALYSE_P;2023;300787421;AIDER SANTE UAD UDM CHU NIMES;340000264;NAUT;5.85;;;
DIALYSE_P;2023;300787421;AIDER SANTE UAD UDM CHU NIMES;340000264;NCINF;29.4;3;;
DIALYSE_P;2023;310006473;NEPHROCARE OC UAD RIEUX VOLVESTRE;310002712;M1110;;1;0;1
DIALYSE_P;2023;310006473;NEPHROCARE OC UAD RIEUX VOLVESTRE;310002712;NCINF;1.2;;;
DIALYSE_P;2023;310011838;CL NEPHRO ST EXUPERY UDM CORNEBARRIEU;310000617;M1110;;1;1;0
DIALYSE_P;2023;310011838;CL NEPHRO ST EXUPERY UDM CORNEBARRIEU;310000617;NCINF;3.3;;;
DIALYSE_P;2023;310016977;HOPITAUX MERE & ENFANTS CHU TOULOUSE;310781406;N2500;3.05;;;
DIALYSE_P;2023;310016977;HOPITAUX MERE & ENFANTS CHU TOULOUSE;310781406;NAUT;0.25;;;
DIALYSE_P;2023;310016977;HOPITAUX MERE & ENFANTS CHU TOULOUSE;310781406;NCINF;5.72;;;
DIALYSE_P;2023;310018684;CL NEPHRO ST EXUPERY UAD TLS SANS;310000617;M1110;;1;0;
DIALYSE_P;2023;310018684;CL NEPHRO ST EXUPERY UAD TLS SANS;310000617;NAUT;;1;;
DIALYSE_P;2023;310018684;CL NEPHRO ST EXUPERY UAD TLS SANS;310000617;NCINF;1;;;
DIALYSE_P;2023;310019351;HOPITAL LARREY CHU TOULOUSE;310781406;M1110;3.04;;1;1
DIALYSE_P;2023;310019351;HOPITAL LARREY CHU TOULOUSE;310781406;N2500;14.24;;;
DIALYSE_P;2023;310019351;HOPITAL LARREY CHU TOULOUSE;310781406;NAUT;1.2;;;
DIALYSE_P;2023;310019351;HOPITAL LARREY CHU TOULOUSE;310781406;NCINF;43.23;;;
DIALYSE_P;2023;310020169;AAIR UAD COLOMIERS MONNET;310000633;M1110;0.15;;1;1
DIALYSE_P;2023;310020169;AAIR UAD COLOMIERS MONNET;310000633;N4100;0.33;;;
DIALYSE_P;2023;310020169;AAIR UAD COLOMIERS MONNET;310000633;NAUT;0.73;;;
DIALYSE_P;2023;310020169;AAIR UAD COLOMIERS MONNET;310000633;NCINF;1.12;3;;
DIALYSE_P;2023;310022330;GCS DIALYSE COMMINGES UDM DD STGAUDENS;310022322;M1110;;1;;
DIALYSE_P;2023;310026612;CL NEPHRO ST EXUPERY UDM UNION ST JEAN;310000617;M1110;;1;0;1
DIALYSE_P;2023;310026612;CL NEPHRO ST EXUPERY UDM UNION ST JEAN;310000617;NAUT;;1;;
DIALYSE_P;2023;310026612;CL NEPHRO ST EXUPERY UDM UNION ST JEAN;310000617;NCINF;6.6;;;
DIALYSE_P;2023;310026919;AAIR UAD UDM DD RAMONVILLE ST AGNE;310000633;M1110;0.37;;1;1
DIALYSE_P;2023;310026919;AAIR UAD UDM DD RAMONVILLE ST AGNE;310000633;N4100;0.33;;;
DIALYSE_P;2023;310026919;AAIR UAD UDM DD RAMONVILLE ST AGNE;310000633;NAUT;0.73;;;
DIALYSE_P;2023;310026919;AAIR UAD UDM DD RAMONVILLE ST AGNE;310000633;NCINF;0.12;3;;
DIALYSE_P;2023;310031414;CL NEPHRO ST EXUPERY UAD QUINT;310000617;M1110;;1;0;1
DIALYSE_P;2023;310031414;CL NEPHRO ST EXUPERY UAD QUINT;310000617;NCINF;3;;;
DIALYSE_P;2023;310031927;AAIR UAD TOULOUSE PERIOLE;310000633;M1110;0.29;;1;1
DIALYSE_P;2023;310031927;AAIR UAD TOULOUSE PERIOLE;310000633;N4100;0.33;;;
DIALYSE_P;2023;310031927;AAIR UAD TOULOUSE PERIOLE;310000633;NAUT;0.73;;;
DIALYSE_P;2023;310031927;AAIR UAD TOULOUSE PERIOLE;310000633;NCINF;0.12;4;;
DIALYSE_P;2023;310782016;CL NEPHRO ST EXUPERY TOULOUSE;310000617;M1110;;9;1;0
DIALYSE_P;2023;310782065;AAIR UDM TOULOUSE LE GOFF;310000633;M1110;3.85;;1;1
DIALYSE_P;2023;310782065;AAIR UDM TOULOUSE LE GOFF;310000633;N2500;1.85;;;
DIALYSE_P;2023;310782065;AAIR UDM TOULOUSE LE GOFF;310000633;N4100;2.3;;;
DIALYSE_P;2023;310782065;AAIR UDM TOULOUSE LE GOFF;310000633;NAUT;4.78;;;
DIALYSE_P;2023;310782065;AAIR UDM TOULOUSE LE GOFF;310000633;NCINF;0.86;13;;
DIALYSE_P;2023;310793401;CL NEPHRO ST EXUPERY UAD BESSIERES;310000617;M1110;;;0;1
DIALYSE_P;2023;310793401;CL NEPHRO ST EXUPERY UAD BESSIERES;310000617;NAUT;0.38;;;
DIALYSE_P;2023;310793401;CL NEPHRO ST EXUPERY UAD BESSIERES;310000617;NCINF;2.2;;;
DIALYSE_P;2023;310793419;CL NEPHRO ST EXUPERY UDM UAD ST GAUDEN;310000617;M1110;;2;1;0
DIALYSE_P;2023;310793419;CL NEPHRO ST EXUPERY UDM UAD ST GAUDEN;310000617;NCINF;6;;;
DIALYSE_P;2023;310793435;CL NEPHRO ST EXUPERY UAD VILLEFRANCHE;310000617;M1110;;1;1;0
DIALYSE_P;2023;310793435;CL NEPHRO ST EXUPERY UAD VILLEFRANCHE;310000617;NCINF;1.2;;;
DIALYSE_P;2023;310793567;AAIR UAD BLAGNAC;310000633;M1110;0.15;;1;1
DIALYSE_P;2023;310793567;AAIR UAD BLAGNAC;310000633;N4100;0.33;;;
DIALYSE_P;2023;310793567;AAIR UAD BLAGNAC;310000633;NAUT;0.73;;;
DIALYSE_P;2023;310793567;AAIR UAD BLAGNAC;310000633;NCINF;0.12;4;;
DIALYSE_P;2023;310793575;AAIR UAD TOULOUSE CEPIERE;310000633;M1110;0.1;;1;1
DIALYSE_P;2023;310793575;AAIR UAD TOULOUSE CEPIERE;310000633;N4100;0.33;;;
DIALYSE_P;2023;310793575;AAIR UAD TOULOUSE CEPIERE;310000633;NAUT;0.73;;;
DIALYSE_P;2023;310793575;AAIR UAD TOULOUSE CEPIERE;310000633;NCINF;0.12;2;;
DIALYSE_P;2023;310793807;CL NEPHRO ST EXUPERY UAD BRAX;310000617;M1110;;1;0;1
DIALYSE_P;2023;310793807;CL NEPHRO ST EXUPERY UAD BRAX;310000617;NAUT;0.34;;;
DIALYSE_P;2023;310793807;CL NEPHRO ST EXUPERY UAD BRAX;310000617;NCINF;1.1;;;
DIALYSE_P;2023;310794417;NEPHROCARE OC CENTRE UAD UDM DD MURET;310002712;M1110;;5;0;1
DIALYSE_P;2023;310794417;NEPHROCARE OC CENTRE UAD UDM DD MURET;310002712;N2500;9.34;;;
DIALYSE_P;2023;310794417;NEPHROCARE OC CENTRE UAD UDM DD MURET;310002712;N4100;6;;;
DIALYSE_P;2023;310794417;NEPHROCARE OC CENTRE UAD UDM DD MURET;310002712;NAUT;6;;;
DIALYSE_P;2023;310794417;NEPHROCARE OC CENTRE UAD UDM DD MURET;310002712;NCINF;39.66;;;
DIALYSE_P;2023;310794524;AAIR UAD ST GAUDENS;310000633;M1110;0.86;;1;1
DIALYSE_P;2023;310794524;AAIR UAD ST GAUDENS;310000633;N4100;0.33;;;
DIALYSE_P;2023;310794524;AAIR UAD ST GAUDENS;310000633;NAUT;0.73;;;
DIALYSE_P;2023;310794524;AAIR UAD ST GAUDENS;310000633;NCINF;0.12;6;;
DIALYSE_P;2023;310794532;CL NEPHRO ST EXUPERY UAD TLS BASSO;310000617;M1110;;1;0;1
DIALYSE_P;2023;310794532;CL NEPHRO ST EXUPERY UAD TLS BASSO;310000617;NCINF;1.1;;;
DIALYSE_P;2023;310796768;CL NEPHRO ST EXUPERY UAD LUCHON;310000617;M1110;;1;0;1
DIALYSE_P;2023;310796768;CL NEPHRO ST EXUPERY UAD LUCHON;310000617;NCINF;1.1;;;
DIALYSE_P;2023;310796776;CL NEPHRO ST EXUPERY UAD REVEL;310000617;M1110;;1;0;1
DIALYSE_P;2023;310796776;CL NEPHRO ST EXUPERY UAD REVEL;310000617;NCINF;2;;;
DIALYSE_P;2023;320000086;CH AUCH EN GASCOGNE;320780117;M1110;4;0;0;1
DIALYSE_P;2023;320000086;CH AUCH EN GASCOGNE;320780117;N2500;8.23;0;;
DIALYSE_P;2023;320000086;CH AUCH EN GASCOGNE;320780117;NAUT;2.61;0;;
DIALYSE_P;2023;320000086;CH AUCH EN GASCOGNE;320780117;NCINF;12.16;0;;
DIALYSE_P;2023;320001050;AAIR UAD MIRANDE;310000633;M1110;0.06;;1;1
DIALYSE_P;2023;320001050;AAIR UAD MIRANDE;310000633;N4100;0.33;;;
DIALYSE_P;2023;320001050;AAIR UAD MIRANDE;310000633;NAUT;0.73;2;;
DIALYSE_P;2023;320001050;AAIR UAD MIRANDE;310000633;NCINF;0.12;3;;
DIALYSE_P;2023;320001688;AAIR UAD CONDOM;310000633;M1110;0.06;;1;1
DIALYSE_P;2023;320001688;AAIR UAD CONDOM;310000633;N4100;0.33;;;
DIALYSE_P;2023;320001688;AAIR UAD CONDOM;310000633;NAUT;0.73;2;;
DIALYSE_P;2023;320001688;AAIR UAD CONDOM;310000633;NCINF;0.12;2;;
DIALYSE_P;2023;320004872;AAIR UAD L'ISLE JOURDAIN;310000633;M1110;0.2;;1;1
DIALYSE_P;2023;320004872;AAIR UAD L'ISLE JOURDAIN;310000633;N4100;0.33;;;
DIALYSE_P;2023;320004872;AAIR UAD L'ISLE JOURDAIN;310000633;NAUT;0.73;2;;
DIALYSE_P;2023;320004872;AAIR UAD L'ISLE JOURDAIN;310000633;NCINF;0.12;2;;
DIALYSE_P;2023;320005523;AAIR UAD UDM NOGARO;310000633;M1110;0.09;;1;1
DIALYSE_P;2023;320005523;AAIR UAD UDM NOGARO;310000633;N4100;0.33;;;
DIALYSE_P;2023;320005523;AAIR UAD UDM NOGARO;310000633;NAUT;0.73;2;;
DIALYSE_P;2023;320005523;AAIR UAD UDM NOGARO;310000633;NCINF;0.12;2;;
DIALYSE_P;2023;320784515;AAIR UAD UDM DD PAVIE;310000633;M1110;0.37;;1;1
DIALYSE_P;2023;320784515;AAIR UAD UDM DD PAVIE;310000633;N4100;0.33;;;
DIALYSE_P;2023;320784515;AAIR UAD UDM DD PAVIE;310000633;NAUT;0.73;2;;
DIALYSE_P;2023;320784515;AAIR UAD UDM DD PAVIE;310000633;NCINF;0.12;4;;
DIALYSE_P;2023;320785587;AAIR UAD FLEURANCE;310000633;M1110;0.08;;1;1
DIALYSE_P;2023;320785587;AAIR UAD FLEURANCE;310000633;N4100;0.33;;;
DIALYSE_P;2023;320785587;AAIR UAD FLEURANCE;310000633;NAUT;0.73;2;;
DIALYSE_P;2023;320785587;AAIR UAD FLEURANCE;310000633;NCINF;0.12;2;;
DIALYSE_P;2023;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;M1110;5.92;0;0;1
DIALYSE_P;2023;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;N2500;8.8;;;
DIALYSE_P;2023;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;NAUT;8.99;;;
DIALYSE_P;2023;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;NCINF;19.74;;;
DIALYSE_P;2023;330007410;ANTENNE AUTODIALYSE ET UDM CA3D;330007386;M1110;0;5;0;1
DIALYSE_P;2023;330007410;ANTENNE AUTODIALYSE ET UDM CA3D;330007386;N4100;0.86;0;;
DIALYSE_P;2023;330007410;ANTENNE AUTODIALYSE ET UDM CA3D;330007386;NAUT;5.31;0;;
DIALYSE_P;2023;330007410;ANTENNE AUTODIALYSE ET UDM CA3D;330007386;NCINF;2.8;16;;
DIALYSE_P;2023;330007436;ANTENNE AUTODIALYSE PBNA - BORDEAUX;330000274;M1110;;9;0;1
DIALYSE_P;2023;330007436;ANTENNE AUTODIALYSE PBNA - BORDEAUX;330000274;NCINF;;8;;
DIALYSE_P;2023;330007550;ANTENNE AUTODIALYSE AURAD BORDEAUX;330000266;M1110;0.2;;0;1
DIALYSE_P;2023;330007550;ANTENNE AUTODIALYSE AURAD BORDEAUX;330000266;NAUT;0.34;;;
DIALYSE_P;2023;330007550;ANTENNE AUTODIALYSE AURAD BORDEAUX;330000266;NCINF;0.1;6;;
DIALYSE_P;2023;330007584;ANTENNE AUTODIALYSE AURAD ARTIGUES;330000266;M1110;0.15;;0;1
DIALYSE_P;2023;330007584;ANTENNE AUTODIALYSE AURAD ARTIGUES;330000266;NAUT;0.24;;;
DIALYSE_P;2023;330007584;ANTENNE AUTODIALYSE AURAD ARTIGUES;330000266;NCINF;0.07;8;;
DIALYSE_P;2023;330007634;ANTENNE AUTODIALYSE AURAD LA TESTE;330000266;M1110;0.35;;0;1
DIALYSE_P;2023;330007634;ANTENNE AUTODIALYSE AURAD LA TESTE;330000266;NAUT;0.57;;;
DIALYSE_P;2023;330007634;ANTENNE AUTODIALYSE AURAD LA TESTE;330000266;NCINF;0.18;7;;
DIALYSE_P;2023;330007642;ANTENNE AUTODIALYSE AURAD PINEUILH;330000266;M1110;0.24;;0;1
DIALYSE_P;2023;330007642;ANTENNE AUTODIALYSE AURAD PINEUILH;330000266;NAUT;0.15;;;
DIALYSE_P;2023;330007642;ANTENNE AUTODIALYSE AURAD PINEUILH;330000266;NCINF;0.18;6;;
DIALYSE_P;2023;330007667;ANTENNE AUTODIALYSE AURAD LANGON;330000266;M1110;0.23;;0;1
DIALYSE_P;2023;330007667;ANTENNE AUTODIALYSE AURAD LANGON;330000266;NAUT;0.38;;;
DIALYSE_P;2023;330007667;ANTENNE AUTODIALYSE AURAD LANGON;330000266;NCINF;0.12;3;;
DIALYSE_P;2023;330007683;ANTENNE AUTODIALYSE AURAD LIBOURNE;330000266;M1110;0.23;;0;1
DIALYSE_P;2023;330007683;ANTENNE AUTODIALYSE AURAD LIBOURNE;330000266;NAUT;0.14;;;
DIALYSE_P;2023;330007683;ANTENNE AUTODIALYSE AURAD LIBOURNE;330000266;NCINF;0.17;6;;
DIALYSE_P;2023;330007725;ANTENNE AUTODIALYSE AURAD GRADIGNAN;330000266;M1110;0.31;;0;1
DIALYSE_P;2023;330007725;ANTENNE AUTODIALYSE AURAD GRADIGNAN;330000266;NAUT;1.16;;;
DIALYSE_P;2023;330007725;ANTENNE AUTODIALYSE AURAD GRADIGNAN;330000266;NCINF;0.34;6;;
DIALYSE_P;2023;330008012;ANTENNE AUTODIALYSE PBNA - BLAYE;330000274;M1110;;9;0;1
DIALYSE_P;2023;330008012;ANTENNE AUTODIALYSE PBNA - BLAYE;330000274;NCINF;;5;;
DIALYSE_P;2023;330017989;CENTRE HEMODIALYSE BX RIVE DROITE;330000134;M1110;;8;0;1
DIALYSE_P;2023;330017989;CENTRE HEMODIALYSE BX RIVE DROITE;330000134;N2500;11.52;;;
DIALYSE_P;2023;330017989;CENTRE HEMODIALYSE BX RIVE DROITE;330000134;N4100;1;;;
DIALYSE_P;2023;330017989;CENTRE HEMODIALYSE BX RIVE DROITE;330000134;NAUT;3.16;;;
DIALYSE_P;2023;330017989;CENTRE HEMODIALYSE BX RIVE DROITE;330000134;NCINF;22.35;;;
DIALYSE_P;2023;330024639;ANTENNE AUTODIALYSE AURAD - DAGUEY;330000266;M1110;0.17;;0;1
DIALYSE_P;2023;330024639;ANTENNE AUTODIALYSE AURAD - DAGUEY;330000266;NAUT;0.11;;;
DIALYSE_P;2023;330024639;ANTENNE AUTODIALYSE AURAD - DAGUEY;330000266;NCINF;0.13;8;;
DIALYSE_P;2023;330051608;ANTENNE AUTODIALYSE PBNA - CASTELNAU;330000274;M1110;;9;0;1
DIALYSE_P;2023;330051608;ANTENNE AUTODIALYSE PBNA - CASTELNAU;330000274;NCINF;;4;;
DIALYSE_P;2023;330054453;ANTENNE AUTODIALYSE CTMR;330000258;M1110;;2;0;1
DIALYSE_P;2023;330054453;ANTENNE AUTODIALYSE CTMR;330000258;NCINF;3.49;;;
DIALYSE_P;2023;330054461;ANTENNE AUTODIALYSE PBNA-LESPARRE;330000274;M1110;;0;0;1
DIALYSE_P;2023;330056227;ANTENNE AUTODIALYSE CADDD;330007386;M1110;;1;0;1
