BOR;AN;FI;RS;FI_EJ;TELEMED_A1;TELEMED_A20;TELEMED_A21;TELEMED_A22;TELEMED_B1;TELEMED_B20;TELEMED_B21;TELEMED_B22;TELEMED_A2;TELEMED_A23;TELEMED_B2;TELEMED_B23;TELEMED_A3;TELEMED_A24;TELEMED_A25;TELEMED_B3;TELEMED_B24;TELEMED_B25;TELEMED_A4;TELEMED_B4;TELEMED_A17;TELEMED_A18;TELEMED_A19;TELEMED_A39;TELEMED_A26;TELEMED_A27;TELEMED_A28;TELEMED_A29;TELEMED_A30;TELEMED_A31;TELEMED_A32;TELEMED_A33;TELEMED_A34;TELEMED_A35;TELEMED_A36;TELEMED_A37;TELEMED_A38
TELEMED;2023;140000233;CENTRE HOSPITALIER DE FALAISE;140000118;1;1;1;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;0;0;1;1;0;0;1;0;1;0;1;1;0;1
TELEMED;2023;140000373;CENTRE HOSPITALIER DE VIRE;140000159;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0
TELEMED;2023;140000555;CRLCC FRANCOIS BACLESSE - CAEN;140000639;1;0;0;0;0;;;;0;;1;1;1;0;1;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2023;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;7;0;0;1;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2023;140025123;CRF DE CAEN;310021126;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0
TELEMED;2023;140025255;KORIAN COTE NORMANDE - IFS;310020383;0;0;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2023;140026410;CH COTE FLEURIE - SITE DE CRICQUEBOEUF;140026279;1;1;0;0;0;0;;;0;0;0;0;1;1;0;1;1;0;0;0;0;0;;1;0;0;1;0;0;1;1;0;0;0;1;0;0
TELEMED;2023;140026709;POLYCLINIQUE DE DEAUVILLE-CRICQUEBOEUF;140000415;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2023;150000032;CH DE SAINT-FLOUR;150780088;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;0;0;1;1;0;0;1;0;0;0;0;0;0;0
TELEMED;2023;150000040;CH HENRI MONDOR;150780096;1;1;0;0;1;0;0;0;1;0;1;0;0;;;0;;;0;1;0;1;3;1;0;1;1;1;0;1;0;0;0;0;1;0;0
TELEMED;2023;150003416;UNITE DE DIALYSE - CH DE MAURIAC;150000271;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0
TELEMED;2023;150780732;CENTRE MEDICO CHIRURGICAL TRONQUIERES;150000271;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;;0;0;1;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2023;150782944;CENTRE DE READAPTATION DE MAURS;150002566;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2023;160000188;CH DE LA ROCHEFOUCAULD;160000121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;1;1;1;1;0;1;1;0;1
TELEMED;2023;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;1;1;1;1;0;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;1;1;31;1;0;1;0;0;1;1;1;1;0;1;1;0;1
TELEMED;2023;160000303;CH HOPITAUX SUD-CHARENTE;160006037;1;0;1;0;1;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;4;0;0;1;0;0;1;0;1;1;0;1;1;0;1
TELEMED;2023;160000311;CENTRE HOSPITALIER CONFOLENS;160000485;0;;;;0;;;;0;;1;1;0;;;0;;;0;0;0;1;20;0;0;0;1;0;0;1;0;1;0;0;0;0;0
TELEMED;2023;160000337;CENTRE HOSPITALIER DE RUFFEC;160000493;1;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;10;0;0;0;0;0;0;0;1;1;0;1;1;0;0
TELEMED;2023;160006110;AURA POITOU-CH - LA COURONNE;860000348;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;1
TELEMED;2023;160009080;C.S.S.R. LES GLAMOTS - ROULLET ST E.;160001574;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2023;160012159;AURA POITOU-CH - CHATEAUBERNARD;860000348;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;1;0;0;0;0;0;0;1;0;0
TELEMED;2023;160013207;CENTRE CLINICAL SA;160001632;1;1;0;0;0;0;0;0;1;1;1;0;1;1;0;0;0;0;1;0;1;1;7;1;0;0;0;0;0;1;0;1;0;0;0;0;0
TELEMED;2023;160015368;HOPITAUX DU GRAND COGNAC;160014411;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;0;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2023;170000038;CENTRE HOSPITALIER JONZAC;170780050;1;1;1;1;1;0;0;1;1;0;1;1;1;1;0;0;0;0;0;0;1;1;14;0;0;1;0;0;0;1;0;1;0;1;1;0;0
TELEMED;2023;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;1;1;1;1;1;1;1;1;1;0;1;0;1;1;0;1;1;0;0;0;1;1;15;1;0;0;0;0;0;1;1;1;0;1;1;0;1
TELEMED;2023;170000095;CENTRE HOSPITALIER ST-JEAN D'ANGELY;170780167;1;0;0;0;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;;1;0;0;0;0;1;1;1;1;0;1;0;0;1
TELEMED;2023;170000103;CH DE SAINTONGE - SAINTES;170780175;1;1;0;0;1;0;0;0;1;1;1;1;1;1;0;0;0;0;1;1;1;1;18;1;0;0;0;0;1;1;1;1;0;1;0;0;1
TELEMED;2023;170000129;CENTRE HOSPITALIER ROYAN-ATLANTIQUE;170780191;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2023;170000152;CENTRE HOSPITALIER ROCHEFORT;170780225;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;;0;0;0;0;1;0;0;0;0;0;0;0;0;0
TELEMED;2023;170022818;GCS URGENCES PAYS ROYANNAIS -STGEORGES;170022057;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2023;170780043;CENTRE RICHELIEU - SSR SPECIALISES;750721334;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;1;0;0;0;1;0;0
TELEMED;2023;170780621;POLYCLINIQUE SAINT GEORGES;170000285;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2023;170781199;CENTRE ALCOOLOGIQUE ALPHA - ROYAN;170000400;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2023;180000010;CH BOURGES - JACQUES COEUR;180000028;1;1;0;0;1;0;0;1;1;0;1;1;1;1;0;0;0;0;0;0;1;1;11;0;0;1;0;0;0;1;0;0;0;0;1;0;1
TELEMED;2023;180000176;CH GEORGE SAND BOURGES;180001158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;1;1;0;0;0;0;0;0;0;0;0
TELEMED;2023;180000283;CH SAINT AMAND-MONTROND;180000069;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;1;0;1;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2023;180003287;CH DE BOURGES SITE TAILLEGRAIN;180000028;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;1;0;1;1;0;0;0;0;0;0
TELEMED;2023;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;1;1;18;0;0;0;1;0;0;1;0;0;0;0;0;0;0
TELEMED;2023;190000026;CENTRE HOSPITALIER COEUR DE CORREZE;190000059;1;1;1;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;0;0;1;0;;1;0;1;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2023;190000091;CENTRE HOSPITALIER D'USSEL;190000075;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;15;0;0;1;0;0;0;0;0;0;0;0;0;0;1
TELEMED;2023;190000117;ASSO DE GESTION DU CH PAYS EYGURANDE;190000117;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;9;1;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2023;190005140;USLD UZERCHE;190002485;0;;;;1;1;1;0;0;;1;0;0;;;1;1;0;0;0;0;0;;0;0;1;0;1;0;0;0;1;0;0;1;0;0
TELEMED;2023;190010553;UNITE DE DIALYSE BRIVE;870000700;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;;0;0;0;0;1;0;1;0;0;0;0;1;0;0
TELEMED;2023;210010443;CSSR  LE RENOUVEAU;210000337;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2023;210012472;CENTRE DE DIALYSE MEDICALISE DE BEAUNE;210003208;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;;0;0;0;0;1;0;0;0;0;0;0;0;0;0
TELEMED;2023;210012670;HOPITAL PRIVE DIJON BOURGOGNE;210011367;0;;;;0;;;;0;;0;;1;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2023;210986360;DIALYSE DIJON GAFFAREL;210012290;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0
TELEMED;2023;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;1;1;1;1;0;;;;1;1;0;;1;1;0;0;;;0;0;1;1;8;1;0;1;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2023;210987574;CH ARNAY LE DUC;210012175;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;1;0;0;0;0;0
TELEMED;2023;210987657;HOSPICES CIVILS DE BEAUNE;210012175;1;1;1;1;0;0;0;0;1;0;1;1;1;1;0;0;0;0;0;0;1;1;5;1;0;0;0;1;0;1;0;0;0;0;1;0;0
TELEMED;2023;210987673;CH HCO SITE DE MONTBARD;210012142;0;1;0;0;0;;;;1;1;0;;0;0;0;0;;;0;0;0;1;5;0;0;0;0;0;0;1;0;0;1;0;0;0;0
TELEMED;2023;210987699;CENTRE HOSPITALIER ROBERT MORLEVAT;210780706;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0
TELEMED;2023;210987731;CLCC GEORGES-FRANCOIS LECLERC;210780417;0;;;;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2023;220000012;CENTRE HOSPITALIER YVES LE FOLL;220000020;1;1;1;1;1;0;0;0;1;0;1;1;1;1;0;0;;;1;0;1;1;15;1;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2023;220000095;CTRE HOSPITALIER DINAN;220000046;1;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;1;1;2;0;0;0;1;0;0;1;0;0;0;0;0;0;0
TELEMED;2023;220000327;CLINIQUE DU VAL JOSSELIN;220024384;1;1;0;0;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;1;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2023;220000343;CENTRE HOSPITALIER GUINGAMP;220000079;0;0;0;0;0;;;;1;1;1;1;0;0;;0;;;0;0;1;1;10;1;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2023;220000368;CENTRE HOSPITALIER LANNION;220000103;1;1;0;0;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;;0;0;0;1;0;0;1;0;1;0;0;1;0;1
TELEMED;2023;220000541;CENTRE HOSPITALIER PAIMPOL;220000152;1;0;0;0;1;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;1;1;5;0;0;1;1;0;1;1;0;0;0;0;1;0;0
TELEMED;2023;220005599;POLYCLINIQUE DU PAYS DE RANCE;220017842;1;0;0;1;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;;0;0;1;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2023;230000820;CENTRE HOSPITALIER GUERET;230780041;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;1;1;0;0;0;0;0;0;0;0;0;0
TELEMED;2023;230000838;CENTRE HOSPITALIER D'AUBUSSON;230780058;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;0;1;0;0;0;0;0
TELEMED;2023;230000846;C H BERNARD DESPLAS BOURGANEUF;230780066;1;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;0;1;1;0;0;0;0
TELEMED;2023;230000853;CENTRE HOSPITALIER SAINT VAURY;230780074;0;;;;1;1;1;0;0;;1;0;0;;;1;1;0;0;0;0;1;32;0;0;1;0;1;0;1;0;1;0;0;1;0;0
TELEMED;2023;230000952;CTRE HOSPITALIER MOYEN SEJOUR EVAUX;230780512;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;0;1;0;1;0;0;0;1;1;1;1;1;1
TELEMED;2023;230782617;CRRF ANDRE LALANDE;920028560;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;32;1;0;1;0;0;0;1;0;1;0;0;1;0;1
TELEMED;2023;240000190;POLYCLINIQUE FRANCHEVILLE;240000596;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2023;240000463;CENTRE HOSPITALIER VAUCLAIRE;240000083;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0;0;1;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2023;240000489;CENTRE HOSPITALIER DE PERIGUEUX;240000117;1;1;0;0;1;0;0;0;1;1;1;1;0;0;0;0;0;0;1;1;1;1;22;1;0;0;1;1;1;1;1;1;0;1;1;0;0
TELEMED;2023;240000687;CENTRE HOSPITALIER SARLAT;240000448;1;0;1;0;1;0;1;0;0;0;1;1;1;1;0;0;0;0;0;1;0;1;11;0;0;1;0;1;0;1;0;1;0;0;0;0;0
TELEMED;2023;240002402;CENTRE DE REEDUCATION LA LANDE;240003251;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2023;240006734;CENTRE D'HEMODIALYSE FRANCHEVILLE;240000596;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2023;240008318;CENTRE DE SOINS LE VERGER DES BALANS;240002428;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;17;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2023;250000635;CH SAINTE CROIX BAUME LES DAMES;250000239;0;;;;1;0;0;0;0;;1;0;0;;;0;;;0;1;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2023;250000700;CHI HC SITE RIVES DU DOUBS PONTARLIER;250000452;0;0;0;;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2023;250000726;CH SAINT LOUIS ORNANS;250000478;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2023;250006954;CHU JEAN MINJOZ BESANCON;250000015;1;1;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;1;0;;0;0;0;0;1;0;1;1;0;0;0;0;0;1
TELEMED;2023;250015526;UNITE DE DIALYSE BESANCON;210012290;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0
TELEMED;2023;250015534;UNITE DE DIALYSE DE MONTBELIARD;210012290;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0
TELEMED;2023;260000013;CH DE VALENCE;260000021;1;1;0;0;0;0;;;1;1;0;1;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2023;260000120;HOPITAUX DROME NORD - ROMANS-SUR-ISERE;260016910;1;1;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;;0;0;0;0;0;1;1;1;0;0;0;1;1;1
TELEMED;2023;260000138;CH PORTES PROVENCE MONTELIMAR;260000047;1;1;1;1;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;1;0;;1;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2023;260000146;CH DE CREST;260000054;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0
TELEMED;2023;260000237;CH DE NYONS;260000088;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2023;260000278;CH DE BUIS LES BARONNIES;260000096;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2023;260000286;CH DE DIE;260000104;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0;1;0;1;1;0
TELEMED;2023;260000302;ETABLISSEMENT MEDICAL LA TEPPE;260000161;1;0;0;0;0;;;;1;0;0;;1;0;0;0;;;0;0;0;0;;0;0;0;0;0;0;1;1;1;1;0;1;0;1
TELEMED;2023;260003017;CLINIQUE KENNEDY;260000781;0;;;;0;;;;0;;0;;1;1;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;1
TELEMED;2023;260003215;AGDUC VALENCE / MARECHAL JUIN;380793802;1;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;1;0;0
TELEMED;2023;260006267;CLINIQUE GENERALE VALENCE;070000245;1;0;0;0;1;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;;1;0;0;0;0;0;1;0;1;0;0;0;0;0
TELEMED;2023;260021688;AGDUC VALENCE / PIERRE TEZIER;380793802;0;0;0;0;1;1;0;0;0;;1;0;0;0;0;1;1;0;0;1;0;0;;0;0;0;0;1;0;1;0;0;0;0;1;0;0
TELEMED;2023;270000359;CH EVREUX CH EURE-SEINE;270023724;1;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;1;1;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2023;270000367;CH GISORS;270000086;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;0;0;1;1;0;0;1;0;0;0;1;1;0;0
TELEMED;2023;270000425;CH PONT-AUDEMER;270000102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;1;0;1;1;0;1;1;1;0;0;1;1;0;1
TELEMED;2023;270000441;CH VERNEUIL-SUR-AVRE;270000110;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;1;0;0;0;1;0;0;0;0;1;0;0
TELEMED;2023;270000458;CH VERNON CH EURE-SEINE;270023724;1;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;1;1;;1;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2023;270000474;HL SAINT-JACQUES LES ANDELYS;270000136;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;;0;0;1;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2023;270000482;CH PIERRE HURABIELLE BOURG-ACHARD;270000144;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;1;1;0;0;0;0;1;0;0
TELEMED;2023;270025984;CLINIQUE LA MARE Ô DANS;270029275;0;;;;0;;;;0;;1;0;0;;;0;;;0;0;0;0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0
TELEMED;2023;280000084;CH DREUX;280000183;1;1;1;0;1;0;0;0;1;0;0;0;0;;;0;;;0;0;0;1;15;0;0;1;0;1;0;1;0;1;0;0;0;0;0
TELEMED;2023;280000100;CH DE LA LOUPE;280000225;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;0;0;0;0;1;0;0;0;0;0;0;0;0;0
TELEMED;2023;280000662;CH CHATEAUDUN;280500075;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;0;;0;0;0;0;1;0;1;1;0;0;0;0;0;0
TELEMED;2023;280006594;A.I.R.B.P. IRC NOGENT-LE-ROTROU;280000852;1;1;0;0;1;1;0;0;0;0;1;0;1;1;0;1;1;0;0;0;0;0;;0;0;0;0;1;0;1;0;0;0;0;0;0;0
TELEMED;2023;280502741;A.I.R.B.P IRC CHARTRES;280000852;1;1;0;0;1;1;0;0;0;0;1;0;1;1;0;1;1;0;0;0;0;0;;0;0;0;0;1;0;1;0;0;0;0;0;0;0
TELEMED;2023;280502998;CH NOGENT LE ROTROU - NOUVEL HÔPITAL;280000589;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;15;0;0;0;0;1;0;1;0;1;0;1;1;0;0
TELEMED;2023;280503848;A.I.R.B.P. IRC - DREUX;280000852;1;1;0;0;1;1;0;0;0;0;1;0;1;1;0;1;1;0;0;0;0;0;;0;0;0;0;1;0;1;0;0;0;0;0;0;0
TELEMED;2023;280504267;CH CHARTRES LOUIS PASTEUR-LE COUDRAY;280000134;1;1;1;0;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2023;280504309;A.I.R.B.P. IRC CHATEAUDUN;280000852;1;1;0;0;1;1;0;0;0;0;1;0;1;1;0;1;1;0;0;0;0;0;;0;0;0;0;1;0;1;0;0;0;0;0;0;0
TELEMED;2023;290000025;CHIC QUIMPER;290020700;1;0;0;0;0;1;0;0;1;1;1;1;1;1;0;0;0;0;0;0;1;1;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2023;290000033;C.H. DES PAYS DE MORLAIX;290021542;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;0;;0;0;1;1;18;1;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2023;290000058;CHRU BREST SITE HOPITAL MORVAN;290000017;1;1;0;0;0;0;0;0;1;1;1;1;0;0;1;0;0;0;0;0;1;1;4;1;0;1;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2023;290000066;CHIC SITE DE CONCARNEAU;290020700;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;1;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2023;290000140;CLINIQUE PASTEUR LANROZE;290000447;0;;;;0;;;;0;;0;;1;0;1;0;;;0;0;0;0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0
TELEMED;2023;290000173;CH FERDINAND GRALL LANDERNEAU;290000041;1;0;1;0;0;;;;1;1;1;1;0;0;0;0;;;0;0;1;1;4;0;0;1;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2023;290000181;CENTRE HOSPITALIER DOUARNENEZ;290000074;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;1
TELEMED;2023;290000256;CHRU BREST SITE HOPITAL DE CARHAIX;290000017;1;0;1;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;1;1;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2023;290000272;CENTRE HOSPITALIER CROZON;290000090;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;1;0;1;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2023;290000322;CENTRE HOSPITALIER LESNEVEN;290000108;0;;;;0;0;0;0;0;;1;0;0;;;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2023;290000686;CENTRE DE SOINS DE SUITE DE KERAMPIR;440042844;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2023;290000728;HOPITAL INSTRUCTION DES ARMEES;750821092;1;1;1;0;1;1;1;0;1;0;1;0;1;1;0;1;1;0;1;0;0;0;;1;0;0;0;0;0;1;1;0;0;0;0;0;1
TELEMED;2023;290000736;CLINIQUE DE L'IROISE;290000991;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;;0;0;1;0;0;0;1;1;0;0;0;1;0;0
TELEMED;2023;290000785;ETABLISSEMENT DE SOINS HOTEL DIEU;220020739;1;1;0;0;0;;;;1;0;1;0;1;1;0;0;;;0;0;1;1;10;0;0;0;0;0;0;1;0;1;1;0;0;0;1
TELEMED;2023;290000827;FONDATION ILDYS SITE DE TY-YANN;290000546;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2023;290000934;GHBS - HOPITAL LA VILLENEUVE;560005746;1;1;0;0;0;0;0;0;1;0;1;1;1;1;1;0;0;0;0;0;1;0;;1;0;0;0;0;0;1;0;0;0;0;0;0;0
